Team1,Team2,Year,Team1Win,ROUND,TP,OP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,eFG%,TOV%,ORB%,FT/FGA,+-,SEED,SRS
UCLA,St. Bonaventure,2018,0,R68,4.122994652406419,5.175579322638143,2.09090909090909,3.412655971479502,0.009000000000000008,1.8939393939393945,5.195187165775401,-0.0050000000000000044,-1.952762923351159,-1.6862745098039191,-0.03200000000000003,3.2549019607843164,0.0944741532976856,3.3493761140819984,1.1176470588235272,-1.4536541889483061,0.499108734402852,0.5909090909090917,-1.8841354723707688,2.0,1.5999999999999943,-0.050000000000000044,0.067,0.007999999999999896,0.013000000000000012,0.0,0.02100000000000002,0.0020000000000000018,-0.008000000000000007,-0.04899999999999999,-1.0525846702317239,0.0,3.200000000000001
Syracuse,Arizona State,2018,1,R68,-16.007601351351354,-11.059966216216218,-5.263513513513512,-6.081081081081081,-0.04600000000000004,-3.378378378378378,-7.078547297297298,-0.044999999999999984,-2.1021959459459474,-2.9704391891891895,0.0030000000000000027,-0.12753378378378244,2.1021959459459456,1.9746621621621614,-3.6368243243243246,0.4417229729729728,1.7888513513513518,1.7136824324324316,-2.3614864864864877,-8.0,-11.199999999999989,-0.007999999999999952,-0.08499999999999996,-0.05799999999999994,0.03600000000000003,-0.041000000000000036,-0.06900000000000006,0.032,0.06700000000000006,-0.0050000000000000044,-4.947635135135137,0.0,-1.4799999999999986
North Carolina Central,Texas Southern,2018,0,R68,-5.416666666666671,-10.13095238095238,1.4198412698412781,0.21825396825396126,0.02300000000000002,-1.7206349206349207,-3.408730158730158,-0.02799999999999997,-6.5357142857142865,-8.109523809523811,-0.03799999999999992,0.5087301587301596,1.5238095238095237,2.032539682539685,3.404761904761905,-0.6357142857142861,-0.6849206349206347,1.5595238095238084,1.0436507936507944,-3.9000000000000057,-1.5,-0.139,-0.059,-0.010000000000000009,0.049000000000000044,0.09999999999999998,0.007000000000000006,0.022999999999999993,0.05499999999999994,-0.11199999999999999,4.714285714285708,0.0,-5.6499999999999995
Villanova,Radford,2018,1,R64,19.29722222222223,5.286111111111111,6.888888888888889,5.444444444444443,0.07500000000000001,3.905555555555555,6.922222222222221,0.052000000000000046,1.613888888888889,0.8944444444444422,0.05400000000000005,3.24722222222222,-1.9027777777777803,1.3444444444444414,4.09722222222222,0.19722222222222197,1.1333333333333333,-1.5999999999999996,-0.43055555555555713,6.699999999999996,18.0,-0.013000000000000012,0.07799999999999996,0.09499999999999997,0.0010000000000000009,0.017000000000000015,0.10099999999999998,-0.027999999999999997,-0.04400000000000004,0.006000000000000005,14.01111111111112,-15.0,29.26
Virginia Tech,Alabama,2018,0,R64,7.484848484848484,1.5429292929293013,2.9343434343434325,1.6540404040404013,0.03799999999999998,2.396464646464647,3.075757575757571,0.062,-0.7803030303030294,-2.3636363636363598,0.038999999999999924,-0.6212121212121176,-2.545454545454546,-3.1666666666666714,3.702020202020206,-0.545454545454545,-3.090909090909091,-2.280303030303031,-2.929292929292931,-0.29999999999999716,10.0,-0.05399999999999999,0.04400000000000004,0.051999999999999935,-0.015000000000000013,0.07900000000000007,0.05799999999999994,-0.024999999999999994,-0.05499999999999999,-0.02200000000000002,5.941919191919183,-1.0,2.01
West Virginia,Murray State,2018,1,R64,1.5143581081081123,3.4383445945945965,0.8125,7.818412162162161,-0.046999999999999986,0.23395270270270352,2.152871621621621,-0.02400000000000002,-0.3445945945945965,-1.3606418918918912,0.03200000000000003,-2.6224662162162176,3.4248310810810807,0.8023648648648631,0.4434121621621596,1.385135135135135,1.9391891891891895,-0.6486486486486491,4.098817567567568,2.4000000000000057,-2.0999999999999943,-0.068,-0.015000000000000013,-0.04799999999999993,-0.016000000000000014,0.0010000000000000009,-0.05400000000000005,-0.01999999999999999,0.03799999999999998,-0.040000000000000036,-1.9239864864864842,-7.0,13.02
Wichita State,Marshall,2018,0,R64,-1.0479797979798064,-7.5025252525252455,0.055555555555557135,-1.1212121212121176,0.008999999999999952,-0.9646464646464636,-4.262626262626263,0.02300000000000002,-0.19444444444444464,0.46212121212121104,-0.025000000000000022,0.6010101010101003,4.133838383838382,4.734848484848477,1.4015151515151523,-2.333333333333333,-1.9570707070707067,-1.5555555555555536,0.4368686868686851,-6.299999999999997,8.599999999999994,0.012999999999999956,-0.061,0.0,0.10400000000000004,0.04700000000000004,0.0030000000000000027,-0.014000000000000012,0.13099999999999998,0.0010000000000000009,6.454545454545439,-9.0,12.369999999999997
Florida,St. Bonaventure,2018,1,R64,-1.264705882352942,-1.588235294117652,0.26470588235294557,3.117647058823529,-0.019000000000000017,1.5588235294117645,5.0294117647058805,-0.016000000000000014,-3.3529411764705888,-3.5588235294117645,-0.03400000000000003,-0.9705882352941124,0.676470588235297,-0.29411764705882604,-0.7941176470588243,-0.0588235294117645,1.3529411764705879,-1.6470588235294112,-2.4411764705882355,-1.0,0.09999999999999432,-0.07900000000000001,0.066,-0.02100000000000002,-0.020000000000000018,-0.03600000000000003,-0.009000000000000008,-0.01999999999999999,-0.0050000000000000044,-0.07099999999999998,0.32352941176471006,-5.0,7.790000000000001
Stephen F. Austin,Texas Tech,2018,0,R64,5.97528957528958,3.3876447876447884,2.5173745173745203,2.1799227799227836,0.025999999999999968,0.10347490347490407,-0.37297297297296694,0.013000000000000012,0.8370656370656349,1.15675675675676,0.0010000000000000009,-0.8285714285714292,0.48571428571428577,-0.34285714285714164,-0.06872586872586872,3.233204633204636,-1.2131274131274132,3.1583011583011587,3.776061776061777,5.5,0.6999999999999886,0.0050000000000000044,-0.019000000000000017,0.020999999999999908,0.0,-0.050999999999999934,0.02400000000000002,0.026999999999999996,0.006000000000000116,0.0040000000000000036,2.5876447876447912,11.0,-16.72
Butler,Arkansas,2018,1,R64,-1.6000000000000085,-3.057142857142864,0.42857142857142705,1.028571428571432,-0.0010000000000000009,0.5142857142857133,3.5428571428571445,-0.038000000000000034,-2.9714285714285733,-6.600000000000001,0.09499999999999997,0.48571428571428754,-0.7714285714285705,-0.2857142857142847,-0.3428571428571452,0.40000000000000036,-1.8000000000000003,0.2857142857142847,-1.6571428571428584,-1.7000000000000028,-0.7000000000000028,-0.11299999999999999,0.05299999999999999,0.0050000000000000044,0.02400000000000002,-0.020000000000000018,0.0020000000000000018,0.007000000000000006,-0.013000000000000067,-0.05299999999999999,1.4571428571428555,3.0,2.160000000000002
Cal State Fullerton,Purdue,2018,0,R64,-7.940878378378372,4.453547297297291,-2.7939189189189193,-2.894425675675677,-0.025999999999999968,-4.32179054054054,-7.077702702702702,-0.08599999999999997,1.96875,3.0920608108108105,-0.014000000000000012,-0.034628378378378954,0.12837837837837895,0.09375,-3.5684121621621614,0.5785472972972974,-1.552364864864865,3.434966216216216,2.3868243243243246,1.8000000000000114,-15.0,0.07700000000000001,-0.11000000000000004,-0.04699999999999993,-0.007000000000000006,-0.07799999999999996,-0.06099999999999994,0.03999999999999998,-0.007000000000000006,0.05099999999999999,-12.394425675675663,13.0,-24.34
Kansas,Pennsylvania,2018,1,R64,5.445221445221449,2.9627039627039693,2.81118881118881,1.636363636363626,0.033999999999999975,1.2074592074592072,-0.20745920745921254,0.051000000000000045,-1.3846153846153832,-3.317016317016318,0.04899999999999993,-3.1491841491841477,1.193473193473194,-1.9557109557109555,1.2470862470862478,0.6340326340326339,1.3146853146853141,-0.1561771561771561,-1.843822843822844,0.0,10.200000000000003,-0.064,-0.015000000000000013,0.038999999999999924,-0.007000000000000006,-0.0119999999999999,0.041999999999999926,-0.0020000000000000018,0.056999999999999995,-0.028999999999999998,2.48251748251748,-15.0,19.15
NC State,Seton Hall,2018,0,R64,1.8315508021390343,1.1782531194295984,0.6836007130124742,1.2718360071301191,0.0019999999999999463,0.6167557932263819,1.2771836007130126,0.007000000000000006,-0.1524064171122994,-0.13814616755793452,-0.0020000000000000018,-2.57397504456328,-0.08377896613190572,-2.657754010695193,0.5909090909090899,1.2174688057040992,0.2557932263814613,-0.5846702317290564,0.39572192513368876,1.0,1.2999999999999972,-0.009999999999999953,0.013999999999999957,0.0040000000000000036,-0.028000000000000025,0.007000000000000117,0.0050000000000000044,-0.009000000000000008,-0.008000000000000118,-0.008000000000000007,0.6532976827094359,1.0,-2.76
Clemson,New Mexico State,2018,1,R64,-1.8184873949579838,1.708403361344537,-2.6378151260504197,-5.568067226890754,-0.0020000000000000018,0.640336134453781,-0.27815126050419536,0.03199999999999997,2.8168067226890763,1.1218487394957997,0.11199999999999999,-1.7336134453781504,-3.6159663865546214,-5.349579831932772,-0.9184873949579835,0.09831932773109298,1.799159663865546,-0.789075630252098,-1.6504201680672281,-2.5999999999999943,1.0,0.04800000000000004,0.03200000000000003,0.027999999999999914,-0.04300000000000004,0.016000000000000014,0.010000000000000009,0.0010000000000000009,-0.07100000000000001,0.069,-3.526890756302521,-7.0,8.1
College of Charleston,Auburn,2018,0,R64,-7.264705882352942,-4.617647058823522,-0.9117647058823621,-5.794117647058812,0.028000000000000025,-1.9117647058823533,-5.529411764705884,0.0030000000000000027,-3.529411764705884,-4.029411764705884,-0.020000000000000018,-1.176470588235297,-3.5588235294117645,-4.735294117647058,-2.7647058823529385,-2.2058823529411766,-1.7941176470588234,-2.1176470588235308,-3.205882352941181,-7.5,-0.4000000000000057,-0.031000000000000028,-0.05399999999999999,0.009999999999999898,-0.02100000000000002,-0.08900000000000002,0.019000000000000017,-0.00899999999999998,-0.063,-0.030999999999999972,-2.64705882352942,9.0,-14.14
Syracuse,TCU,2018,1,R64,-15.411957411957417,-11.579852579852577,-7.18018018018018,-5.86895986895987,-0.07900000000000001,-2.681408681408681,-3.3276003276003294,-0.07700000000000001,1.6298116298116287,1.3865683865683849,0.030000000000000027,-0.026208026208021096,0.7944307944307933,0.7682227682227705,-7.960687960687965,0.4881244881244884,1.7452907452907458,-0.2645372645372639,-0.24406224406224553,-5.799999999999997,-12.699999999999989,0.063,-0.023999999999999966,-0.07199999999999995,-0.019000000000000017,-0.15300000000000002,-0.09699999999999998,0.008000000000000007,0.004999999999999949,0.056999999999999995,-3.8321048321048394,5.0,-3.4899999999999984
Bucknell,Michigan State,2018,0,R64,0.8571428571428612,8.228571428571428,-0.7428571428571473,1.5428571428571374,-0.025000000000000022,-0.2857142857142865,2.2571428571428562,-0.052000000000000046,2.628571428571428,4.457142857142859,-0.028000000000000025,-2.228571428571424,-2.2857142857142847,-4.5142857142857125,-4.7142857142857135,1.4571428571428573,-2.8285714285714283,-0.6285714285714281,0.4285714285714306,4.300000000000011,-7.0,0.066,0.029000000000000026,-0.025000000000000022,-0.06800000000000006,-0.1529999999999999,-0.029999999999999916,-0.0129999999999999,-0.09999999999999998,0.03799999999999998,-7.371428571428567,11.0,-17.92
Rhode Island,Oklahoma,2018,1,R64,-8.966911764705884,-12.922794117647058,-1.7536764705882355,-2.821691176470587,-0.007000000000000006,-2.4338235294117636,-6.4191176470588225,-0.007000000000000006,-3.0257352941176485,-2.845588235294116,-0.049000000000000044,-4.8419117647058805,0.8474264705882355,-3.994485294117645,0.32536764705882426,0.8235294117647056,-1.2481617647058822,-2.7279411764705888,1.7518382352941195,-7.299999999999997,-0.7999999999999972,-0.031000000000000028,-0.08500000000000002,-0.029999999999999916,0.0020000000000000018,0.04300000000000004,-0.02400000000000002,-0.02099999999999999,0.026000000000000023,-0.038000000000000006,3.955882352941174,-3.0,-2.0
Iona,Duke,2018,0,R64,-4.8807631160572384,6.907790143084256,-2.258346581875994,-0.7790143084260706,-0.030999999999999972,1.1780604133545314,2.4228934817170114,0.01100000000000001,-1.600953895071541,-2.9666136724960275,0.028000000000000025,-2.501589825119236,-4.846581875993639,-7.348171701112882,-1.5723370429252768,-0.6971383147853727,-1.9705882352941178,-0.8147853736089044,1.751192368839428,0.9000000000000057,-9.399999999999991,-0.043999999999999984,0.044999999999999984,-0.017000000000000015,-0.08300000000000007,-0.010000000000000009,-0.020000000000000018,-0.0040000000000000036,-0.1439999999999999,-0.022999999999999993,-11.788553259141494,13.0,-23.68
Maryland-Baltimore County,Virginia,2018,1,R64,5.908496732026151,14.5,0.7810457516339824,3.764705882352942,-0.017000000000000015,2.8464052287581696,7.140522875816991,0.0040000000000000036,1.5,4.540849673202615,-0.10799999999999998,0.8872549019607838,1.3725490196078418,2.2598039215686327,1.723856209150327,0.6486928104575167,-1.2303921568627456,3.6928104575163374,2.3267973856209156,8.600000000000001,-4.800000000000011,0.062,0.10000000000000003,-0.0050000000000000044,-0.02100000000000002,0.050999999999999934,0.0040000000000000036,0.032,-0.0009999999999998899,0.014000000000000012,-8.591503267973849,15.0,-24.22
Creighton,Kansas State,2018,0,R64,12.434070434070435,7.087633087633094,5.221130221130224,7.391482391482398,0.02899999999999997,3.5290745290745296,7.834561834561832,0.030999999999999972,-1.5372645372645373,-2.395577395577398,0.014000000000000012,6.513513513513512,-0.6707616707616699,5.842751842751845,4.034398034398032,-2.2792792792792786,-0.3063063063063063,-0.19000819000818936,-3.304668304668306,6.200000000000003,7.3999999999999915,-0.07900000000000001,0.08200000000000002,0.038999999999999924,0.03600000000000003,0.038999999999999924,0.04999999999999993,-0.013999999999999985,-0.033,-0.05399999999999999,5.346437346437341,-1.0,3.5000000000000018
Kentucky,Davidson,2018,1,R64,0.4234234234234293,2.3644553644553667,-0.2694512694512703,0.37428337428337244,-0.008000000000000007,-5.426699426699425,-12.728091728091728,-0.03200000000000003,6.389025389025388,11.165438165438168,-0.10000000000000009,1.0294840294840348,4.97952497952498,6.009009009009013,-3.4807534807534797,0.9246519246519247,2.7870597870597877,3.4275184275184305,3.730548730548726,4.5,-6.1000000000000085,0.194,-0.22599999999999998,-0.04699999999999993,0.028000000000000025,-0.123,-0.05599999999999994,0.026999999999999996,0.12899999999999998,0.11099999999999999,-1.9410319410319374,-7.0,6.219999999999999
Arizona,Buffalo,2018,0,R64,-4.124603174603166,-4.480952380952388,-1.8658730158730137,-7.604761904761901,0.031000000000000028,-2.9785714285714286,-7.990476190476187,-0.0010000000000000009,2.5857142857142854,1.8658730158730101,0.061000000000000054,-0.21111111111111214,-1.858730158730161,-2.0698412698412696,-1.4119047619047613,-1.307142857142857,0.4587301587301589,-0.21746031746031846,-3.7436507936507937,-5.300000000000011,2.1999999999999886,0.07200000000000001,-0.08500000000000002,0.026000000000000023,0.04200000000000004,-0.014000000000000012,0.013999999999999901,0.010000000000000009,0.014999999999999902,0.07300000000000004,0.35634920634922196,-9.0,7.68
Loyola (IL),Miami (FL),2018,1,R64,-2.17598684210526,-5.35361842105263,-1.1595394736842088,-7.123355263157897,0.04199999999999998,-0.42927631578947345,-2.7664473684210513,0.03200000000000003,0.6348684210526319,-0.620065789473685,0.06299999999999994,1.0509868421052637,-3.6743421052631575,-2.6233552631578974,2.3815789473684195,-0.2203947368421053,-1.6940789473684212,0.9523026315789487,-2.2927631578947363,-1.8999999999999915,0.5999999999999943,0.028000000000000025,-0.0030000000000000027,0.050999999999999934,0.007000000000000006,0.11199999999999999,0.04599999999999993,0.026999999999999996,-0.06700000000000009,0.03900000000000001,3.17763157894737,5.0,-2.460000000000001
Wright State,Tennessee,2018,0,R64,-2.3999999999999915,0.17142857142856371,-0.34285714285714164,0.19999999999999574,-0.008000000000000007,-1.0285714285714285,-0.42857142857143415,-0.04299999999999998,-0.6857142857142833,0.2285714285714313,-0.04200000000000004,1.4857142857142804,-1.3714285714285737,0.11428571428571388,-2.571428571428571,0.25714285714285623,-2.257142857142857,1.0571428571428587,-3.485714285714282,2.8000000000000114,-7.8999999999999915,0.0030000000000000027,-0.009000000000000008,-0.020000000000000018,0.0040000000000000036,-0.09399999999999997,-0.017000000000000015,0.01100000000000001,-0.04399999999999993,-0.013000000000000012,-2.571428571428555,11.0,-17.62
Nevada,Texas,2018,1,R64,10.508744038155797,4.289348171701107,2.410174880763112,1.368839427662948,0.02999999999999997,2.361685214626392,1.9030206677265475,0.07200000000000001,3.3267090620031805,2.4459459459459474,0.07799999999999996,1.1478537360890293,-1.3744038155802834,-0.22655007949126116,4.573926868044513,0.06915739268680365,-0.887122416534182,-2.086645468998409,0.9387917329093796,3.5999999999999943,11.599999999999994,0.032999999999999974,0.02300000000000002,0.05499999999999994,-0.006000000000000005,0.12299999999999994,0.04800000000000004,-0.025999999999999995,-0.030999999999999972,0.05000000000000002,6.21939586645469,-3.0,0.47999999999999865
Georgia State,Cincinnati,2018,0,R64,0.4357142857142833,9.786507936507938,0.5492063492063473,-0.24761904761904674,0.01100000000000001,1.95079365079365,3.360317460317461,0.03200000000000003,-2.613492063492064,-3.428571428571427,-0.013999999999999901,-1.0015873015872998,-4.476984126984126,-5.478571428571428,-2.833333333333334,0.20317460317460334,-0.8174603174603181,0.06349206349206682,2.6738095238095223,1.8000000000000114,-3.5,-0.056999999999999995,0.06,0.019000000000000017,-0.07900000000000007,-0.118,0.028000000000000025,0.0040000000000000036,-0.125,-0.04400000000000001,-9.350793650793655,13.0,-17.03
Xavier,Texas Southern,2018,1,R64,6.954761904761895,-4.673809523809524,3.191269841269847,0.07539682539683668,0.05399999999999999,0.05079365079365061,-0.6658730158730144,0.013000000000000012,0.5214285714285687,-1.0809523809523824,0.05400000000000005,2.6801587301587233,-0.4761904761904763,2.203968253968256,4.376190476190478,0.10714285714285676,-0.9134920634920634,0.01666666666666572,-0.3277777777777793,-0.4000000000000057,9.700000000000003,-0.019000000000000017,-0.01200000000000001,0.052999999999999936,0.06600000000000006,0.09899999999999998,0.05400000000000005,0.0010000000000000009,0.018000000000000016,0.009000000000000008,11.62857142857142,-15.0,26.59
Missouri,Florida State,2018,0,R64,-7.474458874458875,-4.825108225108224,-4.339393939393936,-7.229437229437245,-0.018000000000000016,1.4727272727272718,1.8978354978354908,0.03300000000000003,-0.2112554112554097,-1.6086580086580078,0.04300000000000004,0.6303030303030326,-1.2805194805194802,-0.6502164502164476,-1.518614718614721,-1.7341991341991347,-1.0718614718614718,1.1835497835497844,-0.6285714285714299,-4.900000000000006,-2.4000000000000057,0.020000000000000018,0.08500000000000002,0.010999999999999899,0.014000000000000012,0.03199999999999992,0.0050000000000000044,0.028999999999999998,-0.008000000000000007,0.02999999999999997,-2.6493506493506516,-1.0,-1.9699999999999989
Ohio State,South Dakota State,2018,1,R64,-8.308403361344546,-6.698319327731085,-0.6865546218487388,-3.1075630252100837,0.012999999999999956,-3.656302521008401,-6.544537815126045,-0.050000000000000044,-3.278991596638658,-3.568067226890758,-0.031000000000000028,-3.2058823529411775,0.9663865546218506,-2.239495798319318,1.3336134453781483,1.2327731092436975,1.5966386554621854,1.6495798319327744,1.442857142857143,-4.3999999999999915,-4.700000000000003,-0.04299999999999998,-0.08999999999999997,-0.020000000000000018,0.014000000000000012,0.059,-0.013000000000000012,0.025999999999999995,0.05299999999999999,-0.04200000000000001,-1.610084033613461,-7.0,10.830000000000002
UNC Greensboro,Gonzaga,2018,0,R64,-10.340540540540545,-5.1598455598455715,-4.0054054054054085,-1.8223938223938205,-0.05299999999999999,0.5922779922779906,2.71891891891892,-0.015000000000000013,-2.9220077220077183,-3.908880308880317,-0.010000000000000009,-3.356756756756763,0.7806949806949852,-2.5760617760617777,-1.3289575289575275,1.3042471042471044,0.14980694980694986,2.391505791505791,1.5173745173745203,-2.799999999999997,-11.100000000000009,-0.055999999999999994,0.057999999999999996,-0.04499999999999993,-0.010000000000000009,0.026000000000000023,-0.04499999999999993,0.032,0.013000000000000123,-0.04200000000000001,-5.180694980694973,9.0,-13.900000000000002
Houston,San Diego State,2018,1,R64,-0.40692640692641646,-2.9930735930735892,-0.1333333333333293,-0.577489177489177,0.0020000000000000018,1.2432900432900436,0.45800865800865864,0.04999999999999999,-1.3835497835497836,-2.0155844155844242,0.0030000000000000027,0.18354978354978257,0.5662337662337649,0.749783549783551,-0.35930735930735835,-0.013852813852813561,-0.21385281385281374,0.0034632034632053887,3.966233766233767,-1.9000000000000057,2.4000000000000057,-0.030999999999999972,0.01200000000000001,0.009999999999999898,0.009000000000000008,-0.01100000000000001,0.014000000000000012,0.0030000000000000027,0.017000000000000015,-0.02099999999999999,2.5861471861471728,-5.0,3.76
Montana,Michigan,2018,0,R64,3.5717360114777534,5.18292682926829,1.1305595408895321,2.4899569583931154,-0.0010000000000000009,-3.33428981348637,-8.511477761836439,-0.01799999999999996,4.644906743185082,5.453371592539458,0.04499999999999993,0.24964131994261507,3.4088952654232454,3.6585365853658516,-1.68005738880918,1.3988522238163554,0.2797704447632712,3.167862266857961,5.375896700143473,4.200000000000003,-2.200000000000003,0.07900000000000001,-0.16099999999999998,-0.014999999999999902,0.029999999999999916,-0.08300000000000013,-0.03200000000000003,0.025999999999999995,0.0789999999999999,0.07,-1.6111908177905363,11.0,-12.740000000000002
Texas A&M,Providence,2018,1,R64,1.6000000000000085,-2.200000000000003,2.200000000000003,2.3999999999999986,0.019000000000000017,0.20000000000000018,0.8285714285714292,-0.0030000000000000027,-3.0,-3.0857142857142854,-0.04299999999999993,4.0,1.799999999999999,5.800000000000004,1.5142857142857142,-1.371428571428571,2.3142857142857154,1.3142857142857132,-1.4285714285714306,1.4000000000000057,2.0,-0.066,0.0010000000000000009,0.0040000000000000036,0.04699999999999993,0.01200000000000001,0.018000000000000016,0.01200000000000001,0.050999999999999934,-0.060000000000000026,3.8000000000000114,-3.0,4.1800000000000015
Lipscomb,North Carolina,2018,0,R64,0.49303849303849745,4.426699426699429,-1.8648648648648631,-3.5061425061425027,-0.0040000000000000036,-0.15233415233415215,1.6904176904176929,-0.030999999999999972,4.375102375102372,6.733005733005733,-0.025000000000000022,-0.4398034398034376,-3.325962325962326,-3.765765765765785,-2.5495495495495515,0.7886977886977888,-0.9901719901719899,2.912366912366913,4.013923013923016,5.299999999999997,-8.400000000000006,0.125,0.04800000000000004,0.006000000000000005,-0.041999999999999926,-0.04999999999999993,-0.0020000000000000018,0.028999999999999887,-0.09100000000000003,0.08299999999999999,-3.9336609336609314,13.0,-22.17
Villanova,Alabama,2018,1,R32,14.241666666666674,-0.4638888888888886,5.222222222222221,6.138888888888879,0.03899999999999998,5.238888888888889,9.45,0.07500000000000001,-1.4416666666666664,-5.050000000000001,0.10899999999999999,0.44166666666667,-0.375,0.06666666666666288,3.6527777777777803,0.1416666666666666,-1.2833333333333332,-3.5999999999999996,-2.6527777777777786,-0.10000000000000853,19.299999999999997,-0.125,0.12,0.07299999999999995,0.02100000000000002,0.03400000000000003,0.07599999999999996,-0.044999999999999984,-0.0010000000000000009,-0.05200000000000002,14.705555555555563,-8.0,14.3
Marshall,West Virginia,2018,0,R32,3.697447447447445,9.54429429429429,0.9444444444444429,-2.1621621621621614,0.031000000000000028,1.3528528528528518,3.4894894894894897,0.0050000000000000044,0.45570570570570723,0.6418918918918912,-0.0020000000000000018,3.8273273273273283,-5.942192192192191,-2.114864864864863,1.9211711711711725,-1.135135135135135,0.6163663663663659,1.8708708708708688,-4.428678678678679,5.799999999999997,-4.5,0.02200000000000002,0.069,0.039999999999999925,-0.057999999999999996,0.04799999999999993,0.04400000000000004,0.021999999999999992,-0.143,0.016000000000000014,-5.846846846846844,8.0,-15.68
Texas Tech,Florida,2018,1,R32,-1.2265500794912612,-4.422098569157384,-0.21065182829889295,-4.086645468998412,0.028000000000000025,-2.248012718600954,-5.497615262321151,-0.01100000000000001,1.4427662957074734,2.449125596184416,-0.014000000000000012,0.5588235294117609,0.20588235294117574,0.764705882352942,1.209062003179648,0.11049284578696295,-0.5532591414944354,2.4173290937996814,0.6987281399046097,-0.10000000000000853,-1.1999999999999886,0.067,-0.068,0.015000000000000013,0.041000000000000036,0.050999999999999934,0.013000000000000012,0.031,0.041999999999999926,0.04200000000000001,3.1955484896661233,-3.0,2.719999999999999
Butler,Purdue,2018,0,R32,-1.435521235521236,6.8687258687258606,1.223938223938223,4.895752895752892,-0.020000000000000018,-1.340540540540541,0.29729729729729826,-0.063,-2.5428571428571445,-4.1320463320463325,0.03300000000000003,-1.4069498069498074,0.635521235521237,-0.7714285714285722,-2.19073359073359,0.9258687258687264,-2.0077220077220077,0.3876447876447866,2.667181467181466,1.5,-6.6000000000000085,-0.09499999999999997,-0.027000000000000024,-0.03600000000000003,-0.0050000000000000044,-0.09999999999999998,-0.03699999999999992,-0.0010000000000000009,-0.004000000000000115,-0.063,-8.304247104247096,8.0,-6.489999999999998
Kansas,Seton Hall,2018,1,R32,1.9434389140271549,-2.010558069381588,1.3129713423831078,-0.3039215686274659,0.023999999999999966,2.6726998491704377,4.827300150829558,0.03600000000000003,-3.355203619909501,-5.03092006033183,0.010000000000000009,-0.23831070889894335,-2.466063348416288,-2.704374057315235,1.1410256410256423,0.3363499245852184,0.6613876319758667,-1.0135746606334841,-2.751131221719456,-0.8999999999999915,4.5,-0.08199999999999996,0.08199999999999996,0.03599999999999992,-0.028000000000000025,0.014000000000000123,0.04599999999999993,-0.006000000000000005,-0.049000000000000044,-0.05499999999999999,3.953996983408743,-7.0,5.720000000000001
Auburn,Clemson,2018,0,R32,8.024369747899172,7.262184873949579,0.9613445378151262,5.509243697478986,-0.025000000000000022,1.3008403361344545,4.248739495798322,-0.009000000000000008,4.800840336134456,5.731092436974791,0.019000000000000017,-0.9722689075630235,3.0277310924369747,2.055462184873946,0.9184873949579835,1.7546218487394958,0.4655462184873951,0.25966386554621934,3.6504201680672317,5.900000000000006,3.0,0.063,0.032999999999999974,-0.008999999999999897,0.0,0.016000000000000014,-0.02100000000000002,-0.01200000000000001,0.04899999999999999,0.05499999999999999,0.7621848739495931,-1.0,-1.1899999999999995
Syracuse,Michigan State,2018,1,R32,-13.551351351351357,-1.1019305019305037,-5.8277992277992325,-3.1096525096525127,-0.07900000000000001,-2.6640926640926645,-3.0115830115830136,-0.08200000000000002,0.7683397683397661,1.353667953667955,-0.01100000000000001,-4.326640926640927,0.37451737451737444,-3.9521235521235525,-8.467181467181467,2.8872586872586874,-1.82007722007722,-0.6818532818532823,-1.7722007722007724,-3.8999999999999915,-14.899999999999991,0.04600000000000004,-0.034999999999999976,-0.08299999999999996,-0.050000000000000044,-0.20099999999999996,-0.09999999999999998,-0.0019999999999998908,-0.02400000000000002,0.02999999999999997,-12.449420849420854,8.0,-9.52
Rhode Island,Duke,2018,0,R32,-8.380763116057238,-0.8569157392686861,-2.3465818759936425,-0.1907790143084256,-0.03699999999999998,-1.4101748807631145,-2.753577106518282,-0.020000000000000018,-2.277424483306838,-2.848966613672495,-0.013000000000000012,-4.67806041335453,-1.964228934817168,-6.642289348171701,-2.219395866454688,-0.10890302066772595,-1.5294117647058822,-1.7853736089030203,3.4570747217806055,-1.3999999999999915,-9.599999999999994,-0.044999999999999984,-0.04299999999999998,-0.04699999999999993,-0.05500000000000005,-0.031000000000000028,-0.04800000000000004,-0.015999999999999986,-0.0779999999999999,-0.037000000000000005,-7.523847376788552,5.0,-12.62
Kansas State,Maryland-Baltimore County,2018,1,R32,-1.9744744744744764,-1.5270270270270316,-0.39789789789789864,-3.2702702702702737,0.020000000000000018,-3.246246246246246,-5.975975975975974,-0.045999999999999985,2.0675675675675684,0.6809309309309306,0.08799999999999997,-2.43018018018018,-1.4504504504504503,-3.880630630630634,-1.4106606606606604,0.4737237237237233,0.5563063063063063,-0.7897897897897881,2.042042042042045,-2.6000000000000085,0.8000000000000114,0.031000000000000028,-0.08200000000000002,0.010000000000000009,-0.017000000000000015,-0.04699999999999993,-0.006000000000000005,-0.0020000000000000018,-0.010000000000000009,0.04999999999999999,-0.4474474474474448,-7.0,14.87
