,Rk,School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
330,331,Villanova NCAA,25,18,7,.720,17.47,9.19,11,4,9,0,4,4,1870,1663,1005,612,1388,.441,193,563,.343,246,355,.693,207,818,299,100,69,303,417,65.7,100.8,.256,.406,.534,49.1,48.9,6.1,8.6,.510,16.3,25.2,.177
331,332,Virginia Commonwealth NCAA,27,19,7,.731,11.30,4.76,10,4,12,2,5,3,1864,1694,1085,590,1457,.405,156,511,.305,358,516,.694,293,905,302,168,81,436,453,67.9,92.0,.354,.351,.498,50.4,51.2,9.1,8.5,.458,20.4,31.0,.246
332,333,VMI,25,13,12,.520,-0.41,-0.78,7,7,11,1,1,10,2001,1897,1010,700,1640,.427,239,708,.338,258,382,.675,249,913,326,172,65,257,407,72.3,103.8,.233,.432,.521,48.7,46.6,9.4,8.1,.500,12.4,24.7,.157
333,334,Virginia Tech NCAA,22,15,7,.682,12.59,6.50,9,4,10,2,3,3,1585,1451,895,513,1210,.424,156,471,.331,269,386,.697,178,708,236,128,73,266,382,66.4,97.7,.319,.389,.521,48.2,46.0,8.6,10.0,.488,16.0,24.3,.222
334,335,Virginia NCAA,25,18,7,.720,15.27,7.59,13,4,10,1,6,3,1705,1513,1005,550,1321,.416,168,495,.339,245,327,.749,182,738,291,124,58,233,306,60.8,99.0,.248,.375,.512,48.3,52.9,8.1,7.6,.480,13.6,22.4,.185
335,336,Wagner,20,13,7,.650,-5.35,-7.90,13,5,7,3,6,4,1425,1374,815,450,1036,.434,142,411,.345,332,459,.723,182,645,263,125,74,284,332,66.8,101.0,.443,.397,.548,47.5,58.4,9.2,8.8,.503,18.5,28.1,.320
336,337,Wake Forest,22,6,16,.273,1.72,8.06,3,15,5,6,1,9,1458,1583,885,569,1213,.469,167,442,.378,278,396,.702,181,749,307,167,104,269,330,67.4,106.1,.326,.364,.565,51.1,54.0,11.2,15.8,.538,16.1,25.8,.229
337,338,Washington State,27,14,13,.519,8.12,6.93,7,12,11,5,3,6,1853,1821,1110,649,1565,.415,161,514,.313,362,512,.707,254,936,363,188,95,352,510,68.6,95.7,.327,.328,.504,47.7,55.9,9.9,10.2,.466,16.3,26.0,.231
338,339,Washington,26,5,21,.192,1.88,11.61,4,16,4,7,1,9,1759,2012,1040,719,1583,.454,183,524,.349,391,549,.712,313,1012,411,152,79,318,434,71.0,109.0,.347,.331,.546,55.5,57.2,8.2,8.6,.512,14.7,34.4,.247
339,340,Weber State,23,17,6,.739,3.14,-5.22,12,3,11,0,6,5,1881,1594,920,569,1341,.424,162,478,.339,294,410,.717,196,714,291,142,53,328,436,72.5,95.6,.306,.356,.519,48.6,51.1,8.5,6.6,.485,17.6,24.4,.219
340,341,West Virginia NCAA,29,19,10,.655,15.36,10.05,11,6,8,5,7,2,2243,2089,1175,769,1721,.447,219,653,.335,332,481,.690,313,1021,405,178,82,434,590,70.6,100.8,.279,.379,.536,48.2,52.7,8.6,6.8,.510,18.2,30.7,.193
341,342,Western Carolina,27,11,16,.407,-7.43,-2.03,4,13,6,5,4,9,2039,2129,1105,785,1688,.465,242,671,.361,317,459,.691,233,943,377,195,71,321,526,72.2,106.7,.272,.398,.558,50.4,48.0,9.8,7.8,.537,14.4,24.5,.188
342,343,Western Illinois,22,7,15,.318,-12.48,-4.62,5,9,2,5,4,9,1606,1746,880,608,1286,.473,173,439,.394,357,491,.727,173,803,310,127,92,266,448,73.5,108.0,.382,.341,.575,48.9,51.0,7.9,10.6,.540,14.9,23.0,.278
343,344,Western Kentucky,29,21,8,.724,5.19,0.50,11,3,11,2,5,3,2108,1972,1170,722,1710,.422,245,673,.364,283,383,.739,251,906,360,195,113,381,510,69.1,97.6,.224,.394,.521,45.3,49.9,9.7,10.3,.494,16.8,24.2,.165
344,345,Western Michigan,21,5,16,.238,-11.51,-1.21,4,12,2,9,3,7,1325,1511,840,560,1291,.434,156,496,.315,235,324,.725,220,762,233,163,52,213,329,68.3,105.4,.251,.384,.523,51.8,41.6,11.4,7.2,.494,12.8,28.8,.182
345,346,Wichita State NCAA,22,16,6,.727,9.36,6.91,11,2,10,2,5,2,1572,1469,890,533,1326,.402,150,506,.296,253,371,.682,266,868,272,119,63,286,396,68.6,96.2,.280,.382,.489,51.0,51.0,7.8,8.0,.459,16.0,31.7,.191
346,347,William & Mary,17,7,10,.412,-11.23,-3.99,4,6,1,3,5,6,1101,1224,685,465,1027,.453,116,356,.326,176,242,.727,188,613,245,120,90,195,293,67.2,106.3,.236,.347,.536,51.6,52.7,10.4,14.9,.509,14.6,31.8,.171
347,348,Winthrop NCAA,25,23,2,.920,4.69,-7.15,17,1,11,1,10,0,1972,1676,1000,597,1384,.431,165,510,.324,317,476,.666,190,786,260,147,88,398,524,72.5,92.4,.344,.368,.520,43.9,43.6,8.1,9.5,.491,19.8,21.8,.229
348,349,Wisconsin NCAA,31,18,13,.581,17.22,11.93,10,10,11,5,5,6,2167,2003,1250,729,1726,.422,194,579,.335,351,491,.715,260,1084,385,135,115,356,501,65.8,97.4,.284,.335,.511,51.0,52.8,6.6,10.8,.479,15.4,24.8,.203
349,350,Wofford,24,15,9,.625,1.76,-0.24,12,5,9,3,6,4,1784,1627,965,599,1373,.436,195,580,.336,234,341,.686,215,779,290,154,67,311,375,67.6,99.8,.248,.422,.530,48.4,48.4,9.4,9.8,.507,16.8,26.0,.170
350,351,Wright State,24,18,6,.750,6.89,-7.65,16,4,9,4,9,2,1967,1618,965,615,1534,.401,154,504,.306,234,334,.701,244,791,272,172,51,290,465,72.1,93.0,.218,.329,.478,43.8,44.2,9.9,5.2,.451,14.6,25.0,.153
351,352,Wyoming,25,14,11,.560,-1.23,-2.31,5,9,7,5,4,5,1915,1888,1010,694,1452,.478,149,451,.330,351,492,.713,236,919,316,140,81,320,487,69.9,106.9,.339,.311,.560,53.0,45.5,7.9,11.0,.529,16.0,27.8,.242
352,353,Xavier,21,13,8,.619,11.09,6.47,6,7,11,2,2,5,1571,1474,850,541,1310,.413,165,488,.338,227,308,.737,222,768,308,116,58,242,341,69.5,99.8,.235,.373,.506,49.2,56.9,7.9,7.4,.476,14.2,27.3,.173
353,354,Yale,0,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,355,Youngstown State,27,15,12,.556,-9.78,-8.17,9,11,10,5,5,7,2010,1950,1095,718,1569,.458,219,622,.352,295,411,.718,257,940,377,155,83,385,472,69.1,103.1,.262,.396,.553,48.7,52.5,8.2,7.8,.527,17.9,28.5,.188
