,Rk,School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
203,204,Niagara,33,19,14,.576,-4.84,-4.21,12,6,9,5,10,7,2748,2769,1330,944,2124,.444,272,758,.359,588,808,.728,396,1286,397,171,145,373,579,74.9,110.3,.380,.357,.548,50.0,42.1,6.9,10.1,.508,12.9,30.8,.277
204,205,Nicholls State,32,21,11,.656,-3.54,-5.86,15,3,12,3,9,7,2641,2411,1280,941,1994,.472,260,729,.357,499,696,.717,353,1189,474,307,126,490,712,76.9,107.3,.349,.366,.568,50.7,50.4,12.5,10.1,.537,17.4,30.5,.250
205,206,NJIT,30,14,16,.467,-7.25,-5.53,7,7,10,7,4,9,2248,2197,1210,808,1803,.448,236,653,.361,396,579,.684,331,1063,417,246,97,399,556,71.0,104.7,.321,.362,.541,50.6,51.6,11.5,8.4,.514,16.1,30.6,.220
206,207,Norfolk State,33,14,19,.424,-12.99,-10.19,11,5,8,6,5,11,2399,2417,1325,858,1992,.431,254,707,.359,429,639,.671,411,1270,450,206,114,507,693,72.3,100.2,.321,.355,.523,51.9,52.4,8.6,11.0,.494,18.1,33.0,.215
207,208,UNC Asheville,34,21,13,.618,-3.92,-3.58,13,5,14,2,7,10,2557,2499,1385,912,1921,.475,277,703,.394,456,615,.741,280,1152,522,252,114,468,628,69.5,106.2,.320,.366,.578,50.7,57.2,10.5,9.5,.547,17.5,25.7,.237
208,209,North Carolina A&T,35,20,15,.571,-12.58,-11.22,11,5,12,0,5,13,2623,2605,1415,929,2010,.462,213,707,.301,552,776,.711,348,1252,534,212,80,482,629,71.1,104.3,.386,.352,.551,50.7,57.5,8.4,5.8,.515,16.8,28.7,.275
209,210,North Carolina Central NCAA,35,19,16,.543,-13.18,-12.31,9,7,12,2,3,13,2520,2425,1405,949,2060,.461,212,640,.331,410,597,.687,415,1336,545,179,117,495,650,68.8,104.3,.290,.311,.538,53.4,57.4,7.4,9.4,.512,17.4,33.9,.199
210,211,UNC Greensboro NCAA,35,27,8,.771,4.54,-3.87,15,3,16,1,8,6,2562,2189,1430,924,2075,.445,331,938,.353,383,549,.698,418,1307,487,267,132,481,650,66.9,107.1,.265,.452,.548,55.0,52.7,11.2,12.4,.525,17.1,34.2,.185
211,212,NC State NCAA,33,21,12,.636,12.91,6.70,11,7,16,3,4,5,2682,2477,1325,965,2054,.470,263,707,.372,489,703,.696,401,1176,531,244,122,400,609,72.1,112.3,.342,.344,.562,50.3,55.0,10.2,9.2,.534,14.3,33.4,.238
212,213,UNC Wilmington,32,11,21,.344,-7.52,-1.15,7,11,8,5,2,11,2542,2668,1305,920,2109,.436,244,705,.346,458,664,.690,447,1310,488,164,67,414,586,73.4,106.2,.315,.334,.524,53.2,53.0,6.9,5.6,.494,14.6,34.0,.217
213,214,North Carolina NCAA,37,26,11,.703,20.07,11.78,11,7,12,3,6,5,3018,2711,1485,1105,2417,.457,305,849,.359,503,677,.743,511,1570,674,213,151,445,587,71.7,113.4,.280,.351,.551,56.4,61.0,8.0,11.1,.520,14.0,37.4,.208
214,215,North Dakota State,32,15,17,.469,-1.86,-1.58,5,9,8,6,5,10,2382,2264,1285,837,1783,.469,294,778,.378,414,544,.761,232,1102,422,145,76,402,556,68.8,107.8,.305,.436,.583,50.9,50.4,6.6,6.2,.552,16.5,22.7,.232
215,216,North Dakota,32,12,20,.375,-7.63,-0.19,6,12,7,6,2,13,2427,2612,1305,863,1879,.459,233,685,.340,468,663,.706,225,984,411,253,59,417,605,73.2,101.6,.353,.365,.553,45.0,47.6,10.6,4.7,.521,16.0,20.2,.249
216,217,North Florida,33,14,19,.424,-11.40,-1.74,7,7,10,2,4,17,2668,2873,1325,939,2058,.456,357,945,.378,433,570,.760,312,1159,490,173,126,478,505,75.6,106.6,.277,.459,.573,46.4,52.2,6.9,7.5,.543,17.0,26.0,.210
217,218,North Texas,38,20,18,.526,1.16,-0.40,8,10,14,6,6,11,2828,2703,1540,1012,2243,.451,302,849,.356,502,761,.660,422,1451,476,195,112,495,723,69.9,105.1,.339,.379,.543,52.7,47.0,7.2,8.2,.519,16.0,30.3,.224
218,219,Northeastern,33,23,10,.697,3.64,-1.61,14,4,12,2,9,5,2472,2270,1335,859,1776,.484,302,804,.376,452,617,.733,258,1083,523,220,82,450,575,68.0,108.9,.347,.453,.597,51.1,60.9,9.7,6.2,.569,17.9,25.5,.255
219,220,Northern Arizona,32,5,27,.156,-14.67,-1.04,2,16,2,10,3,14,2100,2512,1290,698,1750,.399,178,584,.305,526,750,.701,320,1074,314,180,100,497,632,70.7,92.1,.429,.334,.499,48.1,45.0,7.9,9.5,.450,19.1,27.1,.301
220,221,Northern Colorado,38,26,12,.684,3.67,-2.27,11,7,14,3,7,8,3080,2776,1535,1104,2347,.470,334,930,.359,540,784,.689,361,1430,454,203,139,465,722,73.7,108.8,.334,.396,.566,51.3,41.1,7.2,8.1,.542,14.6,25.9,.230
221,222,Northern Illinois,32,13,19,.406,-6.71,-1.71,6,12,11,4,1,13,2319,2407,1285,849,1860,.456,169,512,.330,452,623,.726,315,1102,295,213,58,378,594,69.3,104.2,.335,.275,.538,49.7,34.7,9.6,5.3,.502,14.9,28.3,.243
222,223,Northern Iowa,32,16,16,.500,4.00,3.87,7,11,12,4,1,9,2056,1990,1285,720,1714,.420,229,684,.335,387,537,.721,267,1109,345,166,80,364,482,64.3,99.6,.313,.399,.522,51.2,47.9,8.0,7.4,.487,15.6,24.5,.226
223,224,Northern Kentucky,32,22,10,.688,4.83,-4.07,15,3,12,2,8,6,2486,2112,1280,898,1892,.475,258,756,.341,432,591,.731,308,1176,523,236,103,399,586,70.7,109.9,.312,.400,.572,52.6,58.2,10.4,8.7,.543,15.5,29.0,.228
224,225,Northwestern State,29,4,25,.138,-21.02,-4.18,1,17,1,11,3,13,1868,2264,1160,692,1678,.412,125,448,.279,359,588,.611,359,1036,279,180,122,496,573,72.2,89.2,.350,.267,.477,48.9,40.3,8.6,11.1,.450,20.2,32.1,.214
225,226,Northwestern,32,15,17,.469,9.63,8.37,6,12,11,6,3,9,2203,2127,1290,773,1813,.426,255,720,.354,402,538,.747,320,1059,448,156,136,374,605,65.3,104.6,.297,.397,.532,50.4,58.0,7.4,13.2,.497,15.3,29.5,.222
226,227,Notre Dame,36,21,15,.583,13.64,7.92,8,10,11,6,5,7,2698,2471,1455,945,2131,.443,300,838,.358,508,670,.758,384,1324,520,208,131,355,470,66.5,111.4,.314,.393,.551,51.6,55.0,8.6,9.6,.514,12.7,30.8,.238
227,228,Oakland,33,19,14,.576,-1.82,-3.76,10,8,11,4,7,8,2580,2516,1330,884,1966,.450,275,782,.352,537,697,.770,327,1203,553,200,170,434,540,72.2,107.5,.355,.398,.562,50.4,62.6,8.3,11.9,.520,15.9,28.1,.273
228,229,Ohio State NCAA,34,25,9,.735,17.67,9.02,15,3,16,2,6,2,2591,2297,1375,951,1980,.480,239,678,.353,450,616,.731,334,1245,499,209,132,399,595,67.9,111.0,.311,.342,.570,53.6,52.5,9.0,11.3,.541,14.9,30.1,.227
229,230,Ohio,31,14,17,.452,-2.52,-1.65,7,11,11,5,2,10,2334,2353,1280,839,1893,.443,244,661,.369,412,579,.712,259,1127,443,207,103,412,500,72.6,100.5,.306,.349,.538,48.4,52.8,8.9,8.8,.508,16.0,22.4,.218
230,231,Oklahoma State,36,21,15,.583,12.45,9.12,8,10,15,6,3,7,2757,2637,1450,959,2224,.431,296,851,.348,543,717,.757,463,1348,514,237,143,466,692,70.8,107.4,.322,.383,.538,51.1,53.6,9.2,10.4,.498,15.4,34.2,.244
231,232,Oklahoma NCAA,32,18,14,.563,13.81,10.56,8,10,13,2,2,9,2718,2614,1295,954,2063,.462,300,836,.359,510,684,.746,339,1229,479,208,151,428,551,76.5,109.8,.332,.405,.569,49.8,50.2,8.4,11.0,.535,15.2,28.4,.247
232,233,Old Dominion,32,25,7,.781,9.27,-1.27,15,3,12,2,10,3,2347,2010,1290,844,1888,.447,228,639,.357,431,623,.692,375,1207,483,239,139,332,509,66.6,109.3,.330,.338,.537,52.8,57.2,11.1,13.6,.507,13.2,32.3,.228
233,234,Oral Roberts,32,11,21,.344,-6.66,1.05,5,9,8,5,3,14,2332,2484,1310,879,2010,.437,220,641,.343,354,517,.685,445,1226,453,174,112,411,565,68.0,104.8,.257,.319,.517,52.2,51.5,7.8,9.3,.492,15.4,36.2,.176
234,235,Oregon State,32,16,16,.500,7.31,4.56,7,11,12,4,1,9,2339,2251,1300,830,1779,.467,192,583,.329,487,688,.708,332,1119,475,212,116,424,642,67.4,106.8,.387,.328,.555,52.1,57.2,9.7,10.3,.521,16.8,31.8,.274
235,236,Oregon,36,23,13,.639,10.70,4.84,10,8,16,3,4,7,2817,2606,1460,986,2155,.458,324,908,.357,521,683,.763,372,1262,556,248,152,434,712,69.6,110.9,.317,.421,.568,52.3,56.4,9.8,12.3,.533,14.9,31.0,.242
236,237,Pacific,32,14,18,.438,-0.55,1.80,9,9,8,8,6,9,2280,2316,1290,804,1782,.451,151,459,.329,521,715,.729,332,1086,395,197,129,368,581,67.0,105.6,.401,.258,.537,50.9,49.1,9.1,12.3,.494,14.8,30.4,.292
237,238,Penn State,39,26,13,.667,15.85,7.79,9,9,15,4,6,7,2915,2601,1570,1057,2291,.461,294,759,.387,507,722,.702,422,1385,541,282,193,463,685,67.9,109.3,.315,.331,.553,51.8,51.2,10.6,13.3,.526,15.0,31.7,.221
238,239,Pennsylvania NCAA,33,24,9,.727,2.24,-3.16,12,2,11,3,9,4,2506,2274,1355,893,1948,.458,291,831,.350,429,651,.659,283,1239,508,194,92,391,566,70.2,105.3,.334,.427,.555,51.0,56.9,8.2,7.0,.533,14.8,23.6,.220
239,240,Pepperdine,32,6,26,.188,-6.50,1.82,2,16,5,11,0,14,2283,2516,1290,822,1829,.449,186,542,.343,453,646,.701,324,1077,449,155,69,376,575,67.8,104.4,.353,.296,.534,50.8,54.6,7.1,6.5,.500,15.0,29.4,.248
240,241,Pittsburgh,32,8,24,.250,-1.87,8.48,0,18,7,11,0,10,1985,2316,1290,678,1673,.405,258,795,.325,371,534,.695,247,1007,398,138,112,443,553,65.7,93.7,.319,.475,.515,45.5,58.7,6.5,9.4,.482,18.7,23.3,.222
241,242,Portland State,34,20,14,.588,-0.14,-1.04,9,9,8,5,10,6,2897,2698,1375,1034,2333,.443,300,883,.340,529,751,.704,493,1306,548,333,118,431,746,76.5,110.1,.322,.378,.539,50.8,53.0,12.7,9.2,.508,13.8,34.9,.227
242,243,Portland,32,10,22,.313,-6.60,2.43,4,14,7,9,3,9,2221,2372,1290,781,1745,.448,255,665,.383,404,596,.678,205,1014,387,165,127,383,576,68.5,100.5,.342,.381,.548,46.1,49.6,7.5,11.2,.521,15.9,19.7,.232
243,244,Prairie View,34,16,18,.471,-10.13,-7.71,12,6,10,2,5,15,2559,2609,1370,890,2043,.436,247,752,.328,532,793,.671,403,1182,439,257,103,460,748,72.6,102.9,.388,.368,.529,48.6,49.3,10.3,8.7,.496,16.0,31.4,.260
244,245,Presbyterian,32,11,21,.344,-14.33,-5.53,4,14,8,8,2,13,2124,2273,1285,749,1760,.426,276,772,.358,350,510,.686,291,1003,368,175,63,368,461,64.7,102.1,.290,.439,.530,47.7,49.1,8.4,5.6,.504,15.5,26.6,.199
245,246,Princeton,29,13,16,.448,-2.44,-1.97,5,9,7,5,5,9,2106,2083,1200,753,1661,.453,287,767,.374,313,443,.707,220,949,367,137,90,334,504,66.4,105.8,.267,.462,.563,49.0,48.7,6.9,8.7,.540,15.1,22.5,.188
246,247,Providence NCAA,35,21,14,.600,11.12,10.23,10,8,13,4,4,7,2575,2544,1425,899,2037,.441,223,671,.332,554,787,.704,369,1247,485,238,128,430,624,69.5,104.1,.386,.329,.534,49.6,53.9,9.6,9.8,.496,15.1,28.8,.272
247,248,Purdue NCAA,37,30,7,.811,23.41,8.74,15,3,16,1,8,2,2974,2431,1485,1033,2097,.493,353,840,.420,555,747,.743,319,1295,598,211,180,399,580,68.1,117.7,.356,.401,.606,51.8,57.9,8.3,12.5,.577,14.0,27.8,.265
248,249,Quinnipiac,33,12,21,.364,-9.50,-4.44,7,11,6,6,3,12,2364,2531,1355,787,1864,.422,303,893,.339,487,690,.706,330,1142,404,182,86,446,566,67.9,102.8,.370,.479,.539,49.2,51.3,7.9,6.9,.503,16.9,27.8,.261
249,250,Radford NCAA,36,23,13,.639,-2.62,-4.09,12,6,12,2,7,10,2422,2336,1465,850,2000,.425,277,793,.349,445,614,.725,415,1244,442,226,105,441,596,63.4,104.3,.307,.397,.528,52.3,52.0,9.7,9.1,.494,16.1,33.7,.223
250,251,Rhode Island NCAA,34,26,8,.765,11.81,4.61,15,3,15,1,7,4,2583,2338,1370,954,2096,.455,236,670,.352,439,630,.697,389,1170,520,249,118,362,645,69.2,109.0,.301,.320,.539,50.0,54.5,10.5,9.5,.511,13.1,31.0,.209
251,252,Rice,31,7,24,.226,-8.63,-0.04,4,14,5,10,2,13,2114,2347,1250,711,1751,.406,260,818,.318,432,646,.669,327,1140,378,166,66,460,509,70.1,96.4,.369,.467,.514,49.7,53.2,7.6,6.0,.480,18.3,28.1,.247
252,253,Richmond,32,12,20,.375,-0.17,3.61,9,9,6,9,4,8,2297,2418,1295,843,1830,.461,222,664,.334,389,544,.715,251,972,486,244,77,373,518,68.3,103.9,.297,.363,.550,46.8,57.7,11.0,6.6,.521,15.2,23.4,.213
253,254,Rider,32,22,10,.688,0.94,-2.65,15,3,12,1,8,7,2620,2505,1285,932,2004,.465,243,678,.358,513,844,.608,421,1253,459,241,109,424,638,74.8,109.1,.421,.338,.545,51.7,49.2,10.0,10.1,.526,15.0,33.4,.256
254,255,Robert Morris,33,16,17,.485,-7.98,-6.10,9,9,4,6,9,11,2272,2334,1325,794,1932,.411,242,729,.332,442,663,.667,392,1176,382,256,90,489,663,70.8,96.9,.343,.377,.506,49.1,48.1,10.9,7.4,.474,17.9,31.3,.229
255,256,Rutgers,34,15,19,.441,5.50,6.84,3,15,13,9,0,9,2216,2204,1375,830,2042,.406,145,500,.290,409,635,.644,447,1316,333,240,136,397,583,66.9,96.4,.311,.245,.473,51.9,40.1,10.4,11.6,.442,14.5,33.7,.200
256,257,Sacramento State,32,7,25,.219,-8.90,-0.74,4,14,6,9,1,12,2157,2358,1285,800,1802,.444,202,570,.354,355,519,.684,268,1024,420,172,110,385,586,67.5,99.5,.288,.316,.526,47.1,52.5,7.9,9.6,.500,15.8,24.3,.197
257,258,Sacred Heart,31,10,21,.323,-11.38,-6.98,5,13,5,9,4,11,2129,2237,1245,796,1823,.437,179,599,.299,358,540,.663,374,1238,401,149,72,460,571,69.5,98.4,.296,.329,.512,55.2,50.4,6.9,6.6,.486,18.1,33.2,.196
258,259,Saint Francis (PA),31,18,13,.581,-6.12,-6.71,12,6,11,3,7,10,2450,2355,1260,860,1845,.466,250,670,.373,480,630,.762,276,1046,416,209,72,359,496,70.8,109.8,.341,.363,.571,48.3,48.4,9.4,6.0,.534,14.3,26.1,.260
259,260,Saint Joseph's,32,16,16,.500,3.78,1.90,10,8,10,3,4,9,2371,2311,1290,826,1953,.423,255,757,.337,464,675,.687,289,1201,447,203,91,320,497,71.2,103.2,.346,.388,.521,49.3,54.1,8.8,8.5,.488,12.3,23.5,.238
260,261,Saint Louis,33,17,16,.515,2.58,2.92,9,9,12,6,3,7,2170,2157,1325,731,1734,.422,185,573,.323,523,802,.652,388,1188,393,198,146,420,596,64.7,101.2,.463,.330,.513,53.0,53.8,9.2,13.1,.475,16.6,33.8,.302
261,262,Saint Mary's (CA),36,30,6,.833,12.86,0.33,16,2,18,2,11,1,2772,2321,1455,1014,1970,.515,284,692,.410,460,598,.769,298,1213,557,160,94,357,556,63.6,119.8,.304,.351,.615,55.1,54.9,6.9,6.8,.587,13.7,29.2,.234
262,263,Saint Peter's,32,14,18,.438,-5.24,-4.37,6,12,8,5,3,12,2085,2113,1310,740,1762,.420,253,750,.337,352,488,.721,292,1050,379,211,101,416,601,65.0,98.0,.277,.426,.523,49.0,51.2,9.9,10.8,.492,17.3,27.1,.200
263,264,Sam Houston State,36,21,15,.583,-5.14,-4.80,12,6,14,2,5,10,2571,2477,1445,900,2115,.426,257,762,.337,514,719,.715,436,1356,527,220,62,473,708,69.1,103.0,.340,.360,.523,52.6,58.6,8.8,5.6,.486,16.1,32.8,.243
264,265,Samford,32,10,22,.313,-11.10,-3.37,6,12,8,6,2,14,2483,2639,1280,870,1846,.471,289,774,.373,454,594,.764,264,974,530,230,76,435,527,71.9,108.0,.322,.419,.583,45.8,60.9,10.0,6.9,.550,17.0,25.0,.246
265,266,San Diego State NCAA,33,22,11,.667,12.23,3.91,11,7,13,2,5,7,2545,2240,1320,902,1967,.459,239,709,.337,502,702,.715,366,1250,488,206,107,394,564,70.4,109.6,.357,.360,.553,53.7,54.1,8.9,9.4,.519,14.6,31.9,.255
266,267,San Diego,34,20,14,.588,2.86,0.50,9,9,12,7,8,6,2385,2264,1370,802,1775,.452,289,794,.364,492,692,.711,253,1117,475,186,138,445,701,67.2,103.6,.390,.447,.567,49.7,59.2,8.1,10.7,.533,17.5,23.4,.277
267,268,San Francisco,39,22,17,.564,1.13,1.63,9,9,16,6,4,9,2685,2681,1570,952,2256,.422,333,986,.338,448,663,.676,395,1393,526,210,141,464,745,67.3,101.6,.294,.437,.522,50.8,55.3,7.9,9.6,.496,15.3,27.9,.199
268,269,San Jose State,30,4,26,.133,-8.74,2.91,1,17,3,11,1,14,1974,2260,1210,705,1618,.436,178,485,.367,386,558,.692,277,1073,385,135,69,488,570,69.3,94.1,.345,.300,.524,52.7,54.6,6.4,7.5,.491,20.6,28.3,.239
269,270,Santa Clara,31,11,20,.355,-7.01,0.61,8,10,6,11,5,5,2048,2224,1245,718,1674,.429,232,682,.340,380,524,.725,243,887,404,168,73,350,537,65.4,100.6,.313,.407,.533,46.2,56.3,8.3,6.4,.498,15.4,23.6,.227
270,271,Savannah State,32,15,17,.469,-15.36,-5.06,12,4,10,2,4,13,2754,2991,1295,940,2350,.400,391,1304,.300,483,694,.696,423,1222,504,301,89,448,608,83.6,101.7,.295,.555,.514,44.5,53.6,11.1,6.4,.483,14.3,27.8,.206
271,272,Seattle,34,20,14,.588,-2.32,-3.09,8,6,16,3,3,10,2589,2468,1375,881,1975,.446,312,844,.370,515,698,.738,368,1298,463,167,123,484,692,70.3,107.1,.353,.427,.561,52.4,52.6,6.9,9.6,.525,17.3,30.6,.261
272,273,Seton Hall NCAA,34,22,12,.647,15.67,10.11,10,8,14,3,5,6,2701,2512,1370,971,2073,.468,250,685,.365,509,729,.698,416,1302,527,210,117,432,614,71.1,111.0,.352,.330,.558,53.1,54.3,8.6,9.1,.529,15.2,34.2,.246
273,274,Siena,32,8,24,.250,-10.46,-2.99,4,14,7,8,1,15,2166,2405,1325,752,1790,.420,220,600,.367,442,652,.678,354,1146,355,153,104,483,641,67.2,97.3,.364,.335,.516,51.1,47.2,6.9,8.8,.482,18.7,31.4,.247
274,275,South Alabama,32,14,18,.438,-5.44,-2.87,7,11,11,4,2,13,2228,2218,1285,752,1785,.421,252,779,.323,472,674,.700,301,1165,398,171,126,479,612,71.1,97.6,.378,.436,.529,49.3,52.9,7.5,10.8,.492,18.5,26.3,.264
275,276,South Carolina State,32,10,22,.313,-20.18,-8.78,6,10,8,5,2,16,2355,2660,1290,829,1948,.426,205,614,.334,492,706,.697,366,1092,352,169,76,444,612,73.4,99.5,.362,.315,.516,47.6,42.5,7.1,6.3,.478,16.3,30.2,.253
276,277,South Carolina Upstate,32,7,25,.219,-17.46,-4.35,2,12,6,7,0,17,2424,2723,1290,881,2045,.431,328,952,.345,334,460,.726,337,1062,449,195,86,370,566,71.1,105.7,.225,.466,.535,46.4,51.0,8.5,7.0,.511,14.0,27.3,.163
277,278,South Carolina,33,17,16,.515,9.45,9.23,7,11,10,5,4,8,2313,2277,1330,756,1899,.398,240,708,.339,561,800,.701,415,1228,423,180,105,455,662,69.7,99.9,.421,.373,.507,52.4,56.0,7.8,9.6,.461,16.6,33.8,.295
278,279,South Dakota State NCAA,35,28,7,.800,6.84,-0.38,13,1,15,0,8,5,2958,2599,1415,1003,2147,.467,374,927,.403,578,759,.762,310,1360,467,172,80,353,562,72.3,115.7,.354,.432,.590,52.2,46.6,6.7,5.9,.554,12.3,24.8,.269
279,280,South Dakota,35,26,9,.743,6.17,-2.60,11,3,13,2,9,5,2832,2404,1400,1017,2136,.476,243,684,.355,555,740,.750,359,1319,463,239,69,388,592,72.1,112.2,.346,.320,.569,52.5,45.5,9.5,5.3,.533,13.5,29.7,.260
280,281,South Florida,32,10,22,.313,-7.25,0.06,3,15,7,11,3,10,2026,2260,1285,707,1690,.418,207,573,.361,405,560,.723,309,1065,379,163,76,449,546,65.5,96.3,.331,.339,.518,49.2,53.6,7.8,6.6,.480,18.7,28.8,.240
281,282,Southeast Missouri State,31,14,17,.452,-8.12,-4.88,8,10,7,7,6,9,2355,2413,1250,796,1729,.460,289,738,.392,474,650,.729,273,1005,423,178,54,388,553,69.1,109.0,.376,.427,.578,48.5,53.1,8.2,4.9,.544,16.0,26.4,.274
282,283,Southeastern Louisiana,34,22,12,.647,-6.40,-6.20,15,3,10,3,10,7,2439,2357,1360,867,1911,.454,250,712,.351,455,692,.658,359,1158,498,225,98,468,568,69.1,103.9,.362,.373,.544,49.1,57.4,9.6,7.5,.519,17.3,30.5,.238
283,284,Southern California,36,24,12,.667,12.81,6.29,12,6,13,5,6,5,2798,2563,1460,1022,2174,.470,296,788,.376,458,649,.706,369,1252,569,228,145,383,568,68.7,111.6,.299,.362,.564,50.7,55.7,9.1,11.2,.538,13.4,30.0,.211
284,285,SIU Edwardsville,30,9,21,.300,-12.43,-3.36,5,13,4,9,5,11,2090,2362,1200,734,1759,.417,212,654,.324,410,580,.707,324,1024,373,144,82,409,645,70.4,99.0,.330,.372,.514,48.8,50.8,6.8,7.6,.478,16.7,29.3,.233
285,286,Southern Illinois,33,20,13,.606,1.37,0.65,11,7,13,3,5,8,2308,2280,1340,839,1817,.462,215,604,.356,415,596,.696,281,1079,464,248,118,420,588,66.9,103.0,.328,.332,.549,48.9,55.3,11.1,10.6,.521,16.7,25.9,.228
286,287,Southern Methodist,33,17,16,.515,9.08,3.66,6,12,13,5,2,8,2293,2114,1320,814,1835,.444,281,741,.379,384,560,.686,365,1109,474,244,99,383,535,64.4,107.8,.305,.404,.546,50.3,58.2,11.5,9.9,.520,15.4,32.7,.209
287,288,Southern Mississippi,34,16,18,.471,-4.26,1.31,7,11,11,3,2,11,2401,2449,1365,872,1958,.445,254,749,.339,403,573,.703,254,1035,500,237,59,333,528,67.8,103.8,.293,.383,.538,45.9,57.3,10.2,5.8,.510,13.0,21.7,.206
288,289,Southern Utah,32,13,19,.406,-7.64,-0.87,5,13,9,5,2,13,2416,2583,1290,824,1887,.437,253,706,.358,515,698,.738,272,1084,374,166,98,408,699,73.1,102.5,.370,.374,.544,48.5,45.4,7.0,8.0,.504,15.5,23.8,.273
289,290,Southern,33,15,18,.455,-14.54,-9.57,10,8,11,3,4,14,2279,2369,1330,781,1937,.403,177,524,.338,540,793,.681,434,1285,371,187,121,435,629,69.8,98.2,.409,.271,.493,51.6,47.5,8.1,9.9,.449,15.8,33.7,.279
290,291,St. Bonaventure NCAA,34,26,8,.765,8.87,2.61,14,4,13,1,9,4,2620,2407,1380,884,1959,.451,255,661,.386,597,794,.752,344,1208,472,239,118,391,674,69.4,109.5,.405,.337,.561,50.5,53.4,10.0,10.8,.516,14.3,29.2,.305
291,292,St. Francis (NY),31,13,18,.419,-12.24,-7.31,10,8,10,3,3,13,2260,2357,1260,784,1889,.415,271,783,.346,421,591,.712,328,1046,357,225,82,390,668,70.8,101.3,.313,.415,.521,47.0,45.5,10.1,7.0,.487,15.2,27.5,.223
292,293,St. John's (NY),33,16,17,.485,10.29,10.69,4,14,9,7,2,7,2412,2397,1345,867,1999,.434,232,706,.329,446,602,.741,288,1110,422,282,172,393,614,71.1,100.9,.301,.353,.528,45.9,48.7,11.8,15.7,.492,14.7,23.7,.223
293,294,Stanford,35,19,16,.543,8.08,7.14,11,7,14,5,4,7,2655,2622,1410,925,2007,.461,233,632,.369,572,835,.685,395,1368,469,183,122,525,633,72.2,104.4,.416,.315,.552,53.9,50.7,7.2,8.7,.519,17.9,32.8,.285
294,295,Stephen F. Austin NCAA,35,28,7,.800,2.66,-6.47,14,4,16,1,9,5,2819,2386,1400,1000,2059,.486,242,651,.372,577,819,.705,402,1248,498,361,107,540,765,73.8,109.1,.398,.316,.576,52.6,49.8,14.0,9.7,.544,18.1,33.5,.280
295,296,Stetson,32,12,20,.375,-12.38,-6.45,4,10,7,9,5,11,2412,2496,1290,907,2053,.442,250,726,.344,348,518,.672,293,1099,471,228,87,350,586,73.1,102.4,.252,.354,.525,47.5,51.9,9.7,7.4,.503,13.2,24.1,.170
296,297,Stony Brook,32,13,19,.406,-5.08,-2.28,7,9,7,7,6,11,2205,2249,1290,779,1866,.417,249,757,.329,398,606,.657,367,1152,427,261,94,448,647,69.6,98.3,.325,.406,.512,50.2,54.8,11.6,8.4,.484,17.2,30.5,.213
297,298,Syracuse NCAA,37,23,14,.622,12.89,10.02,8,10,14,5,4,6,2466,2360,1500,832,1995,.417,208,655,.318,594,807,.736,442,1375,395,258,198,460,611,64.2,102.4,.405,.328,.518,52.6,47.5,10.7,17.4,.469,16.2,34.6,.298
298,299,Temple,33,17,16,.515,7.25,7.79,8,10,8,5,4,10,2308,2326,1330,845,1990,.425,271,774,.350,347,509,.682,337,1120,421,220,108,357,580,67.5,102.9,.256,.389,.517,47.1,49.8,9.8,9.0,.493,13.8,27.7,.174
299,300,Tennessee-Martin,31,10,21,.323,-10.52,-4.96,5,13,5,9,5,12,2135,2253,1255,808,1806,.447,210,650,.323,309,426,.725,308,1086,390,214,105,449,568,68.5,99.4,.236,.360,.532,49.5,48.3,10.0,11.3,.506,18.3,29.0,.171
300,301,Tennessee State,30,15,15,.500,-5.34,-2.98,10,8,9,5,6,9,1997,2010,1220,669,1574,.425,223,664,.336,436,590,.739,261,989,326,213,86,442,563,67.0,97.8,.375,.422,.538,49.7,48.7,10.4,10.4,.496,19.2,26.3,.277
301,302,Tennessee Tech,33,19,14,.576,-5.83,-3.54,10,8,11,3,5,10,2413,2388,1325,844,1924,.439,242,697,.347,483,710,.680,338,1174,471,252,108,471,649,72.1,101.0,.369,.362,.534,49.3,55.8,10.5,9.2,.502,17.2,28.2,.251
302,303,Tennessee NCAA,35,26,9,.743,18.20,10.12,13,5,13,2,8,4,2584,2301,1410,885,2012,.440,273,718,.380,541,715,.757,404,1262,550,222,156,422,680,67.1,109.3,.355,.357,.549,51.4,62.1,9.4,12.8,.508,15.2,33.3,.269
303,304,Texas A&M-Corpus Christi,29,11,18,.379,-12.30,-6.57,8,10,7,6,4,11,1963,2057,1170,691,1589,.435,149,437,.341,432,603,.716,292,1005,323,197,84,461,606,69.9,96.0,.379,.275,.523,50.7,46.7,9.6,9.3,.482,19.7,29.7,.272
304,305,Texas A&M NCAA,35,22,13,.629,15.30,10.62,9,9,13,3,4,7,2631,2467,1400,976,2121,.460,230,700,.329,449,679,.661,432,1450,538,190,209,476,574,70.9,106.1,.320,.330,.538,54.3,55.1,7.7,15.3,.514,16.3,33.9,.212
