School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
Coppin State,31,8,23,0.258,-17.84,-4.78,6.0,10.0,4,7,3,15,71.58064516129032,82.51612903225806,1240,24.451612903225808,61.483870967741936,0.398,9.516129032258064,26.64516129032258,0.357,13.161290322580646,19.032258064516128,0.692,21.774193548387096,10.290322580645162,32.064516129032256,12.580645161290322,6.67741935483871,3.193548387096774,13.483870967741936,20.387096774193548,73.6,97.3,0.31,0.433,0.507,42.8,51.5,9.1,7.6,0.475,16.1,25.8,0.214,,,
Cornell,30,13,17,0.433,-3.58,-1.92,5.0,9.0,8,5,5,9,62.266666666666666,61.266666666666666,1210,20.5,51.93333333333333,0.395,6.033333333333333,19.3,0.313,15.233333333333333,20.333333333333332,0.749,24.433333333333334,8.266666666666667,32.7,10.4,6.233333333333333,4.733333333333333,11.966666666666667,18.966666666666665,64.4,95.9,0.392,0.372,0.505,47.3,50.7,9.6,14.6,0.453,16.3,24.2,0.293,,,
Creighton,33,14,19,0.424,7.48,7.05,4.0,14.0,9,8,3,9,67.3030303030303,66.87878787878788,1340,22.606060606060606,53.81818181818182,0.42,7.9393939393939394,23.0,0.345,14.151515151515152,19.515151515151516,0.725,23.96969696969697,10.545454545454545,34.515151515151516,13.606060606060606,4.454545454545454,2.3333333333333335,11.848484848484848,17.90909090909091,63.3,104.8,0.363,0.427,0.533,51.5,60.2,6.9,6.7,0.494,15.8,31.3,0.263,,,
Dartmouth,29,14,15,0.483,-3.11,-3.32,7.0,7.0,8,4,6,11,63.275862068965516,63.06896551724138,1170,22.655172413793103,52.06896551724138,0.435,5.9655172413793105,17.24137931034483,0.346,12.0,18.586206896551722,0.646,22.448275862068964,10.275862068965518,32.724137931034484,12.310344827586206,7.655172413793103,3.4827586206896552,12.862068965517242,19.20689655172414,62.9,99.8,0.357,0.331,0.52,50.7,54.3,12.1,11.6,0.492,17.4,30.9,0.23,,,
Davidson,32,24,8,0.75,11.97,3.19,14.0,4.0,14,1,9,4,79.03125,69.40625,1285,28.0625,60.125,0.467,10.71875,27.40625,0.391,12.1875,17.28125,0.705,25.28125,10.46875,35.75,17.09375,5.34375,2.90625,9.46875,18.78125,67.2,117.1,0.287,0.456,0.578,50.3,60.9,7.9,7.5,0.556,12.2,30.0,0.203,10.0,R64,SOUTH
Dayton,36,27,9,0.75,10.98,4.06,13.0,5.0,16,0,5,6,67.75,60.833333333333336,1445,22.5,48.75,0.462,6.638888888888889,18.61111111111111,0.357,16.11111111111111,23.5,0.686,24.055555555555557,7.083333333333333,31.13888888888889,13.61111111111111,6.944444444444445,2.5277777777777777,11.527777777777779,15.916666666666666,64.2,105.1,0.482,0.382,0.565,48.6,60.5,10.8,7.2,0.53,16.1,23.3,0.33,11.0,R32,EAST
Delaware,30,10,20,0.333,-7.76,-1.69,9.0,9.0,5,8,5,10,65.96666666666667,72.03333333333333,1215,22.5,54.86666666666667,0.41,6.633333333333334,19.2,0.345,14.333333333333334,20.9,0.686,24.9,10.466666666666667,35.36666666666667,12.533333333333333,4.266666666666667,3.6,12.233333333333333,17.4,65.7,99.1,0.381,0.35,0.509,48.7,55.7,6.4,9.8,0.471,15.9,28.8,0.261,,,
Delaware State,36,18,18,0.5,-10.78,-6.75,9.0,7.0,6,6,9,11,70.36111111111111,72.41666666666667,1445,24.666666666666668,58.916666666666664,0.419,7.833333333333333,22.166666666666668,0.353,13.194444444444445,18.666666666666668,0.707,26.416666666666668,11.777777777777779,38.19444444444444,11.944444444444445,4.972222222222222,3.9166666666666665,13.444444444444445,17.055555555555557,69.2,101.3,0.317,0.376,0.519,50.7,48.4,7.2,10.3,0.485,16.6,31.8,0.224,,,
Denver,30,12,18,0.4,-3.96,-3.13,6.0,10.0,9,7,3,10,62.166666666666664,63.0,1215,21.9,45.63333333333333,0.48,7.466666666666667,19.633333333333333,0.38,10.9,14.233333333333333,0.766,18.966666666666665,4.933333333333334,23.9,15.233333333333333,5.966666666666667,1.8333333333333333,11.266666666666667,20.366666666666667,58.2,105.5,0.312,0.43,0.593,45.5,69.6,10.1,5.9,0.562,17.7,19.3,0.239,,,
DePaul,32,12,20,0.375,3.3,7.49,6.0,12.0,9,7,3,9,69.375,73.5625,1285,23.65625,54.34375,0.435,7.75,22.03125,0.352,14.3125,19.84375,0.721,21.15625,9.125,30.28125,12.34375,6.625,3.8125,13.375,21.21875,67.3,102.7,0.365,0.405,0.544,45.9,52.2,9.8,10.3,0.507,17.3,27.4,0.263,,,
Detroit Mercy,33,15,18,0.455,-2.25,0.13,7.0,9.0,10,6,3,11,70.72727272727273,70.75757575757575,1335,25.454545454545453,57.24242424242424,0.445,7.0,18.242424242424242,0.384,12.818181818181818,18.757575757575758,0.683,23.21212121212121,10.393939393939394,33.60606060606061,13.454545454545455,7.696969696969697,3.393939393939394,13.212121212121213,20.818181818181817,68.2,102.5,0.328,0.319,0.535,49.8,52.9,11.2,10.9,0.506,16.6,30.1,0.224,,,
Drake,31,9,22,0.29,-6.04,2.22,6.0,12.0,8,7,1,11,59.483870967741936,66.7741935483871,1250,20.548387096774192,45.03225806451613,0.456,6.451612903225806,15.806451612903226,0.408,11.935483870967742,15.548387096774194,0.768,19.93548387096774,6.193548387096774,26.129032258064516,11.935483870967742,4.451612903225806,1.935483870967742,13.193548387096774,15.64516129032258,58.9,100.2,0.345,0.351,0.567,47.1,58.1,7.5,6.0,0.528,20.1,23.4,0.265,,,
Drexel,30,11,19,0.367,-5.71,-0.85,9.0,9.0,5,9,5,6,59.56666666666667,64.33333333333333,1205,20.466666666666665,52.3,0.391,5.866666666666666,18.0,0.326,12.766666666666667,17.133333333333333,0.745,22.033333333333335,9.566666666666666,31.6,10.566666666666666,5.166666666666667,3.6666666666666665,10.433333333333334,17.433333333333334,61.4,96.5,0.328,0.344,0.493,47.7,51.6,8.4,10.1,0.447,14.7,28.0,0.244,,,
Duke,39,35,4,0.897,24.97,9.87,15.0,3.0,15,1,9,2,79.25641025641026,64.15384615384616,1570,28.17948717948718,56.17948717948718,0.502,7.256410256410256,18.76923076923077,0.387,15.64102564102564,22.384615384615383,0.699,25.41025641025641,11.41025641025641,36.82051282051282,15.076923076923077,7.128205128205129,3.8205128205128207,10.794871794871796,15.564102564102564,65.9,119.4,0.398,0.334,0.593,53.9,53.5,10.7,9.0,0.566,13.9,35.8,0.278,1.0,Champions,SOUTH
Duquesne,31,12,19,0.387,-2.93,1.41,6.0,12.0,9,7,2,10,71.38709677419355,74.29032258064517,1245,25.903225806451612,57.67741935483871,0.449,7.903225806451613,21.387096774193548,0.37,11.67741935483871,18.612903225806452,0.627,24.870967741935484,11.387096774193548,36.25806451612903,15.03225806451613,5.129032258064516,3.3548387096774195,12.290322580645162,18.0,67.2,105.9,0.323,0.371,0.537,50.0,58.0,7.6,9.4,0.518,15.6,32.3,0.202,,,
East Carolina,33,14,19,0.424,-2.84,1.0,6.0,12.0,11,5,1,11,64.12121212121212,65.93939393939394,1325,22.727272727272727,53.84848484848485,0.422,7.0606060606060606,20.09090909090909,0.351,11.606060606060606,17.060606060606062,0.68,21.666666666666668,10.090909090909092,31.757575757575758,13.424242424242424,6.303030303030303,1.9393939393939394,11.484848484848484,17.303030303030305,63.1,101.2,0.317,0.373,0.518,47.6,59.1,10.0,5.7,0.488,15.6,29.8,0.216,,,
East Tennessee State,30,16,14,0.533,-4.8,-4.01,8.0,10.0,10,4,6,9,73.36666666666666,71.33333333333333,1210,24.066666666666666,57.06666666666667,0.422,9.333333333333334,25.466666666666665,0.366,15.9,22.033333333333335,0.722,24.033333333333335,11.033333333333333,35.06666666666667,12.733333333333333,7.833333333333333,2.7666666666666666,12.7,20.366666666666667,68.8,105.8,0.386,0.446,0.543,49.3,52.9,11.3,9.1,0.504,15.8,30.8,0.279,,,
Eastern Illinois,33,18,15,0.545,-5.52,-2.42,9.0,7.0,9,5,7,8,63.54545454545455,64.72727272727273,1330,22.606060606060606,51.39393939393939,0.44,7.303030303030303,19.484848484848484,0.375,11.030303030303031,16.90909090909091,0.652,22.666666666666668,7.7272727272727275,30.393939393939394,13.181818181818182,5.636363636363637,4.2727272727272725,12.0,16.21212121212121,63.2,99.9,0.329,0.379,0.535,45.9,58.3,8.9,12.0,0.511,16.8,24.3,0.215,,,
Eastern Kentucky,33,21,12,0.636,-0.03,-4.16,11.0,5.0,13,4,8,7,71.9090909090909,63.63636363636363,1330,24.78787878787879,53.42424242424242,0.464,9.06060606060606,25.363636363636363,0.357,13.272727272727273,17.03030303030303,0.779,19.727272727272727,6.818181818181818,26.545454545454547,15.0,9.727272727272727,2.9696969696969697,11.333333333333334,16.848484848484848,65.5,108.9,0.319,0.475,0.584,44.3,60.5,14.7,10.1,0.549,15.6,22.7,0.248,,,
Eastern Michigan,35,21,14,0.6,1.96,-0.14,8.0,10.0,16,3,4,10,69.4,63.714285714285715,1415,23.02857142857143,56.08571428571429,0.411,6.571428571428571,21.2,0.31,16.771428571428572,23.34285714285714,0.718,24.8,11.514285714285714,36.31428571428572,10.6,8.714285714285714,4.485714285714286,11.742857142857142,18.82857142857143,66.7,102.9,0.416,0.378,0.517,49.4,46.0,12.9,13.5,0.469,14.9,31.7,0.299,,,
Eastern Washington,35,26,9,0.743,0.79,-3.84,14.0,4.0,13,2,11,6,80.57142857142857,73.94285714285714,1410,27.914285714285715,58.42857142857143,0.478,9.82857142857143,24.571428571428573,0.4,14.914285714285715,20.542857142857144,0.726,23.771428571428572,10.028571428571428,33.8,12.971428571428572,6.257142857142857,4.771428571428571,10.742857142857142,17.82857142857143,68.3,117.1,0.352,0.421,0.591,50.0,46.5,9.1,13.0,0.562,13.6,29.9,0.255,13.0,R64,SOUTH
Elon,33,15,18,0.455,-5.91,-2.69,6.0,12.0,8,6,5,10,70.57575757575758,70.57575757575758,1335,24.454545454545453,57.75757575757576,0.423,7.2727272727272725,20.727272727272727,0.351,14.393939393939394,21.060606060606062,0.683,24.12121212121212,10.757575757575758,34.878787878787875,11.93939393939394,6.454545454545454,1.3636363636363635,13.333333333333334,20.939393939393938,69.5,100.5,0.365,0.359,0.521,48.4,48.8,9.2,3.8,0.486,16.4,28.8,0.249,,,
Evansville,36,24,12,0.667,3.36,-0.07,9.0,9.0,14,5,8,5,70.88888888888889,65.58333333333333,1455,24.97222222222222,51.5,0.485,4.25,11.972222222222221,0.355,16.694444444444443,22.305555555555557,0.748,24.555555555555557,7.888888888888889,32.44444444444444,15.944444444444445,5.833333333333333,3.5833333333333335,12.63888888888889,17.194444444444443,66.1,106.1,0.433,0.232,0.571,50.8,63.8,8.7,9.9,0.526,16.9,26.5,0.324,,,
Fairfield,31,7,24,0.226,-8.63,-2.31,5.0,15.0,4,11,2,11,59.516129032258064,65.83870967741936,1265,19.806451612903224,50.903225806451616,0.389,6.387096774193548,19.806451612903224,0.322,13.516129032258064,18.870967741935484,0.716,22.35483870967742,9.225806451612904,31.580645161290324,10.451612903225806,4.967741935483871,3.5161290322580645,12.774193548387096,19.096774193548388,62.1,93.9,0.371,0.389,0.497,46.7,52.8,7.8,9.1,0.452,17.6,27.3,0.266,,,
Fairleigh Dickinson,29,8,21,0.276,-12.22,-4.54,3.0,15.0,4,9,4,12,67.44827586206897,73.44827586206897,1175,23.482758620689655,57.172413793103445,0.411,7.172413793103448,21.655172413793103,0.331,13.310344827586206,19.20689655172414,0.693,19.620689655172413,10.344827586206897,29.96551724137931,11.206896551724139,8.689655172413794,3.2413793103448274,12.827586206896552,22.344827586206897,67.7,98.3,0.336,0.379,0.509,43.1,47.7,12.7,9.4,0.473,16.2,28.1,0.233,,,
Florida,33,16,17,0.485,13.27,9.67,8.0,10.0,11,5,2,9,63.666666666666664,60.06060606060606,1330,23.21212121212121,53.42424242424242,0.434,6.606060606060606,20.424242424242426,0.323,10.636363636363637,16.757575757575758,0.635,22.636363636363637,10.545454545454545,33.18181818181818,13.06060606060606,6.909090909090909,3.5757575757575757,12.393939393939394,16.90909090909091,62.8,100.6,0.314,0.382,0.519,50.9,56.3,10.9,10.5,0.496,16.8,31.7,0.199,,,
Florida A&M,29,2,27,0.069,-26.04,-8.52,2.0,14.0,2,9,0,17,55.41379310344828,72.93103448275862,1160,19.310344827586206,51.724137931034484,0.373,4.103448275862069,14.517241379310345,0.283,12.689655172413794,19.551724137931036,0.649,21.82758620689655,9.689655172413794,31.517241379310345,8.310344827586206,4.931034482758621,2.1379310344827585,14.310344827586206,17.862068965517242,65.7,84.3,0.378,0.281,0.454,45.1,43.0,7.5,6.1,0.413,19.0,26.8,0.245,,,
Florida Atlantic,29,9,20,0.31,-7.8,-2.06,2.0,16.0,7,7,2,13,62.58620689655172,66.6896551724138,1165,22.448275862068964,53.86206896551724,0.417,7.310344827586207,21.03448275862069,0.348,10.379310344827585,15.413793103448276,0.673,22.03448275862069,9.137931034482758,31.17241379310345,10.241379310344827,4.344827586206897,3.413793103448276,12.655172413793103,18.0,64.2,97.1,0.286,0.391,0.511,47.0,45.6,6.7,8.1,0.485,17.1,26.9,0.193,,,
Florida Gulf Coast,33,22,11,0.667,-1.81,-4.98,11.0,3.0,14,4,6,6,67.39393939393939,63.18181818181818,1325,24.666666666666668,57.06060606060606,0.432,5.96969696969697,17.727272727272727,0.337,12.090909090909092,18.272727272727273,0.662,25.848484848484848,12.242424242424242,38.09090909090909,14.151515151515152,5.606060606060606,3.8484848484848486,11.696969696969697,16.939393939393938,64.9,103.5,0.32,0.311,0.513,52.0,57.4,8.6,10.6,0.485,15.1,34.3,0.212,,,
Florida International,33,16,17,0.485,-7.78,-3.23,8.0,10.0,8,4,6,10,62.42424242424242,65.24242424242425,1335,22.696969696969695,51.333333333333336,0.442,4.575757575757576,14.757575757575758,0.31,12.454545454545455,19.606060606060606,0.635,24.727272727272727,9.484848484848484,34.21212121212121,11.333333333333334,6.787878787878788,4.545454545454546,14.93939393939394,18.575757575757574,65.5,94.3,0.382,0.287,0.515,49.7,49.9,10.3,13.3,0.487,19.8,29.0,0.243,,,
Florida State,33,17,16,0.515,6.69,7.02,8.0,10.0,12,6,3,7,66.63636363636364,66.96969696969697,1330,23.12121212121212,50.57575757575758,0.457,4.454545454545454,14.242424242424242,0.313,15.878787878787879,23.727272727272727,0.669,23.666666666666668,9.93939393939394,33.60606060606061,11.515151515151516,5.484848484848484,4.757575757575758,14.484848484848484,18.545454545454547,65.7,100.6,0.469,0.282,0.539,50.9,49.8,8.3,12.7,0.501,19.0,31.8,0.314,,,
Fordham,31,10,21,0.323,-2.15,2.72,4.0,14.0,8,8,1,11,65.0,69.16129032258064,1245,22.93548387096774,55.25806451612903,0.415,6.032258064516129,19.774193548387096,0.305,13.096774193548388,18.032258064516128,0.726,24.0,12.03225806451613,36.03225806451613,12.580645161290322,6.741935483870968,3.838709677419355,14.580645161290322,18.774193548387096,66.3,97.6,0.326,0.358,0.509,52.2,54.9,10.1,11.3,0.47,18.6,34.2,0.237,,,
Fresno State,32,15,17,0.469,-2.23,1.3,10.0,8.0,11,3,4,10,65.1875,66.34375,1295,22.65625,52.875,0.428,5.59375,17.46875,0.32,14.28125,20.6875,0.69,22.625,8.9375,31.5625,10.5,7.8125,3.5625,11.1875,20.125,64.3,100.1,0.391,0.33,0.52,47.6,46.3,12.0,10.4,0.481,15.1,27.0,0.27,,,
Furman,33,11,22,0.333,-10.55,-3.46,5.0,13.0,7,7,1,14,63.57575757575758,68.03030303030303,1330,21.242424242424242,49.57575757575758,0.428,6.545454545454546,19.939393939393938,0.328,14.545454545454545,21.727272727272727,0.669,22.78787878787879,9.575757575757576,32.36363636363637,10.363636363636363,5.545454545454546,2.8484848484848486,13.272727272727273,17.636363636363637,63.1,100.0,0.438,0.402,0.531,49.4,48.8,8.7,8.2,0.494,18.1,29.7,0.293,,,
Gardner-Webb,35,20,15,0.571,-5.24,-3.11,10.0,8.0,12,2,5,11,74.82857142857142,74.14285714285714,1420,25.97142857142857,57.94285714285714,0.448,8.228571428571428,23.514285714285716,0.35,14.657142857142857,21.914285714285715,0.669,23.97142857142857,11.057142857142857,35.02857142857143,16.142857142857142,6.6571428571428575,2.3714285714285714,12.285714285714286,16.257142857142856,68.4,107.8,0.378,0.406,0.547,49.9,62.2,9.6,5.7,0.519,15.2,31.2,0.253,,,
George Mason,31,9,22,0.29,-1.43,4.6,4.0,14.0,7,8,2,9,64.38709677419355,69.25806451612904,1255,22.838709677419356,53.645161290322584,0.426,4.193548387096774,13.096774193548388,0.32,14.516129032258064,21.806451612903224,0.666,23.29032258064516,12.612903225806452,35.903225806451616,10.161290322580646,6.032258064516129,3.870967741935484,14.35483870967742,20.580645161290324,65.1,97.7,0.406,0.244,0.503,52.2,44.5,9.2,11.3,0.465,18.3,36.0,0.271,,,
George Washington,35,22,13,0.629,8.07,2.79,10.0,8.0,12,2,5,10,67.25714285714285,61.97142857142857,1415,23.62857142857143,53.91428571428571,0.438,5.485714285714286,15.571428571428571,0.352,14.514285714285714,21.542857142857144,0.674,24.457142857142856,12.057142857142857,36.51428571428571,11.657142857142857,5.628571428571429,3.8857142857142857,12.0,16.0,63.4,105.0,0.4,0.289,0.524,52.7,49.3,8.8,10.6,0.489,15.8,35.6,0.269,,,
Georgetown,33,22,11,0.667,15.48,9.81,12.0,6.0,13,3,5,4,70.9090909090909,65.24242424242425,1340,24.21212121212121,53.121212121212125,0.456,6.090909090909091,17.242424242424242,0.353,16.393939393939394,23.303030303030305,0.704,23.78787878787879,11.121212121212121,34.90909090909091,12.93939393939394,7.606060606060606,4.7272727272727275,12.575757575757576,20.242424242424242,64.6,108.1,0.439,0.325,0.552,52.2,53.4,11.6,14.1,0.513,16.4,34.3,0.309,4.0,R32,SOUTH
Georgia,33,21,12,0.636,12.42,8.6,11.0,7.0,12,4,8,4,68.18181818181819,64.36363636363636,1351,22.636363636363637,52.42424242424242,0.432,5.575757575757576,16.303030303030305,0.342,17.333333333333332,25.03030303030303,0.692,27.272727272727273,10.909090909090908,38.18181818181818,12.454545454545455,5.545454545454546,4.575757575757576,12.727272727272727,18.424242424242426,64.8,102.8,0.477,0.311,0.53,53.0,55.0,8.4,12.4,0.485,16.5,32.2,0.331,10.0,R64,EAST
Georgia Southern,31,22,9,0.71,-0.4,-4.72,14.0,6.0,13,2,8,6,68.12903225806451,60.16129032258065,1250,23.64516129032258,56.935483870967744,0.415,7.548387096774194,23.870967741935484,0.316,13.290322580645162,19.870967741935484,0.669,24.806451612903224,12.612903225806452,37.41935483870968,11.64516129032258,7.290322580645161,3.193548387096774,11.774193548387096,16.838709677419356,65.0,104.0,0.349,0.419,0.513,51.3,49.2,11.1,9.4,0.482,15.1,34.2,0.233,,,
Georgia State,35,25,10,0.714,5.47,-2.03,15.0,5.0,12,1,8,8,71.4,62.4,1415,25.771428571428572,53.65714285714286,0.48,4.9714285714285715,14.914285714285715,0.333,14.885714285714286,20.542857142857144,0.725,22.685714285714287,9.2,31.885714285714286,13.685714285714285,9.17142857142857,4.085714285714285,10.457142857142857,18.34285714285714,64.3,109.8,0.383,0.278,0.563,48.9,53.1,14.1,13.5,0.527,14.2,30.0,0.277,14.0,R32,WEST
Georgia Tech,31,12,19,0.387,7.16,8.45,3.0,15.0,8,8,2,9,63.29032258064516,64.58064516129032,1260,23.677419354838708,58.064516129032256,0.408,4.225806451612903,15.838709677419354,0.267,11.709677419354838,18.06451612903226,0.648,23.967741935483872,14.32258064516129,38.29032258064516,11.67741935483871,5.709677419354839,3.3548387096774195,12.709677419354838,16.64516129032258,63.9,97.4,0.311,0.273,0.475,55.2,49.3,8.8,9.4,0.444,16.0,38.7,0.202,,,
Gonzaga,38,35,3,0.921,21.12,5.12,17.0,1.0,15,1,10,1,78.65789473684211,61.6578947368421,1525,28.526315789473685,54.81578947368421,0.52,6.947368421052632,17.36842105263158,0.4,14.657894736842104,21.210526315789473,0.691,27.63157894736842,10.289473684210526,37.921052631578945,16.31578947368421,5.947368421052632,3.3157894736842106,10.447368421052632,16.763157894736842,65.2,120.3,0.387,0.317,0.606,55.5,57.2,9.1,8.4,0.584,13.9,34.1,0.267,2.0,E8,SOUTH
Grambling,29,2,27,0.069,-30.67,-8.0,0.0,18.0,2,9,0,17,52.03448275862069,72.58620689655173,1160,17.655172413793103,48.86206896551724,0.361,3.6206896551724137,12.620689655172415,0.287,13.10344827586207,20.137931034482758,0.651,21.862068965517242,10.137931034482758,32.0,7.758620689655173,5.310344827586207,1.793103448275862,16.75862068965517,19.0,65.7,79.2,0.412,0.258,0.445,47.3,43.9,8.1,4.9,0.398,22.3,29.9,0.268,,,
Grand Canyon,32,17,15,0.531,-6.62,-5.45,8.0,6.0,13,8,4,7,68.6875,68.375,1280,23.71875,52.59375,0.451,6.1875,18.5625,0.333,15.0625,21.0625,0.715,22.96875,8.78125,31.75,12.125,5.34375,3.09375,11.1875,19.59375,64.7,106.2,0.4,0.353,0.549,47.4,51.1,8.3,7.9,0.51,15.2,27.2,0.286,,,
Green Bay,33,24,9,0.727,5.7,-0.4,12.0,4.0,13,1,6,7,68.24242424242425,60.78787878787879,1325,25.12121212121212,54.78787878787879,0.459,4.2727272727272725,14.545454545454545,0.294,13.727272727272727,21.363636363636363,0.643,24.515151515151516,11.181818181818182,35.696969696969695,14.06060606060606,7.424242424242424,4.878787878787879,11.848484848484848,18.484848484848484,65.0,104.6,0.39,0.265,0.525,51.9,56.0,11.4,13.5,0.498,15.4,32.9,0.251,,,
Hampton,35,17,18,0.486,-8.25,-7.08,8.0,8.0,6,5,5,12,67.02857142857142,68.2,1405,22.742857142857144,55.97142857142857,0.406,5.542857142857143,18.228571428571428,0.304,16.0,24.542857142857144,0.652,25.02857142857143,11.885714285714286,36.91428571428571,10.628571428571428,6.714285714285714,4.0285714285714285,14.114285714285714,21.485714285714284,69.5,96.1,0.438,0.326,0.496,50.1,46.7,9.6,10.5,0.456,17.3,31.8,0.286,16.0,R64,MIDWEST
Hartford,30,14,16,0.467,-8.58,-5.16,7.0,9.0,7,7,7,8,61.93333333333333,64.13333333333334,1215,21.5,53.2,0.404,7.833333333333333,24.066666666666666,0.325,11.1,15.9,0.698,22.4,8.8,31.2,12.066666666666666,6.233333333333333,1.6,12.133333333333333,18.5,63.4,96.5,0.299,0.452,0.51,47.2,56.1,9.7,4.9,0.478,16.6,25.7,0.209,,,
Harvard,30,22,8,0.733,4.47,-0.25,12.0,3.0,12,2,9,4,64.2,57.56666666666667,1220,22.366666666666667,51.6,0.433,4.866666666666666,13.733333333333333,0.354,14.6,20.3,0.719,23.633333333333333,10.533333333333333,34.166666666666664,12.8,7.1,4.5,11.633333333333333,15.733333333333333,61.2,103.2,0.393,0.266,0.524,52.5,57.2,11.4,13.1,0.481,16.0,32.7,0.283,13.0,R64,WEST
Hawaii,35,22,13,0.629,2.65,-0.83,8.0,8.0,13,5,3,5,72.88571428571429,68.2,1410,25.742857142857144,58.74285714285714,0.438,6.457142857142857,20.057142857142857,0.322,14.942857142857143,21.771428571428572,0.686,23.142857142857142,12.028571428571428,35.17142857142857,13.285714285714286,9.628571428571428,3.9714285714285715,13.342857142857143,20.34285714285714,69.9,103.5,0.371,0.341,0.528,49.3,51.6,13.7,11.1,0.493,16.2,33.0,0.254,,,
High Point,33,23,10,0.697,-2.47,-4.61,13.0,5.0,12,2,9,7,72.93939393939394,67.60606060606061,1370,26.12121212121212,55.03030303030303,0.475,6.242424242424242,16.21212121212121,0.385,14.454545454545455,19.666666666666668,0.735,23.12121212121212,9.787878787878787,32.90909090909091,14.757575757575758,6.242424242424242,2.8484848484848486,11.393939393939394,15.606060606060606,63.7,110.4,0.357,0.295,0.567,50.3,56.5,9.4,8.5,0.531,15.0,30.8,0.263,,,
Hofstra,34,20,14,0.588,3.78,-4.46,10.0,8.0,8,7,10,6,78.47058823529412,70.23529411764706,1370,26.529411764705884,59.205882352941174,0.448,8.911764705882353,24.61764705882353,0.362,16.5,23.558823529411764,0.7,24.647058823529413,11.823529411764707,36.470588235294116,15.441176470588236,7.470588235294118,2.6470588235294117,11.147058823529411,19.11764705882353,69.2,112.6,0.398,0.416,0.557,51.6,58.2,10.7,7.2,0.523,13.7,32.7,0.279,,,
Holy Cross,30,14,16,0.467,-6.23,-3.82,8.0,10.0,10,4,3,12,66.03333333333333,67.33333333333333,1220,23.066666666666666,54.766666666666666,0.421,6.3,18.566666666666666,0.339,13.533333333333333,18.933333333333334,0.715,20.833333333333332,10.166666666666666,31.0,11.133333333333333,7.6,4.766666666666667,10.933333333333334,19.4,63.6,102.1,0.346,0.339,0.518,48.7,48.3,11.7,14.1,0.479,14.6,29.8,0.247,,,
Houston,32,13,19,0.406,-2.06,-0.91,4.0,14.0,9,8,2,9,64.375,65.53125,1300,22.03125,56.09375,0.393,8.09375,25.28125,0.32,12.21875,17.96875,0.68,22.6875,12.59375,35.28125,11.75,5.75,3.78125,13.28125,17.65625,63.9,99.2,0.32,0.451,0.498,49.2,53.3,8.9,10.4,0.465,17.0,33.6,0.218,,,
Houston Christian,28,12,16,0.429,-13.18,-5.63,7.0,11.0,10,3,2,13,72.42857142857143,73.67857142857143,1126,26.0,57.0,0.456,4.607142857142857,14.25,0.323,15.821428571428571,21.821428571428573,0.725,24.821428571428573,13.071428571428571,37.892857142857146,12.428571428571429,5.928571428571429,4.107142857142857,15.321428571428571,20.892857142857142,69.3,104.0,0.383,0.25,0.538,54.6,47.8,8.5,10.6,0.497,18.5,38.4,0.278,,,
Howard,32,16,16,0.5,-9.89,-7.86,10.0,6.0,9,3,7,12,63.5,62.625,1300,21.71875,50.65625,0.429,4.65625,15.65625,0.297,15.40625,22.03125,0.699,23.65625,11.03125,34.6875,8.4375,7.5625,4.0625,16.15625,18.625,64.8,96.4,0.435,0.309,0.519,51.2,38.8,11.5,12.6,0.475,20.9,34.2,0.304,,,
Idaho,30,13,17,0.433,-5.75,-4.79,8.0,10.0,11,3,2,12,76.7,75.63333333333334,1220,26.833333333333332,57.53333333333333,0.466,7.866666666666666,19.066666666666666,0.413,15.166666666666666,21.4,0.709,25.8,10.4,36.2,13.5,4.666666666666667,1.9,12.0,21.133333333333333,68.2,110.7,0.372,0.331,0.566,52.9,50.3,6.7,6.0,0.535,15.1,31.2,0.264,,,
Idaho State,30,7,23,0.233,-11.52,-5.45,4.0,14.0,6,7,1,14,64.56666666666666,69.16666666666667,1205,23.3,52.93333333333333,0.44,4.933333333333334,14.0,0.352,13.033333333333333,20.033333333333335,0.651,22.333333333333332,10.066666666666666,32.4,11.233333333333333,6.9,2.566666666666667,11.833333333333334,17.533333333333335,64.0,100.5,0.378,0.264,0.517,48.7,48.2,10.7,8.3,0.487,15.9,29.9,0.246,,,
Illinois,33,19,14,0.576,12.42,6.93,9.0,9.0,14,3,2,9,69.12121212121212,63.63636363636363,1330,23.818181818181817,57.666666666666664,0.413,7.212121212121212,20.303030303030305,0.355,14.272727272727273,17.96969696969697,0.794,23.727272727272727,10.636363636363637,34.36363636363637,11.787878787878787,6.303030303030303,3.1818181818181817,9.93939393939394,17.484848484848484,65.0,105.5,0.312,0.352,0.522,50.4,49.5,9.6,9.2,0.476,13.1,30.2,0.248,,,
