School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
Iowa State,31,13,18,0.419,6.88,9.49,4,14,9,7,0,10,72.83870967741936,75.45161290322581,1250,26.35483870967742,60.32258064516129,0.437,7.548387096774194,21.06451612903226,0.358,12.580645161290322,17.967741935483872,0.7,25.677419354838708,10.903225806451612,36.58064516129032,13.64516129032258,4.806451612903226,4.161290322580645,11.903225806451612,508,69.6,103.9,0.298,0.349,0.529,49.5,51.8,6.9,11.1,0.499,14.7,29.6,0.209,,,
IUPUI,30,11,19,0.367,-9.82,-3.53,8,10,9,4,2,14,68.23333333333333,72.66666666666667,1205,24.366666666666667,57.43333333333333,0.424,7.1,20.0,0.355,12.4,18.633333333333333,0.665,22.533333333333335,11.533333333333333,34.06666666666667,12.833333333333334,6.833333333333333,3.433333333333333,14.233333333333333,562,68.7,98.9,0.324,0.348,0.515,50.0,52.7,9.9,10.2,0.486,17.7,31.7,0.216,,,
Jackson State,32,12,20,0.375,-17.66,-10.5,9,9,9,2,2,17,62.21875,67.53125,1295,22.3125,60.03125,0.372,7.4375,22.625,0.329,10.15625,15.53125,0.654,21.4375,12.53125,33.96875,10.9375,7.34375,2.78125,11.5,651,65.4,94.0,0.259,0.377,0.462,47.5,49.0,11.1,8.8,0.434,14.6,31.0,0.169,,,
Jacksonville,33,15,18,0.455,-13.39,-6.12,8,6,10,6,3,12,72.87878787878788,75.21212121212122,1345,27.181818181818183,60.39393939393939,0.45,6.121212121212121,18.21212121212121,0.336,12.393939393939394,18.848484848484848,0.658,25.757575757575758,10.0,35.75757575757576,12.575757575757576,6.848484848484849,3.393939393939394,14.303030303030303,536,72.4,98.8,0.312,0.302,0.525,49.2,46.3,9.3,8.9,0.501,17.1,27.3,0.205,,,
Jacksonville State,36,23,13,0.639,-0.3,-4.87,11,7,12,4,9,8,71.86111111111111,65.80555555555556,1450,26.5,58.083333333333336,0.456,5.861111111111111,18.055555555555557,0.325,13.0,18.25,0.712,26.63888888888889,11.444444444444445,38.083333333333336,15.055555555555555,6.111111111111111,4.888888888888889,13.027777777777779,624,67.8,105.2,0.314,0.311,0.538,54.0,56.8,8.9,14.9,0.507,16.3,33.1,0.224,,,
James Madison,32,10,22,0.313,-5.47,-2.15,6,12,7,7,3,11,73.15625,75.4375,1310,25.375,60.40625,0.42,7.21875,21.71875,0.332,15.1875,20.84375,0.729,24.59375,11.28125,35.875,12.125,7.125,3.25,11.96875,670,69.4,103.0,0.345,0.36,0.52,49.8,47.8,10.0,9.5,0.48,14.5,29.8,0.251,,,
Kansas,39,31,8,0.795,21.39,11.88,13,5,14,3,8,3,81.38461538461539,71.87179487179488,1565,29.871794871794872,60.666666666666664,0.492,10.025641025641026,24.974358974358974,0.401,11.615384615384615,16.41025641025641,0.708,25.82051282051282,9.76923076923077,35.58974358974359,16.641025641025642,6.512820512820513,4.102564102564102,11.692307692307692,597,70.2,115.5,0.27,0.412,0.594,50.3,55.7,9.2,10.9,0.575,14.6,29.3,0.191,1.0,F4,MIDWEST
Kansas City,32,10,22,0.313,-10.19,-1.02,5,9,6,8,3,11,70.34375,76.46875,1285,23.625,58.09375,0.407,8.875,26.40625,0.336,14.21875,20.0,0.711,23.6875,8.125,31.8125,11.0625,6.3125,2.53125,12.84375,681,72.4,96.8,0.344,0.455,0.52,44.0,46.8,8.7,6.7,0.483,16.0,21.7,0.245,,,
Kansas State,37,25,12,0.676,12.85,8.74,10,8,14,3,6,5,71.08108108108108,66.97297297297297,1485,25.324324324324323,54.729729729729726,0.463,6.864864864864865,20.135135135135137,0.341,13.567567567567568,18.486486486486488,0.734,22.486486486486488,8.216216216216216,30.7027027027027,13.783783783783784,7.945945945945946,2.972972972972973,11.432432432432432,684,66.6,106.4,0.338,0.368,0.56,47.4,54.4,11.9,9.3,0.525,15.3,25.8,0.248,9.0,E8,SOUTH
Kennesaw State,30,10,20,0.333,-11.17,-4.31,6,8,8,6,2,14,72.73333333333333,77.6,1205,26.833333333333332,59.03333333333333,0.455,5.333333333333333,14.6,0.365,13.733333333333333,19.9,0.69,22.666666666666668,10.233333333333333,32.9,14.866666666666667,7.2,3.1,13.633333333333333,540,71.4,101.4,0.337,0.247,0.531,48.3,55.4,10.0,7.8,0.5,16.6,29.6,0.233,,,
Kent State,34,17,17,0.5,-3.73,-1.76,9,9,13,3,2,11,73.0,73.58823529411765,1370,25.61764705882353,60.26470588235294,0.425,7.5,23.0,0.326,14.264705882352942,19.58823529411765,0.728,24.41176470588235,11.470588235294118,35.88235294117647,11.558823529411764,5.911764705882353,3.588235294117647,13.0,638,70.3,103.2,0.325,0.382,0.525,50.5,45.1,8.4,9.7,0.487,15.7,31.7,0.237,,,
Kentucky,37,26,11,0.703,17.24,10.73,10,8,16,2,4,6,76.75675675675676,70.24324324324324,1485,26.972972972972972,57.16216216216216,0.472,5.27027027027027,14.756756756756756,0.357,17.54054054054054,25.135135135135137,0.698,26.756756756756758,11.91891891891892,38.67567567567568,13.216216216216216,5.621621621621622,4.756756756756757,12.972972972972974,702,69.8,109.6,0.44,0.258,0.555,53.6,49.0,8.0,13.7,0.518,15.8,35.5,0.307,5.0,S16,SOUTH
La Salle,32,13,19,0.406,1.7,2.54,7,11,10,4,2,10,72.90625,73.75,1315,25.53125,59.53125,0.429,7.3125,22.1875,0.33,14.53125,18.46875,0.787,25.96875,9.15625,35.125,12.8125,5.90625,2.8125,11.6875,546,69.0,102.8,0.31,0.373,0.534,49.7,50.2,8.3,7.3,0.49,14.6,25.5,0.244,,,
Lafayette,31,10,21,0.323,-9.77,-6.04,7,11,8,6,2,14,71.19354838709677,74.41935483870968,1245,25.06451612903226,55.12903225806452,0.455,8.483870967741936,22.838709677419356,0.371,12.580645161290322,16.35483870967742,0.769,26.322580645161292,6.774193548387097,33.096774193548384,12.451612903225806,4.225806451612903,3.3225806451612905,13.258064516129032,515,68.9,102.9,0.297,0.414,0.566,48.5,49.7,6.1,8.8,0.532,17.4,21.1,0.228,,,
Lamar,33,19,14,0.576,-5.19,-7.23,11,7,11,4,8,7,75.75757575757575,69.57575757575758,1340,26.454545454545453,61.39393939393939,0.431,7.787878787878788,22.727272727272727,0.343,15.06060606060606,22.939393939393938,0.657,24.848484848484848,12.909090909090908,37.75757575757576,13.606060606060606,8.515151515151516,2.272727272727273,13.030303030303031,654,71.1,105.0,0.374,0.37,0.524,51.4,51.4,11.8,6.4,0.494,15.3,32.8,0.245,,,
Lehigh,30,16,14,0.533,-6.41,-5.65,11,7,9,6,7,8,77.86666666666666,77.76666666666667,1230,27.833333333333332,61.5,0.453,9.766666666666667,24.033333333333335,0.406,12.433333333333334,16.0,0.777,26.833333333333332,8.966666666666667,35.8,14.266666666666667,6.133333333333334,1.7666666666666666,12.666666666666666,553,71.0,107.0,0.26,0.391,0.563,49.9,51.3,8.4,5.1,0.532,15.5,25.4,0.202,,,
Liberty,37,22,15,0.595,-2.68,-6.24,9,9,13,7,7,6,70.83783783783784,63.5945945945946,1510,24.2972972972973,52.648648648648646,0.461,8.108108108108109,21.756756756756758,0.373,14.135135135135135,17.83783783783784,0.792,26.16216216216216,7.324324324324325,33.486486486486484,14.08108108108108,5.891891891891892,2.5405405405405403,11.837837837837839,613,64.1,108.3,0.339,0.413,0.579,53.1,58.0,9.0,9.1,0.539,16.2,24.0,0.268,,,
Lipscomb,33,23,10,0.697,-2.1,-3.8,10,4,13,2,10,7,82.06060606060606,77.6969696969697,1340,28.0,61.81818181818182,0.453,8.090909090909092,24.636363636363637,0.328,17.96969696969697,25.03030303030303,0.718,28.181818181818183,10.484848484848484,38.666666666666664,15.666666666666666,6.545454545454546,3.090909090909091,14.93939393939394,656,77.0,105.0,0.405,0.399,0.557,52.2,56.0,8.4,8.0,0.518,16.9,28.3,0.291,15.0,R64,WEST
Little Rock,32,7,25,0.219,-10.45,-2.22,4,14,5,10,2,14,63.6875,70.0625,1300,23.4375,54.875,0.427,6.25,19.46875,0.321,10.5625,17.3125,0.61,23.96875,10.0625,34.03125,12.21875,4.96875,2.90625,14.34375,612,66.6,94.2,0.315,0.355,0.505,49.1,52.1,7.4,9.5,0.484,18.5,28.9,0.192,,,
Long Beach State,33,15,18,0.455,-3.76,0.89,9,7,8,5,6,10,75.3030303030303,78.36363636363636,1330,26.242424242424242,58.09090909090909,0.452,5.9393939393939394,16.90909090909091,0.351,16.87878787878788,23.181818181818183,0.728,24.666666666666668,11.545454545454545,36.21212121212121,12.696969696969697,6.606060606060606,3.606060606060606,15.181818181818182,592,72.3,103.4,0.399,0.291,0.545,51.2,48.4,9.1,8.9,0.503,18.0,32.5,0.291,,,
Long Island University,35,18,17,0.514,-8.6,-8.19,10,8,12,4,5,11,77.02857142857142,76.4,1405,26.714285714285715,58.714285714285715,0.455,7.9714285714285715,23.285714285714285,0.342,15.628571428571428,22.457142857142856,0.696,27.34285714285714,10.571428571428571,37.91428571428571,12.628571428571428,5.542857142857143,3.1714285714285713,14.17142857142857,687,72.9,105.4,0.382,0.397,0.555,51.0,47.3,7.6,7.6,0.523,17.0,29.7,0.266,16.0,R68,EAST
Longwood,33,7,26,0.212,-18.31,-4.31,3,15,5,11,2,13,63.27272727272727,74.0909090909091,1320,22.060606060606062,53.45454545454545,0.413,6.848484848484849,20.939393939393938,0.327,12.303030303030303,17.90909090909091,0.687,24.484848484848484,7.9393939393939394,32.42424242424242,9.909090909090908,6.606060606060606,3.121212121212121,15.636363636363637,575,69.7,90.7,0.335,0.392,0.511,46.2,44.9,9.5,9.1,0.477,20.2,22.9,0.23,,,
Louisiana,34,27,7,0.794,7.58,-2.55,16,2,14,1,10,4,83.20588235294117,70.82352941176471,1365,28.558823529411764,61.55882352941177,0.464,8.735294117647058,24.058823529411764,0.363,17.352941176470587,22.794117647058822,0.761,26.176470588235293,12.794117647058824,38.970588235294116,17.38235294117647,7.5,4.323529411764706,13.382352941176471,648,72.7,114.1,0.37,0.391,0.575,54.7,60.9,10.3,11.1,0.535,15.6,36.1,0.282,,,
Louisiana State,33,18,15,0.545,10.93,8.02,8,10,14,4,3,8,77.54545454545455,74.63636363636364,1325,27.757575757575758,58.36363636363637,0.476,8.121212121212121,23.454545454545453,0.346,13.909090909090908,19.03030303030303,0.731,23.757575757575758,9.606060606060606,33.36363636363637,14.151515151515152,7.636363636363637,3.3333333333333335,11.575757575757576,585,69.4,111.3,0.326,0.402,0.575,49.4,51.0,11.0,9.7,0.545,14.7,29.2,0.238,,,
Louisiana Tech,33,17,16,0.515,1.33,-0.12,7,11,11,5,2,10,74.78787878787878,70.63636363636364,1325,25.393939393939394,56.878787878787875,0.446,8.696969696969697,23.181818181818183,0.375,15.303030303030303,21.12121212121212,0.725,24.939393939393938,9.515151515151516,34.45454545454545,14.242424242424242,5.9393939393939394,4.0,12.272727272727273,568,69.1,107.7,0.371,0.408,0.559,49.6,56.1,8.6,10.4,0.523,15.5,27.6,0.269,,,
Louisiana-Monroe,32,16,16,0.5,-6.28,-3.31,9,9,12,4,3,11,69.84375,68.34375,1290,25.34375,58.21875,0.435,9.0,25.03125,0.36,10.15625,14.15625,0.717,24.375,9.28125,33.65625,13.9375,6.46875,1.3125,11.875,535,67.0,103.4,0.243,0.43,0.538,49.3,55.0,9.6,4.1,0.513,15.5,27.1,0.174,,,
Louisville,36,22,14,0.611,14.3,9.07,9,9,16,6,4,7,75.58333333333333,70.36111111111111,1460,26.916666666666668,59.44444444444444,0.453,7.777777777777778,20.944444444444443,0.371,13.972222222222221,18.97222222222222,0.736,26.63888888888889,9.944444444444445,36.583333333333336,13.583333333333334,6.972222222222222,6.027777777777778,11.805555555555555,585,69.7,106.9,0.319,0.352,0.552,49.7,50.5,9.9,15.0,0.518,14.7,28.6,0.235,,,
Loyola (IL),38,32,6,0.842,10.37,1.8,15,3,14,1,9,4,71.60526315789474,62.55263157894737,1520,26.18421052631579,51.6578947368421,0.507,7.2894736842105265,18.42105263157895,0.396,11.947368421052632,16.473684210526315,0.725,25.894736842105264,6.2631578947368425,32.1578947368421,15.631578947368421,6.342105263157895,2.3684210526315788,12.421052631578947,528,65.9,108.6,0.319,0.357,0.602,51.3,59.7,9.6,6.8,0.577,17.3,22.4,0.231,11.0,F4,SOUTH
Loyola (MD),31,9,22,0.29,-12.71,-5.25,6,12,8,6,1,16,69.48387096774194,75.03225806451613,1255,25.70967741935484,58.70967741935484,0.438,5.258064516129032,16.419354838709676,0.32,12.806451612903226,19.612903225806452,0.653,24.0,10.709677419354838,34.70967741935484,11.612903225806452,7.032258064516129,3.129032258064516,13.35483870967742,614,69.7,98.5,0.334,0.28,0.511,50.3,45.2,10.0,8.9,0.483,16.4,29.4,0.218,,,
Loyola Marymount,31,11,20,0.355,-4.34,1.09,5,13,7,7,3,12,71.80645161290323,76.41935483870968,1250,25.903225806451612,58.483870967741936,0.443,6.451612903225806,18.516129032258064,0.348,13.580645161290322,19.129032258064516,0.71,20.516129032258064,12.096774193548388,32.61290322580645,14.161290322580646,6.967741935483871,2.3225806451612905,13.129032258064516,607,67.8,105.0,0.327,0.317,0.531,50.4,54.7,10.2,7.1,0.498,16.3,34.3,0.232,,,
Maine,32,6,26,0.188,-14.64,-3.27,3,13,4,8,2,16,66.875,75.25,1295,23.90625,58.53125,0.408,7.03125,23.28125,0.302,12.03125,17.46875,0.689,25.78125,9.5625,35.34375,11.8125,6.4375,2.9375,15.5,624,71.6,92.4,0.298,0.398,0.5,47.8,49.4,8.9,8.3,0.468,18.8,25.6,0.206,,,
Manhattan,31,14,17,0.452,-5.04,-4.13,9,9,8,3,5,8,69.25806451612904,70.16129032258064,1260,23.774193548387096,53.58064516129032,0.444,7.709677419354839,19.29032258064516,0.4,14.0,20.161290322580644,0.694,22.93548387096774,10.290322580645162,33.225806451612904,13.96774193548387,6.0,3.903225806451613,15.548387096774194,616,67.5,101.0,0.376,0.36,0.548,49.6,58.8,8.7,11.4,0.516,19.8,31.0,0.261,,,
Marist,31,6,25,0.194,-12.48,-3.57,4,14,4,9,2,10,72.2258064516129,81.12903225806451,1260,24.548387096774192,55.16129032258065,0.445,9.03225806451613,25.870967741935484,0.349,14.096774193548388,19.741935483870968,0.714,26.06451612903226,7.516129032258065,33.58064516129032,11.903225806451612,4.193548387096774,2.4838709677419355,15.741935483870968,547,71.5,99.5,0.358,0.469,0.56,47.8,48.5,5.8,6.4,0.527,19.6,22.6,0.256,,,
Marquette,35,21,14,0.6,12.5,9.7,9,9,13,7,5,5,81.31428571428572,78.51428571428572,1415,28.257142857142856,59.457142857142856,0.475,11.0,26.4,0.417,13.8,17.142857142857142,0.805,22.82857142857143,9.0,31.82857142857143,15.742857142857142,6.114285714285714,3.657142857142857,12.314285714285715,679,70.4,114.3,0.288,0.444,0.601,49.0,55.7,8.6,9.6,0.568,15.4,27.6,0.232,,,
Marshall,36,25,11,0.694,4.21,0.44,12,6,15,2,6,8,83.80555555555556,79.13888888888889,1455,28.944444444444443,62.0,0.467,10.055555555555555,28.11111111111111,0.358,15.86111111111111,20.75,0.764,27.61111111111111,8.13888888888889,35.75,17.083333333333332,7.0,5.805555555555555,13.222222222222221,617,76.3,108.7,0.335,0.453,0.583,46.7,59.0,9.1,12.7,0.548,15.5,22.5,0.256,13.0,R32,EAST
Maryland,32,19,13,0.594,13.78,7.94,8,10,15,3,2,8,73.0625,66.875,1285,25.34375,53.0,0.478,7.15625,19.28125,0.371,15.21875,20.15625,0.755,26.375,9.53125,35.90625,14.125,4.3125,4.28125,13.6875,512,66.6,109.4,0.38,0.364,0.584,53.6,55.7,6.5,11.6,0.546,17.9,31.6,0.287,,,
Maryland-Baltimore County,36,25,11,0.694,-2.02,-3.84,12,4,15,2,9,7,73.05555555555556,68.5,1440,25.72222222222222,58.0,0.443,10.11111111111111,26.11111111111111,0.387,11.5,17.805555555555557,0.646,24.916666666666668,9.666666666666666,34.583333333333336,15.194444444444445,7.472222222222222,2.4166666666666665,12.222222222222221,592,69.2,105.6,0.307,0.45,0.55,49.1,59.1,10.8,7.3,0.531,15.5,26.8,0.198,16.0,R32,SOUTH
Maryland-Eastern Shore,32,7,25,0.219,-24.63,-7.56,3,13,6,5,0,18,62.25,77.28125,1280,22.1875,57.625,0.385,6.4375,22.65625,0.284,11.4375,16.9375,0.675,22.40625,10.875,33.28125,10.84375,4.71875,1.78125,13.03125,548,67.6,92.1,0.294,0.393,0.474,45.8,48.9,7.0,5.0,0.441,16.6,28.2,0.198,,,
Massachusetts,33,13,20,0.394,-1.65,1.1,5,13,11,6,1,11,71.93939393939394,74.6969696969697,1350,26.09090909090909,58.121212121212125,0.449,8.878787878787879,22.181818181818183,0.4,10.878787878787879,14.575757575757576,0.746,23.757575757575758,9.090909090909092,32.84848484848485,15.303030303030303,4.818181818181818,2.9696969696969697,12.818181818181818,595,67.3,104.4,0.251,0.382,0.553,48.9,58.7,7.0,7.7,0.525,16.5,27.2,0.187,,,
Massachusetts-Lowell,30,12,18,0.4,-9.53,-5.77,6,10,9,7,3,11,76.2,78.53333333333333,1205,26.366666666666667,57.3,0.46,7.166666666666667,20.7,0.346,16.3,23.0,0.709,22.933333333333334,9.366666666666667,32.3,14.5,7.0,2.8666666666666667,13.5,538,72.1,105.2,0.401,0.361,0.558,47.0,55.0,9.7,7.2,0.523,16.5,26.7,0.284,,,
McNeese State,29,12,17,0.414,-12.06,-6.1,8,10,7,5,5,12,75.3103448275862,76.17241379310344,1170,26.896551724137932,61.62068965517241,0.436,7.068965517241379,20.586206896551722,0.343,14.448275862068966,20.344827586206897,0.71,28.20689655172414,11.241379310344827,39.44827586206897,11.275862068965518,5.379310344827586,4.586206896551724,14.344827586206897,505,73.5,101.6,0.33,0.334,0.528,50.6,41.9,7.3,10.6,0.494,16.8,30.1,0.234,,,
Memphis,34,21,13,0.618,1.81,2.16,10,8,14,5,5,5,70.82352941176471,71.17647058823529,1380,24.352941176470587,53.88235294117647,0.452,5.911764705882353,18.647058823529413,0.317,16.205882352941178,23.470588235294116,0.69,22.794117647058822,11.5,34.294117647058826,13.029411764705882,5.911764705882353,3.7941176470588234,13.735294117647058,583,66.3,105.3,0.436,0.346,0.545,51.1,53.5,8.8,11.3,0.507,17.4,35.1,0.301,,,
Mercer,34,19,15,0.559,-0.87,-3.5,11,7,11,3,7,9,75.32352941176471,69.79411764705883,1380,25.823529411764707,54.529411764705884,0.474,8.470588235294118,22.029411764705884,0.385,15.205882352941176,20.0,0.76,24.88235294117647,9.705882352941176,34.588235294117645,14.411764705882353,5.352941176470588,1.6176470588235294,12.470588235294118,582,65.8,112.9,0.367,0.404,0.588,54.1,55.8,8.0,5.7,0.551,16.3,31.4,0.279,,,
Miami (FL),32,22,10,0.688,12.83,6.96,11,7,11,3,8,4,73.78125,67.90625,1290,27.34375,58.78125,0.465,7.71875,21.1875,0.364,11.3125,17.09375,0.662,24.84375,9.9375,34.78125,13.25,6.5625,4.0625,11.46875,518,67.8,108.0,0.291,0.36,0.551,50.6,48.5,9.6,11.0,0.531,14.6,29.1,0.192,6.0,R64,SOUTH
Miami (OH),34,16,18,0.471,-3.56,-1.15,8,10,9,5,6,11,72.02941176470588,70.70588235294117,1390,26.058823529411764,59.0,0.442,8.852941176470589,25.823529411764707,0.343,11.058823529411764,16.11764705882353,0.686,26.264705882352942,9.970588235294118,36.23529411764706,13.323529411764707,7.5588235294117645,2.588235294117647,13.323529411764707,569,68.7,102.6,0.273,0.438,0.54,51.2,51.1,10.8,7.0,0.517,16.7,28.1,0.187,,,
Michigan,41,33,8,0.805,19.03,9.41,13,5,15,1,6,5,73.63414634146342,63.31707317073171,1655,26.634146341463413,56.951219512195124,0.468,8.804878048780488,24.658536585365855,0.357,11.560975609756097,17.48780487804878,0.661,24.926829268292682,8.414634146341463,33.34146341463415,14.268292682926829,6.365853658536586,3.073170731707317,9.24390243902439,643,65.7,111.0,0.307,0.433,0.564,50.3,53.6,9.6,8.1,0.545,12.4,25.4,0.203,3.0,2ND,WEST
Michigan State,35,30,5,0.857,22.41,7.1,16,2,16,1,8,1,80.2,64.88571428571429,1405,28.314285714285713,57.02857142857143,0.496,8.285714285714286,20.714285714285715,0.4,15.285714285714286,20.457142857142856,0.747,29.542857142857144,11.571428571428571,41.114285714285714,19.142857142857142,4.085714285714285,7.171428571428572,13.114285714285714,640,68.1,117.3,0.359,0.363,0.601,57.6,67.6,6.0,18.5,0.569,16.4,37.0,0.268,3.0,R32,MIDWEST
Middle Tennessee,33,25,8,0.758,10.29,2.83,16,2,12,2,12,2,75.12121212121212,66.3030303030303,1330,27.333333333333332,58.0,0.471,7.303030303030303,19.636363636363637,0.372,13.151515151515152,17.727272727272727,0.742,25.333333333333332,10.484848484848484,35.81818181818182,14.181818181818182,6.090909090909091,2.303030303030303,12.515151515151516,651,67.8,109.9,0.306,0.339,0.565,54.1,51.9,8.9,7.1,0.534,15.9,31.2,0.227,,,
Milwaukee,33,16,17,0.485,-4.15,-4.25,8,10,9,7,6,9,68.45454545454545,68.48484848484848,1330,25.272727272727273,56.72727272727273,0.446,7.121212121212121,21.333333333333332,0.334,10.787878787878787,16.0,0.674,25.90909090909091,8.818181818181818,34.72727272727273,13.0,5.9393939393939394,3.787878787878788,12.484848484848484,545,67.5,100.6,0.282,0.376,0.532,50.8,51.4,8.7,10.7,0.508,16.3,25.6,0.19,,,
Minnesota,32,15,17,0.469,7.0,6.91,4,14,11,6,2,9,75.15625,75.0625,1295,26.5625,61.59375,0.431,6.8125,19.6875,0.346,15.21875,21.625,0.704,26.5625,11.59375,38.15625,14.59375,5.65625,5.09375,11.0,492,70.2,105.8,0.351,0.32,0.523,50.0,54.9,8.0,12.7,0.487,13.3,29.9,0.247,,,
Mississippi,32,12,20,0.375,6.85,9.16,5,13,10,8,1,10,75.8125,78.125,1300,26.28125,62.46875,0.421,7.84375,24.625,0.319,15.40625,21.09375,0.73,25.625,12.34375,37.96875,14.625,6.25,4.09375,11.40625,609,70.7,105.5,0.338,0.394,0.523,49.7,55.6,8.7,11.2,0.483,13.6,31.3,0.247,,,
Mississippi State,37,25,12,0.676,11.71,6.82,9,9,19,2,4,8,73.4054054054054,67.75675675675676,1490,27.027027027027028,58.13513513513514,0.465,6.918918918918919,21.675675675675677,0.319,12.432432432432432,18.0,0.691,25.324324324324323,10.756756756756756,36.08108108108108,13.27027027027027,6.5675675675675675,5.351351351351352,13.054054054054054,614,68.4,106.6,0.31,0.373,0.55,51.4,49.1,9.5,14.8,0.524,16.4,31.8,0.214,,,
Mississippi Valley State,32,4,28,0.125,-21.41,-8.13,4,14,3,6,1,21,64.84375,78.125,1300,23.6875,61.84375,0.383,5.34375,17.75,0.301,12.125,17.96875,0.675,23.21875,12.34375,35.5625,10.21875,5.8125,1.75,13.15625,658,69.9,91.4,0.291,0.287,0.461,47.2,43.1,8.2,5.2,0.426,15.7,29.8,0.196,,,
Missouri,33,20,13,0.606,13.81,9.19,10,8,13,3,5,6,72.6969696969697,68.06060606060606,1330,24.060606060606062,53.484848484848484,0.45,9.272727272727273,24.21212121212121,0.383,15.303030303030303,20.848484848484848,0.734,27.03030303030303,10.090909090909092,37.121212121212125,13.424242424242424,5.151515151515151,4.242424242424242,14.212121212121213,594,67.3,107.1,0.39,0.453,0.573,53.2,55.8,7.6,11.3,0.537,18.3,31.2,0.286,8.0,R64,WEST
Missouri State,33,18,15,0.545,3.06,0.43,7,11,10,5,4,8,70.0909090909091,66.57575757575758,1325,25.78787878787879,59.18181818181818,0.436,7.090909090909091,21.424242424242426,0.331,11.424242424242424,15.969696969696969,0.715,26.848484848484848,11.818181818181818,38.666666666666664,12.878787878787879,4.636363636363637,4.0606060606060606,11.575757575757576,575,66.2,105.5,0.27,0.362,0.525,54.0,49.9,7.0,11.2,0.496,14.8,33.2,0.193,,,
Monmouth,31,11,20,0.355,-2.41,-1.25,7,11,6,6,4,12,75.35483870967742,76.51612903225806,1280,25.387096774193548,55.41935483870968,0.458,7.193548387096774,18.516129032258064,0.389,17.387096774193548,24.451612903225808,0.711,27.06451612903226,8.903225806451612,35.96774193548387,12.870967741935484,6.354838709677419,2.3548387096774195,15.258064516129032,674,71.0,102.9,0.441,0.334,0.562,51.0,50.7,8.7,7.4,0.523,18.5,26.6,0.314,,,
Montana,34,26,8,0.765,6.29,-2.24,16,2,14,0,8,6,77.20588235294117,68.5,1380,27.764705882352942,59.44117647058823,0.467,5.470588235294118,16.147058823529413,0.339,16.205882352941178,22.941176470588236,0.706,25.176470588235293,11.823529411764707,37.0,12.588235294117647,7.764705882352941,3.3529411764705883,12.411764705882353,716,69.9,108.8,0.386,0.272,0.549,53.3,45.3,10.9,9.2,0.513,15.0,33.3,0.273,14.0,R64,WEST
Montana State,32,13,19,0.406,-8.69,-3.52,6,12,8,6,3,12,76.0625,78.875,1295,25.53125,60.28125,0.424,8.03125,22.84375,0.352,16.96875,23.3125,0.728,25.3125,11.1875,36.5,12.53125,5.5,2.0625,12.46875,645,72.1,104.2,0.387,0.379,0.533,50.1,49.1,7.5,5.6,0.49,14.9,29.0,0.281,,,
Morehead State,29,8,21,0.276,-10.65,-1.91,4,14,7,6,1,15,70.44827586206897,76.0,1165,24.551724137931036,57.06896551724138,0.43,7.0344827586206895,21.75862068965517,0.323,14.310344827586206,20.413793103448278,0.701,24.20689655172414,11.689655172413794,35.89655172413793,11.862068965517242,5.689655172413793,2.9655172413793105,15.724137931034482,598,70.6,99.3,0.358,0.381,0.528,51.4,48.3,8.0,8.8,0.492,19.1,32.6,0.251,,,
Morgan State,31,13,18,0.419,-15.11,-11.98,7,9,8,2,3,15,73.3225806451613,75.41935483870968,1260,25.387096774193548,60.74193548387097,0.418,5.193548387096774,15.419354838709678,0.337,17.35483870967742,23.93548387096774,0.725,24.612903225806452,13.67741935483871,38.29032258064516,12.548387096774194,7.161290322580645,2.838709677419355,14.03225806451613,628,71.4,101.1,0.394,0.254,0.508,51.3,49.4,9.9,8.1,0.461,16.3,34.9,0.286,,,
Mount St. Mary's,32,18,14,0.563,-8.13,-8.03,12,6,12,3,6,11,72.84375,71.90625,1295,25.28125,55.5625,0.455,10.09375,26.65625,0.379,12.1875,16.625,0.733,22.0,6.6875,28.6875,14.03125,6.90625,3.90625,10.96875,492,67.1,107.4,0.299,0.48,0.574,43.3,55.5,10.2,10.7,0.546,14.7,20.5,0.219,,,
Murray State,32,26,6,0.813,6.87,-3.53,16,2,14,2,10,3,78.59375,66.15625,1280,27.1875,56.34375,0.483,8.46875,22.46875,0.377,15.75,21.46875,0.734,26.40625,10.65625,37.0625,14.71875,6.75,3.25,12.0,559,68.1,115.3,0.381,0.399,0.591,54.1,54.1,9.9,8.7,0.558,15.3,33.0,0.28,12.0,R64,EAST
Navy,32,20,12,0.625,-6.91,-7.2,11,7,9,6,9,6,68.71875,66.40625,1285,24.09375,54.28125,0.444,6.4375,19.4375,0.331,14.09375,19.59375,0.719,23.96875,10.8125,34.78125,14.0625,6.4375,1.28125,14.15625,553,66.9,102.3,0.361,0.358,0.54,54.2,58.4,9.6,4.2,0.503,18.2,32.3,0.26,,,
