School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
Illinois-Chicago,31,6,25,0.194,-7.17,0.63,1.0,15.0,2,12,2,11,66.80645161290323,72.51612903225806,1240,23.032258064516128,54.70967741935484,0.421,5.548387096774194,16.93548387096774,0.328,15.193548387096774,21.29032258064516,0.714,23.161290322580644,10.838709677419354,34.0,11.161290322580646,5.516129032258065,1.7741935483870968,12.516129032258064,21.677419354838708,66.5,100.4,0.389,0.31,0.515,50.4,48.5,8.3,5.0,0.472,16.2,30.8,0.278,,,
Incarnate Word,27,21,6,0.778,-8.47,-10.74,9.0,5.0,14,1,7,5,82.07407407407408,71.66666666666667,1085,28.555555555555557,58.55555555555556,0.488,7.518518518518518,19.333333333333332,0.389,17.444444444444443,25.48148148148148,0.685,28.48148148148148,11.148148148148149,39.629629629629626,15.777777777777779,6.555555555555555,4.2592592592592595,13.925925925925926,17.77777777777778,73.4,111.4,0.435,0.33,0.581,52.9,55.3,8.9,9.8,0.552,16.5,32.2,0.298,,,
Indiana,32,17,15,0.531,11.32,6.64,7.0,11.0,14,4,2,8,72.25,67.5625,1285,24.375,54.40625,0.448,5.5,16.0,0.344,18.0,24.65625,0.73,26.40625,12.375,38.78125,11.5,5.9375,4.3125,15.0625,18.34375,68.7,104.8,0.453,0.294,0.546,55.4,47.2,8.6,11.2,0.499,18.6,37.2,0.331,,,
Indiana State,34,23,11,0.676,3.29,1.19,12.0,6.0,11,2,8,7,71.05882352941177,68.47058823529412,1360,23.941176470588236,53.205882352941174,0.45,6.4411764705882355,18.5,0.348,16.735294117647058,23.147058823529413,0.723,24.264705882352942,8.941176470588236,33.205882352941174,12.941176470588236,5.823529411764706,3.4411764705882355,11.235294117647058,18.970588235294116,66.5,106.9,0.435,0.348,0.553,50.4,54.1,8.8,9.7,0.511,14.9,27.4,0.315,,,
Iona,33,22,11,0.667,5.96,-0.1,17.0,3.0,11,2,9,8,83.63636363636364,77.57575757575758,1325,28.696969696969695,58.90909090909091,0.487,10.242424242424242,25.848484848484848,0.396,16.0,22.393939393939394,0.714,24.424242424242426,8.727272727272727,33.15151515151515,17.454545454545453,6.636363636363637,3.696969696969697,10.575757575757576,17.696969696969695,71.0,117.2,0.38,0.439,0.601,46.5,60.8,9.3,8.3,0.574,13.2,26.1,0.272,,,
Iowa,33,20,13,0.606,18.58,7.43,9.0,9.0,13,4,4,6,81.48484848484848,70.33333333333333,1339,27.848484848484848,60.121212121212125,0.463,5.787878787878788,16.545454545454547,0.35,20.0,27.21212121212121,0.735,26.818181818181817,13.545454545454545,40.36363636363637,16.12121212121212,7.090909090909091,4.96969696969697,11.242424242424242,18.272727272727273,69.9,115.0,0.453,0.275,0.558,54.7,57.9,10.0,13.5,0.511,13.3,37.7,0.333,11.0,R68,MIDWEST
Iowa State,36,28,8,0.778,18.52,9.88,11.0,7.0,15,1,4,6,83.02777777777777,74.38888888888889,1465,29.5,62.19444444444444,0.474,8.36111111111111,23.333333333333332,0.358,15.666666666666666,22.61111111111111,0.693,28.11111111111111,10.416666666666666,38.52777777777778,18.416666666666668,5.944444444444445,2.9444444444444446,10.555555555555555,17.305555555555557,71.7,113.9,0.364,0.375,0.569,51.1,62.4,8.2,7.0,0.542,12.6,28.8,0.252,3.0,S16,EAST
IUPUI,32,6,26,0.188,-14.33,-1.36,1.0,13.0,5,10,1,13,66.4375,74.46875,1283,24.4375,55.75,0.438,4.375,14.0625,0.311,13.1875,17.78125,0.742,22.9375,8.15625,31.09375,10.40625,5.03125,3.0625,11.0625,16.125,66.9,99.1,0.319,0.252,0.517,46.7,42.6,7.5,7.5,0.478,14.7,24.3,0.237,,,
Jackson State,31,11,20,0.355,-11.62,-8.72,7.0,11.0,6,6,5,13,65.83870967741936,68.74193548387096,1251,22.93548387096774,55.064516129032256,0.417,3.903225806451613,13.32258064516129,0.293,16.06451612903226,22.193548387096776,0.724,23.387096774193548,11.838709677419354,35.225806451612904,9.548387096774194,6.064516129032258,3.225806451612903,15.0,22.93548387096774,67.8,96.2,0.403,0.242,0.502,51.1,41.6,8.9,10.1,0.452,18.6,33.4,0.292,,,
Jacksonville,30,12,18,0.4,-11.86,-4.86,8.0,10.0,10,5,2,13,74.36666666666666,79.5,1200,25.2,57.63333333333333,0.437,6.266666666666667,18.433333333333334,0.34,17.7,24.966666666666665,0.709,22.166666666666668,12.066666666666666,34.233333333333334,13.1,7.333333333333333,3.5,13.633333333333333,18.833333333333332,70.7,105.2,0.433,0.32,0.535,48.2,52.0,10.4,9.2,0.492,16.4,32.8,0.307,,,
Jacksonville State,31,10,21,0.323,-11.97,-5.14,4.0,12.0,7,6,2,14,64.96774193548387,70.19354838709677,1240,22.096774193548388,52.67741935483871,0.419,5.645161290322581,17.451612903225808,0.323,15.129032258064516,22.419354838709676,0.675,19.806451612903224,10.838709677419354,30.64516129032258,11.806451612903226,6.290322580645161,3.5483870967741935,11.32258064516129,19.387096774193548,63.7,102.0,0.426,0.331,0.513,47.6,53.4,9.9,9.8,0.473,15.2,31.3,0.287,,,
James Madison,31,11,20,0.355,-7.65,-2.2,6.0,10.0,5,5,4,12,63.25806451612903,68.70967741935483,1245,20.870967741935484,51.03225806451613,0.409,4.870967741935484,17.838709677419356,0.273,16.580645161290324,24.193548387096776,0.685,23.580645161290324,10.129032258064516,33.70967741935484,8.774193548387096,5.870967741935484,3.096774193548387,12.225806451612904,19.580645161290324,64.7,97.3,0.474,0.35,0.506,49.0,42.0,9.0,9.5,0.457,16.4,29.6,0.325,,,
Kansas,35,25,10,0.714,20.25,11.4,14.0,4.0,14,1,5,6,78.97142857142858,70.11428571428571,1410,27.285714285714285,55.34285714285714,0.493,5.4,15.885714285714286,0.34,19.0,26.714285714285715,0.711,26.285714285714285,11.885714285714286,38.17142857142857,14.942857142857143,5.828571428571428,5.6,13.228571428571428,20.914285714285715,68.6,114.3,0.483,0.287,0.58,55.5,54.8,8.4,14.6,0.542,16.3,37.3,0.343,2.0,R32,SOUTH
Kansas City,30,10,20,0.333,-9.0,-1.93,7.0,9.0,5,9,5,10,69.5,76.5,1200,24.3,56.56666666666667,0.43,5.566666666666666,18.4,0.303,15.333333333333334,24.166666666666668,0.634,23.033333333333335,9.666666666666666,32.7,11.633333333333333,7.233333333333333,2.3333333333333335,13.233333333333333,20.7,71.5,97.2,0.427,0.325,0.511,46.6,47.9,10.1,6.4,0.479,16.3,26.4,0.271,,,
Kansas State,33,20,13,0.606,12.14,8.47,10.0,8.0,15,2,2,7,69.0909090909091,65.42424242424242,1335,24.181818181818183,55.75757575757576,0.434,6.0,18.12121212121212,0.331,14.727272727272727,22.454545454545453,0.656,23.454545454545453,12.303030303030303,35.75757575757576,15.242424242424242,6.212121212121212,2.9696969696969697,12.242424242424242,21.636363636363637,65.6,104.2,0.403,0.325,0.52,50.7,63.0,9.4,8.0,0.488,15.6,34.7,0.264,9.0,R64,MIDWEST
Kennesaw State,31,6,25,0.194,-16.16,-4.05,3.0,15.0,4,11,2,14,65.03225806451613,74.3225806451613,1240,22.838709677419356,54.064516129032256,0.422,6.193548387096774,18.032258064516128,0.343,13.161290322580646,20.258064516129032,0.65,21.70967741935484,11.161290322580646,32.87096774193548,11.096774193548388,5.870967741935484,3.064516129032258,15.935483870967742,21.70967741935484,68.2,95.3,0.375,0.334,0.511,47.9,48.6,8.6,7.9,0.48,20.0,31.7,0.243,,,
Kent State,32,16,16,0.5,-1.81,-1.94,7.0,11.0,11,7,5,9,69.625,68.375,1290,23.9375,55.84375,0.429,7.25,20.9375,0.346,14.5,20.625,0.703,22.90625,10.65625,33.5625,11.3125,6.21875,3.40625,12.1875,20.9375,66.5,103.8,0.369,0.375,0.53,49.3,47.3,9.3,9.7,0.494,15.7,30.5,0.26,,,
Kentucky,40,29,11,0.725,18.07,9.9,12.0,6.0,16,2,5,5,74.8,66.625,1615,25.1,55.325,0.454,5.075,15.275,0.332,19.525,28.65,0.682,26.125,14.05,40.175,11.15,4.725,5.9,11.725,18.3,65.9,112.4,0.518,0.276,0.543,56.6,44.4,7.1,14.9,0.5,14.5,41.4,0.353,8.0,2ND,MIDWEST
La Salle,31,15,16,0.484,4.1,4.75,7.0,9.0,8,5,4,8,67.74193548387096,68.38709677419355,1261,23.225806451612904,56.225806451612904,0.413,5.709677419354839,17.548387096774192,0.325,15.580645161290322,22.0,0.708,23.548387096774192,11.935483870967742,35.483870967741936,12.419354838709678,5.580645161290323,3.4193548387096775,11.612903225806452,15.96774193548387,65.2,102.2,0.391,0.312,0.508,50.0,53.5,8.4,8.2,0.464,14.8,33.1,0.277,,,
Lafayette,31,11,20,0.355,-7.64,-3.38,6.0,12.0,6,7,5,13,71.35483870967742,74.6774193548387,1250,25.193548387096776,53.58064516129032,0.47,7.451612903225806,18.70967741935484,0.398,13.516129032258064,18.161290322580644,0.744,21.741935483870968,8.161290322580646,29.903225806451612,12.903225806451612,5.225806451612903,2.129032258064516,12.129032258064516,17.903225806451612,65.6,107.9,0.339,0.349,0.574,47.3,51.2,7.9,6.1,0.54,16.3,26.8,0.252,,,
Lamar,30,4,26,0.133,-16.61,-6.04,3.0,15.0,2,11,1,14,66.7,77.26666666666667,1200,23.7,54.266666666666666,0.437,3.2333333333333334,10.5,0.308,16.066666666666666,21.6,0.744,22.266666666666666,9.233333333333333,31.5,12.033333333333333,5.333333333333333,2.8666666666666667,14.0,18.466666666666665,69.4,96.1,0.398,0.193,0.517,46.8,50.8,7.7,7.1,0.467,17.8,27.6,0.296,,,
Lehigh,32,14,18,0.438,-6.52,-3.83,7.0,11.0,9,5,4,11,66.28125,68.96875,1301,23.6875,54.875,0.432,6.21875,17.34375,0.359,12.6875,17.9375,0.707,24.59375,8.75,33.34375,13.0,4.96875,3.5,12.0,17.875,65.5,99.6,0.327,0.316,0.523,47.6,54.9,7.5,9.0,0.488,15.9,26.0,0.231,,,
Liberty,32,11,21,0.344,-10.26,-7.47,5.0,11.0,7,8,2,12,70.3125,69.8125,1280,25.5,55.65625,0.458,5.625,15.6875,0.359,13.6875,19.4375,0.704,24.46875,12.59375,37.0625,13.21875,4.6875,3.4375,13.25,17.625,65.4,107.4,0.349,0.282,0.542,54.8,51.8,7.2,10.1,0.509,17.0,37.9,0.246,,,
Lipscomb,30,15,15,0.5,-8.2,-5.13,10.0,8.0,7,5,8,10,75.86666666666666,78.5,1210,24.233333333333334,56.1,0.432,9.166666666666666,25.933333333333334,0.353,18.233333333333334,26.666666666666668,0.684,23.266666666666666,9.766666666666667,33.03333333333333,13.866666666666667,6.733333333333333,1.9,12.533333333333333,22.033333333333335,71.0,106.0,0.475,0.462,0.552,46.9,57.2,9.4,5.7,0.514,15.4,26.7,0.325,,,
Little Rock,32,15,17,0.469,-5.39,-1.09,9.0,9.0,7,6,6,9,71.5,74.09375,1320,24.5,57.625,0.425,5.125,15.78125,0.325,17.375,23.5625,0.737,25.15625,11.53125,36.6875,11.75,5.9375,3.90625,13.1875,21.53125,68.4,101.4,0.409,0.274,0.519,50.8,48.0,8.4,11.8,0.47,16.1,31.9,0.302,,,
Long Beach State,32,15,17,0.469,1.44,2.71,10.0,6.0,9,4,5,9,69.875,70.46875,1295,25.6875,59.5,0.432,5.96875,19.15625,0.312,12.53125,18.96875,0.661,23.4375,13.375,36.8125,12.65625,5.8125,2.5,12.1875,17.84375,66.5,103.8,0.319,0.322,0.51,51.0,49.3,8.6,7.0,0.482,15.1,35.7,0.211,,,
Long Island University,29,9,20,0.31,-13.66,-5.55,4.0,12.0,5,6,4,11,71.72413793103448,79.82758620689656,1165,24.379310344827587,57.0,0.428,7.517241379310345,21.75862068965517,0.345,15.448275862068966,21.551724137931036,0.717,23.310344827586206,11.206896551724139,34.51724137931034,14.03448275862069,4.310344827586207,2.2758620689655173,12.793103448275861,17.551724137931036,68.5,104.2,0.378,0.382,0.533,48.4,57.6,6.3,5.8,0.494,16.0,31.0,0.271,,,
Longwood,32,8,24,0.25,-20.31,-5.56,3.0,13.0,5,9,3,12,69.84375,80.3125,1280,25.375,57.65625,0.44,5.625,16.03125,0.351,13.46875,18.46875,0.729,21.53125,9.65625,31.1875,13.4375,6.75,1.8125,12.75,19.46875,69.7,100.2,0.32,0.278,0.526,45.5,53.0,9.7,5.2,0.489,16.1,27.6,0.234,,,
Louisiana,35,23,12,0.657,2.91,-0.28,11.0,7.0,13,2,6,9,81.0,75.22857142857143,1430,28.228571428571428,60.77142857142857,0.465,7.0285714285714285,19.142857142857142,0.367,17.514285714285716,26.085714285714285,0.671,24.714285714285715,13.257142857142858,37.97142857142857,13.485714285714286,7.142857142857143,4.114285714285714,13.114285714285714,20.97142857142857,71.2,111.4,0.429,0.315,0.554,52.3,47.8,9.8,10.2,0.522,15.2,36.3,0.288,14.0,R64,WEST
Louisiana State,34,20,14,0.588,10.05,6.61,9.0,9.0,13,3,4,9,74.70588235294117,71.26470588235294,1375,27.0,60.794117647058826,0.444,6.794117647058823,19.852941176470587,0.342,13.911764705882353,20.794117647058822,0.669,26.176470588235293,13.058823529411764,39.23529411764706,14.088235294117647,7.676470588235294,5.852941176470588,13.647058823529411,18.676470588235293,70.1,105.3,0.342,0.327,0.529,51.8,52.2,10.8,14.0,0.5,16.2,34.9,0.229,,,
Louisiana Tech,37,29,8,0.784,12.44,-1.2,13.0,3.0,14,1,10,5,81.02702702702703,66.48648648648648,1485,27.945945945945947,61.729729729729726,0.453,7.72972972972973,23.45945945945946,0.329,17.405405405405407,25.62162162162162,0.679,26.216216216216218,12.91891891891892,39.13513513513514,15.72972972972973,9.162162162162161,5.081081081081081,11.45945945945946,19.054054054054053,72.1,112.0,0.415,0.38,0.548,51.7,56.3,12.7,12.4,0.515,13.4,33.8,0.282,,,
Louisiana-Monroe,27,10,17,0.37,-5.21,0.02,7.0,11.0,6,6,4,10,64.37037037037037,68.55555555555556,1100,23.25925925925926,54.44444444444444,0.427,5.296296296296297,16.666666666666668,0.318,12.555555555555555,19.85185185185185,0.632,24.666666666666668,10.25925925925926,34.925925925925924,12.62962962962963,5.703703703703703,3.4814814814814814,12.518518518518519,18.444444444444443,64.9,97.4,0.365,0.306,0.504,50.0,54.3,8.6,9.7,0.476,16.4,30.0,0.231,,,
Louisville,37,31,6,0.838,24.69,4.8,15.0,3.0,16,2,9,2,81.02702702702703,61.13513513513514,1480,28.405405405405407,60.32432432432432,0.471,7.783783783783784,21.16216216216216,0.368,16.43243243243243,24.864864864864863,0.661,24.135135135135137,13.594594594594595,37.729729729729726,15.35135135135135,10.0,4.675675675675675,10.567567567567568,19.54054054054054,69.0,117.4,0.412,0.351,0.562,52.1,54.0,14.5,12.5,0.535,12.8,37.1,0.272,4.0,S16,MIDWEST
Loyola (IL),32,10,22,0.313,-4.75,-1.14,4.0,14.0,8,6,0,14,65.78125,68.71875,1300,23.25,50.28125,0.462,5.96875,17.0625,0.35,13.3125,18.9375,0.703,22.09375,8.3125,30.40625,13.09375,5.5,2.5625,13.34375,19.4375,63.2,102.4,0.377,0.339,0.555,48.7,56.3,8.6,7.3,0.522,18.4,27.3,0.265,,,
Loyola (MD),30,11,19,0.367,-10.58,-3.23,6.0,12.0,7,7,4,12,65.23333333333333,71.93333333333334,1215,22.666666666666668,54.733333333333334,0.414,4.833333333333333,15.066666666666666,0.321,15.066666666666666,22.6,0.667,20.2,10.966666666666667,31.166666666666668,11.2,7.866666666666666,4.266666666666667,11.9,19.466666666666665,65.5,98.4,0.413,0.275,0.498,46.2,49.4,11.9,11.6,0.458,15.4,30.7,0.275,,,
Loyola Marymount,32,13,19,0.406,-0.49,4.03,4.0,14.0,6,6,3,10,73.28125,77.125,1266,26.1875,60.0625,0.436,4.40625,15.0,0.294,16.5,21.65625,0.762,21.96875,12.03125,34.0,12.6875,7.125,3.75,12.15625,20.15625,71.2,104.1,0.361,0.25,0.521,48.3,48.4,10.1,9.3,0.473,14.7,33.1,0.275,,,
Maine,29,6,23,0.207,-17.58,-4.72,4.0,12.0,4,9,1,12,72.10344827586206,82.89655172413794,1165,26.17241379310345,59.03448275862069,0.443,6.275862068965517,18.724137931034484,0.335,13.482758620689655,19.896551724137932,0.678,23.96551724137931,9.344827586206897,33.310344827586206,14.413793103448276,7.586206896551724,2.2758620689655173,15.10344827586207,20.896551724137932,74.2,96.8,0.337,0.317,0.526,45.2,55.1,10.2,5.3,0.496,18.1,25.5,0.228,,,
Manhattan,33,25,8,0.758,6.04,-0.9,15.0,5.0,9,3,12,4,76.96969696969697,70.03030303030303,1350,25.09090909090909,55.666666666666664,0.451,6.303030303030303,17.09090909090909,0.369,20.484848484848484,30.87878787878788,0.663,24.818181818181817,12.575757575757576,37.39393939393939,13.121212121212121,8.272727272727273,6.0606060606060606,14.181818181818182,24.21212121212121,70.3,107.1,0.555,0.307,0.547,50.7,52.3,11.5,15.3,0.507,16.8,34.4,0.368,13.0,R64,MIDWEST
Marist,31,12,19,0.387,-4.94,-1.27,9.0,11.0,9,4,3,11,68.35483870967742,72.03225806451613,1260,22.870967741935484,56.0,0.408,6.483870967741935,18.70967741935484,0.347,16.129032258064516,22.580645161290324,0.714,23.322580645161292,10.774193548387096,34.096774193548384,11.03225806451613,6.516129032258065,3.935483870967742,12.387096774193548,18.806451612903224,67.4,99.8,0.403,0.334,0.512,47.9,48.2,9.5,10.2,0.466,15.7,29.7,0.288,,,
Marquette,32,17,15,0.531,10.08,6.61,9.0,9.0,12,4,4,8,72.1875,68.71875,1320,25.0,56.25,0.444,4.8125,15.0,0.321,17.375,25.1875,0.69,24.625,11.84375,36.46875,14.8125,6.3125,3.125,11.96875,19.71875,66.3,105.6,0.448,0.267,0.529,52.3,59.3,9.2,9.0,0.487,14.9,34.1,0.309,,,
Marshall,33,11,22,0.333,-4.42,-1.32,4.0,12.0,8,8,2,12,72.27272727272727,71.96969696969697,1330,25.363636363636363,58.72727272727273,0.432,6.121212121212121,19.848484848484848,0.308,15.424242424242424,24.78787878787879,0.622,24.21212121212121,12.818181818181818,37.03030303030303,12.030303030303031,6.393939393939394,3.757575757575758,12.909090909090908,19.939393939393938,69.6,103.0,0.422,0.338,0.513,49.1,47.4,9.1,9.8,0.484,15.5,33.0,0.263,,,
Maryland,32,17,15,0.531,11.33,8.08,9.0,9.0,12,4,2,8,70.9375,67.6875,1295,24.75,57.625,0.43,7.0625,20.625,0.342,14.375,21.15625,0.679,25.5,12.0,37.5,11.6875,6.3125,4.34375,12.75,19.8125,67.7,103.6,0.367,0.358,0.524,52.3,47.2,9.2,11.7,0.491,15.9,33.5,0.249,,,
Maryland-Baltimore County,30,9,21,0.3,-14.21,-6.55,5.0,11.0,8,5,1,16,65.6,72.83333333333333,1230,22.3,55.56666666666667,0.401,5.766666666666667,19.0,0.304,15.233333333333333,23.266666666666666,0.655,22.5,11.4,33.9,11.833333333333334,8.0,2.8,15.0,23.4,68.3,93.6,0.419,0.342,0.492,48.0,53.1,11.4,8.6,0.453,18.4,30.1,0.274,,,
Maryland-Eastern Shore,30,6,24,0.2,-17.03,-6.61,4.0,12.0,5,8,1,15,66.53333333333333,75.03333333333333,1199,21.866666666666667,54.56666666666667,0.401,6.0,18.6,0.323,16.8,23.3,0.721,21.333333333333332,11.3,32.63333333333333,11.3,6.533333333333333,2.066666666666667,12.266666666666667,19.466666666666665,67.0,99.4,0.427,0.341,0.507,47.9,51.7,9.8,5.6,0.456,15.7,31.8,0.308,,,
Massachusetts,33,24,9,0.727,10.61,6.0,10.0,6.0,11,2,7,4,75.81818181818181,71.21212121212122,1325,27.272727272727273,59.45454545454545,0.459,5.363636363636363,15.515151515151516,0.346,15.909090909090908,23.303030303030305,0.683,26.151515151515152,12.242424242424242,38.39393939393939,15.121212121212121,6.848484848484849,5.393939393939394,13.515151515151516,19.666666666666668,71.7,105.3,0.392,0.261,0.538,51.9,55.4,9.5,12.3,0.504,16.1,34.4,0.268,6.0,R64,MIDWEST
Massachusetts-Lowell,28,10,18,0.357,-13.71,-4.53,8.0,8.0,6,6,4,12,61.357142857142854,69.21428571428571,1125,20.357142857142858,51.67857142857143,0.394,6.857142857142857,21.0,0.327,13.785714285714286,19.571428571428573,0.704,21.857142857142858,9.571428571428571,31.428571428571427,11.964285714285714,5.928571428571429,2.607142857142857,13.5,18.464285714285715,64.5,94.7,0.379,0.406,0.503,46.3,58.8,9.1,7.1,0.46,18.1,28.2,0.267,,,
McNeese State,31,11,20,0.355,-13.15,-4.01,9.0,9.0,7,3,3,14,68.09677419354838,76.06451612903226,1250,23.516129032258064,59.903225806451616,0.393,6.548387096774194,21.451612903225808,0.305,14.516129032258064,20.870967741935484,0.696,23.677419354838708,13.161290322580646,36.83870967741935,11.903225806451612,6.806451612903226,3.774193548387097,12.806451612903226,17.870967741935484,69.0,97.9,0.348,0.358,0.488,48.2,50.6,9.8,9.8,0.447,15.5,33.3,0.242,,,
Memphis,34,24,10,0.706,13.02,7.14,12.0,6.0,15,2,5,5,76.88235294117646,70.5,1370,28.176470588235293,59.088235294117645,0.477,5.352941176470588,16.235294117647058,0.33,15.176470588235293,23.558823529411764,0.644,24.735294117647058,12.558823529411764,37.294117647058826,17.38235294117647,8.647058823529411,4.676470588235294,13.205882352941176,18.0,70.6,108.2,0.399,0.275,0.547,51.5,61.7,12.2,11.0,0.522,15.8,35.6,0.257,8.0,R32,EAST
Mercer,36,27,9,0.75,5.33,-3.42,14.0,4.0,17,1,9,7,78.77777777777777,66.94444444444444,1492,27.27777777777778,57.25,0.476,8.055555555555555,21.0,0.384,16.166666666666668,21.97222222222222,0.736,25.86111111111111,11.305555555555555,37.166666666666664,16.27777777777778,5.861111111111111,4.083333333333333,11.666666666666666,18.47222222222222,65.7,115.8,0.384,0.367,0.582,52.9,59.7,8.6,11.8,0.547,14.7,34.0,0.282,14.0,R32,MIDWEST
Miami (FL),33,17,16,0.515,7.6,5.63,7.0,11.0,8,8,6,6,61.484848484848484,59.515151515151516,1345,21.575757575757574,51.21212121212121,0.421,5.636363636363637,17.454545454545453,0.323,12.696969696969697,18.484848484848484,0.687,23.575757575757574,10.969696969696969,34.54545454545455,10.484848484848484,4.878787878787879,3.757575757575758,10.151515151515152,15.818181818181818,58.0,104.1,0.361,0.341,0.512,51.9,48.6,8.3,11.4,0.476,14.5,33.5,0.248,,,
Miami (OH),31,13,18,0.419,-4.37,0.13,8.0,10.0,8,6,5,11,65.25806451612904,69.6774193548387,1250,23.29032258064516,53.67741935483871,0.434,4.709677419354839,16.0,0.294,13.96774193548387,18.516129032258064,0.754,22.612903225806452,8.580645161290322,31.193548387096776,12.483870967741936,8.612903225806452,2.3548387096774195,13.548387096774194,17.322580645161292,66.8,97.0,0.345,0.298,0.522,47.8,53.6,12.8,7.4,0.478,17.8,25.9,0.26,,,
Michigan,37,28,9,0.757,18.52,9.65,15.0,3.0,13,2,7,4,73.94594594594595,65.08108108108108,1490,25.54054054054054,53.567567567567565,0.477,8.621621621621621,21.45945945945946,0.402,14.243243243243244,18.675675675675677,0.763,22.81081081081081,8.54054054054054,31.35135135135135,14.18918918918919,5.162162162162162,2.3783783783783785,9.08108108108108,14.243243243243244,62.5,117.5,0.349,0.401,0.592,50.1,55.6,8.2,6.3,0.557,12.7,28.6,0.266,2.0,E8,MIDWEST
Michigan State,38,29,9,0.763,19.35,9.38,12.0,6.0,12,4,7,3,75.52631578947368,65.55263157894737,1535,26.94736842105263,56.81578947368421,0.474,8.078947368421053,20.605263157894736,0.392,13.552631578947368,19.157894736842106,0.707,26.44736842105263,10.394736842105264,36.8421052631579,16.763157894736842,6.815789473684211,4.578947368421052,11.31578947368421,18.973684210526315,66.0,113.3,0.337,0.363,0.573,53.7,62.2,10.2,13.4,0.545,14.7,32.2,0.239,4.0,E8,EAST
Middle Tennessee,33,24,9,0.727,4.77,-0.78,13.0,3.0,14,2,8,5,70.87878787878788,62.63636363636363,1330,24.727272727272727,54.39393939393939,0.455,5.393939393939394,15.757575757575758,0.342,16.03030303030303,24.12121212121212,0.665,24.606060606060606,12.090909090909092,36.696969696969695,13.121212121212121,7.090909090909091,4.787878787878788,12.606060606060606,20.12121212121212,66.0,106.6,0.443,0.29,0.538,53.5,53.1,10.7,13.5,0.504,16.1,35.6,0.295,,,
Milwaukee,35,21,14,0.6,-1.53,-0.44,7.0,9.0,7,6,10,6,70.42857142857143,70.54285714285714,1415,23.085714285714285,53.94285714285714,0.428,7.0,21.542857142857144,0.325,17.257142857142856,23.514285714285716,0.734,23.97142857142857,9.8,33.77142857142857,13.6,5.714285714285714,2.4285714285714284,13.4,18.0,67.9,102.6,0.436,0.399,0.541,48.8,58.9,8.3,6.4,0.493,17.1,28.3,0.32,15.0,R64,EAST
Minnesota,38,25,13,0.658,11.75,8.34,8.0,10.0,18,3,4,7,71.44736842105263,67.73684210526316,1545,24.157894736842106,54.026315789473685,0.447,7.157894736842105,20.342105263157894,0.352,15.973684210526315,21.526315789473685,0.742,23.36842105263158,10.368421052631579,33.73684210526316,13.894736842105264,7.605263157894737,4.078947368421052,11.68421052631579,19.13157894736842,64.5,108.9,0.398,0.377,0.556,50.5,57.5,11.6,11.8,0.513,15.4,31.4,0.296,,,
Mississippi,33,19,14,0.576,7.84,5.36,9.0,9.0,12,5,4,8,75.21212121212122,72.72727272727273,1335,25.333333333333332,60.696969696969695,0.417,7.818181818181818,23.060606060606062,0.339,16.727272727272727,24.03030303030303,0.696,23.727272727272727,12.969696969696969,36.696969696969695,12.515151515151516,7.454545454545454,5.515151515151516,11.181818181818182,19.424242424242426,69.4,107.1,0.396,0.38,0.521,48.4,49.4,10.6,15.4,0.482,13.4,33.2,0.276,,,
Mississippi State,33,14,19,0.424,-0.86,2.75,3.0,15.0,11,7,0,10,67.6969696969697,71.3030303030303,1330,23.78787878787879,53.81818181818182,0.442,4.666666666666667,15.212121212121213,0.307,15.454545454545455,23.303030303030305,0.663,23.060606060606062,9.848484848484848,32.90909090909091,12.151515151515152,7.7272727272727275,2.6666666666666665,13.909090909090908,17.272727272727273,68.4,98.2,0.433,0.283,0.522,48.3,51.1,11.2,7.3,0.485,17.7,28.6,0.287,,,
Mississippi Valley State,32,9,23,0.281,-21.08,-8.35,5.0,13.0,6,4,1,17,71.65625,80.6875,1281,25.25,60.4375,0.418,6.34375,20.1875,0.314,14.8125,22.09375,0.67,23.15625,11.6875,34.84375,11.15625,7.65625,1.84375,14.65625,22.46875,73.9,97.0,0.366,0.334,0.505,47.9,44.2,10.4,4.4,0.47,17.1,29.9,0.245,,,
Missouri,35,23,12,0.657,10.06,6.86,9.0,9.0,16,3,3,7,72.94285714285714,69.74285714285715,1415,23.542857142857144,51.57142857142857,0.457,5.771428571428571,16.771428571428572,0.344,20.085714285714285,27.085714285714285,0.742,26.0,10.942857142857143,36.94285714285714,10.142857142857142,5.0285714285714285,3.257142857142857,12.628571428571428,19.142857142857142,65.8,109.8,0.525,0.325,0.566,53.5,43.1,7.6,9.2,0.512,16.4,34.7,0.389,,,
Missouri State,33,20,13,0.606,0.81,1.22,9.0,9.0,14,3,4,8,68.54545454545455,68.21212121212122,1335,23.060606060606062,53.484848484848484,0.431,6.96969696969697,19.545454545454547,0.357,15.454545454545455,21.818181818181817,0.708,23.545454545454547,9.181818181818182,32.72727272727273,12.151515151515152,4.848484848484849,3.0,10.93939393939394,19.757575757575758,64.7,104.8,0.408,0.365,0.537,49.1,52.7,7.4,9.0,0.496,14.6,27.4,0.289,,,
