School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
Dartmouth,28,10,18,0.357,-5.58,-3.29,4,10,8,6,2,12,71.14285714285714,71.03571428571429,1130,25.0,57.357142857142854,0.436,5.571428571428571,16.357142857142858,0.341,15.571428571428571,21.535714285714285,0.723,23.928571428571427,11.964285714285714,35.892857142857146,13.107142857142858,6.857142857142857,1.7142857142857142,14.321428571428571,569,69.1,102.0,0.375,0.285,0.526,51.8,52.4,9.8,5.4,0.484,17.5,33.6,0.271,,,
Davidson,33,20,13,0.606,5.74,5.14,10,8,15,1,3,10,79.03030303030303,78.06060606060606,1325,27.09090909090909,61.27272727272727,0.442,9.606060606060606,27.03030303030303,0.355,15.242424242424242,20.03030303030303,0.761,25.515151515151516,9.454545454545455,34.96969696969697,15.06060606060606,4.666666666666667,3.090909090909091,10.151515151515152,567,71.2,110.6,0.327,0.441,0.558,47.1,55.6,6.5,7.7,0.521,12.5,25.3,0.249,,,
Dayton,33,25,8,0.758,11.34,4.76,14,4,14,3,8,2,72.51515151515152,65.93939393939394,1335,25.333333333333332,55.63636363636363,0.455,6.696969696969697,19.484848484848484,0.344,15.151515151515152,22.696969696969695,0.668,28.424242424242426,9.909090909090908,38.333333333333336,14.545454545454545,5.9393939393939394,4.393939393939394,12.93939393939394,626,68.6,104.5,0.408,0.35,0.546,53.2,57.4,8.6,12.2,0.516,16.3,28.7,0.272,7.0,R64,MIDWEST
Delaware,30,7,23,0.233,-8.62,0.85,2,16,5,7,2,15,66.2,75.66666666666667,1205,22.3,55.43333333333333,0.402,5.6,17.233333333333334,0.325,16.0,23.366666666666667,0.685,26.733333333333334,11.0,37.733333333333334,10.633333333333333,3.6,2.9,12.0,535,67.4,97.8,0.422,0.311,0.498,50.7,47.7,5.3,9.2,0.453,15.3,29.5,0.289,,,
Delaware State,32,7,25,0.219,-20.88,-6.85,5,11,6,7,1,17,61.875,73.0,1290,22.1875,56.71875,0.391,7.1875,21.8125,0.33,10.3125,16.75,0.616,22.625,10.625,33.25,11.46875,5.40625,2.90625,13.9375,635,67.3,91.3,0.295,0.385,0.478,44.8,51.7,8.0,8.8,0.455,17.7,28.0,0.182,,,
Denver,31,16,15,0.516,-3.34,-3.24,7,9,8,7,6,6,65.19354838709677,65.29032258064517,1240,22.225806451612904,46.74193548387097,0.476,7.580645161290323,19.774193548387096,0.383,13.161290322580646,17.096774193548388,0.77,19.774193548387096,5.419354838709677,25.193548387096776,14.290322580645162,6.387096774193548,2.2903225806451615,13.03225806451613,593,62.7,104.0,0.366,0.423,0.594,45.2,64.3,10.2,7.4,0.557,19.2,20.1,0.282,,,
DePaul,31,9,22,0.29,0.83,8.34,3,15,5,9,3,10,67.48387096774194,75.0,1245,24.258064516129032,54.54838709677419,0.445,5.419354838709677,15.806451612903226,0.343,13.548387096774194,19.93548387096774,0.68,23.93548387096774,10.225806451612904,34.16129032258065,11.806451612903226,4.838709677419355,3.064516129032258,14.774193548387096,687,68.4,98.2,0.365,0.29,0.527,50.6,48.7,7.0,9.2,0.494,18.8,30.7,0.248,,,
Detroit Mercy,31,16,15,0.516,-2.44,-0.82,9,9,11,4,4,10,83.70967741935483,82.80645161290323,1245,28.967741935483872,62.225806451612904,0.466,7.870967741935484,21.0,0.375,17.903225806451612,25.64516129032258,0.698,25.677419354838708,12.03225806451613,37.70967741935484,13.193548387096774,6.870967741935484,4.290322580645161,13.612903225806452,706,75.7,110.1,0.412,0.337,0.563,51.4,45.5,9.0,11.2,0.529,15.5,32.4,0.288,,,
Drake,31,7,24,0.226,-5.15,0.92,2,16,5,9,0,12,67.51612903225806,71.93548387096774,1255,23.741935483870968,52.87096774193548,0.449,6.935483870967742,18.032258064516128,0.385,13.096774193548388,18.129032258064516,0.722,25.483870967741936,8.161290322580646,33.645161290322584,12.193548387096774,3.7419354838709675,2.096774193548387,13.580645161290322,559,66.0,101.1,0.343,0.341,0.549,50.3,51.4,5.6,5.4,0.515,18.1,25.6,0.248,,,
Drexel,31,6,25,0.194,-5.42,1.88,3,15,3,9,2,12,63.16129032258065,70.41935483870968,1245,21.838709677419356,55.516129032258064,0.393,5.483870967741935,16.677419354838708,0.329,14.0,20.451612903225808,0.685,22.516129032258064,10.451612903225806,32.96774193548387,12.387096774193548,4.548387096774194,3.4838709677419355,11.129032258064516,676,65.6,95.9,0.368,0.3,0.484,48.0,56.7,6.9,10.0,0.443,14.6,28.3,0.252,,,
Duke,36,25,11,0.694,19.23,10.59,11,7,15,3,5,4,81.11111111111111,72.47222222222223,1450,27.305555555555557,59.333333333333336,0.46,9.11111111111111,23.63888888888889,0.385,17.38888888888889,24.055555555555557,0.723,24.166666666666668,11.833333333333334,36.0,13.277777777777779,6.277777777777778,4.277777777777778,9.833333333333334,603,68.4,117.7,0.405,0.398,0.573,49.5,48.6,9.1,9.8,0.537,12.2,33.0,0.293,4.0,S16,WEST
Duquesne,34,17,17,0.5,1.41,1.35,6,12,10,6,4,8,79.52941176470588,78.73529411764706,1370,27.941176470588236,60.470588235294116,0.462,9.470588235294118,25.970588235294116,0.365,14.176470588235293,20.529411764705884,0.691,28.970588235294116,10.205882352941176,39.1764705882353,15.617647058823529,4.676470588235294,3.764705882352941,13.911764705882353,689,73.6,107.3,0.339,0.429,0.566,51.1,55.9,6.3,9.7,0.54,16.5,28.1,0.234,,,
East Carolina,32,12,20,0.375,-0.38,3.22,4,14,8,8,3,10,68.3125,71.90625,1305,23.78125,55.9375,0.425,7.25,21.34375,0.34,13.5,19.375,0.697,24.15625,10.0,34.15625,15.1875,5.71875,2.0,13.25,536,67.0,100.0,0.346,0.382,0.524,48.5,63.9,8.4,5.5,0.49,16.9,28.8,0.241,,,
East Tennessee State,36,24,12,0.667,-1.49,-2.29,14,4,13,2,8,8,78.13888888888889,74.63888888888889,1455,27.333333333333332,59.30555555555556,0.461,8.194444444444445,21.63888888888889,0.379,15.277777777777779,21.5,0.711,25.666666666666668,10.444444444444445,36.111111111111114,12.416666666666666,6.666666666666667,3.7777777777777777,12.833333333333334,724,71.0,108.9,0.363,0.365,0.562,49.9,45.4,9.3,10.3,0.53,15.6,29.1,0.258,,,
Eastern Illinois,30,13,17,0.433,-8.35,-3.52,9,7,9,5,4,9,71.5,73.76666666666667,1220,25.466666666666665,57.9,0.44,7.733333333333333,22.133333333333333,0.349,12.833333333333334,19.566666666666666,0.656,23.433333333333334,9.966666666666667,33.4,13.9,5.9,2.2666666666666666,12.133333333333333,583,68.3,103.0,0.338,0.382,0.532,46.3,54.6,8.5,6.3,0.507,15.3,27.3,0.222,,,
Eastern Kentucky,31,15,16,0.484,-3.53,-3.86,6,10,10,6,5,10,80.54838709677419,79.12903225806451,1240,27.870967741935484,56.774193548387096,0.491,8.32258064516129,21.06451612903226,0.395,16.483870967741936,22.580645161290324,0.73,23.548387096774192,8.838709677419354,32.38709677419355,15.96774193548387,7.032258064516129,3.064516129032258,14.741935483870968,665,73.4,109.8,0.398,0.371,0.597,47.7,57.3,9.6,8.3,0.564,17.9,27.2,0.29,,,
Eastern Michigan,33,18,15,0.545,-0.14,1.24,9,9,14,3,4,11,77.36363636363636,74.54545454545455,1330,26.515151515151516,59.42424242424242,0.446,5.666666666666667,18.242424242424242,0.311,18.666666666666668,25.87878787878788,0.721,24.454545454545453,11.727272727272727,36.18181818181818,11.484848484848484,9.454545454545455,3.696969696969697,12.878787878787879,674,72.5,106.0,0.435,0.307,0.539,48.6,43.3,13.0,10.5,0.494,15.2,32.0,0.314,,,
Eastern Washington,34,18,16,0.529,-4.47,-6.03,10,8,11,2,5,12,81.44117647058823,76.97058823529412,1360,28.264705882352942,58.5,0.483,10.470588235294118,27.176470588235293,0.385,14.441176470588236,21.147058823529413,0.683,23.941176470588236,9.382352941176471,33.3235294117647,13.205882352941176,5.9411764705882355,3.7941176470588234,11.205882352941176,658,70.4,115.8,0.361,0.465,0.594,49.4,46.7,8.4,9.0,0.573,14.1,27.5,0.247,,,
Elon,32,16,16,0.5,-0.67,0.66,7,11,8,8,8,7,75.90625,75.40625,1285,27.03125,60.6875,0.445,9.46875,27.65625,0.342,12.375,18.71875,0.661,26.5625,10.46875,37.03125,15.25,5.5,2.25,12.84375,607,71.7,105.5,0.308,0.456,0.545,49.3,56.4,7.6,5.2,0.523,15.6,28.0,0.204,,,
Evansville,34,25,9,0.735,8.1,-0.39,12,6,13,3,8,4,74.29411764705883,65.32352941176471,1370,25.852941176470587,52.794117647058826,0.49,4.647058823529412,13.176470588235293,0.353,17.941176470588236,24.794117647058822,0.724,27.705882352941178,7.647058823529412,35.35294117647059,17.5,5.235294117647059,4.323529411764706,12.529411764705882,601,68.9,107.0,0.47,0.25,0.575,52.2,67.7,7.5,11.1,0.534,16.3,24.8,0.34,,,
Fairfield,33,19,14,0.576,-3.84,-3.14,12,8,11,5,7,7,76.42424242424242,77.12121212121212,1345,26.515151515151516,60.333333333333336,0.439,8.878787878787879,25.060606060606062,0.354,14.515151515151516,19.696969696969695,0.737,25.696969696969695,9.030303030303031,34.72727272727273,15.242424242424242,6.454545454545454,4.090909090909091,12.93939393939394,633,72.2,103.8,0.326,0.415,0.548,46.1,57.5,8.8,10.2,0.513,15.7,24.8,0.241,,,
Fairleigh Dickinson,33,18,15,0.545,-10.9,-8.31,11,7,9,6,9,8,77.51515151515152,78.78787878787878,1335,28.151515151515152,61.484848484848484,0.458,7.212121212121212,19.90909090909091,0.362,14.0,20.09090909090909,0.697,23.03030303030303,10.545454545454545,33.57575757575758,14.303030303030303,7.575757575757576,2.6363636363636362,12.818181818181818,720,72.4,105.8,0.327,0.324,0.546,46.3,50.8,10.3,7.2,0.517,15.3,28.6,0.228,16.0,R68,EAST
Florida,36,21,15,0.583,14.69,9.19,9,9,12,4,6,9,74.36111111111111,68.86111111111111,1445,25.833333333333332,60.72222222222222,0.425,7.166666666666667,22.5,0.319,15.527777777777779,23.97222222222222,0.648,26.833333333333332,13.055555555555555,39.888888888888886,13.333333333333334,6.527777777777778,4.222222222222222,11.25,700,70.1,105.7,0.395,0.371,0.516,51.3,51.6,9.3,10.6,0.484,13.5,32.9,0.256,,,
Florida A&M,29,8,21,0.276,-21.74,-10.67,4,12,6,6,1,14,64.24137931034483,73.37931034482759,1190,22.20689655172414,55.37931034482759,0.401,5.793103448275862,19.137931034482758,0.303,14.03448275862069,23.82758620689655,0.589,24.724137931034484,10.10344827586207,34.827586206896555,11.0,6.620689655172414,2.2413793103448274,16.06896551724138,566,70.8,88.4,0.43,0.346,0.482,46.9,49.5,9.1,5.9,0.453,19.4,26.3,0.253,,,
Florida Atlantic,33,8,25,0.242,-10.3,-1.72,5,13,5,7,2,14,66.33333333333333,74.0909090909091,1325,22.78787878787879,55.96969696969697,0.407,6.9393939393939394,20.545454545454547,0.338,13.818181818181818,18.90909090909091,0.731,23.90909090909091,8.545454545454545,32.45454545454545,11.666666666666666,5.303030303030303,4.242424242424242,12.181818181818182,631,68.5,96.5,0.338,0.367,0.511,45.6,51.2,7.7,9.7,0.469,15.8,23.7,0.247,,,
Florida Gulf Coast,35,21,14,0.6,-0.79,-3.82,8,6,16,4,4,8,77.22857142857143,70.65714285714286,1435,28.8,60.17142857142857,0.479,5.314285714285714,15.057142857142857,0.353,14.314285714285715,22.228571428571428,0.644,28.714285714285715,11.914285714285715,40.628571428571426,13.8,6.571428571428571,4.0285714285714285,12.514285714285714,674,69.7,108.1,0.369,0.25,0.546,53.5,47.9,9.2,10.3,0.523,15.0,32.9,0.238,16.0,R64,EAST
Florida International,32,13,19,0.406,-5.25,-4.81,7,11,7,9,5,8,71.15625,70.0625,1300,26.0625,55.59375,0.469,5.65625,15.59375,0.363,13.375,20.15625,0.664,27.125,10.25,37.375,12.21875,5.0625,4.625,12.9375,598,66.8,104.9,0.363,0.28,0.546,51.8,46.9,7.5,12.6,0.52,16.6,30.6,0.241,,,
Florida State,34,20,14,0.588,12.16,8.16,8,10,11,4,4,8,78.0,74.0,1365,27.88235294117647,60.05882352941177,0.464,6.470588235294118,18.970588235294116,0.341,15.764705882352942,22.676470588235293,0.695,25.529411764705884,11.441176470588236,36.970588235294116,13.323529411764707,7.147058823529412,4.088235294117647,12.970588235294118,656,71.8,108.2,0.378,0.316,0.551,52.4,47.8,9.9,11.1,0.518,15.5,32.8,0.262,,,
Fordham,31,17,14,0.548,1.87,-0.09,8,10,14,5,3,7,71.16129032258064,68.64516129032258,1255,25.225806451612904,56.25806451612903,0.448,7.838709677419355,22.64516129032258,0.346,12.870967741935484,18.903225806451612,0.681,23.870967741935484,10.32258064516129,34.193548387096776,15.741935483870968,8.483870967741936,3.903225806451613,14.129032258064516,610,68.3,102.9,0.336,0.403,0.545,51.3,62.4,12.3,12.3,0.518,17.8,30.2,0.229,,,
Fresno State,35,25,10,0.714,5.27,2.24,13,5,16,2,6,7,75.14285714285714,70.71428571428571,1420,26.457142857142856,60.74285714285714,0.436,6.257142857142857,18.228571428571428,0.343,15.971428571428572,23.0,0.694,25.257142857142856,11.685714285714285,36.94285714285714,13.314285714285715,8.428571428571429,3.942857142857143,10.8,764,70.1,105.7,0.379,0.3,0.524,50.4,50.3,11.9,11.8,0.487,13.1,31.1,0.263,14.0,R64,MIDWEST
Furman,35,19,16,0.543,-2.83,-4.2,11,7,14,2,3,12,71.05714285714286,66.65714285714286,1400,24.2,53.285714285714285,0.454,7.228571428571429,22.428571428571427,0.322,15.428571428571429,22.2,0.695,24.65714285714286,11.057142857142857,35.714285714285715,12.114285714285714,6.2,3.2857142857142856,13.457142857142857,622,66.3,107.2,0.417,0.421,0.557,53.2,50.1,9.3,9.7,0.522,17.4,33.4,0.29,,,
Gardner-Webb,33,17,16,0.515,-6.92,-3.96,10,8,9,4,5,11,75.03030303030303,74.27272727272727,1335,26.393939393939394,61.78787878787879,0.427,8.363636363636363,24.454545454545453,0.342,13.878787878787879,21.242424242424242,0.653,24.90909090909091,13.181818181818182,38.09090909090909,13.393939393939394,8.030303030303031,3.4242424242424243,13.303030303030303,666,71.0,104.6,0.344,0.396,0.522,50.8,50.7,11.2,9.5,0.495,15.6,33.2,0.225,,,
George Mason,32,11,21,0.344,-1.79,3.62,5,13,7,8,2,11,66.875,72.28125,1290,23.9375,59.0,0.406,5.375,18.40625,0.292,13.625,20.3125,0.671,29.375,13.09375,42.46875,10.25,2.875,3.71875,12.71875,570,67.7,98.1,0.344,0.312,0.487,55.1,42.8,4.2,9.3,0.451,15.6,33.5,0.231,,,
George Washington,38,28,10,0.737,11.43,4.24,11,7,16,3,8,5,75.65789473684211,68.47368421052632,1530,25.789473684210527,57.73684210526316,0.447,7.078947368421052,19.105263157894736,0.371,17.0,22.57894736842105,0.753,26.026315789473685,11.921052631578947,37.94736842105263,14.078947368421053,6.052631578947368,3.289473684210526,11.210526315789474,621,67.5,111.4,0.391,0.331,0.553,53.7,54.6,8.9,8.7,0.508,14.1,34.3,0.294,,,
Georgetown,33,15,18,0.455,10.31,8.49,7,11,9,8,4,8,73.63636363636364,71.81818181818181,1335,24.848484848484848,56.303030303030305,0.441,7.909090909090909,23.333333333333332,0.339,16.03030303030303,21.333333333333332,0.751,26.21212121212121,9.575757575757576,35.78787878787879,14.909090909090908,5.454545454545454,4.424242424242424,13.393939393939394,755,69.2,105.3,0.379,0.414,0.554,50.8,60.0,7.8,11.5,0.512,16.8,28.3,0.285,,,
Georgia,34,20,14,0.588,9.41,8.47,10,8,15,4,3,9,70.61764705882354,69.67647058823529,1370,23.5,55.64705882352941,0.422,6.470588235294118,17.58823529411765,0.368,17.147058823529413,24.205882352941178,0.708,27.176470588235293,11.617647058823529,38.794117647058826,12.470588235294118,4.823529411764706,5.117647058823529,13.176470588235293,703,68.2,102.8,0.435,0.316,0.526,52.0,53.1,7.0,14.6,0.48,16.4,32.4,0.308,,,
Georgia Southern,31,14,17,0.452,-5.65,-3.14,10,10,10,4,4,12,75.90322580645162,74.41935483870968,1250,25.193548387096776,61.38709677419355,0.41,9.096774193548388,26.903225806451612,0.338,16.419354838709676,23.483870967741936,0.699,24.419354838709676,12.064516129032258,36.483870967741936,11.096774193548388,7.483870967741935,2.3548387096774195,11.580645161290322,691,71.2,105.7,0.383,0.438,0.523,47.9,44.0,10.4,7.0,0.484,13.8,30.4,0.267,,,
Georgia State,30,16,14,0.533,-2.8,-2.19,9,11,12,3,4,10,65.7,65.0,1220,23.5,53.233333333333334,0.441,4.966666666666667,14.533333333333333,0.342,13.733333333333333,19.933333333333334,0.689,22.733333333333334,8.1,30.833333333333332,11.733333333333333,6.666666666666667,3.033333333333333,11.666666666666666,578,65.1,99.2,0.374,0.273,0.524,46.9,49.9,10.1,9.9,0.488,15.7,24.7,0.258,,,
Georgia Tech,36,21,15,0.583,12.51,9.95,8,10,14,5,5,8,73.25,70.69444444444444,1445,26.805555555555557,59.72222222222222,0.449,5.916666666666667,16.583333333333332,0.357,13.666666666666666,18.916666666666668,0.722,25.805555555555557,13.027777777777779,38.833333333333336,13.527777777777779,4.388888888888889,4.194444444444445,11.194444444444445,643,67.0,109.0,0.317,0.278,0.533,55.3,50.5,6.5,10.3,0.498,14.0,37.4,0.229,,,
Gonzaga,36,28,8,0.778,16.92,4.23,15,3,11,4,9,2,78.88888888888889,65.55555555555556,1445,28.083333333333332,57.80555555555556,0.486,7.805555555555555,20.5,0.381,14.916666666666666,19.666666666666668,0.758,29.0,10.61111111111111,39.611111111111114,13.916666666666666,5.111111111111111,3.0833333333333335,11.61111111111111,623,68.1,115.4,0.34,0.355,0.587,55.2,49.6,7.5,7.7,0.553,14.7,32.3,0.258,11.0,S16,MIDWEST
Grambling,31,7,24,0.226,-19.62,-8.48,4,14,5,7,2,15,62.064516129032256,68.06451612903226,1250,21.225806451612904,51.806451612903224,0.41,4.903225806451613,17.93548387096774,0.273,14.709677419354838,22.774193548387096,0.646,23.548387096774192,9.129032258064516,32.67741935483871,9.612903225806452,6.774193548387097,1.6774193548387097,14.258064516129032,615,67.2,91.6,0.44,0.346,0.496,47.6,45.3,10.0,4.9,0.457,18.5,26.4,0.284,,,
Grand Canyon,34,27,7,0.794,1.43,-5.6,11,3,18,2,7,5,75.91176470588235,68.11764705882354,1365,26.352941176470587,58.1764705882353,0.453,6.176470588235294,17.147058823529413,0.36,17.029411764705884,24.558823529411764,0.693,26.529411764705884,11.735294117647058,38.26470588235294,14.823529411764707,6.176470588235294,2.6470588235294117,11.970588235294118,625,69.8,108.3,0.422,0.295,0.543,52.7,56.3,8.8,7.3,0.506,14.6,32.3,0.293,,,
Green Bay,36,23,13,0.639,1.16,-0.67,11,7,11,3,8,9,83.69444444444444,80.0,1455,29.11111111111111,65.27777777777777,0.446,7.083333333333333,20.27777777777778,0.349,18.38888888888889,27.97222222222222,0.657,25.75,12.722222222222221,38.47222222222222,13.916666666666666,9.944444444444445,4.611111111111111,12.25,724,77.3,107.1,0.429,0.311,0.533,48.7,47.8,12.7,11.1,0.5,13.5,30.9,0.282,14.0,R64,WEST
Hampton,32,21,11,0.656,-8.74,-8.45,13,3,9,2,8,7,73.84375,74.0625,1305,25.3125,61.46875,0.412,6.4375,21.1875,0.304,16.78125,25.46875,0.659,27.34375,13.96875,41.3125,11.90625,5.28125,3.65625,13.75,649,71.7,101.0,0.414,0.345,0.502,53.1,47.0,7.2,9.0,0.464,15.7,34.6,0.273,16.0,R64,MIDWEST
Hartford,33,10,23,0.303,-14.29,-5.69,4,12,4,12,6,11,70.78787878787878,78.42424242424242,1345,23.545454545454547,57.75757575757576,0.408,9.666666666666666,27.333333333333332,0.354,14.030303030303031,18.757575757575758,0.748,23.09090909090909,6.96969696969697,30.060606060606062,12.363636363636363,6.696969696969697,1.9090909090909092,11.666666666666666,702,69.9,99.3,0.325,0.473,0.531,41.7,52.5,9.4,4.9,0.491,14.9,19.1,0.243,,,
Harvard,30,14,16,0.467,-0.96,-0.25,6,8,8,5,4,10,66.7,66.16666666666667,1205,24.466666666666665,54.93333333333333,0.445,7.333333333333333,18.966666666666665,0.387,10.433333333333334,17.533333333333335,0.595,26.666666666666668,10.6,37.266666666666666,15.066666666666666,5.0,5.0,14.533333333333333,538,67.1,99.0,0.319,0.345,0.527,52.1,61.6,7.4,13.5,0.512,18.7,30.7,0.19,,,
Hawaii,34,28,6,0.824,9.03,-1.04,13,3,16,3,7,2,77.05882352941177,66.67647058823529,1365,26.264705882352942,57.23529411764706,0.459,6.970588235294118,21.676470588235293,0.322,17.558823529411764,25.676470588235293,0.684,26.705882352941178,10.647058823529411,37.35294117647059,15.441176470588236,7.5588235294117645,3.6470588235294117,13.029411764705882,695,71.6,107.3,0.449,0.379,0.555,53.0,58.8,10.5,10.0,0.52,15.8,31.1,0.307,13.0,R32,SOUTH
High Point,32,21,11,0.656,-0.52,-4.24,13,5,12,3,8,7,77.28125,70.5625,1290,27.625,57.875,0.477,5.84375,15.21875,0.384,16.1875,21.25,0.762,23.03125,10.53125,33.5625,15.40625,8.0,2.9375,10.65625,559,67.7,113.2,0.367,0.263,0.569,50.3,55.8,11.7,8.5,0.528,13.6,31.8,0.28,,,
Hofstra,34,24,10,0.706,5.02,0.77,14,4,11,2,9,5,78.8529411764706,73.79411764705883,1390,26.88235294117647,60.294117647058826,0.446,8.5,23.88235294117647,0.356,16.58823529411765,24.058823529411764,0.689,27.205882352941178,11.823529411764707,39.029411764705884,15.0,6.323529411764706,3.176470588235294,11.941176470588236,542,70.2,109.9,0.399,0.396,0.55,51.4,55.8,8.8,7.5,0.516,14.3,31.8,0.275,,,
Holy Cross,35,15,20,0.429,-11.2,-6.11,5,13,8,6,5,13,64.77142857142857,69.85714285714286,1425,22.142857142857142,53.68571428571428,0.412,7.171428571428572,21.97142857142857,0.326,13.314285714285715,19.37142857142857,0.687,22.085714285714285,7.9714285714285715,30.057142857142857,13.714285714285714,6.257142857142857,2.4571428571428573,11.028571428571428,585,64.6,98.4,0.361,0.409,0.515,45.6,61.9,9.5,7.8,0.479,14.9,23.1,0.248,16.0,R64,WEST
Houston,32,22,10,0.688,10.3,2.17,12,6,15,3,6,5,77.375,69.25,1305,28.03125,60.1875,0.466,6.71875,19.3125,0.348,14.59375,20.6875,0.705,24.75,12.8125,37.5625,12.875,5.96875,3.8125,10.40625,608,66.3,114.5,0.344,0.321,0.553,51.5,45.9,8.8,10.1,0.522,12.9,35.7,0.242,,,
Houston Christian,34,17,17,0.5,-10.39,-5.26,10,8,12,3,4,11,76.58823529411765,75.94117647058823,1360,26.441176470588236,55.970588235294116,0.472,6.0,16.5,0.364,17.705882352941178,24.676470588235293,0.718,26.38235294117647,10.323529411764707,36.705882352941174,13.852941176470589,5.352941176470588,3.9411764705882355,14.764705882352942,644,72.3,105.9,0.441,0.295,0.566,51.2,52.4,7.4,9.5,0.526,17.9,30.6,0.316,,,
Howard,32,12,20,0.375,-14.43,-8.33,6,10,8,7,2,12,72.21875,76.03125,1300,23.4375,57.6875,0.406,4.5,15.1875,0.296,20.84375,28.5625,0.73,25.46875,12.59375,38.0625,8.59375,6.15625,3.1875,14.90625,632,72.2,98.4,0.495,0.263,0.507,49.4,36.7,8.4,8.1,0.445,17.3,33.2,0.361,,,
Idaho,34,21,13,0.618,-5.19,-5.88,12,6,11,4,8,7,69.76470588235294,66.20588235294117,1365,23.529411764705884,53.294117647058826,0.442,6.5588235294117645,17.38235294117647,0.377,16.147058823529413,22.764705882352942,0.709,25.58823529411765,11.382352941176471,36.970588235294116,12.588235294117647,5.235294117647059,2.588235294117647,14.882352941176471,735,67.2,103.4,0.427,0.326,0.544,55.4,53.5,7.8,8.8,0.503,18.8,35.0,0.303,,,
Idaho State,31,16,15,0.516,-9.83,-6.69,11,7,10,3,5,10,74.09677419354838,76.03225806451613,1240,24.806451612903224,57.0,0.435,8.064516129032258,22.161290322580644,0.364,16.419354838709676,22.580645161290324,0.727,25.612903225806452,9.161290322580646,34.774193548387096,12.258064516129032,7.290322580645161,2.903225806451613,13.193548387096774,587,71.9,103.1,0.396,0.389,0.547,48.1,49.4,10.1,8.0,0.506,16.3,25.5,0.288,,,
Illinois,34,15,19,0.441,4.39,7.03,5,13,7,8,2,8,72.11764705882354,74.76470588235294,1395,25.323529411764707,58.61764705882353,0.432,8.147058823529411,22.470588235294116,0.363,13.323529411764707,17.852941176470587,0.746,24.029411764705884,7.588235294117647,31.61764705882353,13.588235294117647,5.852941176470588,1.911764705882353,10.5,585,68.6,102.5,0.305,0.383,0.537,46.0,53.7,8.3,5.2,0.502,13.5,21.5,0.227,,,
Illinois State,32,18,14,0.563,3.4,2.59,12,6,13,3,5,8,67.15625,66.0625,1285,23.71875,57.34375,0.414,7.4375,22.0625,0.337,12.28125,18.375,0.668,24.90625,10.75,35.65625,12.5625,6.40625,3.59375,12.65625,622,67.7,98.8,0.32,0.385,0.508,50.3,53.0,9.4,10.5,0.478,16.1,29.7,0.214,,,
Illinois-Chicago,30,5,25,0.167,-14.52,-0.81,3,15,5,10,0,13,67.3,78.26666666666667,1220,23.233333333333334,59.86666666666667,0.388,4.433333333333334,14.666666666666666,0.302,16.4,26.5,0.619,27.633333333333333,13.533333333333333,41.166666666666664,11.566666666666666,5.6,5.4,15.1,640,72.7,91.1,0.443,0.245,0.464,50.5,49.8,7.6,13.0,0.425,17.2,32.4,0.274,,,
Incarnate Word,29,17,12,0.586,-9.2,-6.2,12,6,10,3,7,9,73.96551724137932,73.79310344827586,1165,24.75862068965517,57.0,0.434,8.068965517241379,21.448275862068964,0.376,16.379310344827587,21.379310344827587,0.766,25.586206896551722,8.0,33.58620689655172,14.758620689655173,6.896551724137931,2.586206896551724,12.689655172413794,538,71.2,103.4,0.375,0.376,0.551,47.7,59.6,9.6,6.8,0.505,15.9,22.9,0.287,,,
Indiana,35,27,8,0.771,19.59,6.9,15,3,17,0,6,4,82.6,69.91428571428571,1405,29.17142857142857,58.114285714285714,0.502,9.857142857142858,23.742857142857144,0.415,14.4,19.65714285714286,0.733,24.97142857142857,11.82857142857143,36.8,16.0,6.828571428571428,3.914285714285714,13.542857142857143,647,69.1,119.2,0.338,0.409,0.612,54.9,54.8,9.9,9.8,0.587,16.7,37.0,0.248,5.0,S16,EAST
Indiana State,32,15,17,0.469,0.04,2.2,8,10,10,4,2,11,67.8125,69.4375,1295,22.34375,56.9375,0.392,6.5625,21.625,0.303,16.5625,23.90625,0.693,27.1875,10.71875,37.90625,10.625,5.75,2.6875,13.21875,688,70.0,95.7,0.42,0.38,0.496,50.4,47.6,8.1,7.2,0.45,16.2,27.6,0.291,,,
Iona,33,22,11,0.667,3.59,-1.78,16,4,11,2,8,6,79.63636363636364,74.27272727272727,1325,27.848484848484848,60.93939393939394,0.457,9.909090909090908,26.78787878787879,0.37,14.030303030303031,19.727272727272727,0.711,26.363636363636363,10.545454545454545,36.90909090909091,16.696969696969695,7.515151515151516,4.090909090909091,12.787878787878787,642,72.5,109.5,0.324,0.44,0.566,49.7,60.0,10.3,10.6,0.538,15.4,29.2,0.23,13.0,R64,MIDWEST
Iowa,33,22,11,0.667,17.01,8.71,12,6,13,2,6,5,77.60606060606061,69.3030303030303,1330,27.454545454545453,61.42424242424242,0.447,8.151515151515152,21.78787878787879,0.374,14.545454545454545,20.272727272727273,0.717,26.21212121212121,11.878787878787879,38.09090909090909,15.848484848484848,6.757575757575758,4.7272727272727275,10.272727272727273,538,69.1,111.5,0.33,0.355,0.546,50.6,57.7,9.7,12.5,0.513,12.6,31.8,0.237,7.0,R32,SOUTH
