School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
Drake,34,24,10,0.706,2.52,-0.66,12,6,13,2,7,6,75.38235294117646,70.20588235294117,1385,26.705882352941178,57.14705882352941,0.467,8.205882352941176,22.735294117647058,0.361,13.764705882352942,18.176470588235293,0.757,27.5,8.205882352941176,35.705882352941174,15.235294117647058,5.294117647058823,3.823529411764706,13.205882352941176,16.705882352941178,69.6,106.3,0.318,0.398,0.573,51.1,57.0,7.5,10.0,0.539,16.7,24.9,0.241,,,
Drexel,32,13,19,0.406,-7.02,-2.93,7,11,9,7,3,11,75.78125,77.34375,1280,27.3125,59.375,0.46,7.40625,20.90625,0.354,13.75,18.25,0.753,25.4375,9.75,35.1875,14.5,4.5,1.9375,11.78125,16.9375,70.0,108.3,0.307,0.352,0.557,51.9,53.1,6.4,4.9,0.522,14.8,29.0,0.232,,,
Duke,38,32,6,0.842,26.9,11.98,14,4,15,2,7,2,82.71052631578948,67.78947368421052,1525,30.44736842105263,63.63157894736842,0.478,7.315789473684211,23.763157894736842,0.308,14.5,21.13157894736842,0.686,28.210526315789473,13.026315789473685,41.23684210526316,15.947368421052632,9.105263157894736,6.7631578947368425,12.842105263157896,15.657894736842104,73.2,112.6,0.332,0.373,0.561,53.8,52.4,12.4,16.4,0.536,14.8,35.3,0.228,1.0,E8,EAST
Duquesne,32,19,13,0.594,0.53,-0.63,10,8,14,4,4,6,73.46875,72.3125,1295,25.3125,59.1875,0.428,8.46875,26.28125,0.322,14.375,20.71875,0.694,23.5625,11.84375,35.40625,13.8125,7.8125,4.71875,14.09375,18.125,70.5,103.1,0.35,0.444,0.532,48.2,54.6,11.0,12.1,0.499,17.0,31.7,0.243,,,
East Carolina,31,10,21,0.323,-5.49,1.31,3,15,8,9,1,11,67.35483870967742,74.16129032258064,1255,24.161290322580644,57.774193548387096,0.418,5.0,17.580645161290324,0.284,14.03225806451613,20.580645161290324,0.682,24.0,10.225806451612904,34.225806451612904,12.32258064516129,7.225806451612903,3.5483870967741935,13.419354838709678,20.06451612903226,69.9,95.2,0.356,0.304,0.499,47.9,51.0,10.2,10.0,0.461,16.6,27.9,0.243,,,
East Tennessee State,34,24,10,0.706,5.21,-1.79,13,5,13,3,8,6,79.61764705882354,69.73529411764706,1375,29.529411764705884,60.794117647058826,0.486,8.058823529411764,22.294117647058822,0.361,12.5,18.647058823529413,0.67,26.735294117647058,13.0,39.73529411764706,15.705882352941176,7.411764705882353,3.9705882352941178,14.205882352941176,17.735294117647058,70.2,112.2,0.307,0.367,0.572,57.3,53.2,10.4,11.8,0.552,16.9,37.7,0.206,,,
Eastern Illinois,32,14,18,0.438,-11.81,-5.01,7,11,7,6,5,10,71.84375,76.78125,1310,25.8125,59.75,0.432,8.5,22.96875,0.37,11.71875,17.03125,0.688,25.0,10.84375,35.84375,13.5625,6.25,3.75,13.34375,17.78125,69.0,101.7,0.285,0.384,0.53,49.2,52.5,8.8,10.7,0.503,16.4,29.3,0.196,,,
Eastern Kentucky,31,13,18,0.419,-7.4,-2.47,6,12,9,5,3,11,82.64516129032258,83.12903225806451,1265,29.096774193548388,68.54838709677419,0.424,8.774193548387096,26.838709677419356,0.327,15.67741935483871,22.032258064516128,0.712,25.967741935483872,11.67741935483871,37.645161290322584,14.774193548387096,10.225806451612904,3.2580645161290325,14.419354838709678,21.322580645161292,79.9,101.3,0.321,0.392,0.523,47.5,50.8,12.5,8.0,0.488,15.4,27.7,0.229,,,
Eastern Michigan,32,15,17,0.469,0.4,4.43,9,9,11,7,4,10,68.84375,69.15625,1295,25.5625,56.96875,0.449,5.84375,19.8125,0.295,11.875,18.875,0.629,23.59375,12.5,36.09375,11.53125,7.40625,4.46875,13.8125,16.53125,66.5,102.3,0.331,0.348,0.522,51.0,45.1,11.0,13.6,0.5,17.3,35.6,0.208,,,
Eastern Washington,34,16,18,0.471,-6.77,-4.17,12,8,9,4,4,13,72.3529411764706,74.32352941176471,1380,25.764705882352942,60.0,0.429,9.117647058823529,26.058823529411764,0.35,11.705882352941176,16.058823529411764,0.729,26.264705882352942,8.794117647058824,35.05882352941177,13.735294117647058,5.882352941176471,2.9705882352941178,11.794117647058824,18.58823529411765,69.5,102.6,0.268,0.434,0.535,49.9,53.3,8.3,8.6,0.505,14.8,24.4,0.195,,,
Elon,32,11,21,0.344,-11.53,-3.56,7,11,5,11,6,7,70.8125,76.40625,1290,25.375,58.1875,0.436,10.46875,29.46875,0.355,9.59375,13.84375,0.693,25.53125,8.28125,33.8125,14.625,4.21875,1.9375,12.90625,16.84375,69.0,101.8,0.238,0.506,0.547,48.0,57.6,6.1,5.3,0.526,16.6,23.6,0.165,,,
Evansville,32,11,21,0.344,-3.84,0.13,5,13,9,7,2,13,69.8125,72.40625,1295,23.34375,55.5,0.421,8.25,24.25,0.34,14.875,20.625,0.721,27.5,6.71875,34.21875,12.3125,5.78125,2.78125,13.0,18.8125,70.8,97.5,0.372,0.437,0.535,47.3,52.7,8.1,7.1,0.495,16.6,18.9,0.268,,,
Fairfield,31,9,22,0.29,-10.2,-7.14,6,12,5,7,3,13,66.83870967741936,69.90322580645162,1240,24.548387096774192,56.61290322580645,0.434,8.35483870967742,23.870967741935484,0.35,9.387096774193548,13.548387096774194,0.693,22.419354838709676,8.806451612903226,31.225806451612904,12.935483870967742,6.516129032258065,2.032258064516129,14.064516129032258,19.741935483870968,68.1,98.1,0.239,0.422,0.53,47.6,52.7,9.6,6.0,0.507,18.2,25.8,0.166,,,
Fairleigh Dickinson,35,21,14,0.6,-6.09,-7.24,12,6,13,4,7,9,74.85714285714286,71.85714285714286,1420,26.314285714285713,55.4,0.475,7.685714285714286,19.2,0.4,14.542857142857143,20.057142857142857,0.725,23.771428571428572,9.228571428571428,33.0,13.885714285714286,7.457142857142857,3.7714285714285714,13.628571428571428,16.514285714285716,68.7,107.5,0.362,0.347,0.576,49.3,52.8,10.7,10.5,0.544,17.3,28.8,0.263,16.0,R64,WEST
Florida,36,20,16,0.556,15.42,11.22,9,9,9,6,5,6,67.77777777777777,63.583333333333336,1455,23.805555555555557,55.97222222222222,0.425,8.083333333333334,24.22222222222222,0.334,12.083333333333334,16.75,0.721,22.944444444444443,10.416666666666666,33.361111111111114,12.13888888888889,7.138888888888889,3.638888888888889,11.666666666666666,17.055555555555557,64.7,103.7,0.299,0.433,0.53,49.2,51.0,10.9,11.0,0.498,15.4,30.6,0.216,10.0,R32,WEST
Florida A&M,31,12,19,0.387,-13.57,-8.09,9,7,6,3,6,14,62.16129032258065,66.35483870967742,1245,23.193548387096776,52.903225806451616,0.438,5.806451612903226,15.774193548387096,0.368,9.96774193548387,16.225806451612904,0.614,22.677419354838708,9.290322580645162,31.967741935483872,11.451612903225806,7.290322580645161,3.5806451612903225,16.096774193548388,18.70967741935484,67.1,92.3,0.307,0.298,0.513,47.9,49.4,10.8,10.7,0.493,21.0,27.9,0.188,,,
Florida Atlantic,33,17,16,0.515,-1.42,-1.76,8,10,9,5,6,9,70.36363636363636,67.96969696969697,1335,24.515151515151516,59.72727272727273,0.41,8.787878787878787,27.12121212121212,0.324,12.545454545454545,16.696969696969695,0.751,28.181818181818183,11.090909090909092,39.27272727272727,12.696969696969697,5.575757575757576,2.8181818181818183,14.696969696969697,17.424242424242426,70.3,99.0,0.28,0.454,0.52,52.4,51.8,7.8,8.2,0.484,17.8,29.8,0.21,,,
Florida Gulf Coast,32,14,18,0.438,-5.11,-1.48,9,7,10,4,4,10,71.25,73.75,1280,25.28125,55.84375,0.453,8.40625,22.625,0.372,12.28125,18.375,0.668,24.75,8.5,33.25,14.03125,6.84375,4.15625,14.96875,16.0625,71.1,100.2,0.329,0.405,0.552,48.3,55.5,9.6,11.6,0.528,18.8,25.6,0.22,,,
Florida International,34,20,14,0.588,-4.55,-1.45,10,8,12,4,6,9,82.29411764705883,80.41176470588235,1360,29.0,65.8529411764706,0.44,8.205882352941176,27.147058823529413,0.302,16.08823529411765,25.147058823529413,0.64,25.0,10.794117647058824,35.794117647058826,14.441176470588236,10.558823529411764,4.5,14.029411764705882,19.264705882352942,80.8,101.9,0.382,0.412,0.529,45.4,49.8,13.1,11.2,0.503,15.3,26.0,0.244,,,
Florida State,37,29,8,0.784,17.99,10.26,13,5,15,1,6,4,74.89189189189189,67.16216216216216,1500,25.945945945945947,58.67567567567568,0.442,7.351351351351352,22.135135135135137,0.332,15.64864864864865,21.027027027027028,0.744,26.2972972972973,11.297297297297296,37.5945945945946,12.837837837837839,7.1891891891891895,4.351351351351352,13.297297297297296,19.054054054054053,69.5,106.3,0.358,0.377,0.545,53.2,49.5,10.2,12.7,0.505,16.2,32.3,0.267,4.0,S16,WEST
Fordham,32,12,20,0.375,-5.02,-2.4,3,15,9,10,3,8,65.875,66.90625,1295,23.71875,59.0625,0.402,8.625,25.96875,0.332,9.8125,14.4375,0.68,24.28125,9.53125,33.8125,11.25,5.875,3.375,10.78125,17.46875,66.4,98.0,0.244,0.44,0.5,47.5,47.4,8.7,9.9,0.475,14.1,25.3,0.166,,,
Fresno State,32,23,9,0.719,8.99,0.67,13,5,13,4,7,3,76.5,67.5625,1285,26.46875,58.3125,0.454,10.6875,28.03125,0.381,12.875,17.875,0.72,26.15625,9.375,35.53125,14.28125,7.125,3.46875,12.5,18.5,69.6,109.5,0.307,0.481,0.573,51.0,54.0,10.2,10.5,0.546,15.8,27.1,0.221,,,
Furman,33,25,8,0.758,7.46,-1.5,13,5,13,3,11,4,77.63636363636364,66.12121212121212,1340,28.181818181818183,59.45454545454545,0.474,10.242424242424242,28.333333333333332,0.361,11.030303030303031,15.393939393939394,0.717,25.606060606060606,9.878787878787879,35.484848484848484,15.878787878787879,8.727272727272727,4.151515151515151,12.333333333333334,14.575757575757576,68.3,112.0,0.259,0.477,0.581,50.8,56.3,12.6,11.4,0.56,15.6,29.5,0.186,,,
Gardner-Webb,35,23,12,0.657,-2.61,-4.43,11,6,13,0,8,9,77.65714285714286,70.51428571428572,1430,27.285714285714285,56.05714285714286,0.487,8.028571428571428,20.542857142857144,0.391,15.057142857142857,21.17142857142857,0.711,26.257142857142856,7.742857142857143,34.0,14.342857142857143,6.8,2.8857142857142857,11.628571428571428,16.02857142857143,68.5,110.9,0.378,0.366,0.587,49.2,52.6,9.7,8.8,0.558,15.0,24.5,0.269,16.0,R64,SOUTH
George Mason,33,18,15,0.545,0.84,0.08,11,7,11,6,6,6,70.12121212121212,69.36363636363636,1330,25.0,56.21212121212121,0.445,6.363636363636363,19.303030303030305,0.33,13.757575757575758,19.21212121212121,0.716,25.545454545454547,9.787878787878787,35.333333333333336,12.090909090909092,6.181818181818182,2.9393939393939394,12.969696969696969,17.060606060606062,68.1,102.2,0.342,0.343,0.537,51.3,48.4,9.0,8.4,0.501,16.6,28.9,0.245,,,
George Washington,33,9,24,0.273,-6.65,1.2,4,14,6,11,2,10,63.54545454545455,71.39393939393939,1340,22.575757575757574,55.81818181818182,0.404,5.9393939393939394,19.12121212121212,0.311,12.454545454545455,18.181818181818183,0.685,25.515151515151516,8.303030303030303,33.81818181818182,11.363636363636363,5.151515151515151,2.909090909090909,12.515151515151516,15.93939393939394,67.5,92.8,0.326,0.343,0.493,47.4,50.3,7.5,8.3,0.458,16.3,23.3,0.223,,,
Georgetown,33,19,14,0.576,6.8,5.31,9,9,13,6,5,6,79.54545454545455,78.06060606060606,1355,27.09090909090909,61.121212121212125,0.443,8.151515151515152,22.939393939393938,0.355,17.21212121212121,23.363636363636363,0.737,28.757575757575758,10.606060606060606,39.36363636363637,16.424242424242426,6.0,3.9696969696969697,13.424242424242424,17.606060606060606,73.2,105.8,0.382,0.375,0.551,52.0,60.6,8.0,10.5,0.51,15.7,28.8,0.282,,,
Georgia,32,11,21,0.344,5.31,8.12,2,16,8,9,2,9,71.0625,73.875,1280,24.25,55.03125,0.441,6.5625,20.40625,0.322,16.0,22.6875,0.705,26.8125,11.15625,37.96875,13.21875,5.78125,5.09375,15.8125,17.65625,70.4,100.9,0.412,0.371,0.54,52.1,54.5,8.2,12.7,0.5,19.4,32.7,0.291,,,
Georgia Southern,33,21,12,0.636,3.75,0.13,12,6,10,4,7,7,82.60606060606061,75.42424242424242,1330,30.666666666666668,61.45454545454545,0.499,6.181818181818182,19.151515151515152,0.323,15.090909090909092,21.818181818181817,0.692,26.363636363636363,9.696969696969697,36.06060606060606,12.212121212121213,7.7272727272727275,4.0,13.666666666666666,17.87878787878788,75.2,109.0,0.355,0.312,0.575,50.8,39.8,10.2,10.6,0.549,16.0,28.4,0.246,,,
Georgia State,34,24,10,0.706,2.44,0.65,13,5,13,1,7,7,76.41176470588235,73.26470588235294,1360,26.558823529411764,57.88235294117647,0.459,9.705882352941176,25.264705882352942,0.384,13.588235294117647,20.41176470588235,0.666,24.61764705882353,8.029411764705882,32.64705882352941,12.205882352941176,7.911764705882353,4.647058823529412,11.5,17.147058823529413,71.3,107.1,0.353,0.436,0.565,45.4,46.0,11.1,14.0,0.543,14.5,23.1,0.235,14.0,R64,MIDWEST
Georgia Tech,32,14,18,0.438,6.93,8.15,6,12,11,7,3,9,65.34375,66.5625,1285,23.59375,53.5625,0.44,5.5,17.90625,0.307,12.65625,18.375,0.689,25.375,8.1875,33.5625,13.53125,6.90625,5.1875,14.34375,17.5,68.1,95.5,0.343,0.334,0.525,48.2,57.4,10.1,14.4,0.492,18.7,25.2,0.236,,,
Gonzaga,37,33,4,0.892,27.79,5.01,16,0,17,0,9,1,87.64864864864865,64.86486486486487,1480,31.81081081081081,60.513513513513516,0.526,7.756756756756757,21.35135135135135,0.363,16.27027027027027,21.37837837837838,0.761,29.43243243243243,9.567567567567568,39.0,18.054054054054053,7.513513513513513,5.513513513513513,10.64864864864865,16.2972972972973,71.7,122.2,0.353,0.353,0.62,54.7,56.8,10.5,13.9,0.59,13.1,30.4,0.269,1.0,E8,WEST
Grambling,34,17,17,0.5,-9.73,-9.34,10,8,11,3,6,12,71.3529411764706,68.70588235294117,1370,24.529411764705884,54.294117647058826,0.452,6.5588235294117645,16.264705882352942,0.403,15.735294117647058,22.970588235294116,0.685,28.823529411764707,9.029411764705882,37.85294117647059,12.352941176470589,5.676470588235294,4.323529411764706,15.764705882352942,20.558823529411764,71.5,99.1,0.423,0.3,0.547,50.8,50.4,7.9,11.5,0.512,19.5,26.3,0.29,,,
Grand Canyon,34,20,14,0.588,3.85,-1.49,10,6,12,2,5,8,75.29411764705883,69.20588235294117,1370,26.676470588235293,59.0,0.452,7.5588235294117645,22.852941176470587,0.331,14.323529411764707,19.58823529411765,0.731,26.11764705882353,10.294117647058824,36.411764705882355,14.058823529411764,6.088235294117647,2.2058823529411766,12.088235294117647,17.58823529411765,69.6,107.3,0.332,0.387,0.551,51.8,52.7,8.7,6.0,0.516,15.0,29.1,0.243,,,
Green Bay,38,21,17,0.553,-2.24,-0.36,10,8,15,3,5,13,81.3157894736842,79.89473684210526,1535,29.105263157894736,63.5,0.458,7.973684210526316,23.13157894736842,0.345,15.131578947368421,21.526315789473685,0.703,27.105263157894736,9.894736842105264,37.0,15.210526315789474,7.657894736842105,4.052631578947368,13.157894736842104,19.210526315789473,76.4,105.4,0.339,0.364,0.551,48.2,52.3,9.9,10.5,0.521,15.1,25.9,0.238,,,
Hampton,35,18,17,0.514,-3.34,-5.06,9,7,12,3,6,12,81.34285714285714,76.25714285714285,1430,27.6,63.885714285714286,0.432,8.314285714285715,24.114285714285714,0.345,17.771428571428572,22.571428571428573,0.787,28.771428571428572,10.371428571428572,39.142857142857146,13.914285714285715,6.142857142857143,3.4571428571428573,10.82857142857143,18.542857142857144,73.3,108.7,0.353,0.377,0.545,50.7,50.4,8.2,9.2,0.497,12.7,27.1,0.278,,,
Hartford,33,18,15,0.545,-3.95,-4.89,10,6,10,4,8,9,75.06060606060606,72.93939393939394,1345,25.696969696969695,56.42424242424242,0.455,9.757575757575758,25.636363636363637,0.381,13.909090909090908,18.757575757575758,0.742,23.393939393939394,8.424242424242424,31.818181818181817,14.0,6.909090909090909,2.090909090909091,12.151515151515152,16.848484848484848,68.0,108.4,0.332,0.454,0.574,47.5,54.5,10.0,6.0,0.542,15.7,25.4,0.247,,,
Harvard,31,19,12,0.613,1.86,0.66,10,4,9,2,8,9,71.6774193548387,70.12903225806451,1265,25.387096774193548,55.193548387096776,0.46,8.387096774193548,23.29032258064516,0.36,12.516129032258064,17.35483870967742,0.721,26.806451612903224,9.290322580645162,36.096774193548384,11.903225806451612,5.612903225806452,3.967741935483871,15.838709677419354,17.870967741935484,68.5,102.6,0.314,0.422,0.565,53.3,46.9,8.0,11.3,0.536,20.0,28.5,0.227,,,
