School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
Colorado,34,18,16,0.529,12.06,8.85,8.0,12.0,13,4,2,9,69.88235294117646,66.67647058823529,1360,25.441176470588236,58.73529411764706,0.433,6.617647058823529,20.38235294117647,0.325,12.382352941176471,17.794117647058822,0.696,26.205882352941178,11.147058823529411,37.35294117647059,13.029411764705882,7.382352941176471,3.6176470588235294,13.264705882352942,16.294117647058822,69.6,100.5,0.303,0.347,0.52,0.526,0.512,0.10600000000000001,0.97,0.489,0.16499999999999998,0.31,0.211,,,
Colorado State,33,15,18,0.455,5.96,6.18,6.0,12.0,9,7,4,8,72.45454545454545,71.36363636363636,1335,26.454545454545453,54.24242424242424,0.488,7.606060606060606,20.87878787878788,0.364,11.93939393939394,16.03030303030303,0.745,24.757575757575758,5.96969696969697,30.727272727272727,16.515151515151516,5.666666666666667,2.4545454545454546,11.151515151515152,16.272727272727273,66.4,107.9,0.296,0.385,0.586,0.48100000000000004,0.624,0.8400000000000001,0.77,0.558,0.153,0.19899999999999998,0.22,,,
Columbia,29,7,22,0.241,-14.69,-2.69,2.0,12.0,6,9,1,13,67.79310344827586,75.75862068965517,1170,24.0,59.58620689655172,0.403,7.793103448275862,24.620689655172413,0.317,12.0,16.79310344827586,0.715,24.20689655172414,10.206896551724139,34.41379310344828,11.724137931034482,6.758620689655173,2.0,13.827586206896552,16.724137931034484,70.6,95.3,0.282,0.413,0.502,0.466,0.489,0.95,0.5,0.468,0.16999999999999998,0.27,0.201,,,
Connecticut,32,24,8,0.75,20.81,7.39,13.0,7.0,15,2,6,5,78.6875,65.21875,1280,27.6875,60.15625,0.46,9.03125,25.15625,0.359,14.28125,19.03125,0.75,25.5,13.5,39.0,17.34375,6.53125,4.875,12.96875,18.15625,68.7,114.6,0.316,0.418,0.569,0.567,0.626,0.95,0.127,0.535,0.158,0.394,0.237,4.0,,WEST
Coppin State,32,9,23,0.281,-14.64,-3.48,4.0,10.0,4,6,5,16,72.0,83.15625,1300,24.34375,55.9375,0.435,8.375,24.78125,0.338,14.9375,20.78125,0.719,23.96875,6.4375,30.40625,11.28125,7.6875,2.53125,14.90625,19.65625,73.1,97.0,0.372,0.443,0.547,0.42299999999999993,0.46299999999999997,0.10400000000000001,0.6799999999999999,0.51,0.185,0.186,0.267,,,
Cornell,28,17,11,0.607,0.28,-2.76,7.0,7.0,11,2,6,8,81.67857142857143,76.03571428571429,1125,29.142857142857142,62.07142857142857,0.47,10.714285714285714,30.392857142857142,0.353,12.678571428571429,17.5,0.724,24.035714285714285,10.392857142857142,34.42857142857143,17.464285714285715,9.714285714285714,2.25,12.428571428571429,16.642857142857142,72.5,112.1,0.282,0.49,0.58,0.5,0.599,0.133,0.63,0.556,0.15,0.29500000000000004,0.204,,,
Creighton,33,21,12,0.636,17.63,9.47,14.0,6.0,13,2,5,6,76.63636363636364,68.48484848484848,1330,27.515151515151516,58.878787878787875,0.467,8.909090909090908,24.757575757575758,0.36,12.696969696969697,16.545454545454547,0.767,28.727272727272727,8.454545454545455,37.18181818181818,15.909090909090908,5.242424242424242,4.181818181818182,11.636363636363637,13.151515151515152,69.4,109.5,0.281,0.42,0.574,0.527,0.578,0.75,0.95,0.543,0.148,0.255,0.216,6.0,,SOUTH
Dartmouth,28,10,18,0.357,-8.2,-2.74,6.0,8.0,7,5,3,11,71.35714285714286,72.39285714285714,1135,25.678571428571427,58.07142857142857,0.442,8.142857142857142,24.464285714285715,0.333,11.857142857142858,16.964285714285715,0.699,26.428571428571427,8.428571428571429,34.857142857142854,12.857142857142858,5.464285714285714,4.035714285714286,14.428571428571429,17.0,70.8,99.5,0.292,0.421,0.54,0.496,0.501,0.76,0.10400000000000001,0.512,0.179,0.242,0.204,,,
Davidson,32,16,16,0.5,2.2,1.68,8.0,10.0,7,8,6,6,69.875,68.65625,1295,24.53125,55.4375,0.443,6.75,20.75,0.325,14.0625,18.8125,0.748,24.65625,8.28125,32.9375,13.125,5.375,1.28125,10.84375,15.15625,66.1,104.4,0.339,0.374,0.543,0.487,0.5349999999999999,0.8,0.35,0.503,0.144,0.248,0.254,,,
Dayton,34,22,12,0.647,8.93,1.31,12.0,6.0,14,2,5,6,68.6470588235294,61.029411764705884,1370,24.5,52.470588235294116,0.467,6.617647058823529,19.558823529411764,0.338,13.029411764705882,18.647058823529413,0.699,26.705882352941178,9.441176470588236,36.14705882352941,15.235294117647058,4.794117647058823,4.382352941176471,12.088235294117647,13.823529411764707,63.6,107.2,0.355,0.373,0.56,0.538,0.6220000000000001,0.75,0.125,0.53,0.16499999999999998,0.308,0.248,,,
Delaware,33,17,16,0.515,-5.59,-3.74,8.0,10.0,10,5,4,10,69.63636363636364,70.6969696969697,1330,24.727272727272727,56.333333333333336,0.439,6.606060606060606,20.606060606060606,0.321,13.575757575757576,18.666666666666668,0.727,23.727272727272727,8.666666666666666,32.39393939393939,11.787878787878787,6.909090909090909,3.9696969696969697,11.333333333333334,16.363636363636363,67.4,102.6,0.331,0.366,0.534,0.476,0.47700000000000004,0.10200000000000001,0.10600000000000001,0.498,0.148,0.253,0.241,,,
Delaware State,30,6,24,0.2,-17.73,-4.98,4.0,11.0,4,8,2,14,64.63333333333334,75.5,1210,23.8,57.5,0.414,5.7,18.066666666666666,0.315,11.333333333333334,16.466666666666665,0.688,23.7,11.2,34.9,12.4,6.966666666666667,2.6333333333333333,16.033333333333335,18.366666666666667,69.6,92.1,0.286,0.314,0.495,0.502,0.521,0.99,0.82,0.463,0.197,0.307,0.197,,,
Denver,32,15,17,0.469,-9.13,-5.46,6.0,12.0,9,5,4,11,72.65625,75.0625,1300,26.09375,53.625,0.487,4.5,13.8125,0.326,15.96875,22.28125,0.717,26.125,9.0625,35.1875,11.34375,5.53125,3.0625,14.96875,17.0,69.1,103.6,0.416,0.258,0.566,0.531,0.43499999999999994,0.79,0.8400000000000001,0.529,0.189,0.298,0.298,,,
DePaul,33,10,23,0.303,2.87,8.99,3.0,17.0,7,8,2,12,71.18181818181819,77.3030303030303,1340,25.393939393939394,59.42424242424242,0.427,8.272727272727273,22.484848484848484,0.368,12.121212121212121,16.393939393939394,0.739,23.181818181818183,9.242424242424242,32.42424242424242,13.848484848484848,6.393939393939394,4.7272727272727275,12.93939393939394,18.303030303030305,69.8,100.4,0.276,0.378,0.53,0.457,0.545,0.9,0.12,0.497,0.161,0.258,0.204,,,
Detroit Mercy,33,14,19,0.424,-3.0,-3.4,9.0,11.0,9,5,5,13,76.57575757575758,75.33333333333333,1330,26.545454545454547,61.333333333333336,0.433,10.242424242424242,26.515151515151516,0.386,13.242424242424242,17.242424242424242,0.768,23.606060606060606,13.121212121212121,36.72727272727273,12.515151515151516,6.121212121212121,1.9393939393939394,11.818181818181818,16.03030303030303,67.8,112.1,0.281,0.432,0.551,0.525,0.471,0.9,0.55,0.516,0.145,0.359,0.216,,,
Drake,34,27,7,0.794,8.2,-1.25,15.0,5.0,14,1,6,6,75.32352941176471,63.911764705882355,1390,27.352941176470587,58.14705882352941,0.47,7.970588235294118,21.38235294117647,0.373,12.647058823529411,16.441176470588236,0.769,27.61764705882353,8.117647058823529,35.73529411764706,13.617647058823529,5.382352941176471,2.6176470588235294,10.470588235294118,14.794117647058824,67.0,110.1,0.283,0.368,0.571,0.524,0.49799999999999994,0.79,0.74,0.539,0.13699999999999998,0.248,0.218,12.0,,MIDWEST
Drexel,32,17,15,0.531,-2.26,-5.42,10.0,8.0,12,3,3,9,66.71875,62.40625,1305,24.15625,56.0625,0.431,7.15625,22.65625,0.316,11.25,16.46875,0.683,24.6875,10.3125,35.0,11.6875,5.625,3.21875,11.65625,14.5,64.0,102.2,0.294,0.404,0.522,0.516,0.484,0.86,0.8,0.495,0.154,0.302,0.201,,,
Duke,34,26,8,0.765,15.5,6.91,14.0,6.0,16,0,4,6,72.52941176470588,63.94117647058823,1365,26.0,57.61764705882353,0.451,6.852941176470588,20.38235294117647,0.336,13.676470588235293,17.764705882352942,0.77,26.558823529411764,12.147058823529411,38.705882352941174,14.794117647058824,5.705882352941177,4.5,12.029411764705882,15.205882352941176,65.7,110.0,0.308,0.354,0.549,0.558,0.569,0.8699999999999999,0.12,0.511,0.154,0.362,0.237,5.0,,EAST
Duquesne,32,20,12,0.625,4.04,0.11,10.0,8.0,16,4,3,7,74.8125,70.875,1282,27.21875,62.1875,0.438,9.0,24.6875,0.365,11.375,16.53125,0.688,23.375,12.40625,35.78125,15.34375,8.28125,3.875,11.90625,18.65625,69.4,107.8,0.266,0.397,0.534,0.496,0.564,0.119,0.10300000000000001,0.51,0.145,0.33399999999999996,0.183,,,
East Carolina,33,16,17,0.485,0.11,1.8,6.0,12.0,10,6,2,9,68.81818181818181,70.51515151515152,1320,23.303030303030305,57.45454545454545,0.406,7.545454545454546,23.87878787878788,0.316,14.666666666666666,21.333333333333332,0.688,24.848484848484848,12.212121212121213,37.06060606060606,13.121212121212121,6.484848484848484,2.6363636363636362,13.181818181818182,17.666666666666668,68.6,100.4,0.371,0.416,0.509,0.515,0.563,0.95,0.7,0.471,0.163,0.32999999999999996,0.255,,,
East Tennessee State,32,12,20,0.375,-5.86,-4.3,8.0,10.0,7,9,4,9,69.09375,69.0,1285,25.65625,56.6875,0.453,6.34375,19.78125,0.321,11.4375,17.0625,0.67,24.34375,10.71875,35.0625,12.1875,6.09375,3.09375,13.125,15.34375,66.7,103.2,0.301,0.349,0.533,0.513,0.475,0.9099999999999999,0.9400000000000001,0.509,0.168,0.315,0.202,,,
Eastern Illinois,31,9,22,0.29,-13.72,-6.38,5.0,13.0,6,9,3,12,68.83870967741936,72.09677419354838,1245,25.70967741935484,58.064516129032256,0.443,5.225806451612903,15.903225806451612,0.329,12.193548387096774,19.129032258064516,0.637,24.64516129032258,9.290322580645162,33.935483870967744,14.483870967741936,8.387096774193548,3.3870967741935485,13.516129032258064,18.032258064516128,70.7,97.0,0.329,0.274,0.513,0.4720000000000001,0.563,0.11800000000000002,0.101,0.488,0.168,0.258,0.21,,,
Eastern Kentucky,33,20,13,0.606,-2.41,-2.05,12.0,6.0,14,2,5,10,77.36363636363636,72.12121212121212,1325,29.03030303030303,66.72727272727273,0.435,8.575757575757576,25.424242424242426,0.337,10.727272727272727,16.303030303030305,0.658,26.575757575757574,13.696969696969697,40.27272727272727,15.212121212121213,8.090909090909092,4.848484848484849,12.151515151515152,16.060606060606062,72.5,106.3,0.244,0.381,0.519,0.517,0.524,0.11099999999999999,0.13,0.499,0.13999999999999999,0.341,0.161,,,
Eastern Michigan,31,8,23,0.258,-10.76,-1.59,5.0,13.0,6,7,2,13,72.2258064516129,80.80645161290323,1250,25.903225806451612,58.935483870967744,0.44,6.193548387096774,19.612903225806452,0.316,14.225806451612904,18.548387096774192,0.767,22.70967741935484,8.709677419354838,31.419354838709676,9.64516129032258,6.258064516129032,2.161290322580645,11.838709677419354,18.93548387096774,70.3,101.9,0.315,0.333,0.533,0.45899999999999996,0.372,0.8800000000000001,0.62,0.492,0.149,0.25,0.241,,,
Eastern Washington,33,23,10,0.697,1.78,-1.75,16.0,2.0,11,2,10,6,77.18181818181819,71.45454545454545,1320,27.545454545454547,55.878787878787875,0.493,8.818181818181818,24.424242424242426,0.361,13.272727272727273,17.515151515151516,0.758,27.09090909090909,9.0,36.09090909090909,15.484848484848484,5.03030303030303,3.212121212121212,13.575757575757576,17.515151515151516,68.9,112.0,0.313,0.437,0.601,0.5389999999999999,0.562,0.73,0.97,0.572,0.175,0.29500000000000004,0.238,,,
Elon,32,8,24,0.25,-12.79,-4.32,6.0,12.0,5,9,3,12,65.4375,71.59375,1280,23.8125,55.96875,0.425,6.8125,22.5625,0.302,11.0,15.53125,0.708,24.9375,8.78125,33.71875,12.15625,6.125,2.15625,12.34375,16.09375,67.0,97.7,0.277,0.403,0.517,0.484,0.51,0.9099999999999999,0.67,0.486,0.163,0.257,0.197,,,
Evansville,32,5,27,0.156,-14.77,-1.18,1.0,19.0,3,10,1,14,62.40625,76.0,1280,22.78125,57.46875,0.396,6.21875,19.3125,0.322,10.625,16.875,0.63,23.5,7.875,31.375,10.25,7.0,1.9375,12.25,16.25,69.8,89.4,0.294,0.336,0.476,0.45099999999999996,0.45,1.0,0.58,0.451,0.158,0.207,0.185,,,
Fairfield,31,13,18,0.419,-6.93,-4.46,9.0,11.0,7,6,4,10,64.90322580645162,65.96774193548387,1255,22.258064516129032,54.225806451612904,0.41,5.741935483870968,20.032258064516128,0.287,14.64516129032258,20.225806451612904,0.724,23.870967741935484,9.838709677419354,33.70967741935484,9.548387096774194,5.483870967741935,3.6774193548387095,11.838709677419354,15.225806451612904,64.9,98.7,0.373,0.369,0.508,0.496,0.429,0.8300000000000001,0.95,0.463,0.156,0.288,0.27,,,
Fairleigh Dickinson,35,20,15,0.571,-10.59,-11.59,10.0,6.0,10,5,8,9,78.0,74.51428571428572,1415,28.4,62.25714285714286,0.456,8.17142857142857,23.485714285714284,0.348,13.028571428571428,17.314285714285713,0.752,22.6,11.514285714285714,34.114285714285714,14.914285714285715,8.028571428571428,1.9428571428571428,11.571428571428571,18.914285714285715,69.9,110.4,0.278,0.377,0.553,0.506,0.525,0.11400000000000002,0.58,0.522,0.141,0.321,0.209,16.0,,EAST
Florida,33,16,17,0.485,11.23,8.6,9.0,9.0,10,6,4,7,71.24242424242425,68.60606060606061,1325,25.151515151515152,57.696969696969695,0.436,6.666666666666667,21.242424242424242,0.314,14.272727272727273,19.90909090909091,0.717,26.21212121212121,8.424242424242424,34.63636363636363,12.303030303030303,6.818181818181818,5.181818181818182,11.242424242424242,16.151515151515152,69.7,101.8,0.345,0.368,0.53,0.473,0.489,0.97,0.123,0.494,0.14300000000000002,0.238,0.247,,,
Florida A&M,29,7,22,0.241,-17.55,-4.74,5.0,13.0,4,7,3,15,58.62068965517241,70.0,1165,20.517241379310345,52.96551724137931,0.387,5.758620689655173,18.379310344827587,0.313,11.827586206896552,17.103448275862068,0.692,22.689655172413794,10.172413793103448,32.86206896551724,9.655172413793103,6.586206896551724,3.6206896551724137,16.0,19.0,66.5,87.8,0.323,0.347,0.48,0.4779999999999999,0.471,0.99,0.10200000000000001,0.442,0.20800000000000002,0.29300000000000004,0.223,,,
Florida Atlantic,34,31,3,0.912,13.46,0.59,18.0,2.0,17,0,11,3,78.79411764705883,64.97058823529412,1370,28.235294117647058,59.8235294117647,0.472,9.764705882352942,26.264705882352942,0.372,12.558823529411764,17.529411764705884,0.716,28.147058823529413,10.529411764705882,38.6764705882353,14.617647058823529,6.794117647058823,2.4705882352941178,11.764705882352942,15.852941176470589,69.0,113.4,0.293,0.439,0.578,0.542,0.518,0.9800000000000001,0.65,0.554,0.147,0.307,0.21,9.0,,EAST
Florida Gulf Coast,32,17,15,0.531,-2.51,-2.96,7.0,11.0,8,5,6,9,71.25,69.4375,1290,25.15625,57.625,0.437,9.21875,26.0,0.355,11.71875,15.84375,0.74,25.1875,9.40625,34.59375,12.78125,6.84375,3.25,11.40625,15.53125,66.7,106.1,0.275,0.451,0.547,0.496,0.508,0.10200000000000001,0.96,0.517,0.149,0.27199999999999996,0.203,,,
Florida International,32,14,18,0.438,-2.97,0.06,8.0,12.0,11,7,3,10,73.09375,75.125,1300,27.09375,58.15625,0.466,6.84375,20.96875,0.326,12.0625,16.90625,0.713,22.90625,8.59375,31.5,12.40625,9.0625,4.0,14.78125,17.09375,71.0,101.4,0.291,0.361,0.552,0.45299999999999996,0.458,0.126,0.11199999999999999,0.525,0.183,0.255,0.207,,,
Florida State,32,9,23,0.281,-0.45,6.43,7.0,13.0,5,11,4,7,69.34375,76.21875,1280,25.0625,57.5,0.436,6.53125,19.78125,0.33,12.6875,17.46875,0.726,22.75,8.6875,31.4375,13.4375,6.15625,3.90625,12.125,16.21875,69.0,100.5,0.304,0.344,0.527,0.471,0.536,0.89,0.11300000000000002,0.493,0.156,0.259,0.221,,,
Fordham,33,25,8,0.758,2.38,-2.01,12.0,6.0,18,2,6,5,72.0,67.60606060606061,1330,24.151515151515152,57.60606060606061,0.419,7.636363636363637,24.0,0.318,16.060606060606062,21.666666666666668,0.741,26.151515151515152,10.787878787878787,36.93939393939394,12.666666666666666,7.212121212121212,4.848484848484849,13.515151515151516,19.606060606060606,70.0,102.1,0.376,0.417,0.53,0.52,0.524,0.10200000000000001,0.125,0.486,0.166,0.299,0.279,,,
Fresno State,31,11,20,0.355,2.93,5.43,6.0,12.0,7,7,4,9,63.67741935483871,65.6774193548387,1240,23.225806451612904,53.96774193548387,0.43,6.774193548387097,21.967741935483872,0.308,10.451612903225806,13.548387096774194,0.771,22.258064516129032,8.0,30.258064516129032,12.32258064516129,6.32258064516129,3.3225806451612905,11.580645161290322,16.096774193548388,64.0,99.5,0.251,0.407,0.527,0.48100000000000004,0.531,0.99,0.10300000000000001,0.493,0.161,0.24899999999999997,0.194,,,
Furman,34,27,7,0.794,5.08,-3.92,15.0,3.0,14,2,8,3,82.08823529411765,71.20588235294117,1375,28.764705882352942,59.5,0.483,9.529411764705882,27.470588235294116,0.347,15.029411764705882,20.294117647058822,0.741,25.58823529411765,9.911764705882353,35.5,17.08823529411765,6.794117647058823,3.2058823529411766,11.147058823529411,16.764705882352942,69.7,116.5,0.341,0.462,0.594,0.518,0.594,0.96,0.85,0.564,0.139,0.29500000000000004,0.253,13.0,,SOUTH
Gardner-Webb,31,15,16,0.484,-3.85,-4.64,10.0,8.0,8,5,6,10,70.70967741935483,65.54838709677419,1260,26.225806451612904,56.16129032258065,0.467,6.32258064516129,18.806451612903224,0.336,11.935483870967742,19.096774193548388,0.625,25.387096774193548,10.0,35.38709677419355,12.870967741935484,7.161290322580645,4.709677419354839,13.0,19.161290322580644,67.5,103.2,0.34,0.335,0.542,0.527,0.491,0.10400000000000001,0.14300000000000002,0.523,0.166,0.297,0.213,,,
George Mason,33,20,13,0.606,1.92,0.47,11.0,7.0,14,2,4,7,68.72727272727273,67.27272727272727,1330,24.242424242424242,53.75757575757576,0.451,7.2727272727272725,20.757575757575758,0.35,12.969696969696969,19.90909090909091,0.651,26.606060606060606,9.151515151515152,35.75757575757576,13.696969696969697,4.606060606060606,3.121212121212121,13.727272727272727,17.21212121212121,67.6,100.9,0.37,0.386,0.544,0.524,0.5650000000000001,0.6799999999999999,0.85,0.519,0.178,0.279,0.241,,,
George Washington,32,16,16,0.5,-1.76,-0.44,10.0,8.0,11,6,5,6,76.28125,76.71875,1305,27.15625,57.78125,0.47,7.125,22.1875,0.321,14.84375,20.125,0.738,26.0625,8.875,34.9375,12.6875,5.6875,3.40625,12.59375,16.4375,69.7,107.4,0.348,0.384,0.566,0.49799999999999994,0.46699999999999997,0.8,0.9,0.532,0.158,0.269,0.257,,,
Georgetown,32,7,25,0.219,-1.18,7.42,2.0,18.0,5,12,1,11,69.53125,78.125,1290,25.5625,60.4375,0.423,5.78125,18.71875,0.309,12.625,17.59375,0.718,25.1875,10.78125,35.96875,11.875,6.15625,4.5625,12.25,14.4375,69.6,99.1,0.291,0.31,0.505,0.49000000000000005,0.465,0.8800000000000001,0.121,0.471,0.151,0.289,0.209,,,
Georgia,32,16,16,0.5,2.11,5.11,6.0,12.0,13,4,1,10,68.53125,71.53125,1285,22.75,55.4375,0.41,6.71875,21.1875,0.317,16.3125,22.4375,0.727,24.9375,10.84375,35.78125,11.1875,6.3125,2.65625,13.21875,16.03125,68.2,100.1,0.405,0.382,0.518,0.502,0.492,0.9199999999999999,0.7,0.471,0.16699999999999998,0.306,0.294,,,
Georgia Southern,33,17,16,0.515,-3.15,-1.91,9.0,9.0,12,4,3,11,68.39393939393939,66.6969696969697,1325,25.454545454545453,58.36363636363637,0.436,6.2727272727272725,19.96969696969697,0.314,11.212121212121213,16.333333333333332,0.686,25.454545454545453,9.848484848484848,35.303030303030305,10.393939393939394,7.03030303030303,2.8484848484848486,11.454545454545455,16.696969696969695,67.6,100.8,0.28,0.342,0.517,0.502,0.40800000000000003,0.10400000000000001,0.82,0.49,0.148,0.277,0.192,,,
Georgia State,31,10,21,0.323,-6.71,-0.85,3.0,15.0,10,9,0,11,66.70967741935483,69.35483870967742,1245,24.032258064516128,57.70967741935484,0.416,5.290322580645161,17.93548387096774,0.295,13.35483870967742,18.741935483870968,0.713,23.451612903225808,11.064516129032258,34.516129032258064,11.03225806451613,5.774193548387097,3.5806451612903225,12.903225806451612,17.032258064516128,67.8,98.0,0.325,0.311,0.501,0.512,0.45899999999999996,0.85,0.9800000000000001,0.462,0.16199999999999998,0.319,0.231,,,
Georgia Tech,33,15,18,0.455,2.02,4.82,6.0,14.0,11,6,3,9,69.72727272727273,70.75757575757575,1325,25.90909090909091,61.18181818181818,0.423,7.848484848484849,23.424242424242426,0.335,10.06060606060606,14.454545454545455,0.696,24.424242424242426,10.575757575757576,35.0,14.030303030303031,5.96969696969697,4.0606060606060606,10.575757575757576,15.878787878787879,67.6,102.8,0.236,0.383,0.512,0.488,0.542,0.8800000000000001,0.10600000000000001,0.488,0.135,0.289,0.164,,,
Gonzaga,33,28,5,0.848,20.07,7.45,14.0,2.0,15,1,7,2,87.51515151515152,72.9090909090909,1325,32.60606060606061,61.666666666666664,0.529,7.757575757575758,20.03030303030303,0.387,14.545454545454545,20.757575757575758,0.701,26.303030303030305,10.181818181818182,36.484848484848484,16.575757575757574,7.636363636363637,3.3333333333333335,10.575757575757576,16.78787878787879,71.8,121.4,0.337,0.325,0.612,0.538,0.508,0.10600000000000001,0.9199999999999999,0.592,0.129,0.313,0.236,3.0,,WEST
Grambling,33,24,9,0.727,-3.77,-8.22,15.0,3.0,11,1,9,6,68.96969696969697,62.24242424242424,1325,24.575757575757574,54.09090909090909,0.454,5.2727272727272725,14.818181818181818,0.356,14.545454545454545,22.575757575757574,0.644,25.21212121212121,11.030303030303031,36.24242424242424,12.272727272727273,7.333333333333333,4.121212121212121,14.393939393939394,18.90909090909091,67.8,101.3,0.417,0.274,0.532,0.514,0.499,0.10800000000000001,0.121,0.503,0.182,0.32799999999999996,0.269,,,
Grand Canyon,35,24,11,0.686,4.62,0.99,10.0,7.0,14,4,5,5,75.31428571428572,66.82857142857142,1410,25.857142857142858,55.8,0.463,8.971428571428572,23.4,0.383,14.628571428571428,20.428571428571427,0.716,26.714285714285715,10.2,36.91428571428571,12.6,4.914285714285715,3.2857142857142856,12.085714285714285,18.057142857142857,66.9,111.8,0.366,0.419,0.575,0.524,0.487,0.73,0.8400000000000001,0.544,0.156,0.312,0.262,14.0,,WEST
Green Bay,32,3,29,0.094,-20.05,-2.9,2.0,18.0,2,10,1,17,59.3125,76.46875,1285,20.5,52.03125,0.394,6.8125,22.625,0.301,11.5,16.375,0.702,20.9375,7.34375,28.28125,10.9375,5.0625,2.375,13.96875,16.90625,66.2,89.2,0.315,0.435,0.496,0.43600000000000005,0.534,0.76,0.63,0.459,0.189,0.217,0.221,,,
Hampton,32,8,24,0.25,-15.13,-4.58,5.0,13.0,7,6,1,13,68.21875,77.53125,1285,23.71875,60.4375,0.392,7.125,22.15625,0.322,13.65625,19.875,0.687,23.84375,10.46875,34.3125,11.0,4.3125,3.15625,11.0625,18.34375,69.9,97.2,0.329,0.367,0.488,0.469,0.46399999999999997,0.61,0.85,0.451,0.13699999999999998,0.268,0.226,,,
Hartford,28,5,23,0.179,-23.29,-8.13,,,5,10,0,11,62.75,71.10714285714286,1120,23.535714285714285,55.107142857142854,0.427,7.357142857142857,22.142857142857142,0.332,8.321428571428571,12.928571428571429,0.644,22.535714285714285,9.107142857142858,31.642857142857142,13.0,6.392857142857143,3.75,14.392857142857142,14.107142857142858,66.3,94.7,0.235,0.402,0.512,0.47700000000000004,0.552,0.96,0.10600000000000001,0.494,0.19,0.271,0.151,,,
Harvard,28,14,14,0.5,-0.92,-2.23,5.0,9.0,5,7,8,6,68.35714285714286,66.35714285714286,1130,25.0,56.892857142857146,0.439,6.571428571428571,21.285714285714285,0.309,11.785714285714286,17.607142857142858,0.669,25.571428571428573,10.678571428571429,36.25,13.214285714285714,7.535714285714286,3.8214285714285716,13.607142857142858,14.571428571428571,67.8,99.9,0.309,0.374,0.524,0.529,0.529,0.11000000000000001,0.10800000000000001,0.497,0.173,0.31,0.207,,,
Hawaii,33,22,11,0.667,2.64,-1.89,13.0,7.0,13,5,6,4,66.9090909090909,61.78787878787879,1335,23.393939393939394,54.515151515151516,0.429,6.666666666666667,20.21212121212121,0.33,13.454545454545455,18.0,0.747,25.606060606060606,9.696969696969697,35.303030303030305,11.121212121212121,4.575757575757576,3.787878787878788,12.151515151515152,16.0,64.9,101.9,0.33,0.371,0.53,0.5229999999999999,0.475,0.7,0.9,0.49,0.16199999999999998,0.29500000000000004,0.247,,,
High Point,31,14,17,0.452,-9.86,-5.2,6.0,12.0,10,5,2,11,74.58064516129032,77.16129032258064,1241,26.225806451612904,59.16129032258065,0.443,7.548387096774194,23.225806451612904,0.325,14.580645161290322,23.29032258064516,0.626,26.35483870967742,11.67741935483871,38.03225806451613,12.35483870967742,6.548387096774194,4.903225806451613,14.129032258064516,18.483870967741936,72.7,102.7,0.394,0.393,0.531,0.501,0.471,0.9,0.127,0.507,0.16699999999999998,0.31399999999999995,0.246,,,
Hofstra,34,25,9,0.735,5.25,-2.67,16.0,2.0,11,1,11,5,75.11764705882354,66.02941176470588,1375,28.735294117647058,59.411764705882355,0.484,8.705882352941176,23.676470588235293,0.368,8.941176470588236,12.117647058823529,0.738,26.294117647058822,7.647058823529412,33.94117647058823,14.323529411764707,6.264705882352941,4.294117647058823,10.735294117647058,14.382352941176471,67.6,110.0,0.204,0.399,0.576,0.483,0.49799999999999994,0.9199999999999999,0.11199999999999999,0.557,0.141,0.23700000000000002,0.15,,,
Holy Cross,32,10,22,0.313,-14.34,-6.48,7.0,11.0,6,9,4,11,66.75,72.625,1285,25.375,58.1875,0.436,6.84375,18.71875,0.366,9.15625,14.71875,0.622,24.53125,7.96875,32.5,12.4375,6.34375,2.78125,12.09375,16.0625,69.1,96.2,0.253,0.322,0.512,0.457,0.49000000000000005,0.9099999999999999,0.71,0.495,0.15699999999999997,0.223,0.157,,,
Houston,34,31,3,0.912,23.37,4.84,17.0,1.0,16,2,11,0,75.02941176470588,56.5,1360,27.529411764705884,59.64705882352941,0.462,7.764705882352941,22.529411764705884,0.345,12.205882352941176,16.970588235294116,0.719,26.0,12.794117647058824,38.794117647058826,14.823529411764707,8.323529411764707,4.764705882352941,9.941176470588236,16.558823529411764,64.8,115.8,0.285,0.378,0.554,0.552,0.538,0.128,0.16399999999999998,0.527,0.128,0.371,0.205,1.0,,MIDWEST
Houston Christian,32,10,22,0.313,-16.93,-6.69,7.0,11.0,8,8,2,13,77.5625,83.0625,1285,26.59375,58.21875,0.457,8.28125,22.6875,0.365,16.09375,22.40625,0.718,23.96875,10.3125,34.28125,14.8125,5.75,2.75,15.28125,17.96875,73.4,105.3,0.385,0.39,0.563,0.495,0.557,0.78,0.67,0.528,0.182,0.29500000000000004,0.276,,,
