School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
Sacramento State,20,8,12,0.4,-7.76,-3.65,5,9,5,3,3,8,1443.0,1442.0,815.0,527.0,1090.0,0.483,137.0,383.0,0.358,251.0,337.0,0.745,155.0,654.0,268.0,90.0,42.0,256.0,343.0,66.2,107.0,0.309,0.351,0.577,51.1,50.9,6.7,5.3,0.546,17.0,26.1,0.23,NA,NA,NA
Sacred Heart,18,9,9,0.5,-12.19,-7.47,9,7,4,3,5,6,1265.0,1350.0,735.0,506.0,1119.0,0.452,122.0,371.0,0.329,216.0,309.0,0.699,210.0,676.0,233.0,106.0,74.0,191.0,325.0,68.0,108.1,0.276,0.332,0.533,51.1,46.0,8.5,12.1,0.507,13.1,31.7,0.193,NA,NA,NA
Saint Francis (PA),22,6,16,0.273,-10.3,-5.8,5,13,4,6,2,10,1515.0,1614.0,890.0,591.0,1302.0,0.454,157.0,501.0,0.313,275.0,383.0,0.718,221.0,785.0,294.0,152.0,80.0,288.0,394.0,69.7,104.0,0.294,0.385,0.544,50.2,49.7,9.8,9.4,0.514,16.3,28.6,0.211,NA,NA,NA
Saint Peter's,25,14,11,0.56,-5.48,-7.2,10,8,8,3,4,7,1580.0,1537.0,1000.0,511.0,1323.0,0.386,166.0,494.0,0.336,349.0,523.0,0.667,250.0,879.0,281.0,168.0,103.0,382.0,435.0,68.0,90.4,0.395,0.373,0.489,48.7,55.0,9.9,11.3,0.449,19.6,27.7,0.264,NA,NA,NA
Sam Houston State,28,19,9,0.679,-3.29,-4.87,13,3,12,1,7,6,2229.0,1969.0,1120.0,680.0,1612.0,0.422,176.0,604.0,0.291,433.0,615.0,0.704,315.0,1044.0,378.0,181.0,84.0,495.0,500.0,74.7,94.1,0.382,0.375,0.517,50.3,55.6,8.7,8.1,0.476,20.6,30.6,0.269,NA,NA,NA
Samford,19,6,13,0.316,-8.93,-1.63,2,9,4,5,2,7,1460.0,1510.0,775.0,501.0,1145.0,0.438,196.0,563.0,0.348,312.0,439.0,0.711,178.0,686.0,300.0,152.0,55.0,271.0,320.0,75.0,103.9,0.383,0.492,0.558,47.6,59.9,10.5,7.5,0.523,16.7,25.0,0.272,NA,NA,NA
San Diego,14,3,11,0.214,-5.22,5.64,2,7,0,5,3,5,927.0,1079.0,565.0,388.0,822.0,0.472,100.0,260.0,0.385,203.0,278.0,0.73,123.0,547.0,190.0,98.0,44.0,186.0,229.0,72.2,105.8,0.338,0.316,0.565,53.8,49.0,9.6,7.6,0.533,16.3,25.6,0.247,NA,NA,NA
San Francisco,25,11,14,0.44,6.0,3.84,4,9,3,5,4,6,1786.0,1732.0,1000.0,605.0,1339.0,0.452,122.0,374.0,0.326,400.0,535.0,0.748,197.0,879.0,279.0,139.0,78.0,345.0,372.0,69.5,99.7,0.4,0.279,0.544,51.4,46.1,8.0,10.4,0.497,17.8,24.6,0.299,NA,NA,NA
San Jose State,21,5,16,0.238,-17.5,0.98,2,12,4,6,0,8,1381.0,1708.0,840.0,631.0,1398.0,0.451,173.0,553.0,0.313,273.0,380.0,0.718,275.0,941.0,328.0,135.0,76.0,215.0,356.0,72.4,112.4,0.272,0.396,0.541,56.6,52.0,8.9,10.0,0.513,12.0,33.4,0.195,NA,NA,NA
Santa Clara,20,12,8,0.6,-0.05,2.16,4,5,6,3,4,3,1393.0,1412.0,800.0,503.0,1212.0,0.415,142.0,439.0,0.323,264.0,362.0,0.729,180.0,723.0,262.0,121.0,55.0,246.0,430.0,72.1,97.9,0.299,0.362,0.51,49.8,52.1,8.4,7.2,0.474,15.1,24.2,0.218,NA,NA,NA
Seattle,23,12,11,0.522,-5.24,-3.51,4,5,6,3,3,6,1677.0,1578.0,925.0,531.0,1265.0,0.42,151.0,458.0,0.33,365.0,490.0,0.745,230.0,867.0,282.0,118.0,66.0,362.0,439.0,70.5,96.8,0.387,0.362,0.527,52.8,53.1,7.2,7.9,0.479,19.5,29.9,0.289,NA,NA,NA
Siena,17,12,5,0.706,-3.99,-8.58,12,4,6,2,6,2,1149.0,1071.0,680.0,400.0,979.0,0.409,100.0,309.0,0.324,171.0,242.0,0.707,164.0,555.0,166.0,107.0,46.0,200.0,310.0,66.2,95.2,0.247,0.316,0.49,48.3,41.5,9.5,7.9,0.46,15.5,27.1,0.175,NA,NA,NA
South Alabama,28,17,11,0.607,-6.03,-5.86,10,7,10,5,6,5,2075.0,1985.0,1135.0,700.0,1706.0,0.41,292.0,880.0,0.332,293.0,394.0,0.744,342.0,1062.0,413.0,168.0,111.0,388.0,451.0,68.4,102.3,0.231,0.516,0.524,51.6,59.0,8.7,12.1,0.496,17.0,32.0,0.172,NA,NA,NA
South Carolina State,18,1,17,0.056,-24.9,-7.56,1,7,1,6,0,11,1102.0,1414.0,720.0,504.0,1030.0,0.489,134.0,376.0,0.356,272.0,371.0,0.733,195.0,699.0,279.0,135.0,60.0,295.0,298.0,72.5,108.3,0.36,0.365,0.586,55.4,55.4,10.3,9.3,0.554,19.7,33.4,0.264,NA,NA,NA
South Carolina Upstate,23,5,18,0.217,-13.7,-5.2,5,11,3,8,2,10,1515.0,1712.0,920.0,609.0,1289.0,0.472,169.0,483.0,0.35,325.0,465.0,0.699,225.0,824.0,321.0,162.0,65.0,301.0,371.0,68.9,108.0,0.361,0.375,0.567,53.5,52.7,10.2,8.5,0.538,16.6,29.8,0.252,NA,NA,NA
South Dakota,25,14,11,0.56,-1.25,-3.5,11,4,7,2,5,4,1899.0,1805.0,1000.0,616.0,1465.0,0.42,202.0,580.0,0.348,371.0,504.0,0.736,218.0,854.0,262.0,117.0,58.0,277.0,467.0,70.2,102.8,0.344,0.396,0.53,49.5,42.5,6.7,6.0,0.489,14.0,24.0,0.253,NA,NA,NA
South Florida,22,9,13,0.409,-0.02,6.27,4,10,4,6,3,4,1449.0,1571.0,885.0,553.0,1238.0,0.447,179.0,519.0,0.345,286.0,402.0,0.711,190.0,743.0,330.0,143.0,86.0,265.0,398.0,68.3,104.0,0.325,0.419,0.55,47.2,59.7,9.5,10.1,0.519,15.6,25.5,0.231,NA,NA,NA
Southeast Missouri State,27,11,16,0.407,-10.18,-7.51,9,11,7,6,3,9,1864.0,1936.0,1110.0,672.0,1478.0,0.455,191.0,528.0,0.362,401.0,575.0,0.697,214.0,890.0,368.0,185.0,90.0,377.0,512.0,68.9,101.3,0.389,0.357,0.553,48.4,54.8,9.7,10.2,0.519,17.7,23.6,0.271,NA,NA,NA
Southeastern Louisiana,26,8,18,0.308,-17.4,-8.02,5,11,3,4,4,13,1775.0,2019.0,1055.0,700.0,1452.0,0.482,204.0,570.0,0.358,415.0,552.0,0.752,246.0,940.0,404.0,174.0,85.0,417.0,562.0,71.6,107.0,0.38,0.393,0.589,51.5,57.7,9.2,9.5,0.552,19.6,30.0,0.286,NA,NA,NA
SIU Edwardsville,26,9,17,0.346,-14.94,-6.02,7,12,2,8,6,7,1709.0,1897.0,1040.0,680.0,1504.0,0.452,195.0,578.0,0.337,342.0,501.0,0.683,281.0,909.0,401.0,207.0,60.0,357.0,450.0,69.8,104.6,0.333,0.384,0.544,51.6,59.0,11.4,6.6,0.517,17.0,31.0,0.227,NA,NA,NA
Southern Illinois,26,12,14,0.462,-3.56,0.72,5,13,8,5,3,8,1704.0,1770.0,1050.0,662.0,1447.0,0.457,200.0,588.0,0.34,246.0,342.0,0.719,208.0,889.0,377.0,166.0,83.0,328.0,399.0,65.8,102.5,0.236,0.406,0.55,53.5,56.9,9.6,10.3,0.527,16.9,24.7,0.17,NA,NA,NA
Southern Mississippi,25,8,17,0.32,-6.88,-2.1,4,13,6,7,2,9,1605.0,1668.0,1005.0,590.0,1395.0,0.423,207.0,620.0,0.334,281.0,403.0,0.697,206.0,852.0,311.0,176.0,55.0,336.0,382.0,68.5,96.9,0.289,0.444,0.526,49.2,52.7,10.2,5.6,0.497,17.5,23.5,0.201,NA,NA,NA
Southern Utah,24,20,4,0.833,0.63,-5.69,12,2,14,0,5,3,2021.0,1669.0,965.0,607.0,1428.0,0.425,182.0,555.0,0.328,273.0,409.0,0.667,190.0,757.0,311.0,119.0,70.0,329.0,476.0,73.1,94.7,0.286,0.389,0.514,44.5,51.2,6.7,8.2,0.489,16.9,21.8,0.191,NA,NA,NA
St. Francis (NY),19,9,10,0.474,-10.23,-8.38,9,9,4,6,5,4,1476.0,1511.0,765.0,520.0,1125.0,0.462,146.0,383.0,0.381,325.0,440.0,0.739,205.0,704.0,271.0,116.0,79.0,280.0,338.0,73.6,107.4,0.391,0.34,0.566,50.6,52.1,8.2,9.2,0.527,17.3,30.3,0.289,NA,NA,NA
Stetson,27,12,15,0.444,-7.26,-4.51,7,9,7,5,3,8,1925.0,1896.0,1090.0,691.0,1545.0,0.447,198.0,573.0,0.346,316.0,454.0,0.696,242.0,920.0,394.0,154.0,86.0,341.0,411.0,68.4,101.7,0.294,0.371,0.538,49.0,57.0,8.3,9.3,0.511,16.2,26.4,0.205,NA,NA,NA
Tarleton State,20,10,10,0.5,-7.28,-3.02,5,7,6,3,4,7,1467.0,1246.0,800.0,398.0,985.0,0.404,157.0,455.0,0.345,293.0,409.0,0.716,187.0,672.0,282.0,69.0,75.0,389.0,374.0,69.2,90.1,0.415,0.462,0.528,51.3,70.9,5.0,8.9,0.484,24.8,28.5,0.297,NA,NA,NA
Tennessee-Martin,24,8,16,0.333,-19.41,-5.89,6,14,6,7,2,9,1571.0,1847.0,970.0,650.0,1341.0,0.485,207.0,562.0,0.368,340.0,486.0,0.7,257.0,886.0,413.0,164.0,79.0,348.0,402.0,68.7,110.8,0.362,0.419,0.588,53.3,63.5,9.8,8.8,0.562,18.1,33.3,0.254,NA,NA,NA
Tennessee State,23,4,19,0.174,-14.1,-7.23,3,17,4,8,0,11,1573.0,1702.0,930.0,575.0,1292.0,0.445,161.0,474.0,0.34,391.0,559.0,0.699,250.0,878.0,299.0,140.0,96.0,374.0,400.0,72.5,101.0,0.433,0.367,0.546,53.1,52.0,8.3,11.1,0.507,19.4,30.9,0.303,NA,NA,NA
Tennessee Tech,27,5,22,0.185,-14.13,-3.84,5,15,5,6,0,16,1797.0,2075.0,1085.0,776.0,1615.0,0.48,219.0,620.0,0.353,304.0,431.0,0.705,255.0,930.0,490.0,197.0,78.0,345.0,391.0,70.2,109.0,0.267,0.384,0.57,50.6,63.1,10.4,9.0,0.548,15.9,27.8,0.188,NA,NA,NA
Texas A&M-Corpus Christi,24,5,19,0.208,-16.77,-6.1,2,13,4,8,1,10,1554.0,1716.0,960.0,616.0,1402.0,0.439,158.0,487.0,0.324,326.0,441.0,0.739,239.0,871.0,360.0,205.0,68.0,338.0,426.0,71.3,100.4,0.315,0.347,0.532,51.7,58.4,12.0,8.2,0.496,17.3,28.2,0.233,NA,NA,NA
UT Arlington,26,13,13,0.5,-7.23,-4.57,9,8,9,4,3,8,1916.0,1827.0,1045.0,659.0,1558.0,0.423,197.0,552.0,0.357,312.0,445.0,0.701,287.0,1018.0,393.0,160.0,80.0,383.0,409.0,71.6,97.6,0.286,0.354,0.516,51.1,59.6,8.5,8.0,0.486,17.8,30.0,0.2,NA,NA,NA
UTEP,24,12,12,0.5,1.07,1.26,8,8,10,2,2,9,1698.0,1644.0,965.0,573.0,1322.0,0.433,148.0,430.0,0.344,350.0,491.0,0.713,193.0,849.0,266.0,124.0,65.0,316.0,380.0,69.6,97.9,0.371,0.325,0.529,50.6,46.4,7.4,7.2,0.489,16.9,23.8,0.265,NA,NA,NA
Texas-Rio Grande Valley,19,9,10,0.474,-9.63,-5.23,2,5,8,3,1,6,1376.0,1287.0,760.0,436.0,1073.0,0.406,105.0,351.0,0.299,310.0,453.0,0.684,224.0,757.0,259.0,126.0,59.0,355.0,419.0,74.5,91.0,0.422,0.327,0.5,50.5,59.4,8.9,8.0,0.455,21.6,31.5,0.289,NA,NA,NA
UTSA,26,15,11,0.577,-1.22,-0.17,9,7,12,2,2,8,2050.0,1906.0,1040.0,650.0,1537.0,0.423,199.0,589.0,0.338,407.0,545.0,0.747,250.0,952.0,328.0,144.0,80.0,361.0,409.0,73.4,99.9,0.355,0.383,0.531,48.7,50.5,7.5,7.3,0.488,16.7,26.3,0.265,NA,NA,NA
Texas State,25,18,7,0.72,-3.85,-7.37,12,3,8,3,9,3,1660.0,1543.0,1015.0,537.0,1274.0,0.422,179.0,513.0,0.349,290.0,416.0,0.697,201.0,744.0,283.0,148.0,72.0,374.0,404.0,64.7,94.0,0.327,0.403,0.524,47.5,52.7,9.0,7.2,0.492,20.3,25.4,0.228,NA,NA,NA
Toledo,30,21,9,0.7,6.59,-1.88,15,4,12,1,7,5,2433.0,2179.0,1215.0,811.0,1905.0,0.426,228.0,766.0,0.298,329.0,451.0,0.729,358.0,1120.0,368.0,162.0,87.0,374.0,530.0,70.2,102.2,0.237,0.402,0.514,49.8,45.4,7.6,8.5,0.486,15.0,30.7,0.173,NA,NA,NA
Towson,18,4,14,0.222,-9.83,-2.33,3,9,4,4,0,6,1214.0,1349.0,730.0,478.0,1067.0,0.448,167.0,436.0,0.383,226.0,313.0,0.722,192.0,626.0,232.0,98.0,59.0,195.0,318.0,66.8,110.6,0.293,0.409,0.555,48.5,48.5,8.0,7.9,0.526,13.8,30.3,0.212,NA,NA,NA
Tulane,23,10,13,0.435,1.03,3.59,4,12,6,6,3,6,1470.0,1529.0,920.0,538.0,1281.0,0.42,197.0,551.0,0.358,256.0,384.0,0.667,247.0,890.0,367.0,122.0,78.0,344.0,388.0,67.8,98.1,0.3,0.43,0.522,54.2,68.2,7.8,10.2,0.497,19.0,30.6,0.2,NA,NA,NA
Utah Valley,22,11,11,0.5,-3.41,-1.61,9,4,8,4,3,6,1632.0,1635.0,885.0,565.0,1325.0,0.426,157.0,458.0,0.343,348.0,459.0,0.758,193.0,713.0,304.0,148.0,68.0,249.0,470.0,72.0,102.7,0.346,0.346,0.53,45.5,53.8,9.3,7.5,0.486,13.9,23.9,0.263,NA,NA,NA
VMI,25,13,12,0.52,-0.41,-0.78,7,7,11,1,1,10,2001.0,1897.0,1010.0,700.0,1640.0,0.427,239.0,708.0,0.338,258.0,382.0,0.675,249.0,913.0,326.0,172.0,65.0,257.0,407.0,72.3,103.8,0.233,0.432,0.521,48.7,46.6,9.4,8.1,0.5,12.4,24.7,0.157,NA,NA,NA
Wagner,20,13,7,0.65,-5.35,-7.9,13,5,7,3,6,4,1425.0,1374.0,815.0,450.0,1036.0,0.434,142.0,411.0,0.345,332.0,459.0,0.723,182.0,645.0,263.0,125.0,74.0,284.0,332.0,66.8,101.0,0.443,0.397,0.548,47.5,58.4,9.2,8.8,0.503,18.5,28.1,0.32,NA,NA,NA
Washington State,27,14,13,0.519,8.12,6.93,7,12,11,5,3,6,1853.0,1821.0,1110.0,649.0,1565.0,0.415,161.0,514.0,0.313,362.0,512.0,0.707,254.0,936.0,363.0,188.0,95.0,352.0,510.0,68.6,95.7,0.327,0.328,0.504,47.7,55.9,9.9,10.2,0.466,16.3,26.0,0.231,NA,NA,NA
Western Carolina,27,11,16,0.407,-7.43,-2.03,4,13,6,5,4,9,2039.0,2129.0,1105.0,785.0,1688.0,0.465,242.0,671.0,0.361,317.0,459.0,0.691,233.0,943.0,377.0,195.0,71.0,321.0,526.0,72.2,106.7,0.272,0.398,0.558,50.4,48.0,9.8,7.8,0.537,14.4,24.5,0.188,NA,NA,NA
Western Illinois,22,7,15,0.318,-12.48,-4.62,5,9,2,5,4,9,1606.0,1746.0,880.0,608.0,1286.0,0.473,173.0,439.0,0.394,357.0,491.0,0.727,173.0,803.0,310.0,127.0,92.0,266.0,448.0,73.5,108.0,0.382,0.341,0.575,48.9,51.0,7.9,10.6,0.54,14.9,23.0,0.278,NA,NA,NA
Western Kentucky,29,21,8,0.724,5.19,0.5,11,3,11,2,5,3,2108.0,1972.0,1170.0,722.0,1710.0,0.422,245.0,673.0,0.364,283.0,383.0,0.739,251.0,906.0,360.0,195.0,113.0,381.0,510.0,69.1,97.6,0.224,0.394,0.521,45.3,49.9,9.7,10.3,0.494,16.8,24.2,0.165,NA,NA,NA
William & Mary,17,7,10,0.412,-11.23,-3.99,4,6,1,3,5,6,1101.0,1224.0,685.0,465.0,1027.0,0.453,116.0,356.0,0.326,176.0,242.0,0.727,188.0,613.0,245.0,120.0,90.0,195.0,293.0,67.2,106.3,0.236,0.347,0.536,51.6,52.7,10.4,14.9,0.509,14.6,31.8,0.171,NA,NA,NA
Youngstown State,27,15,12,0.556,-9.78,-8.17,9,11,10,5,5,7,2010.0,1950.0,1095.0,718.0,1569.0,0.458,219.0,622.0,0.352,295.0,411.0,0.718,257.0,940.0,377.0,155.0,83.0,385.0,472.0,69.1,103.1,0.262,0.396,0.553,48.7,52.5,8.2,7.8,0.527,17.9,28.5,0.188,NA,NA,NA
