School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
Western Michigan,33,23,10,0.697,1.73,-1.45,14,4,13,2,6,7,2373,2235,1340,773,1883,0.411,225,728,0.309,464,651,0.713,385,1083,405,238,109,417,699,66.5,100.3,0.346,0.387,0.51,48.7,52.4,10.7,10.0,0.47,16.0,32.0,0.246,14.0,R64,SOUTH
Wichita State,36,35,1,0.972,16.65,1.74,18,0,17,0,12,0,2706,2141,1445,746,1911,0.39,211,684,0.308,438,674,0.65,339,1115,356,170,93,435,752,64.5,91.9,0.353,0.358,0.48,44.7,47.7,7.3,7.6,0.446,16.3,26.1,0.229,1.0,R32,MIDWEST
Winthrop,33,20,13,0.606,-6.43,-6.56,10,6,12,3,5,10,2442,2355,1345,812,1761,0.461,205,567,0.362,526,750,0.701,325,1127,400,209,140,469,623,67.4,103.8,0.426,0.322,0.556,51.3,49.3,9.2,12.1,0.519,18.1,30.5,0.299,NA,NA,NA
Wisconsin,38,30,8,0.789,19.69,10.19,12,6,14,3,8,3,2793,2432,1525,915,2135,0.429,184,540,0.341,418,579,0.722,350,1212,364,161,105,370,763,63.3,100.7,0.271,0.253,0.505,48.9,39.8,6.7,8.5,0.472,13.3,27.4,0.196,2.0,F4,WEST
Wofford,33,20,13,0.606,-4.32,-5.95,11,5,9,4,8,8,2205,2054,1325,727,1642,0.443,153,478,0.32,447,659,0.678,286,1046,326,184,111,424,557,63.0,98.3,0.401,0.291,0.525,49.0,44.8,8.8,8.8,0.489,17.8,27.9,0.272,15.0,R64,MIDWEST
Wright State,36,21,15,0.583,0.21,-2.8,10,6,13,3,5,12,2419,2234,1440,748,1762,0.425,194,594,0.327,544,754,0.721,326,1137,384,212,116,574,698,65.9,94.2,0.428,0.337,0.527,51.7,51.3,8.9,9.8,0.48,21.3,29.0,0.309,NA,NA,NA
Wyoming,33,18,15,0.545,4.4,2.34,9,9,14,4,3,11,2130,2035,1340,718,1768,0.406,196,619,0.317,403,566,0.712,349,1092,312,138,82,343,636,60.7,100.1,0.32,0.35,0.5,53.4,43.5,6.8,8.2,0.462,14.4,30.9,0.228,NA,NA,NA
Xavier,34,21,13,0.618,11.84,8.14,10,8,15,2,4,6,2442,2316,1370,797,1851,0.431,233,661,0.352,489,732,0.668,335,1069,489,187,161,381,689,65.7,102.9,0.395,0.357,0.527,46.8,61.4,8.3,11.9,0.494,14.8,28.7,0.264,12.0,R68,MIDWEST
Yale,33,19,14,0.576,-1.66,-1.28,9,5,9,4,9,10,2209,2182,1326,736,1696,0.434,217,595,0.365,493,691,0.713,280,1013,377,221,125,400,704,64.9,101.4,0.407,0.351,0.539,46.2,51.2,10.3,10.5,0.498,16.5,26.4,0.291,NA,NA,NA
Air Force,30,12,18,0.4,-4.08,1.71,6,12,8,9,3,8,1980,2074,1210,690,1595,0.433,212,647,0.328,482,687,0.702,295,1016,404,208,128,354,559,65.4,104.8,0.431,0.406,0.54,51.2,58.6,10.5,14.1,0.499,15.6,29.4,0.302,NA,NA,NA
Akron,34,21,13,0.618,1.16,-0.48,12,6,13,2,6,8,2332,2276,1375,809,1868,0.433,173,517,0.335,483,675,0.716,368,1128,378,223,106,439,644,65.5,101.1,0.361,0.277,0.52,49.0,46.7,9.9,9.1,0.479,16.7,32.5,0.259,NA,NA,NA
Alabama A&M,30,14,16,0.467,-13.86,-10.58,10,8,7,4,5,11,1936,2010,1215,642,1585,0.405,148,452,0.327,578,831,0.696,373,1141,291,197,93,413,588,66.5,99.6,0.524,0.285,0.508,52.9,45.3,9.8,8.9,0.452,17.3,34.3,0.365,NA,NA,NA
Alabama State,32,19,13,0.594,-12.84,-11.4,12,6,13,1,5,10,2265,2225,1300,789,1779,0.444,166,529,0.314,481,692,0.695,375,1181,383,195,101,476,647,68.1,100.5,0.389,0.297,0.528,50.5,48.5,8.8,7.9,0.49,18.4,33.3,0.27,NA,NA,NA
Alcorn State,31,12,19,0.387,-15.95,-9.27,9,9,9,3,2,13,1985,2101,1265,724,1684,0.43,179,524,0.342,474,667,0.711,339,1069,379,168,79,390,542,64.8,102.5,0.396,0.311,0.525,52.7,52.3,8.2,6.5,0.483,16.3,34.0,0.281,NA,NA,NA
Arkansas-Pine Bluff,31,13,18,0.419,-15.39,-6.9,11,7,6,3,6,12,1957,2188,1240,727,1559,0.466,203,566,0.359,531,776,0.684,325,1082,453,233,131,514,567,67.9,103.8,0.498,0.363,0.568,53.4,62.3,11.1,12.6,0.531,21.1,33.7,0.341,NA,NA,NA
Arkansas State,32,19,13,0.594,-0.44,-3.18,10,8,11,4,7,8,2432,2299,1315,811,1886,0.43,200,615,0.325,477,665,0.717,362,1172,360,195,91,421,650,68.6,102.0,0.353,0.326,0.522,51.5,44.4,8.7,8.6,0.483,16.1,31.1,0.253,NA,NA,NA
Army,31,15,16,0.484,-6.16,-4.66,10,8,7,7,7,8,2244,2269,1250,807,1755,0.46,208,541,0.384,447,621,0.72,343,1088,413,227,103,424,562,68.1,106.5,0.354,0.308,0.553,51.1,51.2,10.7,9.3,0.519,17.1,33.2,0.255,NA,NA,NA
Ball State,30,5,25,0.167,-10.17,0.65,2,16,5,9,0,16,1967,2214,1225,769,1671,0.46,158,476,0.332,518,738,0.702,302,996,412,258,110,339,577,67.0,107.9,0.442,0.285,0.548,47.3,53.6,12.6,11.3,0.507,14.4,29.4,0.31,NA,NA,NA
Bethune-Cookman,32,7,25,0.219,-16.86,-7.53,5,11,5,6,2,18,2032,2252,1290,728,1604,0.454,193,545,0.354,603,850,0.709,372,1121,421,196,147,406,554,63.4,110.2,0.53,0.34,0.561,52.8,57.8,9.6,13.4,0.514,16.8,36.9,0.376,NA,NA,NA
Binghamton,30,7,23,0.233,-16.15,-6.15,4,12,3,10,4,12,1840,2140,1215,724,1601,0.452,244,634,0.385,448,654,0.685,315,1074,442,222,104,394,605,65.6,107.4,0.408,0.396,0.56,52.5,61.0,11.1,10.6,0.528,17.1,32.4,0.28,NA,NA,NA
Boston College,32,8,24,0.25,3.01,8.62,4,14,4,9,3,11,2197,2354,1305,824,1771,0.465,182,493,0.369,524,719,0.729,357,1067,393,177,92,303,589,62.7,115.1,0.406,0.278,0.557,52.9,47.7,8.7,10.2,0.517,12.5,34.2,0.296,NA,NA,NA
Boston University,35,24,11,0.686,1.77,-2.4,15,3,11,6,11,4,2492,2346,1420,844,1924,0.439,229,647,0.354,429,607,0.707,351,1203,447,179,107,478,563,65.9,100.3,0.315,0.336,0.53,50.9,53.0,7.7,8.9,0.498,17.8,29.8,0.223,NA,NA,NA
Bowling Green State,32,12,20,0.375,-3.45,-0.2,6,12,7,8,4,11,2007,2055,1290,716,1740,0.411,199,570,0.349,424,650,0.652,353,1138,403,268,108,451,567,67.0,95.1,0.374,0.328,0.502,50.2,56.3,12.4,8.1,0.469,18.0,30.8,0.244,NA,NA,NA
Brown,29,15,14,0.517,-1.44,-4.04,7,7,8,6,7,8,2065,1951,1170,671,1703,0.394,163,544,0.3,446,627,0.711,315,1068,343,184,128,343,536,69.4,96.1,0.368,0.319,0.488,48.1,51.1,9.1,10.8,0.442,14.6,27.6,0.262,NA,NA,NA
Bryant,32,18,14,0.563,-4.25,-4.89,10,6,11,4,7,9,2351,2304,1290,819,1888,0.434,243,675,0.36,423,622,0.68,402,1165,415,216,143,404,585,67.9,105.2,0.329,0.358,0.528,51.5,50.7,9.9,12.1,0.498,15.6,33.8,0.224,NA,NA,NA
Cal State Northridge,35,17,18,0.486,-4.89,-3.29,7,9,11,3,2,14,2689,2712,1441,924,2033,0.455,268,769,0.349,596,847,0.704,386,1154,513,210,119,431,724,68.7,109.5,0.417,0.378,0.557,48.1,55.5,8.5,7.7,0.52,15.0,31.0,0.293,NA,NA,NA
UC Riverside,31,10,21,0.323,-7.64,-2.33,5,11,8,7,2,13,2117,2214,1260,741,1716,0.432,197,521,0.378,535,718,0.745,321,1084,397,206,114,383,587,67.5,104.0,0.418,0.304,0.538,50.8,53.6,9.7,9.1,0.489,15.7,30.5,0.312,NA,NA,NA
Campbell,32,12,20,0.375,-14.04,-7.33,6,10,9,7,3,12,2164,2291,1295,828,1807,0.458,184,536,0.343,451,659,0.684,388,1123,400,231,83,343,493,64.0,110.5,0.365,0.297,0.54,51.7,48.3,11.1,8.7,0.509,13.9,35.5,0.25,NA,NA,NA
Canisius,34,21,13,0.618,1.24,-1.95,14,6,9,4,8,7,2661,2570,1350,879,1952,0.45,230,689,0.334,499,690,0.723,428,1204,509,198,92,453,633,69.1,110.2,0.353,0.353,0.564,52.1,57.9,8.5,7.1,0.509,16.6,37.2,0.256,NA,NA,NA
Central Arkansas,29,8,21,0.276,-16.25,-5.54,5,13,7,8,1,13,2165,2360,1168,801,1718,0.466,165,470,0.351,593,832,0.713,385,1182,453,210,85,436,550,74.3,108.8,0.484,0.274,0.558,54.6,56.6,9.7,6.9,0.514,17.1,36.9,0.345,NA,NA,NA
Central Connecticut State,30,11,19,0.367,-13.1,-6.06,7,9,5,8,6,10,2117,2318,1210,831,1849,0.449,227,624,0.364,429,625,0.686,411,1187,378,201,141,392,497,70.8,108.3,0.338,0.337,0.54,53.4,45.5,9.4,10.9,0.511,15.4,36.3,0.232,NA,NA,NA
Central Michigan,31,10,21,0.323,-8.82,-2.72,3,15,8,8,2,13,2246,2288,1260,806,1643,0.491,215,605,0.355,461,626,0.736,291,1057,428,177,110,420,587,65.8,110.3,0.381,0.368,0.59,52.1,53.1,8.5,11.1,0.556,17.8,31.2,0.281,NA,NA,NA
Charleston Southern,31,13,18,0.419,-5.27,-5.75,6,10,8,6,4,12,2523,2242,1265,767,1773,0.433,242,627,0.386,466,671,0.694,317,1075,384,161,123,394,559,68.6,103.3,0.378,0.354,0.536,48.1,50.1,7.4,11.3,0.501,15.9,28.5,0.263,NA,NA,NA
Charlotte,31,17,14,0.548,-0.69,-0.5,7,9,10,5,3,8,2215,2221,1250,795,1827,0.435,207,632,0.328,424,659,0.643,341,1084,375,214,100,379,638,69.7,101.9,0.361,0.346,0.519,47.7,47.2,9.8,8.0,0.492,15.0,29.7,0.232,NA,NA,NA
Chicago State,32,13,19,0.406,-10.47,-2.44,8,8,9,5,4,13,2232,2439,1305,788,1732,0.455,223,635,0.351,640,916,0.699,392,1285,432,173,130,511,596,69.6,107.4,0.529,0.367,0.563,56.2,54.8,7.6,10.6,0.519,19.1,36.6,0.37,NA,NA,NA
The Citadel,33,7,26,0.212,-17.61,-6.75,2,14,6,8,0,15,2211,2453,1330,870,1927,0.451,230,659,0.349,483,717,0.674,397,1208,422,198,121,345,611,66.5,110.9,0.372,0.342,0.541,52.5,48.5,9.0,10.1,0.511,13.2,33.2,0.251,NA,NA,NA
Colorado State,32,16,16,0.5,3.29,2.16,7,11,14,6,2,9,2347,2230,1280,769,1741,0.442,230,616,0.373,462,648,0.713,294,1049,397,155,110,352,697,65.8,105.9,0.372,0.354,0.544,46.6,51.6,7.4,8.6,0.508,14.7,26.9,0.265,NA,NA,NA
Columbia,34,21,13,0.618,2.21,-1.92,8,6,14,4,5,8,2313,2151,1384,749,1751,0.428,165,470,0.351,488,706,0.691,295,1015,333,183,117,360,617,61.8,100.5,0.403,0.268,0.515,47.7,44.5,8.6,12.4,0.475,14.7,26.3,0.279,NA,NA,NA
Coppin State,32,12,20,0.375,-11.09,-4.99,7,9,5,7,5,10,2231,2403,1285,858,1852,0.463,248,696,0.356,439,662,0.663,407,1255,516,177,141,433,650,68.5,109.2,0.357,0.376,0.555,53.9,60.1,8.0,12.6,0.53,16.7,36.6,0.237,NA,NA,NA
Cornell,28,2,26,0.071,-15.6,0.03,1,13,2,11,0,15,1795,2195,1130,740,1493,0.496,208,508,0.409,507,701,0.723,279,1011,412,166,99,290,460,65.2,119.2,0.47,0.34,0.601,53.5,55.7,9.0,10.0,0.565,13.7,32.2,0.34,NA,NA,NA
Dartmouth,28,12,16,0.429,-4.85,-3.24,5,9,8,7,4,9,1905,1864,1125,602,1356,0.444,168,461,0.364,492,658,0.748,230,869,292,155,107,366,538,64.4,102.9,0.485,0.34,0.559,48.4,48.5,8.6,10.1,0.506,18.0,26.9,0.363,NA,NA,NA
Delaware State,30,9,21,0.3,-12.64,-6.11,5,11,7,7,2,12,1847,1946,1215,664,1544,0.43,167,559,0.299,451,636,0.709,339,1023,385,172,114,340,526,61.2,104.7,0.412,0.362,0.527,52.1,58.0,9.3,10.9,0.484,15.6,33.8,0.292,NA,NA,NA
Denver,31,16,15,0.516,0.84,-0.42,8,6,9,4,5,8,2044,1999,1260,688,1437,0.479,145,416,0.349,478,695,0.688,288,972,347,159,88,388,500,59.2,107.2,0.484,0.289,0.566,54.6,50.4,8.5,10.0,0.529,18.0,33.1,0.333,NA,NA,NA
DePaul,33,12,21,0.364,1.5,7.47,3,15,8,9,3,9,2290,2487,1340,848,1768,0.48,210,561,0.374,581,825,0.704,335,1130,440,219,155,430,662,67.3,110.3,0.467,0.317,0.576,50.2,51.9,9.7,12.2,0.539,16.6,32.0,0.329,NA,NA,NA
Detroit Mercy,32,13,19,0.406,-3.25,-0.25,6,10,8,7,5,12,2275,2267,1305,738,1725,0.428,216,598,0.361,575,832,0.691,338,1108,447,185,119,438,621,68.0,102.2,0.482,0.347,0.535,48.6,60.6,8.3,9.4,0.49,17.1,30.4,0.333,NA,NA,NA
Duquesne,30,13,17,0.433,0.66,1.03,5,11,6,8,7,6,2200,2211,1200,780,1712,0.456,264,671,0.393,387,576,0.672,299,1058,508,151,120,361,563,68.3,108.0,0.336,0.392,0.557,50.0,65.1,7.4,10.9,0.533,15.4,28.9,0.226,NA,NA,NA
East Carolina,34,17,17,0.5,-4.08,-2.41,5,11,10,7,3,10,2477,2411,1360,892,1977,0.451,220,680,0.324,407,609,0.668,414,1206,503,207,121,410,657,66.5,106.7,0.308,0.344,0.532,51.3,56.4,9.2,11.6,0.507,15.3,34.4,0.206,NA,NA,NA
Eastern Illinois,30,11,19,0.367,-11.53,-4.21,7,9,7,7,4,11,2030,2206,1200,745,1591,0.468,205,524,0.391,511,721,0.709,305,988,397,219,107,361,575,66.4,110.7,0.453,0.329,0.57,50.4,53.3,11.0,9.5,0.533,15.7,31.7,0.321,NA,NA,NA
Eastern Michigan,37,22,15,0.595,1.79,0.67,10,8,16,3,4,11,2423,2270,1495,739,2001,0.369,249,796,0.313,543,783,0.693,510,1428,463,224,155,564,753,65.0,93.5,0.391,0.398,0.478,52.3,62.7,9.2,11.1,0.432,19.2,36.4,0.271,NA,NA,NA
Elon,32,18,14,0.563,-4.02,-4.5,11,5,11,4,7,6,2392,2281,1290,806,1837,0.439,174,520,0.335,495,728,0.68,358,1113,332,205,78,364,603,67.9,104.2,0.396,0.283,0.522,50.6,41.2,9.4,7.1,0.486,14.3,31.0,0.269,NA,NA,NA
Evansville,33,14,19,0.424,-3.12,1.2,6,12,10,7,3,11,2290,2383,1330,831,1862,0.446,238,668,0.356,483,684,0.706,372,1126,438,210,147,411,665,66.7,107.4,0.367,0.359,0.545,51.6,52.7,9.5,11.5,0.51,15.8,32.3,0.259,NA,NA,NA
Fairfield,32,7,25,0.219,-7.37,-0.81,4,16,4,9,2,13,2030,2240,1285,699,1649,0.424,154,445,0.346,688,967,0.711,320,1133,339,243,120,358,606,66.9,104.2,0.586,0.27,0.531,50.0,48.5,11.3,11.0,0.471,14.5,29.1,0.417,NA,NA,NA
Florida A&M,32,14,18,0.438,-12.31,-7.58,8,8,9,3,3,14,2281,2370,1290,772,1809,0.427,170,515,0.33,656,973,0.674,435,1282,399,230,148,478,587,72.0,102.1,0.538,0.285,0.522,50.6,51.7,9.9,10.8,0.474,17.4,35.9,0.363,NA,NA,NA
Florida Atlantic,32,10,22,0.313,-5.12,-0.42,5,11,7,8,3,11,2120,2192,1280,752,1787,0.421,165,505,0.327,523,743,0.704,384,1134,346,196,99,350,570,65.5,104.5,0.416,0.283,0.512,49.0,46.0,9.3,8.8,0.467,14.1,32.9,0.293,NA,NA,NA
Florida International,31,15,16,0.484,-5.4,-1.58,7,9,9,6,5,8,2128,2170,1250,766,1780,0.43,189,579,0.326,449,653,0.688,370,1071,426,189,116,388,569,67.2,103.4,0.367,0.325,0.519,48.9,55.6,9.0,9.7,0.483,15.7,32.7,0.252,NA,NA,NA
Fordham,31,10,21,0.323,-3.16,3.14,2,14,7,8,2,12,2224,2419,1245,829,1793,0.462,224,628,0.357,537,760,0.707,390,1208,458,202,106,387,591,69.2,112.4,0.424,0.35,0.562,51.2,55.2,9.4,8.7,0.525,15.2,35.6,0.299,NA,NA,NA
Furman,30,9,21,0.3,-17.44,-7.4,3,13,6,8,3,12,1955,2196,1205,794,1724,0.461,230,611,0.376,378,535,0.707,340,1038,427,210,100,329,566,65.5,111.3,0.31,0.354,0.555,52.5,53.8,10.6,9.5,0.527,14.3,33.6,0.219,NA,NA,NA
George Mason,31,11,20,0.355,2.03,4.58,5,12,6,8,4,8,2154,2233,1255,746,1677,0.445,188,561,0.335,553,794,0.696,313,1044,381,216,106,378,593,67.7,105.2,0.473,0.335,0.544,49.3,51.1,10.2,8.3,0.501,15.5,29.9,0.33,NA,NA,NA
Georgia Southern,34,15,19,0.441,-11.44,-8.6,6,10,7,6,5,11,2406,2395,1375,861,1923,0.448,240,703,0.341,433,623,0.695,349,1200,446,172,102,438,619,67.1,103.8,0.324,0.366,0.54,50.1,51.8,7.5,8.4,0.51,16.5,29.7,0.225,NA,NA,NA
Grambling,29,5,24,0.172,-24.61,-9.05,3,15,3,8,1,15,1903,2316,1160,833,1627,0.512,203,542,0.375,447,677,0.66,322,1036,465,215,96,379,523,69.0,115.7,0.416,0.333,0.594,53.4,55.8,10.7,9.4,0.574,16.3,35.5,0.275,NA,NA,NA
High Point,31,16,15,0.516,-8.23,-5.23,12,4,10,3,6,11,2203,2253,1245,800,1715,0.466,225,636,0.354,428,603,0.71,333,1012,444,203,84,373,531,65.5,110.5,0.352,0.371,0.563,50.7,55.5,10.0,6.9,0.532,15.7,32.7,0.25,NA,NA,NA
Hofstra,33,10,23,0.303,-6.56,-1.89,5,11,7,8,1,13,2260,2414,1325,828,1829,0.453,242,642,0.377,516,754,0.684,347,1108,434,203,115,331,655,65.3,111.5,0.412,0.351,0.552,48.1,52.4,9.4,10.4,0.519,13.1,30.9,0.282,NA,NA,NA
Houston Christian,31,6,25,0.194,-17.39,-5.39,2,16,5,8,1,15,2091,2373,1250,825,1833,0.45,181,549,0.33,542,784,0.691,372,1153,395,229,143,368,586,70.2,108.2,0.428,0.3,0.538,50.9,47.9,10.4,11.2,0.499,14.3,32.8,0.296,NA,NA,NA
Howard,33,8,25,0.242,-16.77,-5.22,5,11,4,6,2,17,2020,2344,1335,739,1716,0.431,217,651,0.333,649,937,0.693,409,1206,443,229,140,487,675,67.1,104.6,0.546,0.379,0.542,52.4,59.9,10.2,12.0,0.494,18.4,36.5,0.378,NA,NA,NA
Idaho State,29,11,18,0.379,-6.42,-4.72,8,12,9,4,2,13,2054,2036,1175,706,1562,0.452,254,670,0.379,370,540,0.685,298,922,384,153,114,374,571,64.5,107.5,0.346,0.429,0.56,47.7,54.4,8.1,10.4,0.533,17.1,30.9,0.237,NA,NA,NA
Idaho,34,16,18,0.471,-6.42,-3.72,7,9,7,6,5,9,2461,2536,1375,893,1935,0.461,211,628,0.336,539,791,0.681,358,1148,453,164,111,354,698,66.9,110.2,0.409,0.325,0.549,49.7,50.7,7.1,8.8,0.516,13.3,30.8,0.279,NA,NA,NA
Illinois-Chicago,31,6,25,0.194,-7.17,0.63,1,15,2,12,2,11,2071,2248,1240,752,1616,0.465,201,525,0.383,543,780,0.696,282,1037,422,184,135,360,598,66.5,109.0,0.483,0.325,0.566,49.6,56.1,8.9,11.5,0.528,15.3,28.2,0.336,NA,NA,NA
Illinois State,34,18,16,0.529,1.08,1.77,9,9,14,3,3,11,2323,2329,1375,779,1854,0.42,239,679,0.352,532,791,0.673,381,1272,468,185,115,470,646,67.7,100.1,0.427,0.366,0.522,51.9,60.1,8.0,10.4,0.485,17.4,31.1,0.287,NA,NA,NA
Incarnate Word,27,21,6,0.778,-8.47,-10.74,9,5,14,1,7,5,2216,1935,1085,682,1689,0.404,176,520,0.338,395,568,0.695,321,954,344,203,90,359,565,73.4,97.2,0.336,0.308,0.494,47.1,50.4,10.2,8.5,0.456,15.5,29.4,0.234,NA,NA,NA
Indiana State,34,23,11,0.676,3.29,1.19,12,6,11,2,8,7,2416,2328,1360,789,1805,0.437,213,602,0.354,537,773,0.695,309,1113,425,202,115,395,656,66.5,103.0,0.428,0.334,0.536,49.6,53.9,8.9,9.7,0.496,15.4,27.2,0.298,NA,NA,NA
Purdue-Fort Wayne,36,25,11,0.694,-0.2,-3.87,10,4,13,2,8,8,2774,2555,1405,907,1955,0.464,219,626,0.35,448,623,0.719,317,1057,431,202,103,429,680,68.2,106.6,0.319,0.32,0.568,47.2,47.5,8.4,8.2,0.52,16.0,28.3,0.229,NA,NA,NA
IUPUI,32,6,26,0.188,-14.33,-1.36,1,13,5,10,1,13,2126,2383,1283,868,1845,0.47,190,530,0.358,457,607,0.753,321,1134,468,198,102,330,556,66.9,111.1,0.329,0.287,0.559,53.3,53.9,9.2,7.6,0.522,13.4,30.4,0.248,NA,NA,NA
Jackson State,31,11,20,0.355,-11.62,-8.72,7,11,6,6,5,13,2041,2131,1251,674,1563,0.431,198,571,0.347,585,874,0.669,315,1047,354,222,111,448,593,67.8,100.5,0.559,0.365,0.539,48.9,52.5,10.5,8.6,0.495,18.5,30.3,0.374,NA,NA,NA
Jacksonville,30,12,18,0.4,-11.86,-4.86,8,10,10,5,2,13,2231,2385,1200,846,1754,0.482,233,611,0.381,460,663,0.694,362,1105,454,205,95,404,611,70.7,112.4,0.378,0.348,0.576,51.8,53.7,9.7,8.1,0.549,16.3,35.2,0.262,NA,NA,NA
James Madison,31,11,20,0.355,-7.65,-2.2,6,10,5,5,4,12,1961,2130,1245,697,1650,0.422,226,643,0.351,510,733,0.696,341,1088,361,174,78,370,621,64.7,105.7,0.444,0.39,0.533,51.0,51.8,8.6,7.6,0.491,15.6,31.8,0.309,NA,NA,NA
Kennesaw State,31,6,25,0.194,-16.16,-4.05,3,15,4,11,2,14,2016,2304,1240,777,1699,0.457,168,502,0.335,582,786,0.74,364,1108,355,253,116,400,552,68.2,108.9,0.463,0.295,0.556,52.1,45.7,12.0,10.4,0.507,16.2,35.1,0.343,NA,NA,NA
La Salle,31,15,16,0.484,4.1,4.75,7,9,8,5,4,8,2100,2120,1261,772,1772,0.436,161,486,0.331,415,569,0.729,352,1100,427,182,159,362,544,65.2,103.2,0.321,0.274,0.519,50.0,55.3,8.9,13.3,0.481,15.1,32.5,0.234,NA,NA,NA
Lamar,30,4,26,0.133,-16.61,-6.04,3,15,2,11,1,14,2001,2318,1200,845,1729,0.489,195,515,0.379,433,666,0.65,347,1075,469,222,119,386,562,69.4,111.3,0.385,0.298,0.567,53.2,55.5,10.7,9.1,0.545,15.9,34.2,0.25,NA,NA,NA
Lehigh,32,14,18,0.438,-6.52,-3.83,7,11,9,5,4,11,2121,2207,1301,795,1872,0.425,211,621,0.34,406,582,0.698,380,1175,484,187,129,359,547,65.5,103.6,0.311,0.332,0.514,52.4,60.9,8.8,10.7,0.481,14.3,32.6,0.217,NA,NA,NA
Long Beach State,32,15,17,0.469,1.44,2.71,10,6,9,4,5,9,2236,2255,1295,785,1796,0.437,216,648,0.333,469,665,0.705,363,1133,413,173,108,406,571,66.5,104.6,0.37,0.361,0.534,49.0,52.6,8.0,8.4,0.497,16.1,32.6,0.261,NA,NA,NA
Longwood,32,8,24,0.25,-20.31,-5.56,3,13,5,9,3,12,2235,2570,1280,863,1826,0.473,260,706,0.368,584,786,0.743,382,1193,524,190,145,420,526,69.7,115.2,0.43,0.387,0.584,54.5,60.7,8.5,10.9,0.544,16.0,35.7,0.32,NA,NA,NA
Louisiana-Monroe,27,10,17,0.37,-5.21,0.02,7,11,6,6,4,10,1738,1851,1100,652,1516,0.43,177,543,0.326,370,562,0.658,297,944,343,193,108,296,470,64.9,103.8,0.371,0.358,0.519,50.0,52.6,10.8,10.6,0.488,14.2,30.8,0.244,NA,NA,NA
Louisiana Tech,37,29,8,0.784,12.44,-1.2,13,3,14,1,10,5,2998,2460,1485,871,2099,0.415,180,577,0.312,538,807,0.667,415,1351,379,205,127,606,761,72.1,91.9,0.384,0.275,0.496,48.3,43.5,7.7,9.0,0.458,19.6,30.0,0.256,NA,NA,NA
Loyola Marymount,32,13,19,0.406,-0.49,4.03,4,14,6,6,3,10,2345,2468,1266,850,1824,0.466,197,535,0.368,571,779,0.733,385,1163,461,195,116,441,603,71.2,109.5,0.427,0.293,0.562,51.7,54.2,8.7,8.0,0.52,16.7,35.4,0.313,NA,NA,NA
Loyola (MD),30,11,19,0.367,-10.58,-3.23,6,12,7,7,4,12,1957,2158,1215,737,1607,0.459,203,502,0.404,481,654,0.735,344,1088,420,161,116,413,549,65.5,108.5,0.407,0.312,0.563,53.8,57.0,8.1,9.7,0.522,17.7,36.2,0.299,NA,NA,NA
Maine,29,6,23,0.207,-17.58,-4.72,4,12,4,9,1,12,2091,2404,1165,856,1824,0.469,208,583,0.357,484,705,0.687,378,1171,461,214,110,387,519,74.2,111.3,0.387,0.32,0.557,54.8,53.9,9.9,9.4,0.526,15.2,35.2,0.265,NA,NA,NA
Marist,31,12,19,0.387,-4.94,-1.27,9,11,9,4,3,11,2119,2233,1260,780,1750,0.446,211,553,0.382,462,671,0.689,356,1148,392,203,99,415,595,67.4,105.2,0.383,0.316,0.54,52.1,50.3,9.6,8.6,0.506,16.7,33.0,0.264,NA,NA,NA
Maryland-Eastern Shore,30,6,24,0.2,-17.03,-6.61,4,12,5,8,1,15,1996,2251,1199,775,1634,0.474,199,536,0.371,502,702,0.715,338,1064,449,169,91,389,570,67.0,112.1,0.43,0.328,0.572,52.1,57.9,8.4,8.4,0.535,16.5,34.6,0.307,NA,NA,NA
Massachusetts-Lowell,28,10,18,0.357,-13.71,-4.53,8,8,6,6,4,12,1718,1938,1125,692,1560,0.444,172,536,0.321,382,538,0.71,338,1021,431,179,88,336,527,64.5,106.8,0.345,0.344,0.534,53.7,62.3,9.9,10.2,0.499,15.6,35.6,0.245,NA,NA,NA
McNeese State,31,11,20,0.355,-13.15,-4.01,9,9,7,3,3,14,2111,2358,1250,814,1847,0.441,245,647,0.379,485,676,0.717,408,1226,466,213,109,398,546,69.0,109.4,0.366,0.35,0.544,51.8,57.2,9.9,9.1,0.507,15.5,35.7,0.263,NA,NA,NA
Miami (OH),31,13,18,0.419,-4.37,0.13,8,10,8,6,5,11,2023,2160,1250,767,1666,0.46,258,681,0.379,368,541,0.68,295,1056,469,190,128,454,514,66.8,103.5,0.325,0.409,0.562,52.2,61.1,9.1,11.0,0.538,19.1,29.6,0.221,NA,NA,NA
Mississippi Valley State,32,9,23,0.281,-21.08,-8.35,5,13,6,4,1,17,2293,2582,1281,905,1818,0.498,172,469,0.367,600,884,0.679,335,1211,379,229,126,461,607,73.9,109.2,0.486,0.258,0.577,52.1,41.9,9.7,9.8,0.545,17.1,31.1,0.33,NA,NA,NA
Kansas City,30,10,20,0.333,-9.0,-1.93,7,9,5,9,5,10,2085,2295,1200,783,1692,0.463,207,595,0.348,522,729,0.716,315,1124,428,188,128,418,600,71.5,107.0,0.431,0.352,0.563,53.4,54.7,8.8,11.2,0.524,17.0,31.3,0.309,NA,NA,NA
