School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
Missouri State,33,18,15,0.545,3.06,0.43,7,11,10,5,4,8,2313,2197,1325,779,1898,0.41,231,697,0.331,408,565,0.722,301,1085,381,180,106,326,537,66.2,100.2,0.298,0.367,0.507,46.0,48.9,8.2,8.5,0.471,13.1,25.4,0.215,NA,NA,NA
Monmouth,31,11,20,0.355,-2.41,-1.25,7,11,6,6,4,12,2336,2372,1280,781,1805,0.433,292,825,0.354,518,750,0.691,308,1071,415,211,120,413,657,71.0,104.4,0.416,0.457,0.549,49.0,53.1,9.3,10.5,0.514,16.0,26.9,0.287,NA,NA,NA
Montana State,32,13,19,0.406,-8.69,-3.52,6,12,8,6,3,12,2434,2524,1295,897,1884,0.476,247,701,0.352,483,684,0.706,287,1165,412,189,106,425,658,72.1,108.0,0.363,0.372,0.571,49.9,45.9,8.1,8.8,0.542,16.1,26.2,0.256,NA,NA,NA
Morgan State,31,13,18,0.419,-15.11,-11.98,7,8,8,2,3,15,2273,2338,1260,791,1772,0.446,239,687,0.348,517,736,0.702,334,1126,449,194,119,463,665,71.4,104.0,0.415,0.388,0.551,48.7,56.8,8.6,8.5,0.514,17.9,30.4,0.292,NA,NA,NA
Navy,32,20,12,0.625,-6.91,-7.2,11,7,9,6,9,6,2199,2125,1285,744,1645,0.452,247,678,0.364,390,549,0.71,215,939,399,205,119,465,600,66.9,98.9,0.334,0.412,0.558,45.8,53.6,9.5,10.7,0.527,19.6,21.9,0.237,NA,NA,NA
Omaha,31,9,22,0.29,-9.88,0.33,4,10,8,4,1,15,2373,2588,1260,951,1981,0.48,276,739,0.373,410,546,0.751,318,1136,460,187,119,366,502,72.6,113.2,0.276,0.373,0.578,52.1,48.4,8.2,9.8,0.55,14.0,29.4,0.207,NA,NA,NA
Nevada-Las Vegas,33,20,13,0.606,7.2,1.87,8,10,13,6,5,6,2753,2577,1345,951,2208,0.431,248,704,0.352,427,578,0.739,401,1149,416,221,103,382,731,73.7,104.0,0.262,0.319,0.519,46.3,43.7,8.9,7.1,0.487,13.3,29.9,0.193,NA,NA,NA
New Hampshire,31,10,21,0.323,-8.38,-4.31,6,10,8,7,2,12,2103,2085,1240,712,1648,0.432,212,639,0.332,449,663,0.677,217,1016,301,181,84,315,546,66.6,101.0,0.402,0.388,0.531,46.1,42.3,8.8,8.2,0.496,13.8,20.7,0.272,NA,NA,NA
Niagara,33,19,14,0.576,-4.84,-4.21,12,6,9,5,10,7,2748,2769,1330,1012,2200,0.46,289,761,0.38,456,646,0.706,395,1284,537,167,126,387,663,74.9,111.1,0.294,0.346,0.552,50.0,53.1,6.7,9.2,0.526,13.4,30.7,0.207,NA,NA,NA
Nicholls State,32,21,11,0.656,-3.54,-5.86,15,3,12,3,9,7,2641,2411,1280,824,1868,0.441,206,615,0.335,557,820,0.679,349,1155,412,223,118,552,599,76.9,98.0,0.439,0.329,0.534,49.3,50.0,9.1,9.3,0.496,19.6,29.5,0.298,NA,NA,NA
NJIT,30,14,16,0.467,-7.25,-5.53,7,7,10,7,4,9,2248,2197,1210,795,1726,0.461,206,572,0.36,401,569,0.705,287,1038,375,187,129,440,513,71.0,102.3,0.33,0.331,0.55,49.4,47.2,8.7,11.2,0.52,18.1,28.2,0.232,NA,NA,NA
North Carolina A&T,35,20,15,0.571,-12.58,-11.22,11,5,12,0,5,13,2623,2605,1415,956,2093,0.457,239,725,0.33,454,661,0.687,351,1215,482,205,107,463,692,71.1,103.5,0.316,0.346,0.541,49.3,50.4,8.1,8.2,0.514,16.1,28.0,0.217,NA,NA,NA
Northern Arizona,32,5,27,0.156,-14.67,-1.04,2,16,2,10,3,14,2100,2512,1290,859,1828,0.47,301,774,0.389,493,666,0.74,302,1161,489,231,112,434,657,70.7,110.2,0.364,0.423,0.586,51.9,56.9,10.1,9.6,0.552,16.8,28.6,0.27,NA,NA,NA
Northern Colorado,38,26,12,0.684,3.67,-2.27,11,7,14,3,7,8,3080,2776,1535,1014,2279,0.445,185,564,0.328,561,818,0.686,328,1360,384,203,107,497,734,73.7,98.1,0.359,0.247,0.52,48.7,37.9,7.2,7.6,0.486,15.7,23.5,0.246,NA,NA,NA
Northern Illinois,32,13,19,0.406,-6.71,-1.71,6,12,11,4,1,13,2319,2407,1285,861,1866,0.461,274,763,0.359,411,592,0.694,317,1117,470,155,131,401,569,69.3,108.2,0.317,0.409,0.56,50.3,54.6,7.0,9.7,0.535,15.7,28.7,0.22,NA,NA,NA
Northwestern State,29,4,25,0.138,-21.02,-4.18,1,17,1,11,3,13,1868,2264,1160,789,1691,0.467,218,591,0.369,468,679,0.689,322,1081,438,248,106,403,528,72.2,108.1,0.402,0.349,0.562,51.1,55.5,11.8,8.6,0.531,16.7,32.2,0.277,NA,NA,NA
Oakland,33,19,14,0.576,-1.82,-3.76,10,8,11,4,7,8,2580,2516,1330,931,2066,0.451,237,635,0.373,417,575,0.725,350,1186,483,246,141,405,619,72.2,104.9,0.278,0.307,0.538,49.6,51.9,10.3,11.9,0.508,14.8,28.5,0.202,NA,NA,NA
Pacific,32,14,18,0.438,-0.55,1.8,9,9,8,8,6,9,2280,2316,1290,798,1760,0.453,257,707,0.364,463,619,0.748,287,1047,459,159,90,395,634,67.0,107.2,0.352,0.402,0.564,49.1,57.5,7.4,6.8,0.526,16.1,27.6,0.263,NA,NA,NA
Penn State,39,26,13,0.667,15.85,7.79,9,9,15,4,6,7,2915,2601,1570,928,2182,0.425,251,733,0.342,494,700,0.706,378,1288,461,215,143,521,696,67.9,97.6,0.321,0.336,0.517,48.2,49.7,8.1,9.3,0.483,17.2,28.2,0.226,NA,NA,NA
Pepperdine,32,6,26,0.188,-6.5,1.82,2,16,5,11,0,14,2283,2516,1290,887,1821,0.487,305,761,0.401,437,604,0.724,267,1045,550,181,131,344,608,67.8,115.1,0.332,0.418,0.597,49.2,62.0,8.3,10.2,0.571,14.0,26.2,0.24,NA,NA,NA
Portland State,34,20,14,0.588,-0.14,-1.04,9,9,8,5,10,6,2897,2698,1375,937,1972,0.475,251,684,0.367,573,822,0.697,343,1263,513,212,143,615,667,76.5,102.5,0.417,0.347,0.571,49.2,54.7,8.1,9.9,0.539,20.7,29.7,0.291,NA,NA,NA
Portland,32,10,22,0.313,-6.6,2.43,4,14,7,9,3,9,2221,2372,1290,838,1926,0.435,271,793,0.342,425,609,0.698,352,1187,485,173,83,351,599,68.5,107.3,0.316,0.412,0.535,53.9,57.9,7.8,7.7,0.505,13.7,30.3,0.221,NA,NA,NA
Presbyterian,32,11,21,0.344,-14.33,-5.53,4,14,8,8,2,13,2124,2273,1285,837,1769,0.473,238,652,0.365,361,498,0.725,296,1099,444,164,89,371,522,64.7,109.3,0.282,0.369,0.567,52.3,53.0,7.9,9.0,0.54,15.6,29.4,0.204,NA,NA,NA
Quinnipiac,33,12,21,0.364,-9.5,-4.44,7,11,6,6,3,12,2364,2531,1355,908,1960,0.463,286,722,0.396,429,589,0.728,324,1181,487,214,115,376,646,67.9,110.0,0.301,0.368,0.565,50.8,53.6,9.3,11.8,0.536,14.4,28.5,0.219,NA,NA,NA
Rice,31,7,24,0.226,-8.63,-0.04,4,14,5,10,2,13,2114,2347,1250,850,1897,0.448,284,796,0.357,363,518,0.701,318,1154,514,216,77,368,577,70.1,107.1,0.273,0.42,0.548,50.3,60.5,9.9,8.3,0.523,14.7,28.1,0.191,NA,NA,NA
Richmond,32,12,20,0.375,-0.17,3.61,9,9,6,9,4,8,2297,2418,1295,882,1805,0.489,236,635,0.372,418,566,0.739,284,1107,471,202,103,421,489,68.3,109.4,0.314,0.352,0.583,53.2,53.4,9.1,8.8,0.554,16.9,28.3,0.232,NA,NA,NA
Rider,32,22,10,0.688,0.94,-2.65,15,3,12,1,8,7,2620,2505,1285,852,1904,0.447,305,821,0.371,496,701,0.708,333,1171,481,198,146,493,693,74.8,104.3,0.368,0.431,0.56,48.3,56.5,8.2,11.0,0.528,18.1,28.6,0.261,NA,NA,NA
Sacramento State,32,7,25,0.219,-8.9,-0.74,4,14,6,9,1,12,2157,2358,1285,820,1803,0.455,247,662,0.373,471,619,0.761,312,1148,417,180,98,386,549,67.5,108.8,0.343,0.367,0.562,52.9,50.9,8.3,8.0,0.523,15.5,29.2,0.261,NA,NA,NA
Sacred Heart,31,10,21,0.323,-11.38,-6.98,5,13,5,9,4,11,2129,2237,1245,794,1806,0.44,243,719,0.338,406,593,0.685,252,1006,376,207,104,327,535,69.5,103.4,0.328,0.398,0.536,44.8,47.4,9.6,8.5,0.507,13.5,22.6,0.225,NA,NA,NA
Saint Francis (PA),31,18,13,0.581,-6.12,-6.71,12,6,11,3,7,10,2450,2355,1260,893,1936,0.461,255,729,0.35,314,451,0.696,339,1120,491,165,116,424,583,70.8,105.6,0.233,0.377,0.548,51.7,55.0,7.4,9.9,0.527,16.5,30.6,0.162,NA,NA,NA
Saint Peter's,32,14,18,0.438,-5.24,-4.37,6,12,8,5,3,12,2085,2113,1310,685,1659,0.413,237,721,0.329,504,701,0.719,308,1092,392,179,84,454,502,65.0,99.3,0.423,0.435,0.53,51.0,57.2,8.4,8.3,0.484,18.6,28.9,0.304,NA,NA,NA
Sam Houston State,36,21,15,0.583,-5.14,-4.8,12,6,14,2,5,10,2571,2477,1445,852,1965,0.434,277,851,0.325,496,725,0.684,325,1220,461,185,149,517,682,69.1,99.2,0.369,0.433,0.536,47.4,54.1,7.4,11.0,0.504,18.3,26.1,0.252,NA,NA,NA
Samford,32,10,22,0.313,-11.1,-3.37,6,12,8,6,2,14,2483,2639,1280,957,1960,0.488,323,866,0.373,402,536,0.75,361,1153,609,214,85,446,560,71.9,114.8,0.273,0.442,0.596,54.2,63.6,9.3,7.9,0.571,16.8,33.7,0.205,NA,NA,NA
San Diego,34,20,14,0.588,2.86,0.5,9,9,12,7,8,6,2385,2264,1370,764,1843,0.415,167,551,0.303,569,760,0.749,303,1131,317,199,97,409,666,67.2,98.3,0.412,0.299,0.514,50.3,41.5,8.6,9.9,0.46,15.7,26.0,0.309,NA,NA,NA
San Francisco,39,22,17,0.564,1.13,1.63,9,9,16,6,4,9,2685,2681,1570,934,2151,0.434,222,678,0.327,591,782,0.756,327,1348,395,225,160,451,670,67.3,101.4,0.364,0.315,0.531,49.2,42.3,8.5,12.6,0.486,15.2,24.7,0.275,NA,NA,NA
San Jose State,30,4,26,0.133,-8.74,2.91,1,17,3,11,1,14,1974,2260,1210,781,1784,0.438,303,868,0.349,395,543,0.727,261,964,491,221,102,319,550,69.3,107.8,0.304,0.487,0.553,47.3,62.9,10.5,9.0,0.523,13.5,24.7,0.221,NA,NA,NA
Santa Clara,31,11,20,0.355,-7.01,0.61,8,10,6,11,5,5,2048,2224,1245,821,1637,0.502,200,501,0.399,382,538,0.71,243,1031,489,168,105,390,564,65.4,109.3,0.329,0.306,0.588,53.8,59.6,8.3,10.6,0.563,17.1,27.4,0.233,NA,NA,NA
Savannah State,32,15,17,0.469,-15.36,-5.06,12,4,10,2,4,13,2754,2991,1295,1102,2237,0.493,298,838,0.356,489,685,0.714,428,1527,649,205,117,576,611,83.6,110.5,0.306,0.375,0.584,55.5,58.9,7.6,11.2,0.559,18.4,34.9,0.219,NA,NA,NA
Seattle,34,20,14,0.588,-2.32,-3.09,8,6,16,3,3,10,2589,2468,1375,814,1999,0.407,251,718,0.35,589,791,0.745,348,1181,387,238,109,386,666,70.3,102.1,0.396,0.359,0.52,47.6,47.5,9.8,9.6,0.47,14.0,27.2,0.295,NA,NA,NA
Siena,32,8,24,0.25,-10.46,-2.99,4,14,7,8,1,15,2166,2405,1325,819,1831,0.447,226,647,0.349,541,771,0.702,322,1095,415,215,104,348,592,67.2,108.0,0.421,0.353,0.547,48.9,50.7,9.7,8.7,0.509,13.7,28.9,0.295,NA,NA,NA
South Alabama,32,14,18,0.438,-5.44,-2.87,7,11,11,4,2,13,2228,2218,1285,762,1874,0.407,214,702,0.305,480,703,0.683,355,1198,380,202,123,429,605,71.1,97.2,0.375,0.375,0.502,50.7,49.9,8.8,12.2,0.464,16.3,29.1,0.256,NA,NA,NA
South Carolina State,32,10,22,0.313,-20.18,-8.78,6,10,8,5,2,16,2355,2660,1290,963,1956,0.492,275,752,0.366,459,661,0.694,355,1202,487,183,122,456,622,73.4,112.4,0.338,0.384,0.586,52.4,50.6,7.7,9.1,0.563,16.7,32.8,0.235,NA,NA,NA
South Carolina Upstate,32,7,25,0.219,-17.46,-4.35,2,12,6,7,0,17,2424,2723,1290,967,1929,0.501,287,697,0.412,502,678,0.74,330,1229,604,159,76,369,463,71.1,118.8,0.351,0.361,0.605,53.6,62.5,6.9,7.0,0.576,14.1,31.3,0.26,NA,NA,NA
South Dakota,35,26,9,0.743,6.17,-2.6,11,3,13,2,9,5,2832,2404,1400,859,2096,0.41,261,793,0.329,425,583,0.729,346,1194,398,169,109,502,644,72.1,95.3,0.278,0.378,0.507,47.5,46.3,6.7,7.5,0.472,17.5,26.5,0.203,NA,NA,NA
South Florida,32,10,22,0.313,-7.25,0.06,3,15,7,11,3,10,2026,2260,1285,819,1816,0.451,219,663,0.33,403,592,0.681,334,1098,454,217,125,346,552,65.5,107.5,0.326,0.365,0.539,50.8,55.4,10.3,11.2,0.511,14.2,30.6,0.222,NA,NA,NA
Southeast Missouri State,31,14,17,0.452,-8.12,-4.88,8,10,7,7,6,9,2355,2413,1250,857,1795,0.477,260,695,0.374,439,617,0.712,304,1067,431,153,121,383,567,69.1,111.7,0.344,0.387,0.578,51.5,50.3,7.1,12.2,0.55,15.5,29.3,0.245,NA,NA,NA
Southeastern Louisiana,34,22,12,0.647,-6.4,-6.2,15,3,10,3,10,7,2439,2357,1360,860,1962,0.438,225,648,0.347,412,571,0.722,382,1199,372,194,121,497,666,69.1,100.4,0.291,0.33,0.528,50.9,43.3,8.3,10.1,0.496,18.2,32.3,0.21,NA,NA,NA
SIU Edwardsville,30,9,21,0.3,-12.43,-3.36,5,13,4,9,5,11,2090,2362,1200,792,1664,0.476,217,590,0.368,561,764,0.734,292,1075,428,206,106,369,528,70.4,111.8,0.459,0.355,0.583,51.2,54.0,9.8,9.6,0.541,15.4,29.4,0.337,NA,NA,NA
Southern Illinois,33,20,13,0.606,1.37,0.65,11,7,13,3,5,8,2308,2280,1340,801,1827,0.438,239,717,0.333,439,616,0.713,323,1129,412,219,90,445,587,66.9,101.8,0.337,0.392,0.538,51.1,51.4,9.8,7.4,0.504,17.4,28.8,0.24,NA,NA,NA
Southern Mississippi,34,16,18,0.471,-4.26,1.31,7,11,11,3,2,11,2401,2449,1365,859,1865,0.461,311,847,0.367,420,594,0.707,304,1218,480,147,86,475,523,67.8,105.8,0.318,0.454,0.57,54.1,55.9,6.4,7.1,0.544,18.1,28.0,0.225,NA,NA,NA
Southern Utah,32,13,19,0.406,-7.64,-0.87,5,13,9,5,2,13,2416,2583,1290,891,1868,0.477,244,642,0.38,557,768,0.725,277,1150,409,185,105,404,651,73.1,109.6,0.411,0.344,0.578,51.5,45.9,7.8,8.9,0.542,15.3,25.4,0.298,NA,NA,NA
St. Francis (NY),31,13,18,0.419,-12.24,-7.31,10,8,10,3,3,13,2260,2357,1260,810,1720,0.471,186,551,0.338,551,769,0.717,317,1180,349,184,96,462,557,70.8,105.6,0.447,0.32,0.565,53.0,43.1,8.2,8.7,0.525,18.1,30.6,0.32,NA,NA,NA
Stetson,32,12,20,0.375,-12.38,-6.45,4,10,7,9,5,11,2412,2496,1290,881,1891,0.466,269,719,0.374,465,664,0.7,295,1217,462,182,113,445,503,73.1,105.9,0.351,0.38,0.566,52.5,52.4,7.7,8.5,0.537,16.8,26.8,0.246,NA,NA,NA
Tennessee-Martin,31,10,21,0.323,-10.52,-4.96,5,13,5,9,5,12,2135,2253,1255,764,1798,0.425,310,869,0.357,415,592,0.701,353,1107,524,211,78,421,469,68.5,104.9,0.329,0.483,0.542,50.5,68.6,9.8,6.7,0.511,16.8,31.2,0.231,NA,NA,NA
Tennessee State,30,15,15,0.5,-5.34,-2.98,10,8,9,5,6,9,1997,2010,1220,683,1586,0.431,271,760,0.357,373,542,0.688,267,1000,431,166,91,473,539,67.0,98.4,0.342,0.479,0.545,50.3,63.1,8.1,10.0,0.516,20.4,26.8,0.235,NA,NA,NA
Tennessee Tech,33,19,14,0.576,-5.83,-3.54,10,8,11,3,5,10,2413,2388,1325,838,1918,0.437,243,747,0.325,469,675,0.695,347,1208,447,197,129,494,634,72.1,99.9,0.352,0.389,0.533,50.7,53.3,8.2,10.5,0.5,18.1,29.3,0.245,NA,NA,NA
Texas A&M-Corpus Christi,29,11,18,0.379,-12.3,-6.57,8,10,7,6,4,11,1963,2057,1170,679,1550,0.438,224,646,0.347,475,703,0.676,286,976,413,220,86,445,556,69.9,100.6,0.454,0.417,0.546,49.3,60.8,10.8,7.5,0.51,19.1,28.6,0.306,NA,NA,NA
UT Arlington,34,21,13,0.618,2.2,-1.44,10,8,13,2,4,10,2640,2500,1365,853,2070,0.412,308,919,0.335,486,701,0.693,363,1221,455,243,88,490,646,74.0,99.0,0.339,0.444,0.52,47.8,53.3,9.6,7.1,0.486,16.9,27.6,0.235,NA,NA,NA
UTEP,31,11,20,0.355,-5.31,-0.21,6,12,9,8,2,8,2094,2197,1240,756,1766,0.428,262,738,0.355,423,636,0.665,298,1186,396,170,55,380,532,69.5,102.0,0.36,0.418,0.531,53.4,52.4,7.9,5.1,0.502,15.5,26.7,0.24,NA,NA,NA
Texas-Rio Grande Valley,33,15,18,0.455,-7.73,-2.86,6,8,9,7,6,10,2490,2584,1330,875,1955,0.448,229,648,0.353,605,865,0.699,364,1329,500,198,122,515,702,75.8,102.6,0.442,0.331,0.546,51.7,57.1,7.9,8.7,0.506,17.9,29.8,0.309,NA,NA,NA
UTSA,35,20,15,0.571,-1.24,-0.93,11,7,12,4,6,8,2740,2628,1405,879,2112,0.416,290,842,0.344,580,854,0.679,346,1335,444,183,120,430,608,74.0,101.1,0.404,0.399,0.522,48.9,50.5,7.0,9.6,0.485,14.6,25.4,0.275,NA,NA,NA
Texas State,33,15,18,0.455,-5.84,-3.45,7,11,7,7,6,9,2190,2172,1330,786,1775,0.443,226,698,0.324,374,527,0.71,288,1041,411,207,137,442,597,65.4,99.9,0.297,0.393,0.536,47.6,52.3,9.5,12.1,0.506,17.9,26.9,0.211,NA,NA,NA
Toledo,34,23,11,0.676,2.65,-1.75,13,5,12,4,9,6,2687,2532,1360,942,2157,0.437,241,703,0.343,407,556,0.732,363,1195,366,206,117,323,624,69.9,106.5,0.258,0.326,0.523,48.8,38.9,8.7,10.3,0.493,11.8,28.0,0.189,NA,NA,NA
Towson,32,18,14,0.563,-0.12,-3.12,8,10,10,4,4,9,2446,2279,1300,774,1800,0.43,239,703,0.34,492,692,0.711,313,1048,418,181,92,424,603,68.7,102.0,0.384,0.391,0.535,46.2,54.0,8.1,7.0,0.496,16.6,27.6,0.273,NA,NA,NA
Tulane,31,14,17,0.452,1.21,2.08,5,13,9,7,3,8,2269,2296,1250,815,1828,0.446,215,623,0.345,451,632,0.714,330,1111,385,214,91,374,571,69.7,105.4,0.346,0.341,0.539,51.0,47.2,9.8,8.2,0.505,14.9,29.9,0.247,NA,NA,NA
Utah Valley,34,23,11,0.676,5.08,-1.76,10,4,16,1,6,9,2657,2310,1365,846,2047,0.413,231,721,0.32,387,554,0.699,329,1073,495,251,107,419,648,70.1,96.6,0.271,0.352,0.5,45.3,58.5,10.5,8.7,0.47,15.4,25.9,0.189,NA,NA,NA
VMI,30,9,21,0.3,-15.43,-4.25,4,14,6,8,3,12,1954,2214,1200,767,1729,0.444,247,727,0.34,433,602,0.719,312,1141,417,213,94,410,469,70.4,104.8,0.348,0.42,0.549,52.6,54.4,10.1,9.2,0.515,16.9,29.6,0.25,NA,NA,NA
Wagner,33,23,10,0.697,-3.19,-6.9,14,4,16,1,7,9,2448,2256,1325,731,1774,0.412,232,649,0.357,562,816,0.689,331,1112,380,186,125,479,675,69.6,97.8,0.46,0.366,0.522,46.3,52.0,8.1,10.5,0.477,18.1,28.2,0.317,NA,NA,NA
Washington State,31,12,19,0.387,0.67,5.21,4,14,8,8,1,10,2270,2411,1250,882,1897,0.465,265,759,0.349,382,541,0.706,340,1129,453,188,92,354,501,69.4,111.2,0.285,0.4,0.56,52.9,51.4,8.7,10.3,0.535,14.1,31.2,0.201,NA,NA,NA
Western Carolina,32,13,19,0.406,-11.9,-1.63,8,10,8,5,3,12,2190,2419,1280,839,1824,0.46,282,790,0.357,459,636,0.722,344,1191,489,250,124,490,548,71.0,106.4,0.349,0.433,0.569,52.0,58.3,11.0,10.5,0.537,18.7,32.0,0.252,NA,NA,NA
Western Illinois,28,12,16,0.429,-11.07,-2.28,3,11,11,5,1,10,2012,2009,1135,723,1701,0.425,237,665,0.356,326,467,0.698,255,991,349,180,65,319,454,69.8,101.4,0.275,0.391,0.522,50.0,48.3,9.1,6.0,0.495,14.2,24.3,0.192,NA,NA,NA
Western Kentucky,38,27,11,0.711,11.08,3.64,14,4,14,3,9,5,2979,2674,1525,989,2304,0.429,301,846,0.356,395,545,0.725,403,1275,523,199,125,488,734,69.7,100.6,0.237,0.367,0.522,48.5,52.9,7.5,7.8,0.495,16.0,29.0,0.171,NA,NA,NA
William & Mary,31,19,12,0.613,-1.37,-1.34,11,7,11,3,7,8,2636,2531,1255,928,1907,0.487,260,717,0.363,415,596,0.696,276,1002,469,199,94,332,523,71.4,112.9,0.313,0.376,0.578,49.6,50.5,8.9,9.4,0.555,13.2,25.4,0.218,NA,NA,NA
Youngstown State,32,8,24,0.25,-13.66,-2.56,6,12,6,6,2,13,2410,2647,1290,943,1852,0.509,258,642,0.402,503,724,0.695,294,1122,524,225,145,497,565,74.2,110.6,0.391,0.347,0.603,49.2,55.6,9.4,10.4,0.579,18.5,29.6,0.272,NA,NA,NA
