School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION,YEAR
Coastal Carolina,26,18,8,0.692,-2.74,-7.6,9,5,12,1,3,5,2067.0,1773.0,1050.0,619.0,1588.0,0.39,223.0,720.0,0.31,312.0,457.0,0.683,271.0,873.0,329.0,204.0,63.0,363.0,474.0,72.3,93.4,0.288,0.453,0.491,43.6,53.2,10.7,6.4,0.46,16.7,25.8,0.196,,,,2021
Colgate,16,14,2,0.875,13.66,-1.9,11,1,8,1,6,0,1363.0,1114.0,645.0,417.0,1016.0,0.41,97.0,368.0,0.264,183.0,267.0,0.685,163.0,561.0,178.0,88.0,47.0,191.0,282.0,72.7,95.1,0.263,0.362,0.487,46.8,42.7,7.5,7.4,0.458,14.3,25.1,0.18,14.0,R64,SOUTH,2021
College of Charleston,19,9,10,0.474,-4.96,-3.13,6,4,8,6,1,3,1341.0,1329.0,780.0,465.0,1045.0,0.445,150.0,416.0,0.361,249.0,344.0,0.724,162.0,638.0,241.0,91.0,57.0,222.0,308.0,64.7,105.3,0.329,0.398,0.55,50.6,51.8,7.2,8.9,0.517,15.5,25.8,0.238,,,,2021
Colorado,32,23,9,0.719,18.88,9.57,14,6,11,1,6,6,2340.0,2042.0,1280.0,734.0,1745.0,0.421,204.0,612.0,0.333,370.0,507.0,0.73,270.0,979.0,358.0,152.0,93.0,420.0,529.0,66.5,96.0,0.291,0.351,0.514,46.8,48.8,7.1,8.1,0.479,17.5,25.2,0.212,5.0,R32,EAST,2021
Connecticut,23,15,8,0.652,15.77,8.59,11,6,7,3,6,3,1650.0,1485.0,925.0,514.0,1243.0,0.414,134.0,414.0,0.324,323.0,457.0,0.707,233.0,762.0,242.0,125.0,63.0,299.0,392.0,66.2,97.0,0.368,0.333,0.509,46.4,47.1,8.2,6.8,0.467,17.0,29.1,0.26,7.0,R64,EAST,2021
Creighton,31,22,9,0.71,16.28,8.54,14,6,11,3,7,4,2355.0,2115.0,1250.0,771.0,1889.0,0.408,235.0,741.0,0.317,338.0,482.0,0.701,330.0,1137.0,406.0,172.0,87.0,389.0,497.0,69.6,97.3,0.255,0.392,0.499,50.6,52.7,7.9,8.3,0.47,15.5,28.0,0.179,5.0,S16,WEST,2021
Davidson,22,13,9,0.591,9.02,3.4,7,4,7,4,4,2,1579.0,1411.0,885.0,502.0,1176.0,0.427,162.0,481.0,0.337,245.0,337.0,0.727,157.0,659.0,238.0,104.0,49.0,230.0,352.0,63.6,100.4,0.287,0.409,0.528,46.5,47.4,7.4,7.9,0.496,14.7,21.9,0.208,,,,2021
Dayton,24,14,10,0.583,6.31,4.35,9,7,8,3,4,6,1674.0,1627.0,985.0,607.0,1432.0,0.424,174.0,542.0,0.321,239.0,377.0,0.634,258.0,796.0,306.0,135.0,70.0,285.0,405.0,66.2,99.8,0.263,0.378,0.505,50.1,50.4,8.3,9.7,0.485,15.0,29.0,0.167,,,,2021
Delaware,15,7,8,0.467,-5.19,-5.04,5,4,6,3,1,4,1013.0,1012.0,600.0,361.0,856.0,0.422,101.0,294.0,0.344,189.0,263.0,0.719,138.0,494.0,160.0,97.0,39.0,172.0,269.0,67.8,99.5,0.307,0.343,0.516,48.4,44.3,9.5,8.3,0.481,14.9,25.9,0.221,,,,2021
Drake,31,26,5,0.839,9.42,-0.48,15,3,14,1,9,2,2354.0,1999.0,1250.0,725.0,1718.0,0.422,193.0,618.0,0.312,356.0,495.0,0.719,266.0,967.0,336.0,170.0,97.0,392.0,437.0,66.8,95.8,0.288,0.36,0.512,46.3,46.3,8.1,7.6,0.478,16.7,24.9,0.207,11.0,R64,WEST,2021
Drexel,20,12,8,0.6,-0.97,-3.92,4,5,3,2,4,5,1407.0,1348.0,800.0,504.0,1124.0,0.448,119.0,371.0,0.321,221.0,297.0,0.744,158.0,596.0,214.0,123.0,63.0,210.0,306.0,66.0,102.0,0.264,0.33,0.533,46.8,42.5,9.3,8.9,0.501,14.2,23.9,0.197,16.0,R64,MIDWEST,2021
Duke,24,13,11,0.542,13.04,8.33,9,9,8,5,3,6,1824.0,1711.0,970.0,623.0,1367.0,0.456,157.0,441.0,0.356,308.0,436.0,0.706,236.0,808.0,304.0,153.0,93.0,332.0,362.0,69.1,102.1,0.319,0.323,0.543,48.7,48.8,9.1,10.2,0.513,17.4,28.9,0.225,,,,2021
East Tennessee State,25,13,12,0.52,1.65,0.3,8,7,8,4,3,5,1736.0,1654.0,1005.0,573.0,1370.0,0.418,211.0,617.0,0.342,297.0,429.0,0.692,223.0,823.0,321.0,161.0,77.0,344.0,421.0,67.6,97.4,0.313,0.45,0.525,47.8,56.0,9.5,9.2,0.495,17.9,25.7,0.217,,,,2021
Eastern Kentucky,29,22,7,0.759,-2.68,-8.24,15,5,10,2,9,4,2372.0,2137.0,1180.0,770.0,1735.0,0.444,201.0,619.0,0.325,396.0,546.0,0.725,305.0,1144.0,442.0,179.0,81.0,555.0,479.0,76.2,95.1,0.315,0.357,0.536,52.5,57.4,8.0,6.9,0.502,21.8,29.6,0.228,,,,2021
Eastern Washington,24,16,8,0.667,4.03,-3.15,12,3,7,2,6,5,1879.0,1690.0,960.0,617.0,1479.0,0.417,166.0,529.0,0.314,290.0,401.0,0.723,229.0,826.0,278.0,138.0,53.0,279.0,438.0,71.8,98.0,0.271,0.358,0.506,49.3,45.1,8.0,6.2,0.473,14.3,25.5,0.196,14.0,R64,WEST,2021
Fairleigh Dickinson,24,9,15,0.375,-10.17,-6.46,8,10,4,6,5,9,1801.0,1890.0,970.0,680.0,1460.0,0.466,188.0,562.0,0.335,342.0,495.0,0.691,282.0,889.0,397.0,168.0,80.0,337.0,412.0,71.9,108.3,0.339,0.385,0.557,52.2,58.4,9.6,8.7,0.53,16.6,33.1,0.234,,,,2021
Florida Gulf Coast,18,10,8,0.556,-9.63,-7.13,4,5,7,4,2,2,1292.0,1242.0,720.0,461.0,1095.0,0.421,128.0,409.0,0.313,192.0,279.0,0.688,191.0,675.0,213.0,128.0,63.0,260.0,284.0,72.5,95.2,0.255,0.374,0.506,49.1,46.2,9.8,10.0,0.479,17.5,27.9,0.175,,,,2021
Florida State,25,18,7,0.72,17.12,9.16,11,4,12,1,3,4,1929.0,1730.0,1010.0,582.0,1465.0,0.397,188.0,579.0,0.325,378.0,515.0,0.734,290.0,826.0,299.0,174.0,69.0,344.0,415.0,70.0,97.9,0.352,0.395,0.506,47.4,51.4,9.8,7.3,0.461,16.8,31.0,0.258,4.0,S16,EAST,2021
Florida,25,15,10,0.6,13.7,9.82,9,7,6,3,5,5,1854.0,1757.0,1005.0,616.0,1458.0,0.422,162.0,528.0,0.307,363.0,512.0,0.709,276.0,831.0,316.0,189.0,83.0,357.0,444.0,70.6,99.1,0.351,0.362,0.516,48.5,51.3,10.7,8.9,0.478,17.3,30.2,0.249,7.0,R32,SOUTH,2021
Fresno State,24,12,12,0.5,-3.57,0.07,9,11,7,5,4,6,1591.0,1618.0,965.0,567.0,1309.0,0.433,175.0,501.0,0.349,309.0,422.0,0.732,202.0,774.0,264.0,160.0,76.0,314.0,447.0,66.9,100.2,0.322,0.383,0.536,47.6,46.6,9.9,9.6,0.5,17.2,25.3,0.236,,,,2021
Gardner-Webb,26,11,15,0.423,-3.87,-6.14,10,10,7,4,4,11,1837.0,1778.0,1040.0,598.0,1434.0,0.417,199.0,583.0,0.341,383.0,523.0,0.732,256.0,913.0,334.0,142.0,82.0,317.0,429.0,67.0,102.1,0.365,0.407,0.528,50.5,55.9,8.2,10.0,0.486,15.9,28.1,0.267,,,,2021
George Washington,17,5,12,0.294,-5.75,-1.57,3,5,3,6,1,5,1158.0,1229.0,685.0,463.0,1034.0,0.448,129.0,377.0,0.342,174.0,258.0,0.674,178.0,598.0,252.0,122.0,62.0,197.0,274.0,68.9,104.2,0.25,0.365,0.531,50.7,54.4,10.3,10.1,0.51,14.6,28.5,0.168,,,,2021
Georgetown,26,13,13,0.5,10.13,10.36,7,9,7,6,2,6,1857.0,1863.0,1045.0,679.0,1609.0,0.422,217.0,641.0,0.339,288.0,416.0,0.692,269.0,905.0,390.0,197.0,73.0,298.0,447.0,70.4,101.4,0.259,0.398,0.516,46.7,57.4,10.7,7.9,0.489,14.2,26.8,0.179,12.0,R64,EAST,2021
Georgia State,22,16,6,0.727,-1.7,-4.6,8,4,9,1,5,4,1767.0,1599.0,900.0,554.0,1342.0,0.413,185.0,547.0,0.338,306.0,439.0,0.697,265.0,814.0,268.0,138.0,63.0,324.0,384.0,71.2,99.9,0.327,0.408,0.516,49.6,48.4,8.6,7.1,0.482,17.3,31.5,0.228,,,,2021
Georgia Tech,26,17,9,0.654,12.79,7.91,11,6,11,3,4,5,1948.0,1821.0,1065.0,668.0,1455.0,0.459,189.0,513.0,0.368,296.0,420.0,0.705,251.0,890.0,368.0,141.0,73.0,408.0,394.0,67.9,100.8,0.289,0.353,0.55,53.1,55.1,7.8,7.6,0.524,19.8,30.1,0.203,9.0,R64,MIDWEST,2021
Georgia,26,14,12,0.538,6.62,8.02,7,11,12,5,2,6,2014.0,2027.0,1045.0,736.0,1609.0,0.457,204.0,601.0,0.339,351.0,499.0,0.703,300.0,943.0,355.0,224.0,115.0,431.0,500.0,75.7,102.4,0.31,0.374,0.549,49.2,48.2,11.3,10.5,0.521,18.9,31.4,0.218,,,,2021
Gonzaga,32,31,1,0.969,27.2,5.92,15,0,12,0,7,0,2911.0,2230.0,1285.0,829.0,1966.0,0.422,217.0,663.0,0.327,355.0,505.0,0.703,271.0,971.0,377.0,195.0,89.0,461.0,616.0,74.6,93.1,0.257,0.337,0.505,45.0,45.5,8.1,6.8,0.477,17.3,23.1,0.181,1.0,2ND,WEST,2021
Grand Canyon,24,17,7,0.708,5.11,-3.46,9,3,10,3,5,1,1812.0,1491.0,960.0,521.0,1360.0,0.383,168.0,570.0,0.295,281.0,397.0,0.708,198.0,728.0,241.0,136.0,51.0,279.0,430.0,68.2,91.1,0.292,0.419,0.481,43.2,46.3,8.3,5.7,0.445,15.3,22.0,0.207,15.0,R64,WEST,2021
Green Bay,25,8,17,0.32,-10.15,-5.23,8,12,6,6,2,11,1790.0,1913.0,1030.0,695.0,1468.0,0.473,182.0,503.0,0.362,341.0,468.0,0.729,241.0,899.0,312.0,142.0,67.0,294.0,406.0,67.7,109.8,0.319,0.343,0.566,52.4,44.9,8.1,6.7,0.535,14.8,29.0,0.232,,,,2021
Hampton,25,11,14,0.44,-13.67,-9.27,9,9,5,7,6,7,1721.0,1831.0,1000.0,637.0,1487.0,0.428,190.0,562.0,0.338,367.0,527.0,0.696,301.0,993.0,318.0,161.0,68.0,314.0,379.0,70.1,104.5,0.354,0.378,0.527,54.1,49.9,9.2,7.7,0.492,15.3,31.7,0.247,,,,2021
Hartford,24,15,9,0.625,-3.45,-4.95,8,6,10,1,5,6,1570.0,1534.0,960.0,574.0,1375.0,0.417,163.0,562.0,0.29,223.0,335.0,0.666,245.0,840.0,278.0,138.0,83.0,322.0,388.0,67.0,95.3,0.244,0.409,0.5,51.3,48.4,8.6,11.1,0.477,17.3,28.8,0.162,16.0,R64,SOUTH,2021
Harvard,0,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Hawaii,21,11,10,0.524,-2.98,-2.72,9,9,7,5,4,4,1503.0,1452.0,855.0,541.0,1220.0,0.443,121.0,370.0,0.327,249.0,342.0,0.728,174.0,674.0,220.0,148.0,58.0,254.0,383.0,68.4,99.3,0.28,0.303,0.525,47.3,40.7,10.1,7.7,0.493,15.5,24.5,0.204,,,,2021
Holy Cross,16,5,11,0.313,-4.99,0.45,5,11,2,7,3,4,1130.0,1217.0,645.0,436.0,934.0,0.467,110.0,309.0,0.356,235.0,329.0,0.714,171.0,587.0,212.0,111.0,53.0,210.0,254.0,69.9,107.9,0.352,0.331,0.558,52.9,48.6,9.8,8.3,0.526,16.2,31.4,0.252,,,,2021
Houston,32,28,4,0.875,21.66,5.37,14,3,15,0,5,3,2434.0,1863.0,1280.0,621.0,1642.0,0.378,181.0,625.0,0.29,440.0,665.0,0.662,307.0,1010.0,333.0,158.0,80.0,452.0,560.0,66.1,88.1,0.405,0.381,0.476,43.8,53.6,7.5,7.0,0.433,18.8,26.8,0.268,2.0,F4,MIDWEST,2021
Illinois,31,24,7,0.774,23.25,11.34,16,4,11,2,9,3,2497.0,2128.0,1255.0,770.0,1873.0,0.411,201.0,611.0,0.329,387.0,563.0,0.687,257.0,942.0,347.0,208.0,119.0,358.0,608.0,71.2,95.2,0.301,0.326,0.497,43.2,45.1,9.3,9.3,0.465,14.3,21.9,0.207,1.0,R32,MIDWEST,2021
Indiana,27,12,15,0.444,12.79,12.45,7,12,6,6,3,7,1882.0,1873.0,1115.0,655.0,1539.0,0.426,193.0,578.0,0.334,370.0,516.0,0.717,260.0,973.0,319.0,159.0,98.0,330.0,534.0,67.1,100.1,0.335,0.376,0.525,51.0,48.7,8.5,9.6,0.488,15.6,27.3,0.24,,,,2021
Iona,18,12,6,0.667,-1.2,-6.42,6,3,4,2,4,3,1283.0,1189.0,720.0,388.0,963.0,0.403,109.0,361.0,0.302,304.0,444.0,0.685,168.0,577.0,207.0,135.0,46.0,247.0,347.0,69.9,94.5,0.461,0.375,0.506,46.5,53.4,10.7,7.3,0.46,17.4,26.4,0.316,15.0,R64,EAST,2021
Iowa State,24,2,22,0.083,-0.72,10.4,0,18,2,10,0,11,1574.0,1841.0,960.0,652.0,1408.0,0.463,159.0,482.0,0.33,378.0,510.0,0.741,273.0,913.0,318.0,194.0,78.0,312.0,333.0,70.5,108.8,0.362,0.342,0.558,54.6,48.8,11.5,9.0,0.52,15.9,33.1,0.268,,,,2021
Iowa,31,22,9,0.71,21.4,10.43,14,6,14,2,6,4,2595.0,2255.0,1245.0,840.0,2002.0,0.42,275.0,790.0,0.348,300.0,444.0,0.676,357.0,1146.0,506.0,166.0,98.0,355.0,574.0,71.0,102.1,0.222,0.395,0.51,48.2,60.2,7.5,8.3,0.488,13.8,28.7,0.15,2.0,R32,WEST,2021
Jacksonville State,27,18,9,0.667,-3.02,-6.06,13,6,8,3,7,5,2005.0,1851.0,1095.0,675.0,1642.0,0.411,223.0,684.0,0.326,278.0,412.0,0.675,287.0,915.0,354.0,166.0,72.0,307.0,447.0,68.0,99.5,0.251,0.417,0.504,46.6,52.4,8.9,7.6,0.479,14.3,27.7,0.169,,,,2021
Kansas State,29,9,20,0.31,0.76,9.04,4,14,6,12,2,7,1792.0,2037.0,1160.0,720.0,1566.0,0.46,232.0,636.0,0.365,365.0,494.0,0.739,256.0,955.0,392.0,227.0,90.0,386.0,442.0,66.5,105.5,0.315,0.406,0.566,50.1,54.4,11.8,9.7,0.534,17.7,28.0,0.233,,,,2021
Kansas,30,21,9,0.7,15.29,10.26,12,6,14,1,4,6,2191.0,2010.0,1205.0,725.0,1749.0,0.415,222.0,661.0,0.336,336.0,466.0,0.721,279.0,1038.0,351.0,180.0,89.0,417.0,496.0,69.7,95.7,0.266,0.378,0.51,48.0,48.4,8.6,7.8,0.478,17.5,26.1,0.192,3.0,R32,WEST,2021
Kent State,23,15,8,0.652,1.74,-1.9,12,6,9,2,6,5,1764.0,1635.0,925.0,585.0,1385.0,0.422,190.0,550.0,0.345,275.0,390.0,0.705,235.0,776.0,294.0,154.0,60.0,300.0,391.0,70.9,99.8,0.282,0.397,0.521,46.3,50.3,9.4,6.9,0.491,16.0,27.8,0.199,,,,2021
Kentucky,25,9,16,0.36,11.77,11.49,8,9,5,6,4,7,1761.0,1754.0,1010.0,628.0,1521.0,0.413,164.0,525.0,0.312,334.0,451.0,0.741,286.0,905.0,307.0,154.0,91.0,317.0,456.0,70.0,99.3,0.297,0.345,0.505,48.8,48.9,8.7,9.1,0.467,15.4,30.5,0.22,,,,2021
Lafayette,15,9,6,0.6,-5.38,-6.38,9,5,6,3,3,3,1165.0,1150.0,620.0,422.0,919.0,0.459,92.0,277.0,0.332,214.0,310.0,0.69,156.0,584.0,202.0,76.0,45.0,174.0,263.0,70.2,105.7,0.337,0.301,0.539,52.7,47.9,7.0,7.9,0.509,14.0,28.5,0.233,,,,2021
Liberty,29,23,6,0.793,4.06,-6.14,11,2,13,0,5,3,2157.0,1739.0,1160.0,634.0,1550.0,0.409,171.0,555.0,0.308,300.0,435.0,0.69,206.0,866.0,264.0,156.0,64.0,341.0,407.0,64.9,92.4,0.281,0.358,0.495,47.1,41.6,8.3,7.6,0.464,16.3,21.1,0.194,13.0,R64,MIDWEST,2021
Lipscomb,27,15,12,0.556,-7.07,-5.63,9,6,10,4,4,7,1922.0,1848.0,1085.0,695.0,1606.0,0.433,219.0,685.0,0.32,239.0,340.0,0.703,256.0,931.0,343.0,159.0,82.0,347.0,434.0,68.4,99.7,0.212,0.427,0.523,50.4,49.4,8.6,8.9,0.501,16.4,26.5,0.149,,,,2021
Long Island University,18,9,9,0.5,-7.76,-8.82,9,9,6,3,3,6,1332.0,1313.0,720.0,485.0,1095.0,0.443,123.0,384.0,0.32,220.0,311.0,0.707,185.0,674.0,253.0,119.0,52.0,280.0,320.0,74.5,97.9,0.284,0.351,0.528,48.9,52.2,8.9,7.6,0.499,18.4,28.5,0.201,,,,2021
Louisiana,26,17,9,0.654,-4.84,-5.5,10,7,10,3,6,4,1934.0,1892.0,1050.0,684.0,1614.0,0.424,169.0,507.0,0.333,355.0,474.0,0.749,267.0,894.0,361.0,178.0,82.0,315.0,428.0,72.1,99.9,0.294,0.314,0.514,46.5,52.8,9.4,7.6,0.476,14.6,27.3,0.22,,,,2021
Louisiana State,29,19,10,0.655,15.7,9.14,11,6,11,2,4,6,2371.0,2181.0,1165.0,773.0,1844.0,0.419,243.0,811.0,0.3,392.0,549.0,0.714,368.0,1095.0,400.0,168.0,106.0,379.0,526.0,72.6,103.1,0.298,0.44,0.518,49.6,51.7,7.9,9.2,0.485,15.3,32.0,0.213,8.0,R32,EAST,2021
Louisville,20,13,7,0.65,10.35,8.9,8,5,9,2,4,4,1359.0,1330.0,805.0,482.0,1141.0,0.422,141.0,463.0,0.305,225.0,340.0,0.662,191.0,669.0,240.0,117.0,72.0,221.0,345.0,66.0,100.1,0.298,0.406,0.511,46.7,49.8,8.8,9.0,0.484,14.5,26.2,0.197,,,,2021
Loyola (IL),31,26,5,0.839,15.12,1.37,16,2,13,0,8,3,2202.0,1738.0,1250.0,657.0,1591.0,0.413,170.0,522.0,0.326,254.0,356.0,0.713,196.0,853.0,298.0,158.0,84.0,428.0,509.0,63.8,87.2,0.224,0.328,0.494,45.8,45.4,7.9,8.3,0.466,19.6,20.1,0.16,8.0,S16,MIDWEST,2021
Manhattan,20,7,13,0.35,-12.2,-8.35,6,12,4,6,3,6,1268.0,1345.0,825.0,443.0,1044.0,0.424,114.0,345.0,0.33,345.0,489.0,0.706,197.0,738.0,246.0,121.0,82.0,311.0,405.0,67.6,96.6,0.468,0.33,0.527,50.5,55.5,8.7,11.2,0.479,19.6,29.5,0.33,,,,2021
Marquette,27,13,14,0.481,8.51,8.58,8,11,7,7,6,6,1883.0,1885.0,1085.0,666.0,1609.0,0.414,202.0,596.0,0.339,351.0,483.0,0.727,285.0,913.0,362.0,197.0,86.0,294.0,481.0,68.4,101.7,0.3,0.37,0.513,48.3,54.4,10.6,9.3,0.477,13.8,28.3,0.218,,,,2021
Marshall,22,15,7,0.682,5.7,-1.66,9,5,9,3,6,3,1758.0,1596.0,885.0,587.0,1351.0,0.434,175.0,488.0,0.359,247.0,372.0,0.664,234.0,819.0,263.0,154.0,60.0,321.0,342.0,73.1,98.6,0.275,0.361,0.522,51.3,44.8,9.5,7.4,0.499,17.4,28.2,0.183,,,,2021
Maryland-Baltimore County,20,14,6,0.7,-1.05,-5.7,10,4,5,4,9,2,1391.0,1298.0,800.0,463.0,1167.0,0.397,158.0,480.0,0.329,214.0,299.0,0.716,178.0,680.0,212.0,107.0,56.0,245.0,373.0,68.7,94.5,0.256,0.411,0.496,48.2,45.8,7.8,8.1,0.464,15.8,24.3,0.183,,,,2021
Maryland,31,17,14,0.548,13.94,11.97,9,11,11,6,4,6,2135.0,2034.0,1240.0,729.0,1777.0,0.41,256.0,742.0,0.345,320.0,448.0,0.714,283.0,1052.0,377.0,177.0,84.0,342.0,521.0,65.9,99.5,0.252,0.418,0.511,50.9,51.7,8.7,9.1,0.482,14.7,25.7,0.18,10.0,R32,EAST,2021
Massachusetts,15,8,7,0.533,4.77,1.03,6,4,4,3,3,3,1151.0,1095.0,615.0,403.0,880.0,0.458,90.0,266.0,0.338,199.0,294.0,0.677,131.0,555.0,230.0,105.0,53.0,221.0,280.0,72.3,98.5,0.334,0.302,0.537,51.8,57.1,9.4,10.3,0.509,17.8,25.6,0.226,,,,2021
Memphis,28,20,8,0.714,13.81,4.13,11,4,10,1,4,3,2027.0,1756.0,1120.0,606.0,1557.0,0.389,170.0,613.0,0.277,374.0,549.0,0.681,243.0,916.0,308.0,170.0,86.0,443.0,481.0,72.0,87.1,0.353,0.394,0.483,45.0,50.8,8.4,8.1,0.444,19.6,23.7,0.24,,,,2021
Mercer,29,18,11,0.621,1.28,-1.6,8,9,9,4,6,6,2225.0,2082.0,1180.0,772.0,1764.0,0.438,216.0,679.0,0.318,322.0,457.0,0.705,261.0,972.0,350.0,182.0,74.0,350.0,437.0,70.1,100.7,0.259,0.385,0.525,48.0,45.3,8.8,6.9,0.499,15.0,24.6,0.183,,,,2021
Miami (FL),27,10,17,0.37,3.23,7.75,4,15,7,8,1,8,1794.0,1916.0,1085.0,722.0,1610.0,0.448,248.0,656.0,0.378,224.0,318.0,0.704,245.0,936.0,401.0,188.0,112.0,331.0,420.0,68.0,103.8,0.198,0.407,0.544,49.8,55.5,10.2,11.0,0.525,15.8,26.3,0.139,,,,2021
Michigan State,28,15,13,0.536,9.8,11.48,9,11,12,3,3,8,1944.0,1991.0,1125.0,693.0,1625.0,0.426,176.0,548.0,0.321,429.0,599.0,0.716,265.0,959.0,371.0,181.0,86.0,295.0,498.0,68.9,102.7,0.369,0.337,0.521,47.8,53.5,9.3,8.0,0.481,13.4,26.3,0.264,11.0,R68,EAST,2021
Michigan,28,23,5,0.821,22.0,11.25,14,3,13,1,6,2,2123.0,1822.0,1125.0,667.0,1698.0,0.393,174.0,541.0,0.322,314.0,413.0,0.76,254.0,868.0,280.0,139.0,78.0,281.0,462.0,67.8,95.5,0.243,0.319,0.481,45.3,42.0,7.3,7.4,0.444,12.9,24.1,0.185,1.0,E8,EAST,2021
Middle Tennessee,23,5,18,0.217,-10.78,-0.78,3,13,5,6,0,9,1426.0,1627.0,920.0,610.0,1293.0,0.472,140.0,437.0,0.32,267.0,378.0,0.706,186.0,827.0,300.0,174.0,76.0,320.0,329.0,69.9,101.2,0.292,0.338,0.552,51.8,49.2,10.8,9.6,0.526,17.9,25.4,0.206,,,,2021
Milwaukee,22,10,12,0.455,-7.71,-6.98,7,10,4,5,6,6,1662.0,1678.0,900.0,582.0,1288.0,0.452,192.0,507.0,0.379,322.0,451.0,0.714,208.0,830.0,323.0,114.0,62.0,297.0,426.0,71.1,104.9,0.35,0.394,0.559,51.9,55.5,7.1,7.2,0.526,16.5,26.6,0.25,,,,2021
Minnesota,29,14,15,0.483,11.04,11.73,6,14,13,4,0,10,2103.0,2123.0,1175.0,760.0,1722.0,0.441,192.0,546.0,0.352,411.0,591.0,0.695,332.0,1158.0,432.0,155.0,78.0,394.0,570.0,70.7,102.2,0.343,0.317,0.53,52.0,56.8,7.5,7.3,0.497,16.4,31.4,0.239,,,,2021
Mississippi State,33,18,15,0.545,9.24,6.79,8,10,9,6,5,4,2287.0,2206.0,1340.0,791.0,1958.0,0.404,261.0,803.0,0.325,363.0,486.0,0.747,337.0,1055.0,468.0,237.0,129.0,389.0,542.0,67.2,98.0,0.248,0.41,0.504,45.0,59.2,10.5,9.6,0.471,15.1,27.5,0.185,,,,2021
Mississippi,28,16,12,0.571,11.18,6.0,10,8,10,4,5,6,1927.0,1782.0,1125.0,623.0,1482.0,0.42,191.0,541.0,0.353,345.0,500.0,0.69,255.0,892.0,364.0,194.0,90.0,424.0,483.0,67.3,94.1,0.337,0.365,0.518,46.6,58.4,10.2,8.2,0.485,19.8,27.1,0.233,,,,2021
Missouri,26,16,10,0.615,12.37,10.87,8,8,8,4,6,4,1909.0,1870.0,1050.0,654.0,1518.0,0.431,165.0,497.0,0.332,397.0,556.0,0.714,271.0,916.0,296.0,161.0,105.0,332.0,494.0,70.4,101.2,0.366,0.327,0.525,49.7,45.3,8.7,11.3,0.485,15.7,28.7,0.262,9.0,R64,WEST,2021
Montana,28,15,13,0.536,-3.65,-1.57,7,9,8,4,5,8,1981.0,1876.0,1135.0,667.0,1555.0,0.429,162.0,520.0,0.312,380.0,567.0,0.67,252.0,919.0,324.0,165.0,77.0,351.0,507.0,68.0,97.3,0.365,0.334,0.514,49.8,48.6,8.6,7.1,0.481,16.1,26.1,0.244,,,,2021
Morehead State,31,23,8,0.742,-0.95,-4.33,17,3,12,1,8,5,2132.0,1986.0,1250.0,736.0,1806.0,0.408,231.0,741.0,0.312,283.0,418.0,0.677,272.0,954.0,366.0,242.0,98.0,374.0,555.0,67.1,94.7,0.231,0.41,0.495,45.2,49.7,11.5,9.1,0.471,15.7,24.5,0.157,14.0,R64,MIDWEST,2021
Mount St. Mary's,23,12,11,0.522,-5.67,-6.67,9,7,6,3,6,6,1454.0,1431.0,930.0,526.0,1300.0,0.405,129.0,422.0,0.306,250.0,325.0,0.769,198.0,740.0,217.0,151.0,65.0,237.0,402.0,63.8,96.5,0.25,0.325,0.492,46.3,41.3,10.2,8.3,0.454,14.0,24.3,0.192,16.0,R68,EAST,2021
Murray State,26,13,13,0.5,-2.86,-8.2,10,10,9,4,4,8,1986.0,1739.0,1045.0,620.0,1478.0,0.419,193.0,604.0,0.32,306.0,445.0,0.688,227.0,832.0,292.0,136.0,102.0,348.0,369.0,69.4,96.0,0.301,0.409,0.515,47.0,47.1,7.5,10.8,0.485,17.1,24.5,0.207,,,,2021
Nebraska,27,7,20,0.259,6.08,12.28,3,16,6,9,1,10,1889.0,2004.0,1085.0,711.0,1686.0,0.422,240.0,771.0,0.311,342.0,476.0,0.718,291.0,1073.0,388.0,184.0,98.0,356.0,466.0,73.0,101.3,0.282,0.457,0.524,52.3,54.6,9.3,10.7,0.493,15.7,28.3,0.203,,,,2021
Nevada,26,16,10,0.615,5.4,2.12,8,7,10,2,2,7,1916.0,1812.0,1040.0,592.0,1448.0,0.409,212.0,638.0,0.332,416.0,582.0,0.715,231.0,897.0,356.0,169.0,66.0,324.0,505.0,70.1,99.4,0.402,0.441,0.525,49.2,60.1,9.3,7.5,0.482,15.8,24.4,0.287,,,,2021
New Mexico State,20,12,8,0.6,-1.21,-5.09,7,6,4,2,5,5,1422.0,1283.0,800.0,452.0,1051.0,0.43,124.0,383.0,0.324,255.0,358.0,0.712,154.0,609.0,231.0,94.0,42.0,257.0,360.0,66.5,96.5,0.341,0.364,0.525,45.8,51.1,7.1,7.0,0.489,17.4,24.0,0.243,,,,2021
New Mexico,22,6,16,0.273,-12.38,-1.73,1,8,0,0,3,8,1436.0,1578.0,890.0,557.0,1255.0,0.444,180.0,528.0,0.341,284.0,414.0,0.686,213.0,771.0,319.0,177.0,67.0,299.0,399.0,69.2,102.5,0.33,0.421,0.544,47.9,57.3,11.5,7.3,0.516,17.1,28.0,0.226,,,,2021
