School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION,YEAR
Coastal Carolina,31.0,11.0,20.0,355.0,-8.81,-1.63,5.0,13.0,8.0,8.0,3.0,11.0,73.3225806451613,74.0,1250.0,26.32258064516129,60.64516129032258,434.0,7.193548387096774,22.741935483870968,316.0,13.483870967741936,17.193548387096776,784.0,25.93548387096774,11.258064516129032,37.193548387096776,12.35483870967742,6.064516129032258,3.193548387096774,12.225806451612904,16.032258064516128,69.1,105.3,284.0,375.0,533.0,512.0,469.0,87.0,96.0,493.0,151.0,316.0,222.0,,,,2023.0
Colgate,34.0,26.0,8.0,765.0,2.2,-6.71,17.0,1.0,14.0,2.0,11.0,4.0,78.58823529411765,68.97058823529412,1360.0,29.91176470588235,58.23529411764706,514.0,8.323529411764707,20.41176470588235,408.0,10.441176470588236,15.882352941176473,657.0,26.029411764705884,7.9411764705882355,33.97058823529412,18.558823529411764,6.970588235294118,2.8529411764705883,10.176470588235292,12.558823529411764,68.3,115.1,273.0,351.0,597.0,519.0,0.62,102.0,76.0,585.0,134.0,254.0,179.0,15.0,R64,MIDWEST,2023.0
College of Charleston,34.0,31.0,3.0,912.0,8.43,-4.54,16.0,2.0,17.0,1.0,11.0,2.0,80.79411764705883,67.3529411764706,1370.0,27.676470588235293,63.11764705882353,438.0,10.088235294117649,30.205882352941178,334.0,15.352941176470589,20.705882352941178,741.0,26.852941176470587,13.647058823529411,40.5,13.794117647058824,7.352941176470588,3.147058823529412,12.0,16.823529411764707,70.8,113.3,328.0,479.0,554.0,545.0,498.0,103.0,78.0,518.0,141.0,356.0,243.0,12.0,R64,SOUTH,2023.0
Colorado,34.0,18.0,16.0,529.0,12.06,8.85,8.0,12.0,13.0,4.0,2.0,9.0,69.88235294117646,66.67647058823529,1360.0,25.44117647058824,58.73529411764706,433.0,6.617647058823529,20.38235294117647,325.0,12.382352941176473,17.794117647058822,696.0,26.205882352941178,11.147058823529411,37.35294117647059,13.029411764705882,7.382352941176471,3.6176470588235294,13.264705882352942,16.294117647058822,69.6,100.5,303.0,347.0,0.52,526.0,512.0,106.0,0.0969999999999999,489.0,165.0,0.31,211.0,,,,2023.0
Colorado State,33.0,15.0,18.0,455.0,5.96,6.18,6.0,12.0,9.0,7.0,4.0,8.0,72.45454545454545,71.36363636363636,1335.0,26.454545454545453,54.24242424242424,488.0,7.606060606060606,20.87878787878788,364.0,11.93939393939394,16.03030303030303,745.0,24.75757575757576,5.96969696969697,30.727272727272727,16.515151515151516,5.666666666666667,2.4545454545454546,11.151515151515152,16.272727272727273,66.4,107.9,296.0,385.0,586.0,481.0,624.0,84.0,77.0,558.0,153.0,0.1989999999999999,0.22,,,,2023.0
Columbia,29.0,7.0,22.0,241.0,-14.69,-2.69,2.0,12.0,6.0,9.0,1.0,13.0,67.79310344827586,75.75862068965517,1170.0,24.0,59.58620689655172,403.0,7.793103448275862,24.620689655172413,317.0,12.0,16.79310344827586,715.0,24.20689655172414,10.20689655172414,34.41379310344828,11.724137931034482,6.758620689655173,2.0,13.827586206896552,16.724137931034484,70.6,95.3,282.0,413.0,502.0,466.0,489.0,95.0,0.05,468.0,0.17,0.27,201.0,,,,2023.0
Connecticut,32.0,24.0,8.0,0.75,20.81,7.39,13.0,7.0,15.0,2.0,6.0,5.0,78.6875,65.21875,1280.0,27.6875,60.15625,0.46,9.03125,25.15625,359.0,14.28125,19.03125,0.75,25.5,13.5,39.0,17.34375,6.53125,4875.0,12.96875,18.15625,68.7,114.6,316.0,418.0,569.0,0.5670000000000001,626.0,95.0,127.0,535.0,158.0,0.3939999999999999,237.0,4.0,Champions,WEST,2023.0
Coppin State,32.0,9.0,23.0,281.0,-14.64,-3.48,4.0,10.0,4.0,6.0,5.0,16.0,72.0,83.15625,1300.0,24.34375,55.9375,435.0,8375.0,24.78125,338.0,14.9375,20.78125,719.0,23.96875,6.4375,30.40625,11.28125,7.6875,2.53125,14.90625,19.65625,73.1,97.0,372.0,443.0,547.0,423.0,0.4629999999999999,104.0,68.0,0.51,185.0,186.0,267.0,,,,2023.0
Cornell,28.0,17.0,11.0,607.0,0.28,-2.76,7.0,7.0,11.0,2.0,6.0,8.0,81.67857142857143,76.03571428571429,1125.0,29.142857142857142,62.07142857142857,0.47,10.714285714285714,30.392857142857142,353.0,12.678571428571429,17.5,724.0,24.035714285714285,10.392857142857142,34.42857142857143,17.464285714285715,9.714285714285714,2.25,12.428571428571429,16.642857142857142,72.5,112.1,282.0,0.49,0.58,0.5,599.0,133.0,63.0,556.0,0.15,295.0,204.0,,,,2023.0
Creighton,33.0,21.0,12.0,636.0,17.63,9.47,14.0,6.0,13.0,2.0,5.0,6.0,76.63636363636364,68.48484848484848,1330.0,27.51515151515152,58.87878787878788,467.0,8.909090909090908,24.75757575757576,0.36,12.696969696969695,16.545454545454547,767.0,28.727272727272727,8.454545454545455,37.18181818181818,15.909090909090908,5.242424242424242,4.181818181818182,11.636363636363637,13.151515151515152,69.4,109.5,281.0,0.42,574.0,527.0,578.0,75.0,95.0,543.0,148.0,255.0,216.0,6.0,E8,SOUTH,2023.0
Dartmouth,28.0,10.0,18.0,357.0,-8.2,-2.74,6.0,8.0,7.0,5.0,3.0,11.0,71.35714285714286,72.39285714285714,1135.0,25.678571428571427,58.07142857142857,442.0,8.142857142857142,24.464285714285715,333.0,11.857142857142858,16.964285714285715,699.0,26.428571428571427,8.428571428571429,34.857142857142854,12.857142857142858,5.464285714285714,4.035714285714286,14.428571428571429,17.0,70.8,99.5,292.0,421.0,0.54,496.0,501.0,76.0,104.0,512.0,179.0,242.0,204.0,,,,2023.0
Davidson,32.0,16.0,16.0,0.5,2.2,1.68,8.0,10.0,7.0,8.0,6.0,6.0,69875.0,68.65625,1295.0,24.53125,55.4375,443.0,6.75,20.75,325.0,14.0625,18.8125,748.0,24.65625,8.28125,32.9375,13125.0,5375.0,1.28125,10.84375,15.15625,66.1,104.4,339.0,374.0,543.0,487.0,535.0,0.08,35.0,503.0,144.0,248.0,254.0,,,,2023.0
Dayton,34.0,22.0,12.0,647.0,8.93,1.31,12.0,6.0,14.0,2.0,5.0,6.0,68.6470588235294,61.02941176470589,1370.0,24.5,52.47058823529412,467.0,6.617647058823529,19.558823529411764,338.0,13.029411764705882,18.647058823529413,699.0,26.705882352941178,9.441176470588236,36.14705882352941,15.235294117647058,4.794117647058823,4.382352941176471,12.088235294117649,13.823529411764708,63.6,107.2,355.0,373.0,0.56,0.5379999999999999,622.0,75.0,125.0,0.53,165.0,308.0,248.0,,,,2023.0
Delaware,33.0,17.0,16.0,515.0,-5.59,-3.74,8.0,10.0,10.0,5.0,4.0,10.0,69.63636363636364,70.6969696969697,1330.0,24.727272727272727,56.333333333333336,439.0,6.606060606060606,20.60606060606061,321.0,13.575757575757576,18.666666666666668,727.0,23.727272727272727,8.666666666666666,32.39393939393939,11.787878787878787,6.909090909090909,3.9696969696969697,11.333333333333334,16.363636363636363,67.4,102.6,331.0,366.0,534.0,476.0,477.0,102.0,106.0,498.0,148.0,253.0,241.0,,,,2023.0
Delaware State,30.0,6.0,24.0,0.2,-17.73,-4.98,4.0,11.0,4.0,8.0,2.0,14.0,64.63333333333334,75.5,1210.0,23.8,57.5,414.0,5.7,18.066666666666663,315.0,11.333333333333334,16.466666666666665,688.0,23.7,11.2,34.9,12.4,6.966666666666667,2.6333333333333333,16.033333333333335,18.366666666666667,69.6,92.1,286.0,314.0,495.0,502.0,521.0,99.0,0.0819999999999999,463.0,0.1969999999999999,307.0,197.0,,,,2023.0
Denver,32.0,15.0,17.0,469.0,-9.13,-5.46,6.0,12.0,9.0,5.0,4.0,11.0,72.65625,75.0625,1300.0,26.09375,53625.0,487.0,4.5,13.8125,326.0,15.96875,22.28125,717.0,26125.0,9.0625,35.1875,11.34375,5.53125,3.0625,14.96875,17.0,69.1,103.6,416.0,258.0,566.0,531.0,435.0,79.0,84.0,529.0,0.1889999999999999,298.0,298.0,,,,2023.0
DePaul,33.0,10.0,23.0,303.0,2.87,8.99,3.0,17.0,7.0,8.0,2.0,12.0,71.18181818181819,77.3030303030303,1340.0,25.393939393939394,59.42424242424242,427.0,8.272727272727273,22.484848484848484,368.0,12.12121212121212,16.393939393939394,739.0,23.181818181818183,9.242424242424242,32.42424242424242,13.848484848484848,6.393939393939394,4.727272727272728,12.93939393939394,18.303030303030305,69.8,100.4,276.0,378.0,0.53,457.0,545.0,0.09,0.12,497.0,161.0,258.0,204.0,,,,2023.0
Detroit Mercy,33.0,14.0,19.0,424.0,-3.0,-3.4,9.0,11.0,9.0,5.0,5.0,13.0,76.57575757575758,75.33333333333333,1330.0,26.545454545454547,61.333333333333336,433.0,10.242424242424242,26.51515151515152,386.0,13.242424242424242,17.242424242424242,768.0,23.60606060606061,13.12121212121212,36.72727272727273,12.515151515151516,6.121212121212121,1.93939393939394,11.818181818181818,16.03030303030303,67.8,112.1,281.0,432.0,551.0,525.0,471.0,0.09,55.0,516.0,145.0,359.0,216.0,,,,2023.0
Drake,34.0,27.0,7.0,794.0,8.2,-1.25,15.0,5.0,14.0,1.0,6.0,6.0,75.32352941176471,63.91176470588236,1390.0,27.352941176470587,58.14705882352941,0.47,7.970588235294118,21.38235294117647,373.0,12.647058823529411,16.441176470588236,769.0,27.61764705882353,8.117647058823529,35.73529411764706,13.617647058823527,5.382352941176471,2.617647058823529,10.470588235294118,14.794117647058824,67.0,110.1,283.0,368.0,571.0,524.0,498.0,79.0,74.0,539.0,0.1369999999999999,248.0,218.0,12.0,R64,MIDWEST,2023.0
Drexel,32.0,17.0,15.0,531.0,-2.26,-5.42,10.0,8.0,12.0,3.0,3.0,9.0,66.71875,62.40625,1305.0,24.15625,56.0625,431.0,7.15625,22.65625,316.0,11.25,16.46875,683.0,24.6875,10.3125,35.0,11.6875,5625.0,3.21875,11.65625,14.5,64.0,102.2,294.0,404.0,522.0,516.0,484.0,86.0,0.08,495.0,154.0,302.0,201.0,,,,2023.0
Duke,34.0,26.0,8.0,765.0,15.5,6.91,14.0,6.0,16.0,0.0,4.0,6.0,72.52941176470588,63.94117647058823,1365.0,26.0,57.61764705882353,451.0,6.852941176470588,20.38235294117647,336.0,13.676470588235292,17.764705882352942,0.77,26.558823529411764,12.147058823529411,38.70588235294117,14.794117647058824,5.705882352941177,4.5,12.029411764705882,15.205882352941176,65.7,110.0,308.0,354.0,549.0,0.5579999999999999,569.0,87.0,0.12,511.0,154.0,362.0,237.0,5.0,R32,EAST,2023.0
Duquesne,32.0,20.0,12.0,625.0,4.04,0.11,10.0,8.0,16.0,4.0,3.0,7.0,74.8125,70875.0,1282.0,27.21875,62.1875,438.0,9.0,24.6875,365.0,11375.0,16.53125,688.0,23375.0,12.40625,35.78125,15.34375,8.28125,3875.0,11.90625,18.65625,69.4,107.8,266.0,397.0,534.0,496.0,564.0,119.0,103.0,0.51,145.0,0.3339999999999999,183.0,,,,2023.0
East Carolina,33.0,16.0,17.0,485.0,0.11,1.8,6.0,12.0,10.0,6.0,2.0,9.0,68.81818181818181,70.51515151515152,1320.0,23.303030303030305,57.45454545454545,406.0,7.545454545454546,23.87878787878788,316.0,14.666666666666666,21.33333333333333,688.0,24.848484848484848,12.212121212121213,37.06060606060606,13.12121212121212,6.484848484848484,2.636363636363636,13.181818181818182,17.666666666666668,68.6,100.4,371.0,416.0,509.0,515.0,563.0,95.0,0.07,471.0,163.0,0.33,255.0,,,,2023.0
East Tennessee State,32.0,12.0,20.0,375.0,-5.86,-4.3,8.0,10.0,7.0,9.0,4.0,9.0,69.09375,69.0,1285.0,25.65625,56.6875,453.0,6.34375,19.78125,321.0,11.4375,17.0625,0.67,24.34375,10.71875,35.0625,12.1875,6.09375,3.09375,13125.0,15.34375,66.7,103.2,301.0,349.0,533.0,513.0,475.0,91.0,94.0,509.0,168.0,315.0,202.0,,,,2023.0
Eastern Illinois,31.0,9.0,22.0,0.29,-13.72,-6.38,5.0,13.0,6.0,9.0,3.0,12.0,68.83870967741936,72.09677419354838,1245.0,25.70967741935484,58.064516129032256,443.0,5.225806451612903,15.903225806451612,329.0,12.193548387096774,19.12903225806452,637.0,24.64516129032258,9.290322580645162,33.935483870967744,14.483870967741936,8.387096774193548,3.3870967741935485,13.516129032258064,18.032258064516128,70.7,97.0,329.0,274.0,513.0,472.0,563.0,118.0,0.1009999999999999,488.0,168.0,258.0,0.21,,,,2023.0
Eastern Kentucky,33.0,20.0,13.0,606.0,-2.41,-2.05,12.0,6.0,14.0,2.0,5.0,10.0,77.36363636363636,72.12121212121212,1325.0,29.03030303030303,66.72727272727273,435.0,8.575757575757576,25.424242424242426,337.0,10.727272727272728,16.303030303030305,658.0,26.57575757575757,13.696969696969695,40.27272727272727,15.212121212121213,8.090909090909092,4.848484848484849,12.151515151515152,16.060606060606062,72.5,106.3,244.0,381.0,519.0,517.0,524.0,111.0,0.13,499.0,0.14,341.0,161.0,,,,2023.0
Eastern Michigan,31.0,8.0,23.0,258.0,-10.76,-1.59,5.0,13.0,6.0,7.0,2.0,13.0,72.2258064516129,80.80645161290323,1250.0,25.90322580645161,58.935483870967744,0.44,6.193548387096774,19.61290322580645,316.0,14.225806451612904,18.548387096774192,767.0,22.70967741935484,8.709677419354838,31.41935483870968,9.64516129032258,6.258064516129032,2.161290322580645,11.838709677419354,18.93548387096774,70.3,101.9,315.0,333.0,533.0,0.4589999999999999,372.0,88.0,62.0,492.0,149.0,0.25,241.0,,,,2023.0
Eastern Washington,33.0,23.0,10.0,697.0,1.78,-1.75,16.0,2.0,11.0,2.0,10.0,6.0,77.18181818181819,71.45454545454545,1320.0,27.545454545454547,55.87878787878788,493.0,8.818181818181818,24.424242424242426,361.0,13.272727272727272,17.515151515151516,758.0,27.09090909090909,9.0,36.09090909090909,15.484848484848484,5.03030303030303,3.212121212121212,13.575757575757576,17.515151515151516,68.9,112.0,313.0,437.0,601.0,539.0,562.0,73.0,0.0969999999999999,572.0,175.0,295.0,238.0,,,,2023.0
Elon,32.0,8.0,24.0,0.25,-12.79,-4.32,6.0,12.0,5.0,9.0,3.0,12.0,65.4375,71.59375,1280.0,23.8125,55.96875,425.0,6.8125,22.5625,302.0,11.0,15.53125,708.0,24.9375,8.78125,33.71875,12.15625,6125.0,2.15625,12.34375,16.09375,67.0,97.7,277.0,403.0,517.0,484.0,0.51,91.0,67.0,486.0,163.0,257.0,197.0,,,,2023.0
Evansville,32.0,5.0,27.0,156.0,-14.77,-1.18,1.0,19.0,3.0,10.0,1.0,14.0,62.40625,76.0,1280.0,22.78125,57.46875,396.0,6.21875,19.3125,322.0,10625.0,16875.0,0.63,23.5,7875.0,31375.0,10.25,7.0,1.9375,12.25,16.25,69.8,89.4,294.0,336.0,476.0,451.0,0.45,0.1,0.0579999999999999,451.0,158.0,207.0,185.0,,,,2023.0
Fairfield,31.0,13.0,18.0,419.0,-6.93,-4.46,9.0,11.0,7.0,6.0,4.0,10.0,64.90322580645162,65.96774193548387,1255.0,22.258064516129032,54.2258064516129,0.41,5.741935483870968,20.032258064516128,287.0,14.64516129032258,20.225806451612904,724.0,23.870967741935484,9.838709677419354,33.70967741935484,9.548387096774194,5.483870967741935,3.6774193548387095,11.838709677419354,15.225806451612904,64.9,98.7,373.0,369.0,508.0,496.0,429.0,83.0,95.0,463.0,156.0,288.0,0.27,,,,2023.0
Fairleigh Dickinson,35.0,20.0,15.0,571.0,-10.59,-11.59,10.0,6.0,10.0,5.0,8.0,9.0,78.0,74.51428571428572,1415.0,28.4,62.25714285714286,456.0,8.17142857142857,23.485714285714284,348.0,13.028571428571428,17.314285714285713,752.0,22.6,11.514285714285714,34.114285714285714,14.914285714285716,8.028571428571428,1.9428571428571428,11.571428571428571,18.914285714285715,69.9,110.4,278.0,377.0,553.0,506.0,525.0,114.0,0.0579999999999999,522.0,141.0,321.0,209.0,16.0,R32,EAST,2023.0
Florida,33.0,16.0,17.0,485.0,11.23,8.6,9.0,9.0,10.0,6.0,4.0,7.0,71.24242424242425,68.60606060606061,1325.0,25.151515151515152,57.696969696969695,436.0,6.666666666666667,21.24242424242424,314.0,14.272727272727272,19.90909090909091,717.0,26.21212121212121,8.424242424242424,34.63636363636363,12.303030303030305,6.818181818181818,5.181818181818182,11.242424242424242,16.151515151515152,69.7,101.8,345.0,368.0,0.53,473.0,489.0,0.0969999999999999,123.0,494.0,143.0,238.0,247.0,,,,2023.0
Florida A&M,29.0,7.0,22.0,241.0,-17.55,-4.74,5.0,13.0,4.0,7.0,3.0,15.0,58.62068965517241,70.0,1165.0,20.517241379310345,52.96551724137931,387.0,5.758620689655173,18.379310344827587,313.0,11.827586206896552,17.103448275862068,692.0,22.6896551724138,10.172413793103448,32.86206896551724,9.655172413793103,6.586206896551724,3.6206896551724137,16.0,19.0,66.5,87.8,323.0,347.0,0.48,478.0,471.0,99.0,102.0,442.0,208.0,293.0,223.0,,,,2023.0
Florida Atlantic,34.0,31.0,3.0,912.0,13.46,0.59,18.0,2.0,17.0,0.0,11.0,3.0,78.79411764705883,64.97058823529412,1370.0,28.23529411764705,59.8235294117647,472.0,9.764705882352942,26.264705882352946,372.0,12.558823529411764,17.529411764705884,716.0,28.147058823529413,10.529411764705882,38.6764705882353,14.617647058823527,6.794117647058823,2.4705882352941178,11.764705882352942,15.852941176470589,69.0,113.4,293.0,439.0,578.0,542.0,518.0,98.0,65.0,554.0,147.0,307.0,0.21,9.0,F4,EAST,2023.0
Florida Gulf Coast,32.0,17.0,15.0,531.0,-2.51,-2.96,7.0,11.0,8.0,5.0,6.0,9.0,71.25,69.4375,1290.0,25.15625,57625.0,437.0,9.21875,26.0,355.0,11.71875,15.84375,0.74,25.1875,9.40625,34.59375,12.78125,6.84375,3.25,11.40625,15.53125,66.7,106.1,275.0,451.0,547.0,496.0,508.0,102.0,96.0,517.0,149.0,272.0,203.0,,,,2023.0
Florida International,32.0,14.0,18.0,438.0,-2.97,0.06,8.0,12.0,11.0,7.0,3.0,10.0,73.09375,75125.0,1300.0,27.09375,58.15625,466.0,6.84375,20.96875,326.0,12.0625,16.90625,713.0,22.90625,8.59375,31.5,12.40625,9.0625,4.0,14.78125,17.09375,71.0,101.4,291.0,361.0,552.0,0.4529999999999999,0.4579999999999999,126.0,0.1119999999999999,525.0,183.0,255.0,207.0,,,,2023.0
Florida State,32.0,9.0,23.0,281.0,-0.45,6.43,7.0,13.0,5.0,11.0,4.0,7.0,69.34375,76.21875,1280.0,25.0625,57.5,436.0,6.53125,19.78125,0.33,12.6875,17.46875,726.0,22.75,8.6875,31.4375,13.4375,6.15625,3.90625,12125.0,16.21875,69.0,100.5,304.0,344.0,527.0,471.0,536.0,89.0,113.0,493.0,156.0,259.0,221.0,,,,2023.0
Fordham,33.0,25.0,8.0,758.0,2.38,-2.01,12.0,6.0,18.0,2.0,6.0,5.0,72.0,67.60606060606061,1330.0,24.151515151515152,57.60606060606061,419.0,7.636363636363637,24.0,318.0,16.060606060606062,21.666666666666668,741.0,26.151515151515152,10.787878787878787,36.93939393939394,12.666666666666666,7.212121212121212,4.848484848484849,13.515151515151516,19.60606060606061,70.0,102.1,376.0,417.0,0.53,0.52,524.0,102.0,125.0,486.0,166.0,299.0,279.0,,,,2023.0
Fresno State,31.0,11.0,20.0,355.0,2.93,5.43,6.0,12.0,7.0,7.0,4.0,9.0,63.67741935483871,65.6774193548387,1240.0,23.225806451612904,53.96774193548387,0.43,6.774193548387097,21.967741935483872,308.0,10.451612903225806,13.548387096774194,771.0,22.258064516129032,8.0,30.258064516129032,12.32258064516129,6.32258064516129,3.3225806451612905,11.580645161290322,16.096774193548388,64.0,99.5,251.0,407.0,527.0,481.0,531.0,99.0,103.0,493.0,161.0,249.0,194.0,,,,2023.0
Furman,34.0,27.0,7.0,794.0,5.08,-3.92,15.0,3.0,14.0,2.0,8.0,3.0,82.08823529411765,71.20588235294117,1375.0,28.764705882352946,59.5,483.0,9.529411764705882,27.47058823529412,347.0,15.029411764705882,20.294117647058822,741.0,25.58823529411765,9.911764705882351,35.5,17.08823529411765,6.794117647058823,3.2058823529411766,11.147058823529411,16.764705882352942,69.7,116.5,341.0,462.0,594.0,518.0,594.0,96.0,85.0,564.0,139.0,295.0,253.0,13.0,R32,SOUTH,2023.0
Gardner-Webb,31.0,15.0,16.0,484.0,-3.85,-4.64,10.0,8.0,8.0,5.0,6.0,10.0,70.70967741935483,65.54838709677419,1260.0,26.225806451612904,56.16129032258065,467.0,6.32258064516129,18.806451612903224,336.0,11.935483870967742,19.096774193548388,625.0,25.387096774193548,10.0,35.38709677419355,12.870967741935484,7.161290322580645,4.709677419354839,13.0,19.161290322580644,67.5,103.2,0.34,335.0,542.0,527.0,491.0,104.0,143.0,523.0,166.0,297.0,213.0,,,,2023.0
George Mason,33.0,20.0,13.0,606.0,1.92,0.47,11.0,7.0,14.0,2.0,4.0,7.0,68.72727272727273,67.27272727272727,1330.0,24.24242424242424,53.75757575757576,451.0,7.272727272727272,20.75757575757576,0.35,12.969696969696969,19.90909090909091,651.0,26.60606060606061,9.151515151515152,35.75757575757576,13.696969696969695,4.606060606060606,3.121212121212121,13.727272727272728,17.21212121212121,67.6,100.9,0.37,386.0,544.0,524.0,565.0,68.0,85.0,519.0,178.0,0.2789999999999999,241.0,,,,2023.0
George Washington,32.0,16.0,16.0,0.5,-1.76,-0.44,10.0,8.0,11.0,6.0,5.0,6.0,76.28125,76.71875,1305.0,27.15625,57.78125,0.47,7125.0,22.1875,321.0,14.84375,20125.0,738.0,26.0625,8875.0,34.9375,12.6875,5.6875,3.40625,12.59375,16.4375,69.7,107.4,348.0,384.0,566.0,498.0,467.0,0.08,0.09,532.0,158.0,0.2689999999999999,257.0,,,,2023.0
Georgetown,32.0,7.0,25.0,219.0,-1.18,7.42,2.0,18.0,5.0,12.0,1.0,11.0,69.53125,78125.0,1290.0,25.5625,60.4375,423.0,5.78125,18.71875,309.0,12625.0,17.59375,718.0,25.1875,10.78125,35.96875,11875.0,6.15625,4.5625,12.25,14.4375,69.6,99.1,291.0,0.31,505.0,0.49,465.0,88.0,121.0,471.0,151.0,289.0,209.0,,,,2023.0
Georgia,32.0,16.0,16.0,0.5,2.11,5.11,6.0,12.0,13.0,4.0,1.0,10.0,68.53125,71.53125,1285.0,22.75,55.4375,0.41,6.71875,21.1875,317.0,16.3125,22.4375,727.0,24.9375,10.84375,35.78125,11.1875,6.3125,2.65625,13.21875,16.03125,68.2,100.1,405.0,382.0,518.0,502.0,492.0,92.0,0.07,471.0,0.1669999999999999,306.0,294.0,,,,2023.0
Georgia Southern,33.0,17.0,16.0,515.0,-3.15,-1.91,9.0,9.0,12.0,4.0,3.0,11.0,68.39393939393939,66.6969696969697,1325.0,25.454545454545453,58.36363636363637,436.0,6.2727272727272725,19.96969696969697,314.0,11.212121212121213,16.333333333333332,686.0,25.454545454545453,9.848484848484848,35.303030303030305,10.393939393939394,7.03030303030303,2.8484848484848486,11.454545454545457,16.696969696969695,67.6,100.8,0.28,342.0,517.0,502.0,408.0,104.0,0.0819999999999999,0.49,148.0,0.2769999999999999,192.0,,,,2023.0
Georgia State,31.0,10.0,21.0,323.0,-6.71,-0.85,3.0,15.0,10.0,9.0,0.0,11.0,66.70967741935483,69.35483870967742,1245.0,24.032258064516128,57.70967741935484,416.0,5.290322580645161,17.93548387096774,295.0,13.35483870967742,18.741935483870968,713.0,23.451612903225808,11.064516129032258,34.516129032258064,11.03225806451613,5.774193548387097,3.5806451612903225,12.903225806451612,17.032258064516128,67.8,98.0,325.0,311.0,501.0,512.0,0.4589999999999999,85.0,98.0,462.0,162.0,319.0,231.0,,,,2023.0
Georgia Tech,33.0,15.0,18.0,455.0,2.02,4.82,6.0,14.0,11.0,6.0,3.0,9.0,69.72727272727273,70.75757575757575,1325.0,25.90909090909091,61.18181818181818,423.0,7.848484848484849,23.424242424242426,335.0,10.06060606060606,14.454545454545457,696.0,24.424242424242426,10.575757575757576,35.0,14.030303030303031,5.96969696969697,4.0606060606060606,10.575757575757576,15.87878787878788,67.6,102.8,236.0,383.0,512.0,488.0,542.0,88.0,106.0,488.0,135.0,289.0,164.0,,,,2023.0
Gonzaga,33.0,28.0,5.0,848.0,20.07,7.45,14.0,2.0,15.0,1.0,7.0,2.0,87.51515151515152,72.9090909090909,1325.0,32.60606060606061,61.66666666666666,529.0,7.757575757575758,20.03030303030303,387.0,14.545454545454543,20.75757575757576,701.0,26.303030303030305,10.181818181818182,36.48484848484848,16.575757575757574,7.636363636363637,3.333333333333333,10.575757575757576,16.78787878787879,71.8,121.4,337.0,325.0,612.0,0.5379999999999999,508.0,106.0,92.0,592.0,129.0,313.0,236.0,3.0,E8,WEST,2023.0
Grambling,33.0,24.0,9.0,727.0,-3.77,-8.22,15.0,3.0,11.0,1.0,9.0,6.0,68.96969696969697,62.24242424242424,1325.0,24.57575757575757,54.09090909090909,454.0,5.2727272727272725,14.818181818181818,356.0,14.545454545454543,22.57575757575757,644.0,25.21212121212121,11.030303030303031,36.24242424242424,12.272727272727272,7.333333333333333,4.121212121212121,14.393939393939394,18.90909090909091,67.8,101.3,417.0,274.0,532.0,514.0,499.0,108.0,121.0,503.0,182.0,0.3279999999999999,269.0,,,,2023.0
Grand Canyon,35.0,24.0,11.0,686.0,4.62,0.99,10.0,7.0,14.0,4.0,5.0,5.0,75.31428571428572,66.82857142857142,1410.0,25.857142857142858,55.8,463.0,8.971428571428572,23.4,383.0,14.628571428571428,20.428571428571427,716.0,26.714285714285715,10.2,36.91428571428571,12.6,4.914285714285715,3.2857142857142856,12.085714285714284,18.057142857142857,66.9,111.8,366.0,419.0,575.0,524.0,487.0,73.0,84.0,544.0,156.0,312.0,262.0,14.0,R64,WEST,2023.0
Green Bay,32.0,3.0,29.0,94.0,-20.05,-2.9,2.0,18.0,2.0,10.0,1.0,17.0,59.3125,76.46875,1285.0,20.5,52.03125,394.0,6.8125,22625.0,301.0,11.5,16375.0,702.0,20.9375,7.34375,28.28125,10.9375,5.0625,2375.0,13.96875,16.90625,66.2,89.2,315.0,435.0,496.0,436.0,534.0,76.0,63.0,459.0,0.1889999999999999,217.0,221.0,,,,2023.0
Hampton,32.0,8.0,24.0,0.25,-15.13,-4.58,5.0,13.0,7.0,6.0,1.0,13.0,68.21875,77.53125,1285.0,23.71875,60.4375,392.0,7125.0,22.15625,322.0,13.65625,19875.0,687.0,23.84375,10.46875,34.3125,11.0,4.3125,3.15625,11.0625,18.34375,69.9,97.2,329.0,367.0,488.0,469.0,0.4639999999999999,61.0,85.0,451.0,0.1369999999999999,268.0,226.0,,,,2023.0
Hartford,28.0,5.0,23.0,179.0,-23.29,-8.13,,,5.0,10.0,0.0,11.0,62.75,71.10714285714286,1120.0,23.535714285714285,55.10714285714285,427.0,7.357142857142857,22.142857142857142,332.0,8.321428571428571,12.928571428571429,644.0,22.535714285714285,9.107142857142858,31.642857142857142,13.0,6.392857142857143,3.75,14.392857142857142,14.107142857142858,66.3,94.7,235.0,402.0,512.0,477.0,552.0,96.0,106.0,494.0,0.19,271.0,151.0,,,,2023.0
