School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION,YEAR
Coastal Carolina,34.0,17.0,17.0,0.5,-0.5,-1.94,9.0,9.0,10.0,4.0,6.0,11.0,77.67647058823529,74.11764705882354,1370.0,26.44117647058824,58.41176470588236,0.453,8.352941176470589,22.529411764705884,0.371,16.441176470588236,22.88235294117647,0.719,25.88235294117647,11.058823529411764,36.94117647058823,13.264705882352942,6.294117647058823,2.294117647058824,13.882352941176473,20.323529411764707,71.2,108.3,0.392,0.386,0.561,0.528,0.502,0.88,0.74,0.524,0.1669999999999999,0.321,0.281,NA,NA,NA,2019
Colgate,35.0,24.0,11.0,0.686,1.23,-3.83,13.0,5.0,15.0,1.0,9.0,9.0,75.65714285714286,70.22857142857143,1415.0,27.285714285714285,57.0,0.479,9.142857142857142,23.285714285714285,0.393,11.942857142857145,16.085714285714285,0.742,26.228571428571428,9.2,35.42857142857143,15.457142857142856,6.085714285714285,3.4571428571428573,13.028571428571428,15.628571428571428,67.8,110.3,0.282,0.409,0.585,0.527,0.5660000000000001,0.89,0.1,0.559,0.168,0.291,0.21,15.0,R64,SOUTH,2019
College of Charleston,33.0,24.0,9.0,0.727,2.36,-2.95,12.0,6.0,13.0,2.0,8.0,5.0,74.33333333333333,68.63636363636364,1330.0,26.60606060606061,55.09090909090909,0.483,6.878787878787879,20.21212121212121,0.34,14.242424242424242,18.63636363636364,0.764,24.24242424242424,7.878787878787879,32.121212121212125,11.727272727272728,6.545454545454546,2.303030303030303,10.515151515151516,14.727272727272728,66.3,111.3,0.338,0.367,0.581,0.504,0.441,0.98,0.73,0.545,0.141,0.254,0.259,NA,NA,NA,2019
Colorado,36.0,23.0,13.0,0.639,9.68,3.6,10.0,8.0,15.0,2.0,5.0,9.0,73.55555555555556,67.47222222222223,1445.0,25.666666666666668,56.55555555555556,0.454,6.388888888888889,19.75,0.323,15.833333333333334,21.02777777777778,0.753,27.47222222222222,10.083333333333334,37.55555555555556,13.27777777777778,5.027777777777778,2.9722222222222223,13.305555555555555,17.11111111111111,69.4,105.6,0.372,0.349,0.553,0.546,0.517,0.72,0.83,0.51,0.1669999999999999,0.307,0.28,NA,NA,NA,2019
Colorado State,32.0,12.0,20.0,0.375,-0.11,1.41,7.0,11.0,8.0,9.0,3.0,8.0,74.78125,75.1875,1285.0,27.0625,56.8125,0.476,8.09375,22.5625,0.359,12.5625,18.09375,0.694,25.75,8.0,33.75,14.75,6.21875,2.375,11.625,16.3125,68.9,108.1,0.318,0.397,0.572,0.498,0.545,0.09,0.68,0.548,0.151,0.245,0.221,NA,NA,NA,2019
Columbia,28.0,10.0,18.0,0.357,-5.18,-2.14,5.0,9.0,5.0,7.0,4.0,9.0,73.53571428571429,73.28571428571429,1160.0,27.785714285714285,61.42857142857143,0.452,8.464285714285714,23.392857142857142,0.362,9.5,13.464285714285714,0.706,26.071428571428573,9.107142857142858,35.17857142857143,15.821428571428571,7.785714285714286,2.7857142857142856,13.071428571428571,19.25,69.4,102.3,0.219,0.381,0.542,0.497,0.569,0.108,0.83,0.521,0.162,0.256,0.155,NA,NA,NA,2019
Connecticut,33.0,16.0,17.0,0.485,6.81,4.32,6.0,12.0,13.0,5.0,1.0,8.0,73.81818181818181,71.33333333333333,1325.0,26.484848484848484,59.36363636363637,0.446,7.636363636363637,22.181818181818183,0.344,13.212121212121213,19.424242424242426,0.68,23.848484848484848,11.515151515151516,35.36363636363637,12.787878787878787,6.0606060606060606,4.393939393939394,12.93939393939394,19.484848484848484,69.7,105.5,0.327,0.374,0.538,0.507,0.483,0.87,0.119,0.51,0.159,0.3229999999999999,0.223,NA,NA,NA,2019
Coppin State,33.0,8.0,25.0,0.242,-18.9,-7.11,7.0,9.0,3.0,7.0,4.0,16.0,64.18181818181819,75.96969696969697,1330.0,21.51515151515152,55.36363636363637,0.389,7.272727272727272,25.484848484848484,0.285,13.87878787878788,20.87878787878788,0.665,27.393939393939394,9.515151515151516,36.90909090909091,9.87878787878788,5.121212121212121,3.484848484848485,16.818181818181817,18.78787878787879,71.9,88.5,0.377,0.46,0.492,0.488,0.4589999999999999,0.71,0.95,0.454,0.205,0.255,0.251,NA,NA,NA,2019
Cornell,31.0,15.0,16.0,0.484,-6.12,-2.02,7.0,7.0,9.0,4.0,6.0,12.0,69.3225806451613,71.3225806451613,1260.0,24.32258064516129,55.0,0.442,7.838709677419355,23.580645161290324,0.332,12.838709677419354,17.774193548387096,0.722,26.580645161290324,6.161290322580645,32.74193548387097,14.612903225806452,5.838709677419355,3.4516129032258065,13.35483870967742,15.870967741935484,69.6,98.0,0.323,0.429,0.546,0.467,0.601,0.83,0.86,0.513,0.174,0.183,0.233,NA,NA,NA,2019
Creighton,35.0,20.0,15.0,0.571,12.0,8.59,9.0,9.0,13.0,6.0,4.0,8.0,77.91428571428571,73.17142857142858,1420.0,28.0,58.4,0.479,10.628571428571428,27.457142857142856,0.387,11.285714285714286,16.62857142857143,0.679,25.942857142857143,8.228571428571428,34.17142857142857,16.02857142857143,6.771428571428571,2.628571428571429,13.257142857142858,16.571428571428573,70.2,109.4,0.285,0.47,0.588,0.502,0.5720000000000001,0.95,0.74,0.57,0.1669999999999999,0.249,0.193,NA,NA,NA,2019
Dartmouth,30.0,11.0,19.0,0.367,-5.75,-3.0,2.0,12.0,8.0,6.0,2.0,12.0,72.0,70.53333333333333,1210.0,26.366666666666667,58.333333333333336,0.452,8.8,24.03333333333333,0.366,10.466666666666669,14.533333333333331,0.72,25.8,8.2,34.0,14.2,5.266666666666667,3.333333333333333,12.033333333333331,15.6,68.3,104.5,0.249,0.412,0.552,0.504,0.539,0.76,0.87,0.527,0.156,0.243,0.179,NA,NA,NA,2019
Davidson,34.0,24.0,10.0,0.706,6.38,1.96,14.0,4.0,14.0,2.0,7.0,5.0,70.8529411764706,65.55882352941177,1365.0,25.058823529411764,55.6764705882353,0.45,9.176470588235292,25.94117647058824,0.354,11.558823529411764,15.441176470588236,0.749,27.08823529411765,7.764705882352941,34.85294117647059,14.676470588235292,5.147058823529412,2.411764705882353,11.117647058823527,15.852941176470589,66.1,106.8,0.277,0.466,0.562,0.509,0.586,0.78,0.77,0.532,0.15,0.238,0.208,NA,NA,NA,2019
Dayton,33.0,21.0,12.0,0.636,9.67,2.91,13.0,5.0,13.0,4.0,7.0,4.0,72.9090909090909,66.15151515151516,1335.0,27.33333333333333,54.21212121212121,0.504,6.212121212121212,18.69696969696969,0.332,12.030303030303031,17.424242424242426,0.69,26.78787878787879,7.909090909090909,34.696969696969695,16.393939393939394,4.96969696969697,2.4545454545454546,12.545454545454543,14.030303030303031,66.2,108.9,0.321,0.345,0.583,0.52,0.6,0.74,0.07,0.561,0.1669999999999999,0.264,0.222,NA,NA,NA,2019
Delaware,33.0,17.0,16.0,0.515,-7.91,-4.82,8.0,10.0,9.0,7.0,7.0,8.0,71.27272727272727,72.12121212121212,1360.0,25.151515151515152,54.78787878787879,0.459,8.545454545454545,22.60606060606061,0.378,12.424242424242424,17.09090909090909,0.727,25.12121212121212,7.696969696969697,32.81818181818182,12.87878787878788,4.515151515151516,2.363636363636364,11.454545454545457,15.848484848484848,64.7,106.9,0.312,0.413,0.567,0.488,0.512,0.68,0.65,0.537,0.154,0.237,0.227,NA,NA,NA,2019
Delaware State,31.0,6.0,25.0,0.194,-26.82,-10.13,2.0,14.0,3.0,9.0,2.0,15.0,63.096774193548384,76.48387096774194,1240.0,22.41935483870968,63.32258064516129,0.354,7.548387096774194,25.451612903225808,0.297,10.709677419354838,15.774193548387096,0.679,24.70967741935484,12.193548387096774,36.903225806451616,10.741935483870968,6.903225806451613,2.129032258064516,14.03225806451613,19.0,72.6,86.9,0.249,0.402,0.446,0.467,0.479,0.95,0.06,0.414,0.165,0.281,0.169,NA,NA,NA,2019
Denver,30.0,8.0,22.0,0.267,-11.84,-2.97,3.0,13.0,6.0,7.0,1.0,14.0,69.53333333333333,77.3,1205.0,25.166666666666668,57.43333333333333,0.438,7.566666666666666,20.73333333333333,0.365,11.633333333333333,15.333333333333334,0.759,25.53333333333333,9.166666666666666,34.7,11.8,4.733333333333333,2.6,13.6,16.866666666666667,69.1,100.3,0.267,0.361,0.537,0.515,0.469,0.68,0.79,0.504,0.174,0.267,0.203,NA,NA,NA,2019
DePaul,36.0,19.0,17.0,0.528,6.0,4.05,7.0,11.0,16.0,7.0,3.0,9.0,78.36111111111111,76.41666666666667,1450.0,28.02777777777778,59.52777777777778,0.471,6.694444444444445,19.52777777777778,0.343,15.61111111111111,21.47222222222222,0.727,26.416666666666668,11.0,37.41666666666666,14.25,6.305555555555555,3.25,13.555555555555555,17.5,71.7,108.6,0.361,0.328,0.562,0.537,0.508,0.87,0.0969999999999999,0.527,0.163,0.318,0.262,NA,NA,NA,2019
Detroit Mercy,31.0,11.0,20.0,0.355,-6.33,-0.36,8.0,10.0,6.0,6.0,4.0,14.0,73.51612903225806,79.48387096774194,1240.0,25.29032258064516,60.45161290322581,0.418,9.483870967741936,26.61290322580645,0.356,13.451612903225806,18.741935483870968,0.718,22.032258064516128,10.838709677419354,32.87096774193548,10.290322580645162,7.67741935483871,2.4838709677419355,11.451612903225806,17.032258064516128,70.4,104.4,0.31,0.44,0.53,0.457,0.407,0.109,0.07,0.497,0.142,0.288,0.223,NA,NA,NA,2019
Drake,34.0,24.0,10.0,0.706,2.52,-0.66,12.0,6.0,13.0,2.0,7.0,6.0,75.38235294117646,70.20588235294117,1385.0,26.705882352941178,57.14705882352941,0.467,8.205882352941176,22.73529411764705,0.361,13.764705882352942,18.176470588235293,0.757,27.5,8.205882352941176,35.705882352941174,15.235294117647058,5.294117647058823,3.823529411764706,13.205882352941176,16.705882352941178,69.6,106.3,0.318,0.398,0.573,0.511,0.57,0.75,0.1,0.539,0.1669999999999999,0.249,0.241,NA,NA,NA,2019
Drexel,32.0,13.0,19.0,0.406,-7.02,-2.93,7.0,11.0,9.0,7.0,3.0,11.0,75.78125,77.34375,1280.0,27.3125,59.375,0.46,7.40625,20.90625,0.354,13.75,18.25,0.753,25.4375,9.75,35.1875,14.5,4.5,1.9375,11.78125,16.9375,70.0,108.3,0.307,0.352,0.557,0.519,0.531,0.64,0.49,0.522,0.148,0.29,0.232,NA,NA,NA,2019
Duke,38.0,32.0,6.0,0.842,26.9,11.98,14.0,4.0,15.0,2.0,7.0,2.0,82.71052631578948,67.78947368421052,1525.0,30.44736842105263,63.63157894736842,0.478,7.315789473684211,23.76315789473684,0.308,14.5,21.13157894736842,0.686,28.21052631578948,13.026315789473683,41.23684210526316,15.947368421052632,9.105263157894736,6.7631578947368425,12.842105263157896,15.657894736842104,73.2,112.6,0.332,0.373,0.561,0.5379999999999999,0.524,0.124,0.1639999999999999,0.536,0.148,0.353,0.228,1.0,E8,EAST,2019
Duquesne,32.0,19.0,13.0,0.594,0.53,-0.63,10.0,8.0,14.0,4.0,4.0,6.0,73.46875,72.3125,1295.0,25.3125,59.1875,0.428,8.46875,26.28125,0.322,14.375,20.71875,0.694,23.5625,11.84375,35.40625,13.8125,7.8125,4.71875,14.09375,18.125,70.5,103.1,0.35,0.444,0.532,0.482,0.546,0.11,0.121,0.499,0.17,0.317,0.243,NA,NA,NA,2019
East Carolina,31.0,10.0,21.0,0.323,-5.49,1.31,3.0,15.0,8.0,9.0,1.0,11.0,67.35483870967742,74.16129032258064,1255.0,24.161290322580644,57.774193548387096,0.418,5.0,17.580645161290324,0.284,14.03225806451613,20.580645161290324,0.682,24.0,10.225806451612904,34.225806451612904,12.32258064516129,7.225806451612903,3.548387096774193,13.419354838709678,20.06451612903226,69.9,95.2,0.356,0.304,0.499,0.479,0.51,0.102,0.1,0.461,0.166,0.2789999999999999,0.243,NA,NA,NA,2019
East Tennessee State,34.0,24.0,10.0,0.706,5.21,-1.79,13.0,5.0,13.0,3.0,8.0,6.0,79.61764705882354,69.73529411764706,1375.0,29.529411764705884,60.794117647058826,0.486,8.058823529411764,22.294117647058822,0.361,12.5,18.647058823529413,0.67,26.73529411764705,13.0,39.73529411764706,15.705882352941176,7.411764705882353,3.9705882352941178,14.205882352941176,17.735294117647058,70.2,112.2,0.307,0.367,0.572,0.573,0.532,0.104,0.118,0.552,0.1689999999999999,0.377,0.206,NA,NA,NA,2019
Eastern Illinois,32.0,14.0,18.0,0.438,-11.81,-5.01,7.0,11.0,7.0,6.0,5.0,10.0,71.84375,76.78125,1310.0,25.8125,59.75,0.432,8.5,22.96875,0.37,11.71875,17.03125,0.688,25.0,10.84375,35.84375,13.5625,6.25,3.75,13.34375,17.78125,69.0,101.7,0.285,0.384,0.53,0.492,0.525,0.88,0.107,0.503,0.1639999999999999,0.293,0.196,NA,NA,NA,2019
Eastern Kentucky,31.0,13.0,18.0,0.419,-7.4,-2.47,6.0,12.0,9.0,5.0,3.0,11.0,82.64516129032258,83.12903225806451,1265.0,29.096774193548388,68.54838709677419,0.424,8.774193548387096,26.83870967741936,0.327,15.67741935483871,22.032258064516128,0.712,25.967741935483872,11.67741935483871,37.64516129032258,14.774193548387096,10.225806451612904,3.2580645161290325,14.419354838709678,21.32258064516129,79.9,101.3,0.321,0.392,0.523,0.475,0.508,0.125,0.08,0.488,0.154,0.2769999999999999,0.229,NA,NA,NA,2019
Eastern Michigan,32.0,15.0,17.0,0.469,0.4,4.43,9.0,9.0,11.0,7.0,4.0,10.0,68.84375,69.15625,1295.0,25.5625,56.96875,0.449,5.84375,19.8125,0.295,11.875,18.875,0.629,23.59375,12.5,36.09375,11.53125,7.40625,4.46875,13.8125,16.53125,66.5,102.3,0.331,0.348,0.522,0.51,0.451,0.11,0.136,0.5,0.173,0.356,0.208,NA,NA,NA,2019
Eastern Washington,34.0,16.0,18.0,0.471,-6.77,-4.17,12.0,8.0,9.0,4.0,4.0,13.0,72.3529411764706,74.32352941176471,1380.0,25.764705882352946,60.0,0.429,9.117647058823527,26.058823529411764,0.35,11.705882352941176,16.058823529411764,0.729,26.264705882352946,8.794117647058824,35.05882352941177,13.735294117647058,5.882352941176471,2.9705882352941178,11.794117647058824,18.58823529411765,69.5,102.6,0.268,0.434,0.535,0.499,0.5329999999999999,0.83,0.86,0.505,0.148,0.244,0.195,NA,NA,NA,2019
Elon,32.0,11.0,21.0,0.344,-11.53,-3.56,7.0,11.0,5.0,11.0,6.0,7.0,70.8125,76.40625,1290.0,25.375,58.1875,0.436,10.46875,29.46875,0.355,9.59375,13.84375,0.693,25.53125,8.28125,33.8125,14.625,4.21875,1.9375,12.90625,16.84375,69.0,101.8,0.238,0.506,0.547,0.48,0.5760000000000001,0.61,0.53,0.526,0.166,0.236,0.165,NA,NA,NA,2019
Evansville,32.0,11.0,21.0,0.344,-3.84,0.13,5.0,13.0,9.0,7.0,2.0,13.0,69.8125,72.40625,1295.0,23.34375,55.5,0.421,8.25,24.25,0.34,14.875,20.625,0.721,27.5,6.71875,34.21875,12.3125,5.78125,2.78125,13.0,18.8125,70.8,97.5,0.372,0.437,0.535,0.473,0.527,0.81,0.71,0.495,0.166,0.1889999999999999,0.268,NA,NA,NA,2019
Fairfield,31.0,9.0,22.0,0.29,-10.2,-7.14,6.0,12.0,5.0,7.0,3.0,13.0,66.83870967741936,69.90322580645162,1240.0,24.548387096774192,56.61290322580645,0.434,8.35483870967742,23.870967741935484,0.35,9.387096774193548,13.548387096774194,0.693,22.41935483870968,8.806451612903226,31.225806451612904,12.935483870967742,6.516129032258065,2.032258064516129,14.064516129032258,19.741935483870968,68.1,98.1,0.239,0.422,0.53,0.476,0.527,0.96,0.06,0.507,0.182,0.258,0.166,NA,NA,NA,2019
Fairleigh Dickinson,35.0,21.0,14.0,0.6,-6.09,-7.24,12.0,6.0,13.0,4.0,7.0,9.0,74.85714285714286,71.85714285714286,1420.0,26.31428571428572,55.4,0.475,7.685714285714286,19.2,0.4,14.542857142857144,20.057142857142857,0.725,23.77142857142857,9.228571428571428,33.0,13.885714285714286,7.457142857142857,3.7714285714285714,13.628571428571428,16.514285714285716,68.7,107.5,0.362,0.347,0.576,0.493,0.528,0.107,0.105,0.544,0.173,0.288,0.263,16.0,R64,WEST,2019
Florida,36.0,20.0,16.0,0.556,15.42,11.22,9.0,9.0,9.0,6.0,5.0,6.0,67.77777777777777,63.583333333333336,1455.0,23.80555555555556,55.97222222222222,0.425,8.083333333333334,24.22222222222222,0.334,12.083333333333334,16.75,0.721,22.944444444444443,10.416666666666666,33.361111111111114,12.13888888888889,7.138888888888889,3.638888888888889,11.666666666666666,17.055555555555557,64.7,103.7,0.299,0.433,0.53,0.492,0.51,0.109,0.11,0.498,0.154,0.306,0.216,10.0,R32,WEST,2019
Florida A&M,31.0,12.0,19.0,0.387,-13.57,-8.09,9.0,7.0,6.0,3.0,6.0,14.0,62.16129032258065,66.35483870967742,1245.0,23.193548387096776,52.903225806451616,0.438,5.806451612903226,15.774193548387096,0.368,9.96774193548387,16.225806451612904,0.614,22.677419354838708,9.290322580645162,31.967741935483872,11.451612903225806,7.290322580645161,3.5806451612903225,16.096774193548388,18.70967741935484,67.1,92.3,0.307,0.298,0.513,0.479,0.494,0.108,0.107,0.493,0.21,0.2789999999999999,0.188,NA,NA,NA,2019
Florida Atlantic,33.0,17.0,16.0,0.515,-1.42,-1.76,8.0,10.0,9.0,5.0,6.0,9.0,70.36363636363636,67.96969696969697,1335.0,24.51515151515152,59.72727272727273,0.41,8.787878787878787,27.12121212121212,0.324,12.545454545454543,16.696969696969695,0.751,28.181818181818183,11.090909090909092,39.27272727272727,12.696969696969695,5.575757575757576,2.8181818181818183,14.696969696969695,17.424242424242426,70.3,99.0,0.28,0.454,0.52,0.524,0.518,0.78,0.0819999999999999,0.484,0.178,0.298,0.21,NA,NA,NA,2019
Florida Gulf Coast,32.0,14.0,18.0,0.438,-5.11,-1.48,9.0,7.0,10.0,4.0,4.0,10.0,71.25,73.75,1280.0,25.28125,55.84375,0.453,8.40625,22.625,0.372,12.28125,18.375,0.668,24.75,8.5,33.25,14.03125,6.84375,4.15625,14.96875,16.0625,71.1,100.2,0.329,0.405,0.552,0.483,0.555,0.96,0.1159999999999999,0.528,0.188,0.256,0.22,NA,NA,NA,2019
Florida International,34.0,20.0,14.0,0.588,-4.55,-1.45,10.0,8.0,12.0,4.0,6.0,9.0,82.29411764705883,80.41176470588235,1360.0,29.0,65.8529411764706,0.44,8.205882352941176,27.147058823529413,0.302,16.08823529411765,25.147058823529413,0.64,25.0,10.794117647058824,35.794117647058826,14.441176470588236,10.558823529411764,4.5,14.029411764705882,19.264705882352946,80.8,101.9,0.382,0.412,0.529,0.4539999999999999,0.498,0.131,0.1119999999999999,0.503,0.153,0.26,0.244,NA,NA,NA,2019
Florida State,37.0,29.0,8.0,0.784,17.99,10.26,13.0,5.0,15.0,1.0,6.0,4.0,74.89189189189189,67.16216216216216,1500.0,25.945945945945947,58.67567567567568,0.442,7.351351351351352,22.135135135135137,0.332,15.64864864864865,21.027027027027028,0.744,26.2972972972973,11.297297297297296,37.5945945945946,12.83783783783784,7.1891891891891895,4.351351351351352,13.297297297297296,19.054054054054053,69.5,106.3,0.358,0.377,0.545,0.532,0.495,0.102,0.127,0.505,0.162,0.3229999999999999,0.267,4.0,S16,WEST,2019
Fordham,32.0,12.0,20.0,0.375,-5.02,-2.4,3.0,15.0,9.0,10.0,3.0,8.0,65.875,66.90625,1295.0,23.71875,59.0625,0.402,8.625,25.96875,0.332,9.8125,14.4375,0.68,24.28125,9.53125,33.8125,11.25,5.875,3.375,10.78125,17.46875,66.4,98.0,0.244,0.44,0.5,0.475,0.474,0.87,0.99,0.475,0.141,0.253,0.166,NA,NA,NA,2019
Fresno State,32.0,23.0,9.0,0.719,8.99,0.67,13.0,5.0,13.0,4.0,7.0,3.0,76.5,67.5625,1285.0,26.46875,58.3125,0.454,10.6875,28.03125,0.381,12.875,17.875,0.72,26.15625,9.375,35.53125,14.28125,7.125,3.46875,12.5,18.5,69.6,109.5,0.307,0.481,0.573,0.51,0.54,0.102,0.105,0.546,0.158,0.271,0.221,NA,NA,NA,2019
Furman,33.0,25.0,8.0,0.758,7.46,-1.5,13.0,5.0,13.0,3.0,11.0,4.0,77.63636363636364,66.12121212121212,1340.0,28.181818181818183,59.45454545454545,0.474,10.242424242424242,28.33333333333333,0.361,11.030303030303031,15.393939393939394,0.717,25.60606060606061,9.87878787878788,35.484848484848484,15.87878787878788,8.727272727272727,4.151515151515151,12.333333333333334,14.575757575757576,68.3,112.0,0.259,0.477,0.581,0.508,0.563,0.126,0.114,0.56,0.156,0.295,0.186,NA,NA,NA,2019
Gardner-Webb,35.0,23.0,12.0,0.657,-2.61,-4.43,11.0,6.0,13.0,0.0,8.0,9.0,77.65714285714286,70.51428571428572,1430.0,27.285714285714285,56.05714285714286,0.487,8.028571428571428,20.542857142857144,0.391,15.057142857142855,21.17142857142857,0.711,26.257142857142856,7.742857142857143,34.0,14.342857142857143,6.8,2.8857142857142857,11.628571428571428,16.02857142857143,68.5,110.9,0.378,0.366,0.587,0.492,0.526,0.0969999999999999,0.88,0.558,0.15,0.245,0.269,16.0,R64,SOUTH,2019
George Mason,33.0,18.0,15.0,0.545,0.84,0.08,11.0,7.0,11.0,6.0,6.0,6.0,70.12121212121212,69.36363636363636,1330.0,25.0,56.21212121212121,0.445,6.363636363636363,19.303030303030305,0.33,13.757575757575758,19.21212121212121,0.716,25.545454545454547,9.787878787878787,35.333333333333336,12.090909090909092,6.181818181818182,2.9393939393939394,12.969696969696969,17.060606060606062,68.1,102.2,0.342,0.343,0.537,0.513,0.484,0.09,0.84,0.501,0.166,0.289,0.245,NA,NA,NA,2019
George Washington,33.0,9.0,24.0,0.273,-6.65,1.2,4.0,14.0,6.0,11.0,2.0,10.0,63.54545454545455,71.39393939393939,1340.0,22.57575757575757,55.81818181818182,0.404,5.9393939393939394,19.12121212121212,0.311,12.454545454545457,18.181818181818183,0.685,25.51515151515152,8.303030303030303,33.81818181818182,11.363636363636363,5.151515151515151,2.909090909090909,12.515151515151516,15.93939393939394,67.5,92.8,0.326,0.343,0.493,0.474,0.503,0.75,0.83,0.458,0.163,0.233,0.223,NA,NA,NA,2019
Georgetown,33.0,19.0,14.0,0.576,6.8,5.31,9.0,9.0,13.0,6.0,5.0,6.0,79.54545454545455,78.06060606060606,1355.0,27.09090909090909,61.121212121212125,0.443,8.151515151515152,22.939393939393938,0.355,17.21212121212121,23.363636363636363,0.737,28.75757575757576,10.606060606060606,39.36363636363637,16.424242424242426,6.0,3.9696969696969697,13.424242424242424,17.606060606060606,73.2,105.8,0.382,0.375,0.551,0.52,0.606,0.08,0.105,0.51,0.157,0.288,0.282,NA,NA,NA,2019
Georgia,32.0,11.0,21.0,0.344,5.31,8.12,2.0,16.0,8.0,9.0,2.0,9.0,71.0625,73.875,1280.0,24.25,55.03125,0.441,6.5625,20.40625,0.322,16.0,22.6875,0.705,26.8125,11.15625,37.96875,13.21875,5.78125,5.09375,15.8125,17.65625,70.4,100.9,0.412,0.371,0.54,0.521,0.545,0.0819999999999999,0.127,0.5,0.1939999999999999,0.327,0.291,NA,NA,NA,2019
Georgia Southern,33.0,21.0,12.0,0.636,3.75,0.13,12.0,6.0,10.0,4.0,7.0,7.0,82.60606060606061,75.42424242424242,1330.0,30.666666666666668,61.45454545454545,0.499,6.181818181818182,19.151515151515152,0.323,15.090909090909092,21.818181818181817,0.692,26.363636363636363,9.696969696969695,36.06060606060606,12.212121212121213,7.727272727272727,4.0,13.666666666666666,17.87878787878788,75.2,109.0,0.355,0.312,0.575,0.508,0.3979999999999999,0.102,0.106,0.549,0.16,0.284,0.246,NA,NA,NA,2019
Georgia State,34.0,24.0,10.0,0.706,2.44,0.65,13.0,5.0,13.0,1.0,7.0,7.0,76.41176470588235,73.26470588235294,1360.0,26.558823529411764,57.88235294117647,0.459,9.705882352941176,25.264705882352946,0.384,13.588235294117649,20.41176470588235,0.666,24.61764705882353,8.029411764705882,32.64705882352941,12.205882352941176,7.911764705882353,4.647058823529412,11.5,17.147058823529413,71.3,107.1,0.353,0.436,0.565,0.4539999999999999,0.46,0.111,0.14,0.543,0.145,0.231,0.235,14.0,R64,MIDWEST,2019
Georgia Tech,32.0,14.0,18.0,0.438,6.93,8.15,6.0,12.0,11.0,7.0,3.0,9.0,65.34375,66.5625,1285.0,23.59375,53.5625,0.44,5.5,17.90625,0.307,12.65625,18.375,0.689,25.375,8.1875,33.5625,13.53125,6.90625,5.1875,14.34375,17.5,68.1,95.5,0.343,0.334,0.525,0.482,0.574,0.1009999999999999,0.144,0.492,0.187,0.252,0.236,NA,NA,NA,2019
Gonzaga,37.0,33.0,4.0,0.892,27.79,5.01,16.0,0.0,17.0,0.0,9.0,1.0,87.64864864864865,64.86486486486487,1480.0,31.81081081081081,60.51351351351352,0.526,7.756756756756757,21.35135135135135,0.363,16.27027027027027,21.37837837837838,0.761,29.43243243243243,9.567567567567568,39.0,18.054054054054053,7.513513513513513,5.513513513513513,10.64864864864865,16.2972972972973,71.7,122.2,0.353,0.353,0.62,0.547,0.568,0.105,0.139,0.59,0.131,0.304,0.269,1.0,E8,WEST,2019
Grambling,34.0,17.0,17.0,0.5,-9.73,-9.34,10.0,8.0,11.0,3.0,6.0,12.0,71.3529411764706,68.70588235294117,1370.0,24.529411764705884,54.294117647058826,0.452,6.5588235294117645,16.264705882352942,0.403,15.735294117647058,22.97058823529412,0.685,28.823529411764707,9.029411764705882,37.85294117647059,12.352941176470589,5.676470588235294,4.323529411764706,15.764705882352942,20.558823529411764,71.5,99.1,0.423,0.3,0.547,0.508,0.504,0.79,0.115,0.512,0.195,0.263,0.29,NA,NA,NA,2019
Grand Canyon,34.0,20.0,14.0,0.588,3.85,-1.49,10.0,6.0,12.0,2.0,5.0,8.0,75.29411764705883,69.20588235294117,1370.0,26.676470588235293,59.0,0.452,7.558823529411764,22.852941176470587,0.331,14.323529411764708,19.58823529411765,0.731,26.11764705882353,10.294117647058824,36.41176470588236,14.058823529411764,6.088235294117647,2.2058823529411766,12.088235294117649,17.58823529411765,69.6,107.3,0.332,0.387,0.551,0.518,0.527,0.87,0.06,0.516,0.15,0.291,0.243,NA,NA,NA,2019
Green Bay,38.0,21.0,17.0,0.553,-2.24,-0.36,10.0,8.0,15.0,3.0,5.0,13.0,81.3157894736842,79.89473684210526,1535.0,29.105263157894736,63.5,0.458,7.973684210526316,23.13157894736842,0.345,15.13157894736842,21.526315789473685,0.703,27.105263157894736,9.894736842105264,37.0,15.210526315789474,7.657894736842105,4.052631578947368,13.157894736842104,19.21052631578948,76.4,105.4,0.339,0.364,0.551,0.482,0.523,0.99,0.105,0.521,0.151,0.259,0.238,NA,NA,NA,2019
Hampton,35.0,18.0,17.0,0.514,-3.34,-5.06,9.0,7.0,12.0,3.0,6.0,12.0,81.34285714285714,76.25714285714285,1430.0,27.6,63.885714285714286,0.432,8.314285714285715,24.11428571428572,0.345,17.771428571428572,22.571428571428573,0.787,28.77142857142857,10.371428571428572,39.142857142857146,13.914285714285716,6.142857142857143,3.4571428571428573,10.82857142857143,18.542857142857144,73.3,108.7,0.353,0.377,0.545,0.507,0.504,0.0819999999999999,0.92,0.497,0.127,0.271,0.278,NA,NA,NA,2019
