School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION,YEAR
College of Charleston,31.0,17.0,14.0,0.548,2.37,0.04,8.0,10.0,10.0,5.0,6.0,8.0,65.41935483870968,61.96774193548387,1250.0,23.29032258064516,55.41935483870968,0.42,6.645161290322581,19.193548387096776,0.346,12.193548387096774,18.29032258064516,0.667,24.35483870967742,10.806451612903226,35.16129032258065,11.64516129032258,7.161290322580645,2.419354838709677,12.67741935483871,20.0,65.2,99.6,0.33,0.346,0.51,0.508,0.5,0.109,0.74,0.48,0.165,0.3,0.22,NA,NA,NA,2016
Colorado,34.0,22.0,12.0,0.647,12.04,7.64,10.0,8.0,16.0,1.0,4.0,7.0,75.76470588235294,70.79411764705883,1370.0,25.44117647058824,59.6764705882353,0.426,7.411764705882353,19.029411764705884,0.389,17.470588235294116,23.764705882352946,0.735,29.058823529411764,13.117647058823527,42.1764705882353,13.558823529411764,5.205882352941177,4.911764705882353,13.352941176470589,18.764705882352946,70.8,106.3,0.398,0.319,0.534,0.557,0.5329999999999999,0.73,0.1159999999999999,0.488,0.158,0.353,0.293,8.0,R64,SOUTH,2016
Colorado State,34.0,18.0,16.0,0.529,2.31,1.53,8.0,10.0,12.0,5.0,3.0,8.0,79.41176470588235,77.23529411764706,1400.0,25.823529411764707,60.794117647058826,0.425,9.588235294117649,26.352941176470587,0.364,18.176470588235293,25.323529411764707,0.718,26.97058823529412,13.0,39.97058823529412,13.382352941176473,3.852941176470588,2.264705882352941,11.617647058823527,19.323529411764707,69.3,111.3,0.417,0.433,0.545,0.536,0.518,0.54,0.62,0.504,0.138,0.337,0.299,NA,NA,NA,2016
Columbia,35.0,25.0,10.0,0.714,3.45,-2.55,10.0,4.0,18.0,4.0,7.0,6.0,76.28571428571429,68.54285714285714,1415.0,25.685714285714287,56.74285714285714,0.453,9.6,25.51428571428572,0.376,15.314285714285717,21.285714285714285,0.719,24.97142857142857,10.457142857142856,35.42857142857143,14.8,6.285714285714286,3.4571428571428573,10.82857142857143,18.542857142857144,66.7,113.1,0.375,0.45,0.571,0.518,0.5760000000000001,0.93,0.103,0.537,0.139,0.302,0.27,NA,NA,NA,2016
Connecticut,36.0,25.0,11.0,0.694,15.89,6.28,11.0,7.0,14.0,3.0,6.0,4.0,73.08333333333333,63.47222222222222,1460.0,26.22222222222222,57.72222222222222,0.454,7.083333333333333,19.416666666666668,0.365,13.555555555555555,17.083333333333332,0.793,26.72222222222222,9.38888888888889,36.11111111111112,13.583333333333334,5.833333333333333,5.055555555555555,10.694444444444445,18.25,66.1,109.0,0.296,0.336,0.555,0.511,0.518,0.87,0.14,0.516,0.14,0.285,0.235,9.0,R32,SOUTH,2016
Coppin State,31.0,9.0,22.0,0.29,-15.75,-6.06,6.0,10.0,5.0,7.0,3.0,14.0,72.25806451612904,80.54838709677419,1280.0,23.90322580645161,62.354838709677416,0.383,7.67741935483871,23.06451612903226,0.333,16.774193548387096,23.774193548387096,0.706,23.806451612903224,13.096774193548388,36.903225806451616,11.225806451612904,5.612903225806452,2.935483870967742,13.161290322580646,21.483870967741936,71.4,98.1,0.381,0.37,0.491,0.471,0.47,0.76,0.72,0.445,0.152,0.315,0.269,NA,NA,NA,2016
Cornell,28.0,10.0,18.0,0.357,-9.55,-1.04,3.0,11.0,5.0,8.0,5.0,10.0,71.14285714285714,78.32142857142857,1130.0,25.107142857142858,59.785714285714285,0.42,8.321428571428571,24.357142857142858,0.342,12.607142857142858,19.357142857142858,0.651,23.785714285714285,8.714285714285714,32.5,10.785714285714286,7.75,3.821428571428572,13.285714285714286,20.107142857142858,72.7,97.0,0.324,0.407,0.516,0.432,0.43,0.106,0.96,0.49,0.161,0.228,0.211,NA,NA,NA,2016
Creighton,35.0,20.0,15.0,0.571,13.69,6.44,9.0,9.0,14.0,5.0,4.0,9.0,79.62857142857143,72.37142857142857,1400.0,27.97142857142857,59.457142857142856,0.47,8.085714285714285,22.97142857142857,0.352,15.6,22.285714285714285,0.7,27.571428571428573,9.542857142857144,37.114285714285714,15.342857142857143,6.0285714285714285,3.085714285714286,11.6,18.88571428571429,72.1,110.5,0.375,0.386,0.568,0.514,0.5489999999999999,0.84,0.78,0.538,0.142,0.273,0.262,NA,NA,NA,2016
Dartmouth,28.0,10.0,18.0,0.357,-5.58,-3.29,4.0,10.0,8.0,6.0,2.0,12.0,71.14285714285714,71.03571428571429,1130.0,25.0,57.35714285714285,0.436,5.571428571428571,16.357142857142858,0.341,15.571428571428571,21.535714285714285,0.723,23.928571428571427,11.964285714285714,35.892857142857146,13.107142857142858,6.857142857142857,1.7142857142857142,14.321428571428571,20.321428571428573,69.1,102.0,0.375,0.285,0.526,0.518,0.524,0.98,0.54,0.484,0.175,0.336,0.271,NA,NA,NA,2016
Davidson,33.0,20.0,13.0,0.606,5.74,5.14,10.0,8.0,15.0,1.0,3.0,10.0,79.03030303030303,78.06060606060606,1325.0,27.09090909090909,61.27272727272727,0.442,9.606060606060606,27.03030303030303,0.355,15.242424242424242,20.03030303030303,0.761,25.51515151515152,9.454545454545457,34.96969696969697,15.06060606060606,4.666666666666667,3.090909090909091,10.151515151515152,17.181818181818183,71.2,110.6,0.327,0.441,0.558,0.471,0.556,0.65,0.77,0.521,0.125,0.253,0.249,NA,NA,NA,2016
Dayton,33.0,25.0,8.0,0.758,11.34,4.76,14.0,4.0,14.0,3.0,8.0,2.0,72.51515151515152,65.93939393939394,1335.0,25.33333333333333,55.63636363636363,0.455,6.696969696969697,19.484848484848484,0.344,15.151515151515152,22.69696969696969,0.668,28.424242424242426,9.909090909090908,38.333333333333336,14.545454545454543,5.9393939393939394,4.393939393939394,12.93939393939394,18.96969696969697,68.6,104.5,0.408,0.35,0.546,0.532,0.574,0.86,0.122,0.516,0.163,0.287,0.272,7.0,R64,MIDWEST,2016
Delaware,30.0,7.0,23.0,0.233,-8.62,0.85,2.0,16.0,5.0,7.0,2.0,15.0,66.2,75.66666666666667,1205.0,22.3,55.43333333333333,0.402,5.6,17.233333333333334,0.325,16.0,23.366666666666667,0.685,26.73333333333333,11.0,37.73333333333333,10.633333333333333,3.6,2.9,12.0,17.833333333333332,67.4,97.8,0.422,0.311,0.498,0.507,0.477,0.53,0.92,0.453,0.153,0.295,0.289,NA,NA,NA,2016
Delaware State,32.0,7.0,25.0,0.219,-20.88,-6.85,5.0,11.0,6.0,7.0,1.0,17.0,61.875,73.0,1290.0,22.1875,56.71875,0.391,7.1875,21.8125,0.33,10.3125,16.75,0.616,22.625,10.625,33.25,11.46875,5.40625,2.90625,13.9375,19.84375,67.3,91.3,0.295,0.385,0.478,0.4479999999999999,0.517,0.08,0.88,0.455,0.177,0.28,0.182,NA,NA,NA,2016
Denver,31.0,16.0,15.0,0.516,-3.34,-3.24,7.0,9.0,8.0,7.0,6.0,6.0,65.19354838709677,65.29032258064517,1240.0,22.225806451612904,46.74193548387097,0.476,7.580645161290323,19.774193548387096,0.383,13.161290322580646,17.096774193548388,0.77,19.774193548387096,5.419354838709677,25.193548387096776,14.290322580645162,6.387096774193548,2.290322580645161,13.03225806451613,19.12903225806452,62.7,104.0,0.366,0.423,0.594,0.452,0.643,0.102,0.74,0.557,0.192,0.201,0.282,NA,NA,NA,2016
DePaul,31.0,9.0,22.0,0.29,0.83,8.34,3.0,15.0,5.0,9.0,3.0,10.0,67.48387096774194,75.0,1245.0,24.258064516129032,54.54838709677419,0.445,5.419354838709677,15.806451612903226,0.343,13.548387096774194,19.93548387096774,0.68,23.93548387096774,10.225806451612904,34.16129032258065,11.806451612903226,4.838709677419355,3.064516129032258,14.774193548387096,22.161290322580644,68.4,98.2,0.365,0.29,0.527,0.506,0.487,0.07,0.92,0.494,0.188,0.307,0.248,NA,NA,NA,2016
Detroit Mercy,31.0,16.0,15.0,0.516,-2.44,-0.82,9.0,9.0,11.0,4.0,4.0,10.0,83.70967741935483,82.80645161290323,1245.0,28.967741935483872,62.2258064516129,0.466,7.870967741935484,21.0,0.375,17.903225806451612,25.64516129032258,0.698,25.677419354838708,12.03225806451613,37.70967741935484,13.193548387096774,6.870967741935484,4.290322580645161,13.612903225806452,22.774193548387096,75.7,110.1,0.412,0.337,0.563,0.514,0.455,0.09,0.1119999999999999,0.529,0.155,0.324,0.288,NA,NA,NA,2016
Drake,31.0,7.0,24.0,0.226,-5.15,0.92,2.0,16.0,5.0,9.0,0.0,12.0,67.51612903225806,71.93548387096774,1255.0,23.741935483870968,52.87096774193548,0.449,6.935483870967742,18.032258064516128,0.385,13.096774193548388,18.12903225806452,0.722,25.483870967741936,8.161290322580646,33.645161290322584,12.193548387096774,3.741935483870968,2.096774193548387,13.580645161290322,18.032258064516128,66.0,101.1,0.343,0.341,0.549,0.503,0.514,0.0559999999999999,0.54,0.515,0.181,0.256,0.248,NA,NA,NA,2016
Drexel,31.0,6.0,25.0,0.194,-5.42,1.88,3.0,15.0,3.0,9.0,2.0,12.0,63.16129032258065,70.41935483870968,1245.0,21.83870967741936,55.516129032258064,0.393,5.483870967741935,16.677419354838708,0.329,14.0,20.451612903225808,0.685,22.516129032258064,10.451612903225806,32.96774193548387,12.387096774193548,4.548387096774194,3.4838709677419355,11.129032258064516,21.806451612903224,65.6,95.9,0.368,0.3,0.484,0.48,0.5670000000000001,0.69,0.1,0.443,0.146,0.283,0.252,NA,NA,NA,2016
Duke,36.0,25.0,11.0,0.694,19.23,10.59,11.0,7.0,15.0,3.0,5.0,4.0,81.11111111111111,72.47222222222223,1450.0,27.30555555555556,59.333333333333336,0.46,9.11111111111111,23.63888888888889,0.385,17.38888888888889,24.05555555555556,0.723,24.166666666666668,11.833333333333334,36.0,13.27777777777778,6.277777777777778,4.277777777777778,9.833333333333334,16.75,68.4,117.7,0.405,0.398,0.573,0.495,0.486,0.91,0.98,0.537,0.122,0.33,0.293,4.0,S16,WEST,2016
Duquesne,34.0,17.0,17.0,0.5,1.41,1.35,6.0,12.0,10.0,6.0,4.0,8.0,79.52941176470588,78.73529411764706,1370.0,27.94117647058824,60.47058823529412,0.462,9.470588235294118,25.97058823529412,0.365,14.176470588235292,20.529411764705884,0.691,28.97058823529412,10.205882352941176,39.1764705882353,15.617647058823527,4.676470588235294,3.764705882352941,13.911764705882351,20.264705882352946,73.6,107.3,0.339,0.429,0.566,0.511,0.5589999999999999,0.63,0.0969999999999999,0.54,0.165,0.281,0.234,NA,NA,NA,2016
East Carolina,32.0,12.0,20.0,0.375,-0.38,3.22,4.0,14.0,8.0,8.0,3.0,10.0,68.3125,71.90625,1305.0,23.78125,55.9375,0.425,7.25,21.34375,0.34,13.5,19.375,0.697,24.15625,10.0,34.15625,15.1875,5.71875,2.0,13.25,16.75,67.0,100.0,0.346,0.382,0.524,0.485,0.639,0.84,0.55,0.49,0.1689999999999999,0.288,0.241,NA,NA,NA,2016
East Tennessee State,36.0,24.0,12.0,0.667,-1.49,-2.29,14.0,4.0,13.0,2.0,8.0,8.0,78.13888888888889,74.63888888888889,1455.0,27.33333333333333,59.30555555555556,0.461,8.194444444444445,21.63888888888889,0.379,15.27777777777778,21.5,0.711,25.666666666666668,10.444444444444445,36.11111111111112,12.416666666666666,6.666666666666667,3.7777777777777777,12.833333333333334,20.11111111111111,71.0,108.9,0.363,0.365,0.562,0.499,0.4539999999999999,0.93,0.103,0.53,0.156,0.291,0.258,NA,NA,NA,2016
Eastern Illinois,30.0,13.0,17.0,0.433,-8.35,-3.52,9.0,7.0,9.0,5.0,4.0,9.0,71.5,73.76666666666667,1220.0,25.466666666666665,57.9,0.44,7.733333333333333,22.133333333333333,0.349,12.833333333333334,19.566666666666663,0.656,23.433333333333334,9.966666666666669,33.4,13.9,5.9,2.2666666666666666,12.133333333333333,19.433333333333334,68.3,103.0,0.338,0.382,0.532,0.4629999999999999,0.546,0.85,0.63,0.507,0.153,0.273,0.222,NA,NA,NA,2016
Eastern Kentucky,31.0,15.0,16.0,0.484,-3.53,-3.86,6.0,10.0,10.0,6.0,5.0,10.0,80.54838709677419,79.12903225806451,1240.0,27.870967741935484,56.774193548387096,0.491,8.32258064516129,21.06451612903226,0.395,16.483870967741936,22.580645161290324,0.73,23.548387096774192,8.838709677419354,32.38709677419355,15.96774193548387,7.032258064516129,3.064516129032258,14.741935483870968,21.451612903225808,73.4,109.8,0.398,0.371,0.597,0.477,0.573,0.96,0.83,0.564,0.179,0.272,0.29,NA,NA,NA,2016
Eastern Michigan,33.0,18.0,15.0,0.545,-0.14,1.24,9.0,9.0,14.0,3.0,4.0,11.0,77.36363636363636,74.54545454545455,1330.0,26.51515151515152,59.42424242424242,0.446,5.666666666666667,18.24242424242424,0.311,18.666666666666668,25.87878787878788,0.721,24.454545454545453,11.727272727272728,36.18181818181818,11.484848484848484,9.454545454545457,3.696969696969697,12.87878787878788,20.424242424242426,72.5,106.0,0.435,0.307,0.539,0.486,0.433,0.13,0.105,0.494,0.152,0.32,0.314,NA,NA,NA,2016
Eastern Washington,34.0,18.0,16.0,0.529,-4.47,-6.03,10.0,8.0,11.0,2.0,5.0,12.0,81.44117647058823,76.97058823529412,1360.0,28.264705882352946,58.5,0.483,10.470588235294118,27.176470588235293,0.385,14.441176470588236,21.147058823529413,0.683,23.94117647058824,9.382352941176473,33.3235294117647,13.205882352941176,5.941176470588236,3.794117647058824,11.205882352941176,19.352941176470587,70.4,115.8,0.361,0.465,0.594,0.494,0.467,0.84,0.09,0.573,0.141,0.275,0.247,NA,NA,NA,2016
Elon,32.0,16.0,16.0,0.5,-0.67,0.66,7.0,11.0,8.0,8.0,8.0,7.0,75.90625,75.40625,1285.0,27.03125,60.6875,0.445,9.46875,27.65625,0.342,12.375,18.71875,0.661,26.5625,10.46875,37.03125,15.25,5.5,2.25,12.84375,18.96875,71.7,105.5,0.308,0.456,0.545,0.493,0.564,0.76,0.52,0.523,0.156,0.28,0.204,NA,NA,NA,2016
Evansville,34.0,25.0,9.0,0.735,8.1,-0.39,12.0,6.0,13.0,3.0,8.0,4.0,74.29411764705883,65.32352941176471,1370.0,25.852941176470587,52.794117647058826,0.49,4.647058823529412,13.176470588235292,0.353,17.941176470588236,24.794117647058822,0.724,27.705882352941178,7.647058823529412,35.35294117647059,17.5,5.235294117647059,4.323529411764706,12.529411764705882,17.676470588235293,68.9,107.0,0.47,0.25,0.575,0.522,0.677,0.75,0.111,0.534,0.163,0.248,0.34,NA,NA,NA,2016
Fairfield,33.0,19.0,14.0,0.576,-3.84,-3.14,12.0,8.0,11.0,5.0,7.0,7.0,76.42424242424242,77.12121212121212,1345.0,26.51515151515152,60.333333333333336,0.439,8.878787878787879,25.060606060606062,0.354,14.515151515151516,19.69696969696969,0.737,25.69696969696969,9.030303030303031,34.72727272727273,15.242424242424242,6.454545454545454,4.090909090909091,12.93939393939394,19.181818181818183,72.2,103.8,0.326,0.415,0.548,0.461,0.575,0.88,0.102,0.513,0.157,0.248,0.241,NA,NA,NA,2016
Fairleigh Dickinson,33.0,18.0,15.0,0.545,-10.9,-8.31,11.0,7.0,9.0,6.0,9.0,8.0,77.51515151515152,78.78787878787878,1335.0,28.151515151515152,61.48484848484848,0.458,7.212121212121212,19.90909090909091,0.362,14.0,20.09090909090909,0.697,23.03030303030303,10.545454545454543,33.57575757575758,14.303030303030305,7.575757575757576,2.636363636363636,12.818181818181818,21.818181818181817,72.4,105.8,0.327,0.324,0.546,0.4629999999999999,0.508,0.103,0.72,0.517,0.153,0.286,0.228,16.0,R68,EAST,2016
Florida,36.0,21.0,15.0,0.583,14.69,9.19,9.0,9.0,12.0,4.0,6.0,9.0,74.36111111111111,68.86111111111111,1445.0,25.83333333333333,60.72222222222222,0.425,7.166666666666667,22.5,0.319,15.52777777777778,23.97222222222222,0.648,26.83333333333333,13.055555555555555,39.888888888888886,13.333333333333334,6.527777777777778,4.222222222222222,11.25,19.444444444444443,70.1,105.7,0.395,0.371,0.516,0.513,0.516,0.93,0.106,0.484,0.135,0.3289999999999999,0.256,NA,NA,NA,2016
Florida A&M,29.0,8.0,21.0,0.276,-21.74,-10.67,4.0,12.0,6.0,6.0,1.0,14.0,64.24137931034483,73.37931034482759,1190.0,22.20689655172414,55.37931034482759,0.401,5.793103448275862,19.13793103448276,0.303,14.03448275862069,23.82758620689655,0.589,24.724137931034484,10.10344827586207,34.827586206896555,11.0,6.620689655172414,2.2413793103448274,16.06896551724138,19.517241379310345,70.8,88.4,0.43,0.346,0.482,0.469,0.495,0.91,0.59,0.453,0.1939999999999999,0.263,0.253,NA,NA,NA,2016
Florida Atlantic,33.0,8.0,25.0,0.242,-10.3,-1.72,5.0,13.0,5.0,7.0,2.0,14.0,66.33333333333333,74.0909090909091,1325.0,22.78787878787879,55.96969696969697,0.407,6.9393939393939394,20.545454545454547,0.338,13.818181818181818,18.90909090909091,0.731,23.90909090909091,8.545454545454545,32.45454545454545,11.666666666666666,5.303030303030303,4.242424242424242,12.181818181818182,19.12121212121212,68.5,96.5,0.338,0.367,0.511,0.456,0.512,0.77,0.0969999999999999,0.469,0.158,0.237,0.247,NA,NA,NA,2016
Florida Gulf Coast,35.0,21.0,14.0,0.6,-0.79,-3.82,8.0,6.0,16.0,4.0,4.0,8.0,77.22857142857143,70.65714285714286,1435.0,28.8,60.17142857142857,0.479,5.314285714285714,15.057142857142855,0.353,14.314285714285717,22.228571428571428,0.644,28.714285714285715,11.914285714285716,40.62857142857143,13.8,6.571428571428571,4.0285714285714285,12.514285714285714,19.257142857142856,69.7,108.1,0.369,0.25,0.546,0.535,0.479,0.92,0.103,0.523,0.15,0.3289999999999999,0.238,16.0,R64,EAST,2016
Florida International,32.0,13.0,19.0,0.406,-5.25,-4.81,7.0,11.0,7.0,9.0,5.0,8.0,71.15625,70.0625,1300.0,26.0625,55.59375,0.469,5.65625,15.59375,0.363,13.375,20.15625,0.664,27.125,10.25,37.375,12.21875,5.0625,4.625,12.9375,18.6875,66.8,104.9,0.363,0.28,0.546,0.518,0.469,0.75,0.126,0.52,0.166,0.306,0.241,NA,NA,NA,2016
Florida State,34.0,20.0,14.0,0.588,12.16,8.16,8.0,10.0,11.0,4.0,4.0,8.0,78.0,74.0,1365.0,27.88235294117647,60.05882352941177,0.464,6.470588235294118,18.97058823529412,0.341,15.764705882352942,22.676470588235293,0.695,25.529411764705884,11.441176470588236,36.97058823529412,13.323529411764708,7.147058823529412,4.088235294117647,12.970588235294118,19.294117647058822,71.8,108.2,0.378,0.316,0.551,0.524,0.478,0.99,0.111,0.518,0.155,0.3279999999999999,0.262,NA,NA,NA,2016
Fordham,31.0,17.0,14.0,0.548,1.87,-0.09,8.0,10.0,14.0,5.0,3.0,7.0,71.16129032258064,68.64516129032258,1255.0,25.225806451612904,56.25806451612903,0.448,7.838709677419355,22.64516129032258,0.346,12.870967741935484,18.90322580645161,0.681,23.870967741935484,10.32258064516129,34.193548387096776,15.741935483870968,8.483870967741936,3.903225806451613,14.129032258064516,19.677419354838708,68.3,102.9,0.336,0.403,0.545,0.513,0.624,0.123,0.123,0.518,0.178,0.302,0.229,NA,NA,NA,2016
Fresno State,35.0,25.0,10.0,0.714,5.27,2.24,13.0,5.0,16.0,2.0,6.0,7.0,75.14285714285714,70.71428571428571,1420.0,26.457142857142856,60.74285714285714,0.436,6.257142857142857,18.228571428571428,0.343,15.971428571428572,23.0,0.694,25.257142857142856,11.685714285714283,36.94285714285714,13.314285714285717,8.428571428571429,3.942857142857143,10.8,21.82857142857143,70.1,105.7,0.379,0.3,0.524,0.504,0.503,0.119,0.118,0.487,0.131,0.311,0.263,14.0,R64,MIDWEST,2016
Furman,35.0,19.0,16.0,0.543,-2.83,-4.2,11.0,7.0,14.0,2.0,3.0,12.0,71.05714285714286,66.65714285714286,1400.0,24.2,53.285714285714285,0.454,7.228571428571429,22.428571428571427,0.322,15.428571428571429,22.2,0.695,24.65714285714286,11.057142857142855,35.714285714285715,12.114285714285714,6.2,3.2857142857142856,13.457142857142856,17.771428571428572,66.3,107.2,0.417,0.421,0.557,0.532,0.501,0.93,0.0969999999999999,0.522,0.174,0.3339999999999999,0.29,NA,NA,NA,2016
Gardner-Webb,33.0,17.0,16.0,0.515,-6.92,-3.96,10.0,8.0,9.0,4.0,5.0,11.0,75.03030303030303,74.27272727272727,1335.0,26.393939393939394,61.78787878787879,0.427,8.363636363636363,24.454545454545453,0.342,13.87878787878788,21.24242424242424,0.653,24.90909090909091,13.181818181818182,38.09090909090909,13.393939393939394,8.030303030303031,3.4242424242424243,13.303030303030305,20.181818181818183,71.0,104.6,0.344,0.396,0.522,0.508,0.507,0.1119999999999999,0.95,0.495,0.156,0.332,0.225,NA,NA,NA,2016
George Mason,32.0,11.0,21.0,0.344,-1.79,3.62,5.0,13.0,7.0,8.0,2.0,11.0,66.875,72.28125,1290.0,23.9375,59.0,0.406,5.375,18.40625,0.292,13.625,20.3125,0.671,29.375,13.09375,42.46875,10.25,2.875,3.71875,12.71875,17.8125,67.7,98.1,0.344,0.312,0.487,0.551,0.428,0.42,0.93,0.451,0.156,0.335,0.231,NA,NA,NA,2016
George Washington,38.0,28.0,10.0,0.737,11.43,4.24,11.0,7.0,16.0,3.0,8.0,5.0,75.65789473684211,68.47368421052632,1530.0,25.789473684210527,57.73684210526316,0.447,7.078947368421052,19.105263157894736,0.371,17.0,22.57894736842105,0.753,26.026315789473685,11.921052631578949,37.94736842105263,14.078947368421051,6.052631578947368,3.289473684210526,11.210526315789474,16.342105263157894,67.5,111.4,0.391,0.331,0.553,0.537,0.546,0.89,0.87,0.508,0.141,0.3429999999999999,0.294,NA,NA,NA,2016
Georgetown,33.0,15.0,18.0,0.455,10.31,8.49,7.0,11.0,9.0,8.0,4.0,8.0,73.63636363636364,71.81818181818181,1335.0,24.848484848484848,56.30303030303031,0.441,7.909090909090909,23.33333333333333,0.339,16.03030303030303,21.33333333333333,0.751,26.21212121212121,9.575757575757576,35.78787878787879,14.909090909090908,5.454545454545454,4.424242424242424,13.393939393939394,22.87878787878788,69.2,105.3,0.379,0.414,0.554,0.508,0.6,0.78,0.115,0.512,0.168,0.283,0.285,NA,NA,NA,2016
Georgia,34.0,20.0,14.0,0.588,9.41,8.47,10.0,8.0,15.0,4.0,3.0,9.0,70.61764705882354,69.67647058823529,1370.0,23.5,55.64705882352941,0.422,6.470588235294118,17.58823529411765,0.368,17.147058823529413,24.205882352941178,0.708,27.176470588235293,11.617647058823527,38.794117647058826,12.470588235294118,4.823529411764706,5.117647058823529,13.176470588235292,20.676470588235293,68.2,102.8,0.435,0.316,0.526,0.52,0.531,0.07,0.146,0.48,0.1639999999999999,0.324,0.308,NA,NA,NA,2016
Georgia Southern,31.0,14.0,17.0,0.452,-5.65,-3.14,10.0,10.0,10.0,4.0,4.0,12.0,75.90322580645162,74.41935483870968,1250.0,25.193548387096776,61.38709677419355,0.41,9.096774193548388,26.90322580645161,0.338,16.419354838709676,23.483870967741936,0.699,24.41935483870968,12.064516129032258,36.483870967741936,11.096774193548388,7.483870967741935,2.3548387096774195,11.580645161290322,22.29032258064516,71.2,105.7,0.383,0.438,0.523,0.479,0.44,0.104,0.07,0.484,0.138,0.304,0.267,NA,NA,NA,2016
Georgia State,30.0,16.0,14.0,0.533,-2.8,-2.19,9.0,11.0,12.0,3.0,4.0,10.0,65.7,65.0,1220.0,23.5,53.23333333333333,0.441,4.966666666666667,14.533333333333331,0.342,13.733333333333333,19.933333333333334,0.689,22.73333333333333,8.1,30.83333333333333,11.733333333333333,6.666666666666667,3.033333333333333,11.666666666666666,19.266666666666666,65.1,99.2,0.374,0.273,0.524,0.469,0.499,0.1009999999999999,0.99,0.488,0.157,0.247,0.258,NA,NA,NA,2016
Georgia Tech,36.0,21.0,15.0,0.583,12.51,9.95,8.0,10.0,14.0,5.0,5.0,8.0,73.25,70.69444444444444,1445.0,26.80555555555556,59.72222222222222,0.449,5.916666666666667,16.583333333333332,0.357,13.666666666666666,18.916666666666668,0.722,25.80555555555556,13.02777777777778,38.833333333333336,13.52777777777778,4.388888888888889,4.194444444444445,11.194444444444445,17.86111111111111,67.0,109.0,0.317,0.278,0.533,0.5529999999999999,0.505,0.65,0.103,0.498,0.14,0.374,0.229,NA,NA,NA,2016
Gonzaga,36.0,28.0,8.0,0.778,16.92,4.23,15.0,3.0,11.0,4.0,9.0,2.0,78.88888888888889,65.55555555555556,1445.0,28.08333333333333,57.80555555555556,0.486,7.805555555555555,20.5,0.381,14.916666666666666,19.666666666666668,0.758,29.0,10.61111111111111,39.61111111111112,13.916666666666666,5.111111111111111,3.083333333333333,11.61111111111111,17.305555555555557,68.1,115.4,0.34,0.355,0.587,0.552,0.496,0.75,0.77,0.553,0.147,0.3229999999999999,0.258,11.0,S16,MIDWEST,2016
Grambling,31.0,7.0,24.0,0.226,-19.62,-8.48,4.0,14.0,5.0,7.0,2.0,15.0,62.064516129032256,68.06451612903226,1250.0,21.225806451612904,51.80645161290322,0.41,4.903225806451613,17.93548387096774,0.273,14.709677419354838,22.774193548387096,0.646,23.548387096774192,9.129032258064516,32.67741935483871,9.612903225806452,6.774193548387097,1.6774193548387095,14.258064516129032,19.83870967741936,67.2,91.6,0.44,0.346,0.496,0.476,0.4529999999999999,0.1,0.49,0.457,0.185,0.264,0.284,NA,NA,NA,2016
Grand Canyon,34.0,27.0,7.0,0.794,1.43,-5.6,11.0,3.0,18.0,2.0,7.0,5.0,75.91176470588235,68.11764705882354,1365.0,26.352941176470587,58.1764705882353,0.453,6.176470588235294,17.147058823529413,0.36,17.029411764705884,24.558823529411764,0.693,26.529411764705884,11.735294117647058,38.26470588235294,14.823529411764708,6.176470588235294,2.647058823529412,11.970588235294118,18.38235294117647,69.8,108.3,0.422,0.295,0.543,0.527,0.563,0.88,0.73,0.506,0.146,0.3229999999999999,0.293,NA,NA,NA,2016
Green Bay,36.0,23.0,13.0,0.639,1.16,-0.67,11.0,7.0,11.0,3.0,8.0,9.0,83.69444444444444,80.0,1455.0,29.11111111111111,65.27777777777777,0.446,7.083333333333333,20.27777777777778,0.349,18.38888888888889,27.97222222222222,0.657,25.75,12.72222222222222,38.47222222222222,13.916666666666666,9.944444444444445,4.611111111111111,12.25,20.11111111111111,77.3,107.1,0.429,0.311,0.533,0.487,0.478,0.127,0.111,0.5,0.135,0.309,0.282,14.0,R64,WEST,2016
Hampton,32.0,21.0,11.0,0.656,-8.74,-8.45,13.0,3.0,9.0,2.0,8.0,7.0,73.84375,74.0625,1305.0,25.3125,61.46875,0.412,6.4375,21.1875,0.304,16.78125,25.46875,0.659,27.34375,13.96875,41.3125,11.90625,5.28125,3.65625,13.75,20.28125,71.7,101.0,0.414,0.345,0.502,0.531,0.47,0.72,0.09,0.464,0.157,0.346,0.273,16.0,R64,MIDWEST,2016
Hartford,33.0,10.0,23.0,0.303,-14.29,-5.69,4.0,12.0,4.0,12.0,6.0,11.0,70.78787878787878,78.42424242424242,1345.0,23.545454545454547,57.75757575757576,0.408,9.666666666666666,27.33333333333333,0.354,14.030303030303031,18.75757575757576,0.748,23.09090909090909,6.96969696969697,30.060606060606062,12.363636363636363,6.696969696969697,1.9090909090909087,11.666666666666666,21.27272727272728,69.9,99.3,0.325,0.473,0.531,0.417,0.525,0.94,0.49,0.491,0.149,0.191,0.243,NA,NA,NA,2016
